t	La
0	0	0
0.01	1.6	2.51415744421884
0.02	3.37777777777778	5.02831488843767
0.03	5.15555555555556	7.54247233265651
0.04	6.93333333333333	10.0566297768754
0.05	8.71111111111111	12.5707872210942
0.06	10.4888888888889	15.084944665313
0.07	12.2666666666667	17.5991021095319
0.0800000000000001	14.0444444444444	20.1132595537507
0.0900000000000001	15.8222222222222	22.6274169979695
0.1	17.6	25.1415744421884
0.11	19.3777777777778	27.6557318864072
0.12	21.1555555555556	30.1698893306261
0.13	22.9333333333334	32.6840467748449
0.14	24.7111111111112	35.1982042190637
0.15	37.3389719438441	37.7123616632826
0.16	37.3389719438441	40.2265191075014
0.17	37.3389719438441	42.7406765517202
0.18	37.3389719438441	45.2548339959391
0.19	37.3389719438441	47.7689914401579
0.2	37.3389719438441	50.2831488843768
0.21	37.3389719438441	52.7973063285956
0.22	37.3389719438441	55.3114637728144
0.23	37.3389719438441	57.8256212170333
0.24	37.3389719438441	60.3397786612521
0.25	37.3389719438441	62.8539361054709
0.26	37.3389719438441	65.3680935496898
0.27	37.3389719438441	67.8822509939086
0.28	37.3389719438441	70.3964084381275
0.29	37.3389719438441	72.9105658823463
0.3	74.6779438876882	75.4247233265651
0.31	74.6779438876882	77.938880770784
0.32	74.6779438876882	80.4530382150028
0.33	74.6779438876882	82.9671956592216
0.34	74.6779438876882	85.4813531034405
0.35	74.6779438876882	87.9955105476593
0.36	74.6779438876882	90.5096679918781
0.37	74.6779438876882	93.023825436097
0.38	74.6779438876882	95.5379828803158
0.39	74.6779438876882	98.0521403245347
0.4	74.6779438876882	100.566297768754
0.41	74.6779438876882	103.080455212972
0.42	74.6779438876882	105.594612657191
0.43	74.6779438876882	108.10877010141
0.44	74.6779438876882	110.622927545629
0.45	112.016915831532	113.137084989848
0.46	112.016915831532	115.651242434067
0.47	112.016915831532	118.165399878285
0.48	112.016915831532	120.679557322504
0.49	112.016915831532	123.193714766723
0.5	112.016915831532	125.707872210942
0.51	112.016915831532	128.222029655161
0.52	112.016915831532	130.73618709938
0.53	112.016915831532	133.250344543598
0.54	112.016915831532	135.764501987817
0.55	112.016915831532	138.278659432036
0.56	112.016915831532	140.792816876255
0.57	112.016915831532	143.306974320474
0.58	112.016915831532	145.821131764693
0.59	112.016915831532	148.335289208911
0.6	149.355887775376	150.84944665313
0.61	149.355887775376	153.363604097349
0.62	149.355887775376	155.877761541568
0.63	149.355887775376	158.391918985787
0.64	149.355887775376	160.906076430006
0.65	149.355887775376	163.420233874224
0.66	149.355887775376	165.934391318443
0.67	149.355887775376	168.448548762662
0.68	149.355887775376	170.962706206881
0.690000000000001	149.355887775376	173.4768636511
0.700000000000001	149.355887775376	175.991021095319
0.710000000000001	149.355887775376	178.505178539537
0.720000000000001	149.355887775376	181.019335983756
0.730000000000001	149.355887775376	183.533493427975
0.740000000000001	149.355887775376	186.047650872194
0.750000000000001	186.694859719221	188.561808316413
0.760000000000001	186.694859719221	191.075965760632
0.770000000000001	186.694859719221	193.59012320485
0.780000000000001	186.694859719221	196.104280649069
0.790000000000001	186.694859719221	198.618438093288
0.800000000000001	186.694859719221	201.132595537507
0.810000000000001	186.694859719221	203.646752981726
0.820000000000001	186.694859719221	206.160910425945
0.830000000000001	186.694859719221	208.675067870164
0.840000000000001	186.694859719221	211.189225314382
0.850000000000001	186.694859719221	213.703382758601
0.860000000000001	186.694859719221	216.21754020282
0.870000000000001	186.694859719221	218.731697647039
0.880000000000001	186.694859719221	221.245855091258
0.890000000000001	186.694859719221	223.760012535477
0.900000000000001	224.033831663065	226.274169979695
0.910000000000001	224.033831663065	228.788327423914
0.920000000000001	224.033831663065	231.302484868133
0.930000000000001	224.033831663065	233.816642312352
0.940000000000001	224.033831663065	236.330799756571
0.950000000000001	224.033831663065	238.84495720079
0.960000000000001	224.033831663065	241.359114645008
0.970000000000001	224.033831663065	243.873272089227
0.980000000000001	224.033831663065	246.387429533446
0.990000000000001	224.033831663065	248.901586977665
1	224.033831663065	251.415744421884
1.011	224.033831663065	254.181317610524
1.021	224.033831663065	256.695475054743
1.031	224.033831663065	259.209632498961
1.041	261.372803606909	261.72378994318
1.051	261.372803606909	264.237947387398
1.06099999999999	261.372803606909	266.752104831617
1.07099999999999	261.372803606909	269.266262275836
1.08099999999999	261.372803606909	271.780419720054
1.09099999999999	261.372803606909	274.294577164273
1.10099999999999	261.372803606909	276.808734608491
1.11099999999999	261.372803606909	279.32289205271
1.12099999999999	261.372803606909	281.837049496928
1.13099999999999	261.372803606909	284.351206941147
1.14099999999999	261.372803606909	286.865364385365
1.15099999999998	261.372803606909	289.379521829584
1.16099999999998	261.372803606909	291.893679273803
1.17099999999998	261.372803606909	294.407836718021
1.18099999999998	261.372803606909	296.92199416224
1.19099999999998	298.711775550753	299.436151606458
1.20099999999998	298.711775550753	301.950309050677
1.21099999999998	298.711775550753	304.464466494895
1.22099999999998	298.711775550753	306.978623939114
1.23099999999998	298.711775550753	309.492781383332
1.24099999999997	298.711775550753	312.006938827551
1.25099999999997	298.711775550753	314.52109627177
1.26099999999997	298.711775550753	317.035253715988
1.27099999999997	298.711775550753	319.549411160207
1.28099999999997	298.711775550753	322.063568604425
1.29099999999997	298.711775550753	324.577726048644
