t	fs
0	0	0
0.01	3.6E-07	1.39626340159546E-06
0.02	1.60444444444445E-06	5.58505360638186E-06
0.03	3.73777777777778E-06	1.25663706143592E-05
0.04	6.76E-06	2.23402144255275E-05
0.05	1.06711111111111E-05	3.49065850398866E-05
0.06	1.54711111111111E-05	5.02654824574368E-05
0.07	2.116E-05	6.84169066781778E-05
0.0800000000000001	4.58243342329877E-05	8.93608577021098E-05
0.0900000000000001	5.33998444370693E-05	0.000113097335529233
0.1	6.21363523735772E-05	0.000139626340159547
0.11	7.20338580425115E-05	0.000168947871593051
0.12	0.000114034511732889	0.000201061929829747
0.13	0.000134849825326535	0.000235968514869634
0.14	0.000157878416678298	0.000273667626712711
0.15	0.000183120285788177	0.00031415926535898
0.16	0.000233771395362271	0.000357443430808439
0.17	0.00025405208476281	0.00040352012306109
0.18	0.000347025741929298	0.000452389342116931
0.19	0.000371575119813853	0.000504051087975963
0.2	0.000398285845164466	0.000558505360638186
0.21	0.000427157917981139	0.0006157521601036
0.22	0.00045819133826387	0.000675791486372205
0.23	0.000573335176144114	0.000738623339444001
0.24	0.000611122370760287	0.000804247719318988
0.25	0.00072050854193427	0.000872664625997166
0.26	0.000751405332765345	0.000943874059478535
0.27	0.000784473258329381	0.00101787601976309
0.28	0.000862815095738318	0.00109467050685084
0.29	0.000950441414362766	0.00117425752074179
0.3	0.000993645455537678	0.00125663706143592
0.31	0.00108037278054834	0.00134180912893324
0.32	0.00120784593214995	0.00142977372323376
0.33	0.00129139845118066	0.00152053084433746
0.34	0.00133928788095917	0.00161408049224436
0.35	0.00147430035789168	0.00171042266695445
0.36	0.00151970314114649	0.00180955736846772
0.37	0.00156779909341588	0.00191148459678419
0.38	0.00166480672846596	0.00201620435190385
0.39	0.0018104965626888	0.0021237166338267
0.4	0.00195401387919332	0.00223402144255275
0.41	0.00200782994653567	0.00234711877808198
0.42	0.00214960208061055	0.0024630086404144
0.43	0.00220173285952689	0.00258169102955002
0.44	0.00230640688773903	0.00270316594548882
0.45	0.00237039994478059	0.00282743338823082
0.46	0.00257314311155819	0.00295449335777601
0.47	0.00272471888711153	0.00308434585412438
0.48	0.00278325677691909	0.00321699087727595
0.49	0.00293580018525551	0.00335242842723071
0.5	0.00305041221361451	0.00349065850398866
0.51	0.00316370229640984	0.00363168110754981
0.52	0.00332571762095099	0.00377549623791414
