t	fg_V
0	0	0
0.002	0	0
0.0041	6.59757564819118E-08	5.27485E-06
0.006	7.96967163976561E-08	5.2679E-06
0.00800000000000001	9.34671060728007E-08	5.27108E-06
0.0101	1.22132706400683E-07	5.2972E-06
0.0121	1.66637376822081E-07	5.31025E-06
0.0141	2.30734884258746E-07	5.32774999999999E-06
0.0161	3.40242067694302E-07	5.35080999999999E-06
0.0180999999999999	4.91193538752592E-07	5.38063999999998E-06
0.0200999999999999	8.11318298015439E-07	5.41856999999997E-06
0.0220999999999999	1.25900368864881E-06	5.46601999999997E-06
0.0240999999999999	1.81962695344348E-06	5.52452999999996E-06
0.0260999999999999	2.50462080160006E-06	5.59578999999995E-06
0.0280999999999999	3.54344630395954E-06	5.68163999999994E-06
0.0300999999999999	4.80525731812211E-06	5.78411999999993E-06
0.0320999999999999	6.09372163103197E-06	5.90546999999994E-06
0.0341	7.4459333194712E-06	6.04818999999997E-06
0.036	8.90672015695388E-06	6.15298E-06
0.0380000000000001	1.03146218788404E-05	6.34469000000004E-06
0.0400000000000001	1.19363101229457E-05	6.56743000000008E-06
0.0420000000000002	1.40275750843218E-05	6.82528000000012E-06
0.0440000000000002	1.65811343067535E-05	7.12288000000017E-06
0.0460000000000003	1.91293900692678E-05	7.46558000000022E-06
0.0480000000000003	2.23444262400908E-05	7.85948000000026E-06
0.0500000000000004	2.57540353897526E-05	8.3116300000003E-06
0.0520000000000005	2.93521156869571E-05	8.83015000000036E-06
0.0540000000000005	3.33717707019141E-05	9.42440000000041E-06
0.0560000000000006	3.74379877280576E-05	1.01052000000005E-05
0.0580000000000006	4.21467143628804E-05	1.08851000000005E-05
0.0600000000000007	4.74170780691353E-05	1.17786000000005E-05
0.0620000000000007	5.31007466184721E-05	1.28025000000006E-05
0.0640000000000008	5.85828896024102E-05	1.39761000000006E-05
0.0660000000000009	6.44753490816431E-05	1.53219000000006E-05
0.0680000000000009	7.38237429961826E-05	1.68660000000006E-05
0.070000000000001	8.49939964083787E-05	1.86384000000006E-05
0.072000000000001	9.9814123825372E-05	2.06737000000005E-05
0.0740000000000011	0.000116561549049055	2.30121000000004E-05
0.0760000000000012	0.00013134123521434	2.56997000000003E-05
0.0780000000000012	0.000147829139354717	2.87897000000001E-05
0.0800000000000013	0.000166452006654501	3.4615200000005E-05
0.0820000000000013	0.000188734152357635	4.34452000000064E-05
0.0840000000000014	0.000212874058096142	5.43300000000084E-05
0.0860000000000014	0.000240642546919012	6.76935000000107E-05
0.0880000000000015	0.000277401114391154	8.40343000000135E-05
0.0900000000000016	0.000316003381393031	0.000103936000000017
0.0920000000000016	0.000357590028957885	0.000128078000000021
0.0940000000000017	0.000402176383176553	0.000157250000000027
0.0960000000000017	0.000454664989144312	0.000192359000000033
0.0980000000000018	0.000518141041871104	0.000234450000000041
0.100000000000002	0.000588241198050854	0.00028471300000005
0.102000000000002	0.000668505215213467	0.000344499000000062
0.104000000000002	0.000756869479417587	0.000415335000000076
0.106000000000002	0.00085627212966322	0.000498933000000092
0.108000000000002	0.000971689819140543	0.00059720000000011
0.110000000000002	0.00109987412400181	0.000712248000000132
0.112000000000002	0.00124442601296409	0.000846397000000158
0.114000000000002	0.00139875957672036	0.00100000000000022
0.116000000000002	0.00158326203507149	0.00118000000000023
0.118000000000002	0.0017820053359923	0.00139000000000024
0.120000000000002	0.00200030741804831	0.00163000000000024
0.122000000000002	0.00224368789303839	0.00190000000000025
0.124000000000003	0.00251720757624871	0.00221000000000025
0.126000000000002	0.00281719316395554	0.00256000000000049
0.128000000000002	0.0031383869281255	0.00295000000000045
0.130000000000002	0.00349785863218819	0.0033900000000004
0.132000000000002	0.00388817131166514	0.00388000000000054
0.134000000000002	0.00430302667202017	0.00443000000000031
0.136000000000001	0.00476451601787578	0.0050300000000004
0.138000000000001	0.00525504946194652	0.00569000000000033
0.140000000000001	0.00578271601579285	0.00641000000000036
0.142000000000001	0.00635352724159993	0.00719000000000035
0.144	0.00695786946237813	0.00804000000000024
0.146	0.00759057984997555	0.00896000000000012
0.148	0.00826790003406983	0.00994000000000002
0.1501	0.00902348801713664	0.0110299999999999
0.1521	0.00976941068272178	0.0121399999999998
0.154099999999999	0.0105543179177858	0.0133199999999996
0.156099999999999	0.0113748924507627	0.0145499999999995
0.158099999999999	0.0122191763290641	0.0158399999999992
0.160099999999999	0.0131059897313728	0.0171799999999991
0.162099999999998	0.0140150960878623	0.0185699999999989
0.164099999999998	0.0149486634150178	0.0200199999999986
0.166099999999998	0.0158990015797432	0.0214999999999986
0.168099999999998	0.0168917302152062	0.0230299999999982
0.170099999999998	0.0178947684460789	0.0245899999999981
0.172099999999997	0.0189052264218619	0.0261899999999979
0.174099999999997	0.0199418235503677	0.0278199999999977
0.176099999999997	0.0210013334935679	0.0294699999999976
0.178099999999997	0.0220628793814358	0.031149999999997
0.180099999999996	0.0231345089547118	0.0328399999999972
0.182099999999996	0.0242181608102144	0.034549999999997
0.184099999999996	0.0253113425378511	0.0362799999999964
0.186099999999996	0.026413687338214	0.0380199999999963
0.188099999999996	0.0275086723064033	0.039759999999996
0.190099999999995	0.0286235695213202	0.0415099999999963
0.192099999999995	0.0297307426135594	0.0432699999999956
0.194099999999995	0.0308318707081067	0.0450299999999955
0.196099999999995	0.0319425603472632	0.0467899999999953
0.198099999999995	0.0330473152828745	0.0485399999999956
0.200099999999994	0.0341633074607462	0.0502999999999948
0.202099999999994	0.0352725037334228	0.0520499999999947
0.204099999999994	0.0363653334120016	0.0537999999999945
0.206099999999994	0.0374515663867701	0.0555399999999943
0.208099999999993	0.0385424920561755	0.057269999999994
0.210099999999993	0.0396335363116154	0.0589899999999945
0.212099999999993	0.0407154596534883	0.0607099999999944
0.214099999999993	0.041795742148512	0.0624199999999935
0.216099999999993	0.0428573991969786	0.064109999999994
0.218099999999992	0.0439165349660299	0.0657999999999939
0.220099999999992	0.0449783603979109	0.0674799999999929
0.222099999999992	0.0460291651607893	0.0691399999999935
0.224099999999992	0.0470723497698538	0.0707899999999933
0.226099999999991	0.0481047780375053	0.0724299999999931
0.228099999999991	0.0491358505261536	0.074059999999993
0.230099999999991	0.0501464207307307	0.0756699999999928
0.232099999999991	0.0511521631745302	0.0772799999999926
0.234099999999991	0.0521678203662436	0.0788599999999924
0.23609999999999	0.053173059321048	0.0804399999999923
0.23809999999999	0.054164182955915	0.0819999999999921
0.24009999999999	0.0551412163787897	0.0835499999999919
0.24209999999999	0.056104372534821	0.0850899999999917
0.244099999999989	0.0570693074841954	0.0866099999999915
0.246099999999989	0.0580225531383757	0.0881199999999914
0.248099999999989	0.0589718184298319	0.0896099999999923
0.250099999999989	0.0599121135881639	0.0910899999999922
0.252099999999989	0.0608548551636118	0.0925599999999909
0.254099999999988	0.0617859297079329	0.0940099999999919
0.256099999999988	0.0627061415778926	0.0954499999999917
0.258099999999988	0.0636185773530636	0.0968799999999915
0.260099999999988	0.0645123540371127	0.0982899999999914
0.262099999999987	0.0654029841127562	0.0996899999999912
0.264099999999987	0.0662948617504256	0.101079999999991
0.266099999999987	0.0671737547674272	0.102449999999991
0.268099999999987	0.0680540299130779	0.103809999999991
0.270099999999987	0.0689222454104902	0.105159999999991
0.272099999999986	0.0697828014577917	0.10648999999999
0.274099999999986	0.0706373617919961	0.107809999999992
0.276099999999986	0.0714865444624265	0.10911999999999
0.278099999999986	0.0723289082727126	0.110409999999991
0.280099999999985	0.0731560967112343	0.11169999999999
0.282099999999985	0.0739765572643441	0.11296999999999
0.284099999999985	0.0747866186629407	0.114219999999991
0.286099999999985	0.0756025810274457	0.115469999999989
0.288099999999985	0.0764109421449527	0.116699999999991
0.290099999999984	0.0772179091836996	0.117919999999991
0.292099999999984	0.0780085019210719	0.11912999999999
0.294099999999984	0.0787953935545076	0.12031999999999
0.296099999999984	0.0795712001400228	0.12150999999999
0.298099999999983	0.0803442893783681	0.12267999999999
0.300099999999983	0.0811062711707021	0.12383999999999
0.302099999999983	0.0818685660752525	0.12498999999999
0.304099999999983	0.0826278216681097	0.12612999999999
0.306099999999983	0.083375299877298	0.127249999999991
0.308099999999982	0.0841116306672073	0.128369999999989
0.310099999999982	0.08484635705823	0.129469999999991
0.312099999999982	0.0855776657120284	0.130569999999989
0.314099999999982	0.086303921951272	0.131649999999989
0.316099999999982	0.0870373176502065	0.132719999999991
0.318099999999981	0.0877595813391716	0.133779999999991
0.320099999999981	0.0884704905503255	0.134829999999991
0.322099999999981	0.0891785576783042	0.13586999999999
0.324099999999981	0.0898755043116259	0.13689999999999
0.32609999999998	0.0905662191872424	0.13791999999999
0.32809999999998	0.091250664382685	0.13892999999999
0.33009999999998	0.0919288018429238	0.13992999999999
0.33209999999998	0.0926013546153068	0.14091999999999
0.33409999999998	0.0932681931352227	0.14189999999999
0.336099999999979	0.0939345522441222	0.14286999999999
0.338099999999979	0.0945968341416373	0.14382999999999
0.340099999999979	0.0952539216787013	0.144779999999989
0.342099999999979	0.0959124998213894	0.145719999999991
0.344099999999978	0.0965620575807802	0.146659999999989
0.346099999999978	0.0972064682780493	0.147579999999989
0.348099999999978	0.0978502181176692	0.148489999999991
0.350099999999978	0.0984838074602696	0.149399999999989
0.352099999999978	0.0991200696641197	0.150299999999989
0.354099999999977	0.0997510528851772	0.151189999999989
0.356099999999977	0.10037564187301	0.152059999999991
0.358099999999977	0.100993845010797	0.152939999999988
0.360099999999977	0.101605112877168	0.153799999999991
0.362099999999976	0.102213913802614	0.154649999999991
0.364099999999976	0.102819139270989	0.15549999999999
0.366099999999976	0.103415975498305	0.15633999999999
0.368099999999976	0.104008714592534	0.15716999999999
0.370099999999976	0.104597282094968	0.15798999999999
0.372099999999975	0.105183430078204	0.15880999999999
