t	fg_A_per_fg_A_Det
0	0
0.002	0
0.0041	0.0538826266950784
0.006	0.0611695982225366
0.00800000000000001	0.06799958087869
0.0101	0.0810071756217452
0.0121	0.0994881163362109
0.0141	0.123323645017573
0.0161	0.159310765173071
0.0180999999999999	0.202742680772622
0.0200999999999999	0.281970887430037
0.0220999999999999	0.375754588247593
0.0240999999999999	0.476933309749751
0.0260999999999999	0.585132445989874
0.0280999999999999	0.729963755925003
0.0300999999999999	0.883730575971398
0.0320999999999999	1.02114167268535
0.0341	1.14866921215276
0.036	1.27963995925912
0.0380000000000001	1.38259450002712
0.0400000000000001	1.48930135120277
0.0420000000000002	1.6164958601182
0.0440000000000002	1.75646123957221
0.0460000000000003	1.87251160108271
0.0480000000000003	2.006860229868
0.0500000000000004	2.1253956184832
0.0520000000000005	2.2273106688859
0.0540000000000005	2.32318532160884
0.0560000000000006	2.39429648461613
0.0580000000000006	2.46577650138946
0.0600000000000007	2.5306191740094
0.0620000000000007	2.58149327579686
0.0640000000000008	2.59970105502889
0.0660000000000009	2.60647359631444
0.0680000000000009	2.67581046891216
0.070000000000001	2.74991690507315
0.072000000000001	2.8565945736822
0.0740000000000011	2.94939547228842
0.0760000000000012	2.96698645414992
0.0780000000000012	2.97633652053877
0.0800000000000013	2.85465409622952
0.0820000000000013	2.6534565355655
0.0840000000000014	2.49313496068121
0.0860000000000014	2.33063101872856
0.0880000000000015	2.21532563092388
0.0900000000000016	2.09927280390216
0.0920000000000016	1.98345895147959
0.0940000000000017	1.87234002122177
0.0960000000000017	1.77562032921744
0.0980000000000018	1.69765094449081
0.100000000000002	1.62137097902216
0.102000000000002	1.55711865456338
0.104000000000002	1.49104974684331
0.106000000000002	1.43358647040367
0.108000000000002	1.38369020442978
0.110000000000002	1.33523927573567
0.112000000000002	1.292675998613
0.114000000000002	1.24947615127852
0.116000000000002	1.21504788862573
0.118000000000002	1.18060145829082
0.120000000000002	1.14708360769186
0.122000000000002	1.11724804498072
0.124000000000003	1.09171593875679
0.126000000000002	1.06668489213176
0.128000000000002	1.04208553070457
0.130000000000002	1.0209471859588
0.132000000000002	1.0014805160334
0.134000000000002	0.981651322101932
0.136000000000001	0.965055784148559
0.138000000000001	0.948721553625243
0.140000000000001	0.933832135316121
0.142000000000001	0.920415389395454
0.144	0.907974147045867
0.146	0.895510145943627
0.148	0.884640606187491
0.1501	0.874550715819347
0.1521	0.864867217269203
0.154099999999999	0.856455980628475
0.156099999999999	0.848772852862325
0.158099999999999	0.841280175230131
0.160099999999999	0.83490313425124
0.162099999999998	0.82876542556364
0.164099999999998	0.823157454909878
0.166099999999998	0.817645827429896
0.168099999999998	0.813265915748443
0.170099999999998	0.808973678929335
0.172099999999997	0.804702306531808
0.174099999999997	0.800976778467988
0.176099999999997	0.79781834536284
0.178099999999997	0.794663872939269
0.180099999999996	0.791719227904113
0.182099999999996	0.789016931811424
0.184099999999996	0.786633662310963
0.186099999999996	0.784471266076382
