t	Rg
0.740099999999935	0	0.000736102999999965
0.742099999999935	0	0.000737182999999965
0.744099999999934	0	0.000738258999999965
0.746099999999934	0	0.000739332999999964
0.748099999999934	0	0.000740403999999964
0.750099999999934	0	0.000741470999999965
0.752099999999933	0	0.000742535999999965
0.754099999999933	0	0.000743597999999965
0.756099999999933	0	0.000744656999999965
0.758099999999933	0	0.000745712999999964
0.760099999999933	0	0.000746765999999964
0.762099999999932	0	0.000747815999999964
0.764099999999932	0	0.000748862999999965
0.766099999999932	0	0.000749907999999965
0.768099999999932	0	0.000750949999999964
0.770099999999932	0	0.000751987999999965
0.772099999999931	0	0.000753024999999964
0.774099999999931	0	0.000754057999999965
0.776099999999931	0	0.000755088999999964
0.778099999999931	0	0.000756116999999965
0.78009999999993	0	0.000757141999999965
0.78209999999993	0	0.000758164999999964
0.78409999999993	0	0.000759184999999964
0.78609999999993	0	0.000760201999999964
0.78809999999993	0	0.000761216999999964
0.790099999999929	0	0.000762228999999964
0.792099999999929	0	0.000763237999999965
0.794099999999929	0	0.000764244999999964
0.796099999999929	0	0.000765249999999964
0.798099999999928	0	0.000766250999999964
0.800099999999928	0	0.000767250999999964
0.802099999999928	0	0.000768246999999965
0.804099999999928	0	0.000769241999999964
0.806099999999928	0	0.000770232999999965
0.808099999999927	0	0.000771222999999964
0.810099999999927	0	0.000772209999999964
0.812099999999927	0	0.000773193999999964
0.814099999999927	0	0.000774175999999964
0.816099999999926	0	0.000775154999999964
0.818099999999926	0	0.000776131999999965
0.820099999999926	0	0.000777106999999964
0.822099999999926	0	0.000778078999999964
0.824099999999926	0	0.000779048999999964
0.826099999999925	0	0.000780016999999964
0.828099999999925	0	0.000780981999999964
0.830099999999925	0	0.000781944999999964
0.832099999999925	0	0.000782905999999964
0.834099999999924	0	0.000783863999999964
0.836099999999924	0	0.000784819999999964
0.838099999999924	0	0.000785772999999964
0.840099999999924	0	0.000786724999999963
0.842099999999924	0	0.000787673999999964
0.844099999999923	0	0.000788620999999964
0.846099999999923	0	0.000789565999999963
0.848099999999923	0	0.000790507999999964
0.850099999999923	0	0.000791447999999964
0.852099999999922	0	0.000792385999999964
0.854099999999922	0	0.000793321999999964
0.856099999999922	0	0.000794255999999963
0.858099999999922	0	0.000795186999999964
0.860099999999922	0	0.000796115999999964
0.862099999999921	0	0.000797043999999963
0.864099999999921	0	0.000797968999999963
0.866099999999921	0	0.000798890999999964
0.868099999999921	0	0.000799811999999964
0.87009999999992	0	0.000800730999999963
0.87209999999992	0	0.000801646999999963
0.87409999999992	0	0.000802561999999963
0.87609999999992	0	0.000803473999999963
0.87809999999992	0	0.000804383999999964
0.880099999999919	0	0.000805291999999964
0.882099999999919	0	0.000806197999999964
0.884099999999919	0	0.000807102999999963
0.886099999999919	0	0.000808004999999963
0.888099999999919	0	0.000808903999999964
0.890099999999918	0	0.000809801999999964
0.892099999999918	0	0.000810697999999964
0.894099999999918	0	0.000811591999999964
0.896099999999918	0	0.000812483999999964
0.898099999999917	0	0.000813373999999964
0.900099999999917	0	0.000814261999999964
0.902099999999917	0	0.000815147999999963
0.904099999999917	0	0.000816031999999963
0.906099999999917	0	0.000816913999999963
0.908099999999916	0	0.000817793999999963
0.910099999999916	0	0.000818671999999963
0.912099999999916	0	0.000819547999999963
0.914099999999916	0	0.000820421999999963
0.916099999999915	0	0.000821293999999964
0.918099999999915	0	0.000822164999999963
0.920099999999915	0	0.000823032999999964
0.922099999999915	0	0.000823899999999963
0.924099999999915	0	0.000824763999999963
0.926099999999914	0	0.000825626999999963
0.928099999999914	0	0.000826487999999963
0.930099999999914	0	0.000827346999999963
0.932099999999914	0	0.000828203999999963
0.934099999999913	0	0.000829058999999963
0.936099999999913	0	0.000829911999999963
0.938099999999913	0	0.000830762999999963
0.940099999999913	0	0.000831612999999962
0.942099999999913	0	0.000832460999999962
0.944099999999912	0	0.000833305999999963
0.946099999999912	0	0.000834149999999963
0.948099999999912	0	0.000834992999999962
0.950099999999912	0	0.000835832999999963
0.952099999999911	0	0.000836670999999963
0.954099999999911	0	0.000837507999999963
0.956099999999911	0	0.000838342999999963
0.958099999999911	0	0.000839175999999963
0.960099999999911	0	0.000840006999999963
0.96209999999991	0	0.000840835999999963
0.96409999999991	0	0.000841663999999963
0.96609999999991	0	0.000842489999999962
0.96809999999991	0	0.000843313999999963
0.970099999999909	0	0.000844135999999963
0.972099999999909	0	0.000844955999999963
0.974099999999909	0	0.000845774999999963
0.976099999999909	0	0.000846591999999963
0.978099999999909	0	0.000847406999999962
0.980099999999908	0	0.000848219999999962
0.982099999999908	0	0.000849031999999962
0.984099999999908	0	0.000849840999999963
0.986099999999908	0	0.000850648999999963
0.988099999999908	0	0.000851455999999962
0.990099999999907	0	0.000852259999999963
0.992099999999907	0	0.000853062999999963
0.994099999999907	0	0.000853863999999963
0.996099999999907	0	0.000854662999999963
0.998099999999906	0	0.000855459999999963
1.00009999999991	0	0.000856255999999963
1.00209999999991	0	0.000857049999999963
1.00409999999991	0	0.000857841999999962
1.00609999999991	0	0.000858631999999963
1.00809999999991	0	0.000859420999999963
1.01009999999991	0	0.000860207999999963
1.0120999999999	0	0.000860992999999963
1.0140999999999	0	0.000861776999999963
1.0160999999999	0	0.000862558999999963
1.0180999999999	0	0.000863338999999963
1.0200999999999	0	0.000864116999999963
1.0220999999999	0	0.000864892999999964
1.0240999999999	0	0.000865667999999963
1.0260999999999	0	0.000866440999999963
1.0280999999999	0	0.000867212999999962
1.0300999999999	0	0.000867981999999963
1.0320999999999	0	0.000868749999999963
1.0340999999999	0	0.000869515999999963
1.0360999999999	0	0.000870280999999963
1.0380999999999	0	0.000871043999999962
1.0400999999999	0	0.000871804999999963
1.0420999999999	0	0.000872563999999963
1.0440999999999	0	0.000873320999999963
1.0460999999999	0	0.000874076999999963
1.0480999999999	0	0.000874830999999963
1.0500999999999	0	0.000875582999999963
1.0520999999999	0	0.000876333999999963
1.0540999999999	0	0.000877082999999963
1.0560999999999	0	0.000877829999999963
1.0580999999999	0	0.000878574999999963
1.0600999999999	0	0.000879318999999963
1.0620999999999	0	0.000880060999999963
1.0640999999999	0	0.000880800999999963
1.0660999999999	0	0.000881539999999963
1.0680999999999	0	0.000882275999999962
1.0700999999999	0	0.000883010999999962
1.0720999999999	0	0.000883743999999963
1.0740999999999	0	0.000884475999999962
1.0760999999999	0	0.000885204999999963
1.0780999999999	0	0.000885932999999963
1.0800999999999	0	0.000886658999999963
1.0820999999999	0	0.000887383999999962
1.0840999999999	0	0.000888105999999963
1.0860999999999	0	0.000888826999999963
1.0880999999999	0	0.000889545999999963
1.0900999999999	0	0.000890262999999963
1.0920999999999	0	0.000890978999999963
1.0940999999999	0	0.000891691999999964
1.0960999999999	0	0.000892403999999963
1.0980999999999	0	0.000893113999999963
1.1000999999999	0	0.000893822999999962
1.1020999999999	0	0.000894528999999963
1.10409999999989	0	0.000895233999999963
1.10609999999989	0	0.000895936999999962
1.10809999999989	0	0.000896637999999963
1.11009999999989	0	0.000897336999999963
1.11209999999989	0	0.000898033999999963
1.11409999999989	0	0.000898729999999963
1.11609999999989	0	0.000899422999999964
1.11809999999989	0	0.000900114999999963
1.12009999999989	0	0.000900804999999963
1.12209999999989	0	0.000901492999999962
1.12409999999989	0	0.000902178999999963
1.12609999999989	0	0.000902862999999963
1.12809999999989	0	0.000903545999999963
1.13009999999989	0	0.000904225999999963
1.13209999999989	0	0.000904904999999963
1.13409999999989	0	0.000905580999999963
1.13609999999989	0	0.000906255999999963
1.13809999999989	0	0.000906928999999963
1.14009999999989	0	0.000907598999999964
1.14209999999989	0	0.000908267999999964
1.14409999999989	0	0.000908934999999964
1.14609999999989	0	0.000909599999999964
1.14809999999989	0	0.000910262999999964
1.15009999999989	0	0.000910923999999964
1.15209999999989	0	0.000911582999999964
1.15409999999989	0	0.000912239999999964
1.15609999999989	0	0.000912893999999964
1.15809999999989	0	0.000913546999999964
1.16009999999989	0	0.000914197999999963
1.16209999999989	0	0.000914846999999963
1.16409999999989	0	0.000915492999999964
1.16609999999989	0	0.000916137999999963
1.16809999999989	0	0.000916779999999964
1.17009999999989	0	0.000917419999999964
1.17209999999989	0	0.000918057999999964
1.17409999999989	0	0.000918693999999964
1.17609999999989	0	0.000919327999999964
1.17809999999989	0	0.000919958999999965
1.18009999999989	0	0.000920588999999964
1.18209999999989	0	0.000921215999999964
1.18409999999989	0	0.000921840999999964
1.18609999999989	0	0.000922462999999965
1.18809999999989	0	0.000923083999999965
1.19009999999989	0	0.000923701999999965
1.19209999999989	0	0.000924316999999966
1.19409999999988	0	0.000924930999999964
1.19609999999988	0	0.000925541999999964
1.19809999999988	0	0.000926149999999965
1.20009999999988	0	0.000926756999999964
1.20209999999988	0	0.000927360999999964
1.20409999999988	0	0.000927961999999965
1.20609999999988	0	0.000928560999999965
1.20809999999988	0	0.000929156999999966
1.21009999999988	0	0.000929750999999966
1.21209999999988	0	0.000930342999999965
1.21409999999988	0	0.000930931999999965
1.21609999999988	0	0.000931517999999966
1.21809999999988	0	0.000932101999999966
1.22009999999988	0	0.000932682999999966
1.22209999999988	0	0.000933260999999966
1.22409999999988	0	0.000933836999999966
1.22609999999988	0	0.000934409999999967
1.22809999999988	0	0.000934979999999967
1.23009999999988	0	0.000935547999999967
1.23209999999988	0	0.000936112999999967
1.23409999999988	0	0.000936674999999966
1.23609999999988	0	0.000937233999999967
1.23809999999988	0	0.000937789999999966
1.24009999999988	0	0.000938342999999968
1.24209999999988	0	0.000938893999999966
1.24409999999988	0	0.000939440999999967
1.24609999999988	0	0.000939984999999967
1.24809999999988	0	0.000940525999999967
1.25009999999988	0	0.000941064999999967
1.25209999999988	0	0.000941599999999967
1.25409999999988	0	0.000942130999999968
1.25609999999988	0	0.000942659999999968
1.25809999999988	0	0.000943184999999968
1.26009999999988	0	0.000943707999999968
1.26209999999988	0	0.000944225999999969
1.26409999999988	0	0.000944741999999968
1.26609999999988	0	0.000945253999999968
1.26809999999988	0	0.000945762999999968
1.27009999999988	0	0.000946267999999969
1.27209999999988	0	0.000946768999999969
1.27409999999988	0	0.000947266999999969
1.27609999999988	0	0.000947761999999969
1.27809999999988	0	0.00094825199999997
1.28009999999988	0	0.00094873899999997
1.28209999999988	0	0.00094922299999997
1.28409999999988	0	0.00094970199999997
1.28609999999987	0	0.00095017799999997
1.28809999999987	0	0.00095064999999997
1.29009999999987	0	0.000951116999999971
1.29209999999987	0	0.000951580999999971
1.29409999999987	0	0.000952040999999971
1.29609999999987	0	0.000952496999999971
1.29809999999987	0	0.000952947999999972
1.30009999999987	0	0.000953394999999972
1.30209999999987	0	0.000953838999999972
1.30409999999987	0	0.000954276999999973
1.30609999999987	0	0.000954711999999972
1.30809999999987	0	0.000955141999999973
1.31009999999987	0	0.000955567999999972
1.31209999999987	0	0.000955988999999973
1.31409999999987	0	0.000956404999999974
1.31609999999987	0	0.000956816999999974
1.31809999999987	0	0.000957224999999973
1.32009999999987	0	0.000957626999999974
1.32209999999987	0	0.000958024999999974
1.32409999999987	0	0.000958417999999975
1.32609999999987	0	0.000958805999999975
1.32809999999987	0	0.000959189999999975
1.33009999999987	0	0.000959567999999975
1.33209999999987	0	0.000959941999999975
1.33409999999987	0	0.000960309999999977
1.33609999999987	0	0.000960673999999975
1.33809999999987	0	0.000961031999999976
1.34009999999987	0	0.000961384999999976
1.34209999999987	0	0.000961732999999978
1.34409999999987	0	0.000962075999999978
1.34609999999987	0	0.000962412999999978
1.34809999999987	0	0.000962744999999979
1.35009999999987	0	0.000963071999999979
1.35209999999987	0	0.000963393999999979
1.35409999999987	0	0.000963709999999979
1.35609999999987	0	0.000964020999999979
1.35809999999987	0	0.00096432599999998
1.36009999999987	0	0.00096462599999998
1.36209999999987	0	0.000964919999999981
1.36409999999987	0	0.00096520999999998
1.36609999999987	0	0.000965492999999981
1.36809999999987	0	0.000965770999999981
1.37009999999987	0	0.000966043999999981
1.37209999999987	0	0.000966310999999983
1.37409999999987	0	0.000966572999999982
1.37609999999986	0	0.000966828999999984
1.37809999999986	0	0.000967079999999984
1.38009999999986	0	0.000967325999999982
1.38209999999986	0	0.000967565999999984
1.38409999999986	0	0.000967799999999985
1.38609999999986	0	0.000968029999999984
1.38809999999986	0	0.000968253999999985
1.39009999999986	0	0.000968472999999985
1.39209999999986	0	0.000968685999999986
1.39409999999986	0	0.000968894999999985
1.39609999999986	0	0.000969097999999986
1.39809999999986	0	0.000969295999999986
1.40009999999986	0	0.000969488999999986
1.40209999999986	0	0.000969676999999988
1.40409999999986	0	0.000969859999999988
1.40609999999986	0	0.000970037999999989
1.40809999999986	0	0.000970211999999988
1.41009999999986	0	0.000970379999999989
1.41209999999986	0	0.000970543999999989
1.41409999999986	0	0.000970703999999989
1.41609999999986	0	0.000970858999999989
1.41809999999986	0	0.00097100899999999
1.42009999999986	0	0.00097115499999999
1.42209999999986	0	0.00097129699999999
1.42409999999986	0	0.00097143499999999
1.42609999999986	0	0.000971567999999992
1.42809999999986	0	0.00097169799999999
1.43009999999986	0	0.000971822999999992
1.43209999999986	0	0.000971944999999992
1.43409999999986	0	0.000972061999999993
1.43609999999986	0	0.000972176999999991
1.43809999999986	0	0.000972286999999993
1.44009999999986	0	0.000972393999999993
1.44209999999986	0	0.000972496999999993
1.44409999999986	0	0.000972597999999993
1.44609999999986	0	0.000972694999999993
1.44809999999986	0	0.000972787999999994
1.45009999999986	0	0.000972878999999994
1.45209999999986	0	0.000972966999999993
1.45409999999986	0	0.000973050999999994
1.45609999999986	0	0.000973132999999994
