t	fg_A_per_fg_A_Det
0	0
0.002	0
0.0041	0.222672796840385
0.006	0.22931383064726
0.00800000000000001	0.24093423200438
0.0101	0.257958215932559
0.0121	0.279844105380179
0.0141	0.30681127911143
0.0161	0.338802811865438
0.0180999999999999	0.37570894485695
0.0200999999999999	0.417361378700156
0.0220999999999999	0.463530034870966
0.0240999999999999	0.513917804398528
0.0260999999999999	0.568162551379424
0.0280999999999999	0.625823880980636
0.0300999999999999	0.686392942411784
0.0320999999999999	0.749290166673044
0.0341	0.813863361527923
0.036	0.881065469316036
0.0380000000000001	0.947142442049408
0.0400000000000001	1.0126078059119
0.0420000000000002	1.07662369590425
0.0440000000000002	1.13835207754873
0.0460000000000003	1.19697032603118
0.0480000000000003	1.251690384147
0.0500000000000004	1.30178779346585
0.0520000000000005	1.34660478634354
0.0540000000000005	1.38559273737644
0.0560000000000006	1.4183013718223
0.0580000000000006	1.44440565398717
0.0600000000000007	1.46370658686543
0.0620000000000007	1.47612593434512
0.0640000000000008	1.48171935202324
0.0660000000000009	1.48064730060472
0.0680000000000009	1.47318804067974
0.070000000000001	1.45970017690774
0.072000000000001	1.44062529257811
0.0740000000000011	1.45012721869176
0.0760000000000012	1.54874985306521
0.0780000000000012	1.63171914838599
0.0800000000000013	1.60037818310975
0.0820000000000013	1.53690581452687
0.0840000000000014	1.46952015568082
0.0860000000000014	1.40038516062999
0.0880000000000015	1.33105522679506
0.0900000000000016	1.26268105777669
0.0920000000000016	1.19609386051364
0.0940000000000017	1.13184391547045
0.0960000000000017	1.07030456682479
0.0980000000000018	1.01169479358703
0.100000000000002	0.956123568461517
0.102000000000002	0.903626510489277
0.104000000000002	0.854166252724062
0.106000000000002	0.807674729252627
0.108000000000002	0.764048998638294
0.110000000000002	0.723167321226044
0.112000000000002	0.684896612595867
0.114000000000002	0.649514021098731
0.116000000000002	0.617483122581502
0.118000000000002	0.588427333080272
0.120000000000002	0.56201772404282
0.122000000000002	0.537967982192698
0.124000000000003	0.516018405204826
0.126000000000002	0.495947633035312
0.128000000000002	0.477561678112004
0.130000000000002	0.460689269152592
0.132000000000002	0.445176940993843
0.134000000000002	0.430891372884928
0.136000000000001	0.418847120719255
0.138000000000001	0.41181240798034
0.140000000000001	0.405516370869034
0.142000000000001	0.39987125254968
0.144	0.394803803915671
0.146	0.39024869288657
0.148	0.38614834684701
0.1501	0.400289043237955
0.1521	0.41780605841739
0.154099999999999	0.433948487970093
0.156099999999999	0.448846542692905
0.158099999999999	0.464701708024054
0.160099999999999	0.475487388993419
0.162099999999998	0.48858162629428
0.164099999999998	0.499963237658632
0.166099999999998	0.510034023652481
0.168099999999998	0.533842016118843
0.170099999999998	0.556065395059197
0.172099999999997	0.577026487386287
0.174099999999997	0.597008750558577
0.176099999999997	0.603018582201252
0.178099999999997	0.606495529037554
0.180099999999996	0.611342658936417
0.182099999999996	0.614236710703104
0.184099999999996	0.610698397638734
0.186099999999996	0.605541330752701
