t	fg_A
0.544099999999956	0.277252497838616	0.372759999999956
0.546099999999956	0.278603810372726	0.374669999999956
0.548099999999956	0.279950597465396	0.376569999999956
0.550099999999956	0.281294602388383	0.378469999999956
0.552099999999956	0.282640443067733	0.38035999999996
0.554099999999955	0.283991567192807	0.38224999999996
0.556099999999955	0.285337332951865	0.384139999999955
0.558099999999955	0.286674873588325	0.386009999999959
0.560099999999955	0.288004288178357	0.387889999999959
0.562099999999954	0.289331880325524	0.389759999999959
0.564099999999954	0.29065607373268	0.391629999999954
0.566099999999954	0.291980944187209	0.393489999999954
0.568099999999954	0.293303562456533	0.395339999999958
0.570099999999954	0.29462192625332	0.397199999999953
0.572099999999953	0.295956397050762	0.399039999999958
0.574099999999953	0.297288656006147	0.400889999999958
0.576099999999953	0.298614783979168	0.402729999999958
0.578099999999953	0.299932014606531	0.404559999999957
0.580099999999952	0.301242060652464	0.406389999999957
0.582099999999952	0.302531488587225	0.408219999999957
0.584099999999952	0.303819427530524	0.410039999999957
0.586099999999952	0.305104870041097	0.411859999999957
0.588099999999952	0.306388011421807	0.413679999999956
0.590099999999951	0.30767306444122	0.415489999999956
0.592099999999951	0.308945754588943	0.417289999999956
0.594099999999951	0.31020854294203	0.419099999999956
0.596099999999951	0.311466518177874	0.420899999999956
0.59809999999995	0.312723024726852	0.422689999999955
0.60009999999995	0.313974034108696	0.424479999999955
0.60209999999995	0.315230116802591	0.426269999999955
0.60409999999995	0.316495746492959	0.428059999999955
0.60609999999995	0.31776260030944	0.429839999999955
0.608099999999949	0.319026268830608	0.431609999999954
0.610099999999949	0.320286370162829	0.433389999999954
0.612099999999949	0.321530605934993	0.435159999999954
0.614099999999949	0.322787319636584	0.436919999999954
0.616099999999948	0.324043049013369	0.438679999999959
0.618099999999948	0.325297399497628	0.440439999999959
0.620099999999948	0.326548413802616	0.442199999999953
0.622099999999948	0.327788054165044	0.443949999999953
0.624099999999948	0.329014101857888	0.445699999999953
0.626099999999947	0.330241978702469	0.447449999999953
0.628099999999947	0.331468211839135	0.449189999999952
0.630099999999947	0.332693252624625	0.450929999999952
0.632099999999947	0.333923023637898	0.452659999999957
0.634099999999946	0.335146456625768	0.454399999999952
0.636099999999946	0.336361765257325	0.456129999999952
0.638099999999946	0.337579237217521	0.457849999999957
0.640099999999946	0.338793405017752	0.459579999999951
0.642099999999946	0.340004979984119	0.461299999999951
0.644099999999945	0.341232623108405	0.463009999999956
0.646099999999945	0.342452206398471	0.464729999999951
0.648099999999945	0.343661959954372	0.46643999999995
0.650099999999945	0.344874642868393	0.46814999999995
0.652099999999945	0.346085144013839	0.469849999999956
0.654099999999944	0.347295281580014	0.471549999999955
0.656099999999944	0.348496177077122	0.473249999999955
0.658099999999944	0.349687215706765	0.474949999999955
0.660099999999944	0.350869577732004	0.476639999999955
0.662099999999943	0.352054766369749	0.478329999999955
0.664099999999943	0.353234224633005	0.480019999999955
0.666099999999943	0.354414840594713	0.481709999999949
0.668099999999943	0.355582311843165	0.483389999999948
0.670099999999943	0.356748051922262	0.485069999999948
0.672099999999942	0.35792750523604	0.486739999999954
0.674099999999942	0.359105846702984	0.488419999999954
0.676099999999942	0.360284961920459	0.490089999999953
0.678099999999942	0.361469287267775	0.491759999999953
0.680099999999941	0.362649020067481	0.493419999999953
0.682099999999941	0.363822596655285	0.495089999999947
0.684099999999941	0.365012190876229	0.496749999999953
0.686099999999941	0.366199511293739	0.498409999999947
0.688099999999941	0.367388582330363	0.500059999999952
0.69009999999994	0.368568070283347	0.501709999999952
0.69209999999994	0.369737039936144	0.503369999999946
0.69409999999994	0.370896590228342	0.505009999999952
0.69609999999994	0.372052835736207	0.506659999999952
0.698099999999939	0.373210655150859	0.508299999999951
0.700099999999939	0.374369095229131	0.509939999999951
0.702099999999939	0.375528594355307	0.511579999999951
