t	fs_A	fs_V
0	0	0	0
0.002	0	0	0
0.0041	6.74729748617923E-07	7.4617042905588E-12	5.27467E-09
0.006	6.94261381114419E-07	3.16910593638411E-11	5.26771E-09
0.00800000000000001	7.29734373867907E-07	7.65596603758961E-11	5.27068E-09
0.0101	7.83831834932673E-07	1.47087074736187E-10	5.29675E-09
0.0121	8.51722325370898E-07	2.39075574727563E-10	5.30974E-09
0.0141	9.35841899771265E-07	3.58213827920099E-10	5.32716999999999E-09
0.0161	1.03639780149637E-06	5.07789633452155E-10	5.35018999999999E-09
0.0180999999999999	1.15355795884153E-06	6.91417953241084E-10	5.37999999999998E-09
0.0200999999999999	1.28745968655909E-06	9.12980534500742E-10	5.41791999999997E-09
0.0220999999999999	1.43821781569588E-06	1.17657543126109E-09	5.46538999999996E-09
0.0240999999999999	1.60593146860886E-06	1.48647665707511E-09	5.52393999999995E-09
0.0260999999999999	1.79068927643355E-06	1.8471028770197E-09	5.59526999999994E-09
0.0280999999999999	1.99257317113185E-06	2.26299355562157E-09	5.68122999999993E-09
0.0300999999999999	2.21166101939211E-06	2.73879096411094E-09	5.78385999999992E-09
0.0320999999999999	2.44802838224249E-06	3.27922665512638E-09	5.90540999999993E-09
0.0341	2.70174964672978E-06	3.88911128161729E-09	6.04839999999996E-09
0.036	2.95892621887751E-06	4.53727462766861E-09	6.13693000000001E-09
0.0380000000000001	3.24670010567676E-06	5.29668640610092E-09	6.32617000000005E-09
0.0400000000000001	3.55204591373391E-06	6.14013348538272E-09	6.54617000000011E-09
0.0420000000000002	3.87503783748342E-06	7.07267908592796E-09	6.80098000000017E-09
0.0440000000000002	4.21575031695247E-06	8.09944121681248E-09	7.09523000000024E-09
0.0460000000000003	4.57425801003801E-06	9.22559040813677E-09	7.43421000000032E-09
0.0480000000000003	4.95063573976297E-06	1.04563478640131E-08	7.8240200000004E-09
0.0500000000000004	5.34495842967981E-06	1.17969839343599E-08	8.27167000000049E-09
0.0520000000000005	5.75730103562905E-06	1.32528168304918E-08	8.78525000000061E-09
0.0540000000000005	6.18773847879377E-06	1.4829211528925E-08	9.37409000000073E-09
0.0560000000000006	6.63634558286649E-06	1.65315788219481E-08	1.00490000000009E-08
0.0580000000000006	7.10319701678255E-06	1.83653744838429E-08	1.0822600000001E-08
0.0600000000000007	7.58836724361604E-06	2.03360985292205E-08	1.17092000000012E-08
0.0620000000000007	8.09193047570874E-06	2.24492945455486E-08	1.27258000000014E-08
0.0640000000000008	8.61396063579385E-06	2.47105490861072E-08	1.38919000000016E-08
0.0660000000000009	9.1545313237061E-06	2.71254911127281E-08	1.52299000000018E-08
0.0680000000000009	9.71371578818898E-06	2.96997914800145E-08	1.67663000000021E-08
0.070000000000001	1.02915869032847E-05	3.24391624545148E-08	1.85313000000024E-08
0.072000000000001	1.08882171487997E-05	3.53493572636792E-08	2.05601000000027E-08
0.0740000000000011	1.17770776951556E-05	3.96755526354813E-08	2.28935000000032E-08
0.0760000000000012	1.35462180273276E-05	4.91002535306546E-08	2.55786000000036E-08
0.0780000000000012	1.54030045137852E-05	5.96781655004589E-08	2.86701000000041E-08
0.0800000000000013	1.7351460299096E-05	7.14869394760542E-08	3.54480000000048E-08
0.0820000000000013	1.93959050699125E-05	8.46124454485345E-08	4.35141000000057E-08
0.0840000000000014	2.15409612020495E-05	9.91490796509037E-08	5.26560000000067E-08
0.0860000000000014	2.37915636094937E-05	1.15200209569591E-07	6.3018600000008E-08
0.0880000000000015	2.61529724126402E-05	1.32878733406767E-07	7.47665000000095E-08
0.0900000000000016	2.86307879126665E-05	1.52307741697307E-07	8.80871000000111E-08
0.0920000000000016	3.12309675731031E-05	1.73621275505864E-07	1.03193000000013E-07
0.0940000000000017	3.39598448397792E-05	1.96965179966352E-07	1.20328000000015E-07
0.0960000000000017	3.68241497129811E-05	2.22498054911755E-07	1.39767000000018E-07
0.0980000000000018	3.98310310404022E-05	2.50392306543258E-07	1.61824000000021E-07
0.100000000000002	4.29880805368897E-05	2.80835305825322E-07	1.86857000000025E-07
0.102000000000002	4.63033585625442E-05	3.14030660750695E-07	2.15274000000029E-07
0.104000000000002	4.97854217065293E-05	3.50199610893556E-07	2.47536000000034E-07
0.106000000000002	5.34433522298156E-05	3.89582553798E-07	2.84172000000039E-07
0.108000000000002	5.72867894150095E-05	4.32440713734172E-07	3.25780000000046E-07
0.110000000000002	6.13259628578869E-05	4.79057964215428E-07	3.73041000000054E-07
0.112000000000002	6.55717277312919E-05	5.29742816613207E-07	4.26730000000063E-07
0.114000000000002	7.00357953750948E-05	5.84837644899012E-07	4.87726000000073E-07
0.116000000000002	7.47320332149811E-05	6.44767949641151E-07	5.57027000000085E-07
0.118000000000002	7.96759358014022E-05	7.10026680449892E-07	6.35766000000099E-07
0.120000000000002	8.48841500332831E-05	7.81159736639107E-07	7.25228000000115E-07
0.122000000000002	9.03745465710581E-05	8.58771500304853E-07	8.26866000000135E-07
0.124000000000003	9.6166305663357E-05	9.43531137524431E-07	9.42329000000156E-07
0.126000000000002	0.000102280003380752	1.03617948544354E-06	1.07348000000017E-06
0.128000000000002	0.000108737704024159	1.13753665992349E-06	1.22243000000018E-06
0.130000000000002	0.000115563057593611	1.24851043182892E-06	1.39155000000018E-06
0.132000000000002	0.000122781402511614	1.37010544243392E-06	1.58353000000018E-06
0.134000000000002	0.000130419873792159	1.5034333338803E-06	1.80140000000018E-06
