t	Sv
0	0	0
0.002	0	0
0.0041	0.00251228997883864	0.00908
0.006	0.00258501409496338	0.00909
0.00800000000000001	0.00271709430099632	0.00909
0.0101	0.00291852088636922	0.0091
0.0121	0.00317130446251324	0.00911
0.0141	0.00348451543953492	0.00912
0.0161	0.00385892546774923	0.00915
0.0180999999999999	0.00429515981167777	0.00918
0.0200999999999999	0.0047937297493203	0.00921
0.0220999999999999	0.00535506284280644	0.00926999999999999
0.0240999999999999	0.00597952816450119	0.00932999999999999
0.0260999999999999	0.00666745572373644	0.00940999999999999
0.0280999999999999	0.00741915058612893	0.00949999999999999
0.0300999999999999	0.00823490268064826	0.00960999999999999
0.0320999999999999	0.00911499335136474	0.00973999999999999
0.0341	0.0100596995711444	0.00989999999999999
0.036	0.0110172712897803	0.01006
0.0380000000000001	0.0120887691056956	0.01027
0.0400000000000001	0.0132256942453292	0.0105
0.0420000000000002	0.0144283229643738	0.0107700000000001
0.0440000000000002	0.0156969324329628	0.0110800000000001
0.0460000000000003	0.017031800632446	0.0114300000000001
0.0480000000000003	0.0184332061590037	0.0118300000000001
0.0500000000000004	0.0199014279831281	0.0122700000000002
0.0520000000000005	0.0214367451955326	0.0127800000000002
0.0540000000000005	0.0230394367578873	0.0133400000000003
0.0560000000000006	0.0247097812688656	0.0139800000000003
0.0580000000000006	0.0264480567509178	0.0146800000000005
0.0600000000000007	0.02825454045999	0.0154800000000006
0.0620000000000007	0.0301295087184512	0.0163600000000007
0.0640000000000008	0.0320732367703412	0.0173400000000009
0.0660000000000009	0.0340859986574192	0.018440000000001
0.0680000000000009	0.0361680671141904	0.0196600000000012
0.070000000000001	0.038319713479997	0.0210200000000014
0.072000000000001	0.0405412076262823	0.0225200000000017
0.0740000000000011	0.0438507926086684	0.0242000000000019
0.0760000000000012	0.0504380129539682	0.0260500000000023
0.0780000000000012	0.0573515751502778	0.0281100000000027
0.0800000000000013	0.0646064589814314	0.0325400000000032
0.0820000000000013	0.0722187483766038	0.0378700000000038
0.0840000000000014	0.080205654298349	0.0439900000000046
0.0860000000000014	0.0885855514144221	0.0509900000000053
0.0880000000000015	0.0973780252667138	0.0589700000000063
0.0900000000000016	0.10660392802686	0.0680500000000075
0.0920000000000016	0.116285441725457	0.0783600000000088
0.0940000000000017	0.126446148326276	0.0900500000000103
0.0960000000000017	0.13711110632468	0.103250000000012
0.0980000000000018	0.148306933753232	0.118160000000014
0.100000000000002	0.160061897616867	0.134930000000016
0.102000000000002	0.17240600987511	0.153780000000019
0.104000000000002	0.185371130147687	0.174920000000022
0.106000000000002	0.198991075341691	0.198580000000025
0.108000000000002	0.213301736379591	0.225020000000029
0.110000000000002	0.22834120215699	0.254500000000033
0.112000000000002	0.244149890844289	0.287330000000038
0.114000000000002	0.260938287461098	0.323810000000043
0.116000000000002	0.27908543853316	0.364300000000049
0.118000000000002	0.298701169140795	0.409160000000055
0.120000000000002	0.319896393616361	0.458780000000063
0.122000000000002	0.342789540869513	0.513590000000072
0.124000000000003	0.367506970610755	0.57404000000008
0.126000000000002	0.394183406308021	0.640630000000085
0.128000000000002	0.422962385277547	0.713860000000087
0.130000000000002	0.453996726307956	0.794310000000085
0.132000000000002	0.487449015212949	0.882550000000082
0.134000000000002	0.523492108702607	0.979230000000079
0.136000000000001	0.586785774258142	1.08502000000007
0.138000000000001	0.586785774258142	1.20064000000007
0.140000000000001	0.586785774258142	1.32685000000006
0.142000000000001	0.586785774258142	1.46447000000005
0.144	0.586785774258142	1.61436000000004
0.146	0.586785774258142	1.77743000000002
0.148	0.586785774258142	1.95466
0.1501	2.34714309703257	2.15710999999998
0.1521	2.34714309703257	2.36663999999995
0.154099999999999	2.34714309703257	2.59364999999993
0.156099999999999	2.34714309703257	2.83936999999989
0.158099999999999	2.34714309703257	3.10508999999985
0.160099999999999	2.34714309703257	3.39215999999981
0.162099999999998	2.34714309703257	3.70200999999976
0.164099999999998	2.34714309703257	4.0361699999997
0.166099999999998	5.28107196832327	4.39621999999963
0.168099999999998	5.28107196832327	4.78383999999956
0.170099999999998	5.28107196832327	5.20077999999948
0.172099999999997	5.28107196832327	5.64888999999939
0.174099999999997	5.28107196832327	6.13011999999929
0.176099999999997	5.28107196832327	6.64649999999917
0.178099999999997	5.28107196832327	7.20015999999906
0.180099999999996	5.28107196832327	7.79332999999892
0.182099999999996	5.28107196832327	8.42835999999877
0.184099999999996	5.28107196832327	9.1076599999986
0.186099999999996	5.28107196832327	9.83380999999845
0.188099999999996	5.28107196832327	10.6094499999982
0.190099999999995	9.38857238813026	11.437349999998
0.192099999999995	9.38857238813026	12.3203899999978
0.194099999999995	9.38857238813026	13.2615799999975
0.196099999999995	14.6696443564535	14.2640199999973
0.198099999999995	14.6696443564535	15.330939999997
0.200099999999994	14.6696443564535	16.4656799999967
0.202099999999994	14.6696443564535	17.6717099999963
0.204099999999994	14.6696443564535	18.9525799999959
0.206099999999994	14.6696443564535	20.3119999999955
0.208099999999993	21.1242878732931	21.7537399999951
0.210099999999993	21.1242878732931	23.2816999999946
0.212099999999993	21.1242878732931	24.8998699999941
0.214099999999993	21.1242878732931	26.6123499999936
0.216099999999993	21.1242878732931	28.423299999993
0.218099999999992	21.1242878732931	30.3369699999924
0.220099999999992	28.7525029386489	32.3576899999918
0.222099999999992	28.7525029386489	34.4898099999911
0.224099999999992	37.5542895525211	36.7377599999904
0.226099999999991	37.5542895525211	39.1059599999896
0.228099999999991	37.5542895525211	41.5988799999888
0.230099999999991	37.5542895525211	44.2209399999879
