t	fg_A
0	0	0
0.002	0	0
0.0041	1.03877481108495E-08	3.03014E-08
0.006	1.06297923293413E-08	3.02756E-08
0.00800000000000001	1.10689381680499E-08	3.02877E-08
0.0101	1.17380386319175E-08	3.03858E-08
0.0121	1.25771727249491E-08	3.04355E-08
0.0141	1.36164661871675E-08	3.05021E-08
0.0161	1.48585746705797E-08	3.05899E-08
0.0180999999999999	1.63057365533632E-08	3.07033999999999E-08
0.0200999999999999	1.79598433133926E-08	3.08475999999999E-08
0.0220999999999999	1.98225120158389E-08	3.10274999999999E-08
0.0240999999999999	2.1895151520248E-08	3.12486999999999E-08
0.0260999999999999	2.41790181431056E-08	3.15170999999998E-08
0.0280999999999999	2.66752597316799E-08	3.18390999999998E-08
0.0300999999999999	2.93849490216606E-08	3.22213999999998E-08
0.0320999999999999	3.23091080040311E-08	3.26712999999998E-08
0.0341	3.54487252057711E-08	3.31965999999999E-08
0.036	3.86318106422888E-08	3.35835E-08
0.0380000000000001	4.21943403189165E-08	3.42789000000001E-08
0.0400000000000001	4.5975146771298E-08	3.50782000000003E-08
0.0420000000000002	4.99751703863248E-08	3.59925000000004E-08
0.0440000000000002	5.41953484085189E-08	3.70338000000006E-08
0.0460000000000003	5.86366160129766E-08	3.82153000000007E-08
0.0480000000000003	6.32999067724689E-08	3.95516000000009E-08
0.0500000000000004	6.81861527367578E-08	4.1058700000001E-08
0.0520000000000005	7.3296284273745E-08	4.27542000000011E-08
0.0540000000000005	7.86312297737621E-08	4.46577000000013E-08
0.0560000000000006	8.41919152845523E-08	4.67908000000014E-08
0.0580000000000006	8.99792641211029E-08	4.91773000000015E-08
0.0600000000000007	9.59941964784158E-08	5.18436000000016E-08
0.0620000000000007	1.0223762906436E-07	5.48188000000016E-08
0.0640000000000008	1.08710474762376E-07	5.81351000000016E-08
0.0660000000000009	1.15413642328892E-07	6.18280000000016E-08
0.0680000000000009	1.22348036127124E-07	6.59369000000015E-08
0.070000000000001	1.29515744604791E-07	7.05050000000014E-08
0.072000000000001	1.53190739070869E-07	7.55800000000012E-08
0.0740000000000011	1.78120635930215E-07	8.12144000000009E-08
0.0760000000000012	2.0436304294063E-07	8.74659000000006E-08
0.0780000000000012	2.31981844149948E-07	9.43979000000001E-08
0.0800000000000013	2.61045987835055E-07	1.08421000000011E-07
0.0820000000000013	2.91629574531851E-07	1.26202000000013E-07
0.0840000000000014	3.23812021316797E-07	1.46586000000015E-07
0.0860000000000014	3.57678282491448E-07	1.69895000000018E-07
0.0880000000000015	3.93319115432036E-07	1.96486000000021E-07
0.0900000000000016	4.30831385200459E-07	2.26749000000025E-07
0.0920000000000016	4.70318404373695E-07	2.6111300000003E-07
0.0940000000000017	5.1189030632353E-07	3.00046000000035E-07
0.0960000000000017	5.55664451321882E-07	3.4406200000004E-07
0.0980000000000018	6.0176586558954E-07	3.93717000000047E-07
0.100000000000002	6.50327713849745E-07	4.49622000000054E-07
0.102000000000002	7.01491806118364E-07	5.12436000000064E-07
0.104000000000002	7.55409139369817E-07	5.82877000000073E-07
0.106000000000002	8.12240474512601E-07	6.61724000000084E-07
0.108000000000002	8.72156949525029E-07	7.49818000000097E-07
0.110000000000002	9.35340733166372E-07	8.4806800000011E-07
0.112000000000002	1.00198573781613E-06	9.57458000000126E-07
0.114000000000002	1.07229840624014E-06	1.07905000000014E-06
0.116000000000002	1.14719744907133E-06	1.21397000000016E-06
0.118000000000002	1.22815473021157E-06	1.36347000000019E-06
0.120000000000002	1.31564335630396E-06	1.52884000000021E-06
0.122000000000002	1.41015392058274E-06	1.71152000000024E-06
0.124000000000003	1.51220993129714E-06	1.91300000000027E-06
0.126000000000002	1.62236961638338E-06	2.13493000000029E-06
0.128000000000002	1.74122780095192E-06	2.37903000000029E-06
0.130000000000002	1.86941785954016E-06	2.64716000000028E-06
0.132000000000002	2.00761374511238E-06	2.94131000000027E-06
0.134000000000002	2.15653209682095E-06	3.26359000000026E-06
0.136000000000001	2.3169344285752E-06	3.61625000000025E-06
0.138000000000001	2.48962940049707E-06	4.00170000000023E-06
0.140000000000001	2.67547517537571E-06	4.4224900000002E-06
0.142000000000001	2.87538186226648E-06	4.88134000000016E-06
0.144	3.09031404941332E-06	5.38113000000012E-06
0.146	3.32129342870756E-06	5.92494000000007E-06
0.148	3.56940151393044E-06	6.51601000000001E-06
0.1501	3.84960257656498E-06	7.19126999999992E-06
0.1521	4.13647317153496E-06	7.89022999999984E-06
0.154099999999999	4.44417035072939E-06	8.64759999999974E-06
0.156099999999999	4.77404772180865E-06	9.46750999999964E-06
0.158099999999999	5.12753395728672E-06	1.03542999999995E-05
0.160099999999999	5.50613613007984E-06	1.13124999999993E-05
0.162099999999998	5.91144315967443E-06	1.23468999999992E-05
0.164099999999998	6.3451293714461E-06	1.3462799999999E-05
0.166099999999998	6.80895817169742E-06	1.46653999999988E-05
0.168099999999998	7.30478584101971E-06	1.59603999999985E-05
0.170099999999998	7.83456544861944E-06	1.73537999999983E-05
0.172099999999997	8.40035089028728E-06	1.8851899999998E-05
0.174099999999997	9.00430105272465E-06	2.04612999999976E-05
0.176099999999997	9.64868410697877E-06	2.21889999999972E-05
0.178099999999997	1.03358819337747E-05	2.40422999999968E-05
0.180099999999996	1.10683946835691E-05	2.60287999999964E-05
0.182099999999996	1.18488454741877E-05	2.81565999999959E-05
0.184099999999996	1.26799852289438E-05	3.04342999999954E-05
0.186099999999996	1.35646976581727E-05	3.28705999999948E-05
0.188099999999996	1.4506004387152E-05	3.54748999999941E-05
0.190099999999995	1.55070702334141E-05	3.82569999999934E-05
0.192099999999995	1.65712086364907E-05	4.12270999999926E-05
0.194099999999995	1.77018872431673E-05	4.43959999999917E-05
0.196099999999995	1.89027336513549E-05	4.77746999999908E-05
0.198099999999995	2.01775413157243E-05	5.13751999999898E-05
0.200099999999994	2.15302756182767E-05	5.52094999999887E-05
0.202099999999994	2.29650801070593E-05	5.92906999999875E-05
0.204099999999994	2.44862829062621E-05	6.36319999999862E-05
0.206099999999994	2.6098403300963E-05	6.82474999999848E-05
0.208099999999993	2.78061584998155E-05	7.31518999999834E-05
0.210099999999993	2.9614470578999E-05	7.83603999999817E-05
0.212099999999993	3.15068294047183E-05	8.388889999998E-05
0.214099999999993	3.39672002104819E-05	8.97539999999781E-05
0.216099999999993	3.6576304299393E-05	9.59731999999762E-05
0.218099999999992	3.93608207951808E-05	0.000102563999999974
0.220099999999992	4.23301049227848E-05	0.000109546999999972
0.222099999999992	4.54939098623152E-05	0.000116938999999969
0.224099999999992	4.88624000356333E-05	0.000124762999999966
0.226099999999991	5.24461647269131E-05	0.000133038999999964
0.228099999999991	5.62562320427313E-05	0.000141788999999961
0.230099999999991	6.030408321723E-05	0.000151036999999957
0.232099999999991	6.46016672678848E-05	0.000160805999999954
0.234099999999991	6.91614160073918E-05	0.00017112099999995
0.23609999999999	7.39962594171524E-05	0.000182008999999946
0.23809999999999	7.91196413877485E-05	0.000193494999999942
0.24009999999999	8.65193581119013E-05	0.000205608999999937
0.24209999999999	9.66156201941888E-05	0.000218378999999932
0.244099999999989	0.000107344742255032	0.000231834999999927
0.246099999999989	0.000118737586578207	0.000246007999999922
0.248099999999989	0.000130826208568282	0.000260930999999916
0.250099999999989	0.000143643892879335	0.00027663799999991
0.252099999999989	0.000157225190352783	0.000293162999999903
0.254099999999988	0.000171605955773867	0.000310543999999896
0.256099999999988	0.000186823386455956	0.000328815999999889
0.258099999999988	0.000202916061661466	0.000348019999999881
0.260099999999988	0.000219201118334482	0.000368194999999873
0.262099999999987	0.000232446806854136	0.000389383999999864
0.264099999999987	0.000246496484854224	0.000411628999999855
0.266099999999987	0.000261387196177959	0.000434975999999845
0.268099999999987	0.000277157325315926	0.000459469999999834
0.270099999999987	0.0002938466350815	0.000485159999999824
0.272099999999986	0.000327590891265405	0.000512095999999811
0.274099999999986	0.000348100714054309	0.000540327999999799
0.276099999999986	0.000369929357446161	0.000569908999999787
0.278099999999986	0.000393137175855231	0.000600895999999772
0.280099999999985	0.000417786644412931	0.000633343999999759
0.282099999999985	0.000443942415984121	0.000667310999999744
0.284099999999985	0.000471671379205959	0.000702859999999727
0.286099999999985	0.00050104271754522	0.000740050999999711
0.288099999999985	0.000532127969368142	0.000778950999999693
0.290099999999984	0.000565843167002554	0.000819623999999675
0.292099999999984	0.000606988349573036	0.000862141999999655
0.294099999999984	0.000647833626157789	0.000906572999999637
0.296099999999984	0.000691143225855051	0.000952992999999614
0.298099999999983	0.000732416608438181	0.000999999999999836
0.300099999999983	0.000768954728746747	0.00105
0.302099999999983	0.000807817680177938	0.0011
0.304099999999983	0.000849105504174759	0.00116
0.306099999999983	0.000892921482747013	0.00121999999999826
0.308099999999982	0.000939372215615624	0.00127999999999824
0.310099999999982	0.000995170348170221	0.00134
0.312099999999982	0.0010611915925755	0.00140999999999819
0.314099999999982	0.00112257755373608	0.00147
0.316099999999982	0.00118614749693469	0.00154
0.318099999999981	0.0012502214890265	0.00161999999999813
0.320099999999981	0.00131608106397532	0.00169999999999811
0.322099999999981	0.00137694627058294	0.00177999999999808
0.324099999999981	0.00144451747372632	0.00185999999999806
0.32609999999998	0.00152534101167771	0.00194999999999804
0.32809999999998	0.00161393648170627	0.00203999999999802
0.33009999999998	0.00169173485920831	0.002129999999998
0.33209999999998	0.00177461826837488	0.00222999999999797
0.33409999999998	0.00186279255243453	0.00232999999999795
0.336099999999979	0.00195455751508424	0.00243
0.338099999999979	0.0020520411275486	0.00254
0.340099999999979	0.00216057435730677	0.00265999999999789
0.342099999999979	0.00226424390482152	0.00277999999999786
0.344099999999978	0.0023745925285466	0.00289999999999784
0.346099999999978	0.00247900755504312	0.00302999999999782
