t	fg_V
0	0	0
0.002	0	0
0.0041	1.05872243225668E-12	5.27465E-12
0.006	1.09594098835355E-12	5.26791E-12
0.00800000000000001	1.16455215176145E-12	5.27109E-12
0.0101	1.2717252720285E-12	5.29672E-12
0.0121	1.4105047006435E-12	5.3097E-12
0.0141	1.58890019344234E-12	5.32713999999999E-12
0.0161	1.81119715231303E-12	5.35015999999999E-12
0.0180999999999999	2.08214337738336E-12	5.37996999999998E-12
0.0200999999999999	2.40687654732734E-12	5.41789999999998E-12
0.0220999999999999	2.7908598938059E-12	5.46536999999997E-12
0.0240999999999999	3.23982783589253E-12	5.52392999999996E-12
0.0260999999999999	3.75974154803892E-12	5.59525999999995E-12
0.0280999999999999	4.35675346363402E-12	5.68121999999994E-12
0.0300999999999999	5.03717932833407E-12	5.78384999999993E-12
0.0320999999999999	5.80747638030007E-12	5.90539999999994E-12
0.0341	6.67422637363642E-12	6.04839999999997E-12
0.036	7.59307335444139E-12	6.15446E-12
0.0380000000000001	8.66724956925129E-12	6.34659000000004E-12
0.0400000000000001	9.85790631569906E-12	6.56986000000008E-12
0.0420000000000002	1.11720128158978E-11	6.82839000000012E-12
0.0440000000000002	1.26166198886441E-11	7.12684000000017E-12
0.0460000000000003	1.4198855782126E-11	7.47061000000021E-12
0.0480000000000003	1.59259227784221E-11	7.86585000000026E-12
0.0500000000000004	1.78050943944331E-11	8.3196900000003E-12
0.0520000000000005	1.98437130464717E-11	8.84033000000036E-12
0.0540000000000005	2.20491880776876E-11	9.43724000000041E-12
0.0560000000000006	2.44289940714715E-11	1.01214000000005E-11
0.0580000000000006	2.69906693919878E-11	1.09055000000005E-11
0.0600000000000007	2.97418149065442E-11	1.18044000000005E-11
0.0620000000000007	3.26900928547512E-11	1.28349000000006E-11
0.0640000000000008	3.58432258371961E-11	1.40171000000006E-11
0.0660000000000009	3.9208995902277E-11	1.53737000000006E-11
0.0680000000000009	4.27952437143781E-11	1.69314000000006E-11
0.070000000000001	4.66105094821505E-11	1.87210000000006E-11
0.072000000000001	5.99582249464466E-11	2.07783000000005E-11
0.0740000000000011	7.51746397364907E-11	2.31446000000004E-11
0.0760000000000012	9.23854420058108E-11	2.58677000000002E-11
0.0780000000000012	1.117328804247E-10	2.9003E-11
0.0800000000000013	1.33375338305042E-10	3.57002000000052E-11
0.0820000000000013	1.57487955978187E-10	4.48334000000067E-11
0.0840000000000014	1.84263557409466E-10	5.61227000000086E-11
0.0860000000000014	2.13913826854923E-10	7.00281000000112E-11
0.0880000000000015	2.46670708179239E-10	8.70959000000141E-11
0.0900000000000016	2.82788015296074E-10	1.07974000000018E-10
0.0920000000000016	3.22543252228945E-10	1.33427000000023E-10
0.0940000000000017	3.66239648131572E-10	1.64355000000028E-10
0.0960000000000017	4.14208417633837E-10	2.01815000000036E-10
0.0980000000000018	4.66811260842616E-10	2.47045000000044E-10
0.100000000000002	5.24443120617158E-10	3.01489000000055E-10
0.102000000000002	5.87535217526173E-10	3.66825000000068E-10
0.104000000000002	6.56558385237792E-10	4.45006000000084E-10
0.106000000000002	7.32026731181316E-10	5.38289000000102E-10
0.108000000000002	8.14501650192996E-10	6.49282000000125E-10
0.110000000000002	9.04596226531275E-10	7.80991000000152E-10
0.112000000000002	1.00298008491818E-09	9.36871000000186E-10
0.114000000000002	1.11038475558224E-09	1.12088000000022E-09
0.116000000000002	1.22873225500303E-09	1.33756000000027E-09
0.118000000000002	1.36106738710986E-09	1.59209000000033E-09
0.120000000000002	1.50906263340687E-09	1.89036000000039E-09
0.122000000000002	1.67455639760223E-09	2.23909000000047E-09
0.124000000000003	1.85959396843562E-09	2.64590000000056E-09
0.126000000000002	2.06644907179267E-09	3.11943000000063E-09
0.128000000000002	2.29764743628386E-09	3.66944000000066E-09
0.130000000000002	2.55599253520811E-09	4.30696000000068E-09
0.132000000000002	2.84459367878762E-09	5.04442000000071E-09
0.134000000000002	3.1668966421153E-09	5.89580000000071E-09
0.136000000000001	3.52671702642388E-09	6.8768200000007E-09
0.138000000000001	3.92827656408944E-09	8.00509000000067E-09
0.140000000000001	4.37624259125094E-09	9.30037000000061E-09
0.142000000000001	4.87577092608255E-09	1.07847000000005E-08
0.144	5.43255240562974E-09	1.24828000000004E-08
0.146	6.05286334973643E-09	1.44220000000002E-08
0.148	6.74362023698171E-09	1.66331E-08
0.1501	7.55307582363701E-09	1.92844999999997E-08
0.1521	8.41289208031695E-09	2.21632999999993E-08
0.154099999999999	9.36884483861583E-09	2.54297999999989E-08
0.156099999999999	1.04311006011216E-08	2.91308999999983E-08
0.158099999999999	1.16108180064452E-08	3.33179999999976E-08
0.160099999999999	1.29202351099083E-08	3.80483999999967E-08
0.162099999999998	1.43727634227286E-08	4.33848999999957E-08
0.164099999999998	1.59830891584962E-08	4.93971999999944E-08
0.166099999999998	1.77672821605638E-08	5.61615999999929E-08
0.168099999999998	1.97429130099143E-08	6.37625999999912E-08
0.170099999999998	2.19291788401519E-08	7.22923999999891E-08
0.172099999999997	2.43470384145337E-08	8.18527999999867E-08
0.174099999999997	2.70193570494586E-08	9.25552999999837E-08
0.176099999999997	2.99710619995888E-08	1.04521999999981E-07
0.178099999999997	3.32293089518565E-08	1.17885999999977E-07
0.180099999999996	3.68236603090313E-08	1.32794999999972E-07
0.182099999999996	4.07862759783423E-08	1.49406999999967E-07
0.184099999999996	4.51521174169131E-08	1.67897999999961E-07
0.186099999999996	4.99591657235079E-08	1.88456999999955E-07
0.188099999999996	5.52486546053708E-08	2.11291999999947E-07
0.190099999999995	6.10653190897907E-08	2.36627999999939E-07
0.192099999999995	6.74576608925176E-08	2.64712999999929E-07
0.194099999999995	7.44782313993017E-08	2.95811999999917E-07
0.196099999999995	8.21839332627277E-08	3.30214999999905E-07
0.198099999999995	9.06363416641576E-08	3.68238999999891E-07
0.200099999999994	9.99020463400961E-08	4.10223999999874E-07
0.202099999999994	1.10053015523644E-07	4.56540999999856E-07
0.204099999999994	1.21166983004992E-07	5.07589999999836E-07
0.206099999999994	1.33327859570177E-07	5.63806999999813E-07
0.208099999999993	1.46626170134624E-07	6.25659999999787E-07
0.210099999999993	1.61159517947372E-07	6.93656999999757E-07
0.212099999999993	1.76850809549649E-07	7.68344999999724E-07
0.214099999999993	1.97965552632108E-07	8.50316999999689E-07
0.216099999999993	2.21207441556037E-07	9.40210999999649E-07
0.218099999999992	2.46942715395439E-07	1.03870999999961E-06
0.220099999999992	2.75406393080175E-07	1.14656999999956E-06
0.222099999999992	3.06852661288611E-07	1.2645699999995E-06
0.224099999999992	3.4155621515742E-07	1.39356999999944E-06
0.226099999999991	3.79813679192712E-07	1.53450999999937E-06
0.228099999999991	4.2194511242261E-07	1.68835999999929E-06
0.230099999999991	4.68295601999598E-07	1.85619999999921E-06
0.232099999999991	5.19236949634427E-07	2.03916999999912E-06
0.234099999999991	5.75169455422202E-07	2.23849999999902E-06
0.23609999999999	6.36523803805594E-07	2.45548999999891E-06
0.23809999999999	7.03763056609242E-07	2.69156999999878E-06
0.24009999999999	8.04766580413039E-07	2.94823999999865E-06
0.24209999999999	9.49666282991084E-07	3.2271199999985E-06
0.244099999999989	1.11216997494251E-06	3.52993999999834E-06
0.246099999999989	1.29384522097467E-06	3.85853999999816E-06
0.248099999999989	1.49638082065771E-06	4.21490999999797E-06
0.250099999999989	1.72159403634669E-06	4.60115999999775E-06
0.252099999999989	1.97143831939378E-06	5.01954999999751E-06
0.254099999999988	2.24801153142469E-06	5.47247999999726E-06
0.256099999999988	2.55356466460729E-06	5.96251999999697E-06
0.258099999999988	2.89051106990238E-06	6.49240999999667E-06
0.260099999999988	3.2453694846928E-06	7.06507999999635E-06
0.262099999999987	3.54393197345264E-06	7.68363999999597E-06
0.264099999999987	3.87004571932143E-06	8.35139999999557E-06
0.266099999999987	4.22597054161694E-06	9.07188999999515E-06
0.268099999999987	4.61412698293881E-06	9.84885999999468E-06
0.270099999999987	5.03710591425775E-06	1.06862999999942E-05
0.272099999999986	5.92922220542094E-06	1.15884999999936E-05
0.274099999999986	6.49467421932366E-06	1.2559899999993E-05
0.276099999999986	7.11505394512907E-06	1.36052999999924E-05
0.278099999999986	7.79500091142213E-06	1.47298999999917E-05
0.280099999999985	8.53948792658806E-06	1.59388999999909E-05
0.282099999999985	9.35384053578796E-06	1.72381999999901E-05
0.284099999999985	1.02437574412769E-05	1.86338999999892E-05
0.286099999999985	1.12153319247554E-05	2.01322999999882E-05
0.288099999999985	1.22750743112127E-05	2.17402999999872E-05
0.290099999999984	1.34599706755238E-05	2.3465099999986E-05
0.292099999999984	1.49544530318789E-05	2.53143999999849E-05
0.294099999999984	1.64890346194158E-05	2.72962999999836E-05
0.296099999999984	1.81698810233092E-05	2.94193999999821E-05
0.298099999999983	1.98215346432888E-05	3.16927999999807E-05
0.300099999999983	2.13231399837661E-05	3.4125999999979E-05
0.302099999999983	2.29599020560633E-05	3.67292999999773E-05
0.304099999999983	2.47424376304393E-05	3.95132999999754E-05
0.306099999999983	2.66820938646278E-05	4.24892999999733E-05
0.308099999999982	2.87909878313648E-05	4.56692999999711E-05
0.310099999999982	3.13939629302647E-05	4.90659999999688E-05
0.312099999999982	3.45693091803225E-05	5.26925999999663E-05
0.314099999999982	3.76118357762035E-05	5.65632999999636E-05
0.316099999999982	4.08515035121571E-05	6.06926999999607E-05
0.318099999999981	4.42059205739205E-05	6.50965999999575E-05
0.320099999999981	4.77445671814125E-05	6.97913999999541E-05
0.322099999999981	5.10946573646198E-05	7.47943999999506E-05
0.324099999999981	5.49014986447991E-05	8.01238999999468E-05
0.32609999999998	5.9573130293032E-05	8.57990999999428E-05
0.32809999999998	6.48380071318658E-05	9.18402999999385E-05
