t	fg_A_per_fg_A_Det
0	0
0.002	0
0.0041	0.342704889715051
0.006	0.350989081430195
0.00800000000000001	0.365343388041754
0.0101	0.38617703604736
0.0121	0.413108536939341
0.0141	0.44626852434415
0.0161	0.485579875345271
0.0180999999999999	0.530903436042648
0.0200999999999999	0.582026485679124
0.0220999999999999	0.638665550335387
0.0240999999999999	0.700450719517191
0.0260999999999999	0.766926945804643
0.0280999999999999	0.837547524221914
0.0300999999999999	0.91167935587316
0.0320999999999999	0.988598934403189
0.0341	1.06750176509449
0.036	1.14995459698573
0.0380000000000001	1.23052065984619
0.0400000000000001	1.3102296099939
0.0420000000000002	1.38804598931879
0.0440000000000002	1.46293597979323
0.0460000000000003	1.53388644956629
0.0480000000000003	1.59992858920416
0.0500000000000004	1.66017006138018
0.0520000000000005	1.71381823630919
0.0540000000000005	1.76019304850269
0.0560000000000006	1.79875288821229
0.0580000000000006	1.82910796807689
0.0600000000000007	1.85102128158777
0.0620000000000007	1.86441603910269
0.0640000000000008	1.86936692328324
0.0660000000000009	1.86609407635973
0.0680000000000009	1.85494083940273
0.070000000000001	1.83638710794
0.072000000000001	2.02622285293097
0.0740000000000011	2.19251605514754
0.0760000000000012	2.33574364980819
0.0780000000000012	2.45670635349723
0.0800000000000013	2.40693964062381
0.0820000000000013	2.31007942576697
0.0840000000000014	2.20832027069351
0.0860000000000014	2.10461935038575
0.0880000000000015	2.00112873257048
0.0900000000000016	1.89943107240566
0.0920000000000016	1.80063241759844
0.0940000000000017	1.70549578092336
0.0960000000000017	1.61449791895199
0.0980000000000018	1.52793531028355
0.100000000000002	1.44592675642488
0.102000000000002	1.36849922404407
0.104000000000002	1.29558795475137
0.106000000000002	1.22706996503956
0.108000000000002	1.16278753984098
0.110000000000002	1.10255625376624
0.112000000000002	1.04617272459466
0.114000000000002	0.993426353836433
0.116000000000002	0.944695406464599
0.118000000000002	0.900469658926144
0.120000000000002	0.860275838413776
0.122000000000002	0.823656492662399
0.124000000000003	0.790239440589522
0.126000000000002	0.759674851836407
0.128000000000002	0.731673388160673
0.130000000000002	0.705972495115278
0.132000000000002	0.682340181155718
0.134000000000002	0.660574672560805
0.136000000000001	0.640496678487144
0.138000000000001	0.62194468714314
0.140000000000001	0.604777536599704
0.142000000000001	0.588868137132493
0.144	0.574104191765079
0.146	0.56038290091163
0.148	0.547614888274367
0.1501	0.535145511441936
0.1521	0.524085488388175
0.154099999999999	0.513755743986298
0.156099999999999	0.504095208174961
0.158099999999999	0.495050367312785
0.160099999999999	0.486575164299274
0.162099999999998	0.478626976903583
0.164099999999998	0.47115811236183
0.166099999999998	0.464139296061004
0.168099999999998	0.457536033073592
0.170099999999998	0.451317226856224
0.172099999999997	0.445455049158458
0.174099999999997	0.439924723770901
0.176099999999997	0.434702305985929
0.178099999999997	0.429767048663382
0.180099999999996	0.425100951407043
0.182099999999996	0.420685371786495
0.184099999999996	0.416501928634506
0.186099999999996	0.412538108756093
