t	fg_V
0	0	0
0.002	0	0
0.0041	1.05821641294823E-12	5.27465E-12
0.006	1.0954171803321E-12	5.26791E-12
0.00800000000000001	1.16399555084424E-12	5.27109E-12
0.0101	1.27111744742213E-12	5.29672E-12
0.0121	1.40983054602585E-12	5.3097E-12
0.0141	1.58814077420633E-12	5.32713999999999E-12
0.0161	1.81033148563191E-12	5.35015999999999E-12
0.0180999999999999	2.08114821120621E-12	5.37996999999998E-12
0.0200999999999999	2.4057261740356E-12	5.41789999999998E-12
0.0220999999999999	2.78952599461436E-12	5.46536999999997E-12
0.0240999999999999	3.23827935123453E-12	5.52392999999996E-12
0.0260999999999999	3.75794456918805E-12	5.59525999999995E-12
0.0280999999999999	4.35467114129143E-12	5.68121999999994E-12
0.0300999999999999	5.0347717945729E-12	5.78384999999993E-12
0.0320999999999999	5.80470068093865E-12	5.90539999999994E-12
0.0341	6.6710364087256E-12	6.04839999999997E-12
0.036	7.5894442240825E-12	6.15446E-12
0.0380000000000001	8.66310703340877E-12	6.34659000000004E-12
0.0400000000000001	9.85319470218192E-12	6.56986000000008E-12
0.0420000000000002	1.11666731215561E-11	6.82839000000012E-12
0.0440000000000002	1.26105897403695E-11	7.12684000000017E-12
0.0460000000000003	1.41920693998446E-11	7.47061000000021E-12
0.0480000000000003	1.59183109397092E-11	7.86585000000026E-12
0.0500000000000004	1.77965844004664E-11	8.3196900000003E-12
0.0520000000000005	1.98342286891012E-11	8.84033000000036E-12
0.0540000000000005	2.20386496074475E-11	9.43724000000041E-12
0.0560000000000006	2.44173181663984E-11	1.01214000000005E-11
0.0580000000000006	2.69777691271362E-11	1.09055000000005E-11
0.0600000000000007	2.97275997241134E-11	1.18044000000005E-11
0.0620000000000007	3.2674468534752E-11	1.28349000000006E-11
0.0640000000000008	3.58260944686009E-11	1.40171000000006E-11
0.0660000000000009	3.91902558546072E-11	1.53737000000006E-11
0.0680000000000009	4.27747896096874E-11	1.69314000000006E-11
0.070000000000001	4.6588231860678E-11	1.87210000000006E-11
0.072000000000001	5.99295677476313E-11	2.07783000000005E-11
0.0740000000000011	7.51387098103903E-11	2.31446000000004E-11
0.0760000000000012	9.2341286129501E-11	2.58677000000002E-11
0.0780000000000012	1.11679477387133E-10	2.9003E-11
0.0800000000000013	1.3331159119546E-10	3.57002000000052E-11
0.0820000000000013	1.57412684177061E-10	4.48334000000067E-11
0.0840000000000014	1.84175488136561E-10	5.61227000000086E-11
0.0860000000000014	2.13811586154985E-10	7.00281000000112E-11
0.0880000000000015	2.46552811238866E-10	8.70959000000141E-11
0.0900000000000016	2.82652855990881E-10	1.07974000000018E-10
0.0920000000000016	3.22389091800828E-10	1.33427000000023E-10
0.0940000000000017	3.66064602893322E-10	1.64355000000028E-10
0.0960000000000017	4.14010445593433E-10	2.01815000000036E-10
0.0980000000000018	4.66588147132636E-10	2.47045000000044E-10
0.100000000000002	5.24192461606336E-10	3.01489000000055E-10
0.102000000000002	5.87254403480418E-10	3.66825000000068E-10
0.104000000000002	6.56244581387036E-10	4.45006000000084E-10
0.106000000000002	7.3167685703675E-10	5.38289000000102E-10
0.108000000000002	8.1411235694601E-10	6.49282000000125E-10
0.110000000000002	9.04163872348422E-10	7.80991000000152E-10
0.112000000000002	1.00250070791761E-09	9.36871000000186E-10
0.114000000000002	1.10985404424588E-09	1.12088000000022E-09
0.116000000000002	1.2281449791865E-09	1.33756000000027E-09
0.118000000000002	1.36041686139464E-09	1.59209000000033E-09
0.120000000000002	1.50834137300823E-09	1.89036000000039E-09
0.122000000000002	1.67375603906754E-09	2.23909000000047E-09
0.124000000000003	1.85870517076357E-09	2.64590000000056E-09
0.126000000000002	2.06546140725161E-09	3.11943000000063E-09
0.128000000000002	2.29654926996713E-09	3.66944000000066E-09
0.130000000000002	2.55477089228609E-09	4.30696000000068E-09
0.132000000000002	2.84323409833309E-09	5.04442000000071E-09
0.134000000000002	3.1653830162904E-09	5.89580000000071E-09
0.136000000000001	3.5250314237221E-09	6.8768200000007E-09
0.138000000000001	3.92639903522603E-09	8.00509000000067E-09
0.140000000000001	4.37415095618742E-09	9.30037000000061E-09
0.142000000000001	4.87344054055804E-09	1.07847000000005E-08
0.144	5.42995590545033E-09	1.24828000000004E-08
0.146	6.04997037094604E-09	1.44220000000002E-08
0.148	6.7403971099009E-09	1.66331E-08
0.1501	7.54946581613878E-09	1.92844999999997E-08
0.1521	8.40887112255866E-09	2.21632999999993E-08
0.154099999999999	9.36436698216529E-09	2.54297999999989E-08
0.156099999999999	1.04261150384957E-08	2.91308999999983E-08
0.158099999999999	1.16052685969274E-08	3.33179999999976E-08
0.160099999999999	1.29140598636527E-08	3.80483999999967E-08
0.162099999999998	1.43658939399203E-08	4.33848999999957E-08
0.164099999999998	1.59754500201239E-08	4.93971999999944E-08
0.166099999999998	1.77587902671344E-08	5.61615999999929E-08
0.168099999999998	1.97334768642004E-08	6.37625999999912E-08
0.170099999999998	2.19186977698111E-08	7.22923999999891E-08
0.172099999999997	2.43354017301745E-08	8.18527999999867E-08
0.174099999999997	2.70064431334481E-08	9.25552999999837E-08
0.176099999999997	2.99567373206023E-08	1.04521999999981E-07
0.178099999999997	3.32134269998633E-08	1.17885999999977E-07
0.180099999999996	3.68060604450827E-08	1.32794999999972E-07
0.182099999999996	4.07667821931881E-08	1.49406999999967E-07
0.184099999999996	4.51305369921122E-08	1.67897999999961E-07
0.186099999999996	4.99352877883245E-08	1.88456999999955E-07
0.188099999999996	5.52222485823493E-08	2.11291999999947E-07
0.190099999999995	6.10361330214915E-08	2.36627999999939E-07
0.192099999999995	6.74254196414543E-08	2.64712999999929E-07
0.194099999999995	7.44426347126724E-08	2.95811999999917E-07
0.196099999999995	8.2144653693046E-08	3.30214999999905E-07
0.198099999999995	9.05930223363986E-08	3.68238999999891E-07
0.200099999999994	9.9854298555442E-08	4.10223999999874E-07
0.202099999999994	1.10000416189363E-07	4.56540999999856E-07
0.204099999999994	1.21109071879418E-07	5.07589999999836E-07
0.206099999999994	1.33264136311159E-07	5.63806999999813E-07
0.208099999999993	1.4655609113918E-07	6.25659999999787E-07
0.210099999999993	1.61082492969627E-07	6.93656999999757E-07
0.212099999999993	1.76948465837207E-07	7.68344999999724E-07
0.214099999999993	1.94267223677095E-07	8.50316999999689E-07
0.216099999999993	2.13160624358032E-07	9.40210999999649E-07
0.218099999999992	2.33759756911126E-07	1.03870999999961E-06
0.220099999999992	2.56205563659356E-07	1.14656999999956E-06
0.222099999999992	2.80649499025708E-07	1.2645699999995E-06
0.224099999999992	3.07254226873204E-07	1.39356999999944E-06
0.226099999999991	3.36194358307885E-07	1.53450999999937E-06
0.228099999999991	3.67657231956124E-07	1.68835999999929E-06
0.230099999999991	4.01843738810542E-07	1.85619999999921E-06
0.232099999999991	4.38969193824264E-07	2.03916999999912E-06
0.234099999999991	4.79264256521291E-07	2.23849999999902E-06
0.23609999999999	5.22975902981593E-07	2.45548999999891E-06
0.23809999999999	5.70368451652881E-07	2.69156999999878E-06
0.24009999999999	6.2172464553712E-07	2.94823999999865E-06
0.24209999999999	6.77346793398714E-07	3.2271199999985E-06
0.244099999999989	7.37557972742763E-07	3.52993999999834E-06
0.246099999999989	8.02703297416049E-07	3.85853999999816E-06
0.248099999999989	8.73151252790336E-07	4.21490999999797E-06
0.250099999999989	9.49295101597127E-07	4.60115999999775E-06
0.252099999999989	1.0315543635953E-06	5.01954999999751E-06
0.254099999999988	1.12037637236782E-06	5.47247999999726E-06
0.256099999999988	1.21623791266109E-06	5.96251999999697E-06
0.258099999999988	1.31964694180033E-06	6.49240999999667E-06
0.260099999999988	1.43761963953133E-06	7.06507999999635E-06
0.262099999999987	1.58345838055414E-06	7.68363999999597E-06
0.264099999999987	1.74274091718801E-06	8.35139999999557E-06
0.266099999999987	1.91654916285968E-06	9.07188999999515E-06
0.268099999999987	2.10603995608639E-06	9.84885999999468E-06
0.270099999999987	2.31244949155207E-06	1.06862999999942E-05
0.272099999999986	2.5370979742121E-06	1.15884999999936E-05
0.274099999999986	2.78139450564455E-06	1.2559899999993E-05
0.276099999999986	3.04684221214692E-06	1.36052999999924E-05
0.278099999999986	3.33504362436072E-06	1.47298999999917E-05
0.280099999999985	3.64770631848986E-06	1.59388999999909E-05
0.282099999999985	3.98664882946254E-06	1.72381999999901E-05
0.284099999999985	4.35380684666882E-06	1.86338999999892E-05
0.286099999999985	4.7512397031863E-06	2.01322999999882E-05
0.288099999999985	5.18113716968355E-06	2.17402999999872E-05
0.290099999999984	5.64582656446299E-06	2.3465099999986E-05
0.292099999999984	6.38465696411941E-06	2.53143999999849E-05
0.294099999999984	7.35887207853992E-06	2.72962999999836E-05
0.296099999999984	8.43346251205048E-06	2.94193999999821E-05
0.298099999999983	9.61596270720584E-06	3.16927999999807E-05
0.300099999999983	1.09143983735285E-05	3.4125999999979E-05
0.302099999999983	1.23373106415847E-05	3.67292999999773E-05
0.304099999999983	1.389378166178E-05	3.95132999999754E-05
0.306099999999983	1.55934616153792E-05	4.24892999999733E-05
0.308099999999982	1.74465971245214E-05	4.56692999999711E-05
0.310099999999982	1.94640610616684E-05	4.90659999999688E-05
0.312099999999982	2.16573837687746E-05	5.26925999999663E-05
0.314099999999982	2.40387857036405E-05	5.65632999999636E-05
0.316099999999982	2.62451133874508E-05	6.06926999999607E-05
0.318099999999981	2.8291178932173E-05	6.50965999999575E-05
0.320099999999981	3.04962984485785E-05	6.97913999999541E-05
0.322099999999981	3.28714245817048E-05	7.47943999999506E-05
0.324099999999981	3.54281599257154E-05	8.01238999999468E-05
0.32609999999998	3.81787888546346E-05	8.57990999999428E-05
0.32809999999998	4.15830032691008E-05	9.18402999999385E-05
