t	fs_A	fs_V
0.134000000000002	2.04019238027767E-06	5.15937738698641E-09	1.80189000000018E-09
0.136000000000001	2.17183152352082E-06	5.68103292155385E-09	2.04919000000018E-09
0.138000000000001	2.31168628057116E-06	6.25529898424802E-09	2.32968000000016E-09
0.140000000000001	2.46034028386359E-06	6.88781589607568E-09	2.64766000000015E-09
0.142000000000001	2.6184178789651E-06	7.58482848207287E-09	3.00800000000014E-09
0.144	2.78658660583149E-06	8.35324821519584E-09	3.41614000000011E-09
0.146	2.96555979794172E-06	9.20072124960673E-09	3.87819000000006E-09
0.148	3.15609930246954E-06	1.01357028342173E-08	4.40101E-09
0.1501	3.36950456014386E-06	1.1221853630535E-08	5.02373999999992E-09
0.1521	3.58635677737216E-06	1.23665173499669E-08	5.69602999999984E-09
0.154099999999999	3.81742882889349E-06	1.36303612003836E-08	6.45532999999974E-09
0.156099999999999	4.06370947296406E-06	1.50260297142464E-08	7.31236999999961E-09
0.158099999999999	4.326251684231E-06	1.65674699785395E-08	8.27907999999943E-09
0.160099999999999	4.60617617664721E-06	1.82700572169574E-08	9.36872999999925E-09
0.162099999999998	4.90467507151373E-06	2.01507312997948E-08	1.0596099999999E-08
0.164099999999998	5.22301571445826E-06	2.22281450077935E-08	1.19774999999987E-08
0.166099999999998	5.56254464527413E-06	2.45228249287094E-08	1.35311999999984E-08
0.168099999999998	5.92469172466276E-06	2.70573459206203E-08	1.5277399999998E-08
0.170099999999998	6.31097442204329E-06	2.98565201341187E-08	1.72383999999975E-08
0.172099999999997	6.72300226871601E-06	3.29476016466559E-08	1.94387999999969E-08
0.174099999999997	7.16248148079001E-06	3.63605078265342E-08	2.19058999999963E-08
0.176099999999997	7.63121975641031E-06	4.01280586115255E-08	2.46698999999955E-08
0.178099999999997	8.1311312519456E-06	4.42862349579538E-08	2.77639999999946E-08
0.180099999999996	8.66424174192262E-06	4.88744577904518E-08	3.12247999999936E-08
0.182099999999996	9.23269396761858E-06	5.39358888606261E-08	3.50924999999924E-08
0.184099999999996	9.83875317934672E-06	5.95177550046857E-08	3.9411599999991E-08
0.186099999999996	1.04848128775926E-05	6.56716973758439E-08	4.42307999999894E-08
0.188099999999996	1.11734007582791E-05	7.24541473171393E-08	4.96034999999875E-08
0.190099999999995	1.1907184867555E-05	7.9926730634393E-08	5.55882999999855E-08
0.192099999999995	1.26889799716181E-05	8.81567021274633E-08	6.22496999999832E-08
0.194099999999995	1.35217541471935E-05	9.72174123409514E-08	6.96578999999804E-08
0.196099999999995	1.44086355983967E-05	1.07188808603184E-07	7.78900999999771E-08
0.198099999999995	1.53529197058149E-05	1.18157972534826E-07	8.70303999999737E-08
0.200099999999994	1.63580763137382E-05	1.30219696326029E-07	9.71708999999695E-08
0.202099999999994	1.74277572615716E-05	1.43477100203721E-07	1.08411999999965E-07
0.204099999999994	1.85658041655472E-05	1.58042293638747E-07	1.2086299999996E-07
0.206099999999994	1.97762564569474E-05	1.74037082976139E-07	1.34643999999954E-07
0.208099999999993	2.10633596831325E-05	1.91593728311086E-07	1.49883999999947E-07
0.210099999999993	2.2431574077745E-05	2.10855752578333E-07	1.6672499999994E-07
0.212099999999993	2.38855834065444E-05	2.3197880597397E-07	1.85319999999931E-07
0.214099999999993	2.54303040953933E-05	2.55131588985971E-07	2.05837999999922E-07
0.216099999999993	2.70708946469898E-05	2.80496837473772E-07	2.28457999999912E-07
0.218099999999992	2.88127653530034E-05	3.08272373407564E-07	2.533789999999E-07
0.220099999999992	3.06615883083339E-05	3.38672225055286E-07	2.80812999999887E-07
0.222099999999992	3.26233077342704E-05	3.71927820589482E-07	3.10991999999872E-07
0.224099999999992	3.47041506173796E-05	4.08289259277567E-07	3.44166999999855E-07
0.226099999999991	3.69106376710009E-05	4.48026664617752E-07	3.80606999999837E-07
0.228099999999991	3.92495946262698E-05	4.91431623989083E-07	4.20607999999816E-07
0.230099999999991	4.1728163859624E-05	5.38818719597962E-07	4.64483999999794E-07
0.232099999999991	4.43538163637875E-05	5.90527155725316E-07	5.12578999999767E-07
0.234099999999991	4.71343640692384E-05	6.46922487508286E-07	5.6526099999974E-07
0.23609999999999	5.00779725231967E-05	7.08398456728377E-07	6.22929999999709E-07
0.23809999999999	5.31931739331687E-05	7.75378940324285E-07	6.86013999999675E-07
0.24009999999999	5.64888805820867E-05	8.48320017602353E-07	7.54976999999637E-07
0.24209999999999	5.99743986220715E-05	9.27712162381054E-07	8.30315999999593E-07
0.244099999999989	6.36594422538251E-05	1.01408256657792E-06	9.12568999999547E-07
0.246099999999989	6.75541482986243E-05	1.1079976020283E-06	1.0023099999995E-06
0.248099999999989	7.16690911698408E-05	1.21006542761496E-06	1.10015999999944E-06
0.250099999999989	7.60152982508477E-05	1.32093874908648E-06	1.20678999999938E-06
0.252099999999989	8.06042656860961E-05	1.44131773924975E-06	1.32291999999931E-06
0.254099999999988	8.54479745920458E-05	1.57195312653875E-06	1.44929999999923E-06
0.256099999999988	9.05589076945193E-05	1.71364946028728E-06	1.58676999999915E-06
0.258099999999988	9.59500663989073E-05	1.86726856136769E-06	1.73619999999906E-06
0.260099999999988	0.000101634558840488	2.03370368491691E-06	1.89854999999896E-06
0.262099999999987	0.000107627398386975	2.21388747397788E-06	2.07482999999885E-06
0.264099999999987	0.000113945220477977	2.40893655332933E-06	2.26611999999873E-06
0.266099999999987	0.000120603574780905	2.61997932542058E-06	2.4735899999986E-06
0.268099999999987	0.000127618635958254	2.84822181984693E-06	2.69847999999846E-06
0.270099999999987	0.000135007223826666	3.09495245679593E-06	2.9421199999983E-06
0.272099999999986	0.000142786824009802	3.36154706673076E-06	3.20592999999813E-06
0.274099999999986	0.000150975609087981	3.64947417795215E-06	3.49140999999795E-06
0.276099999999986	0.000159592460247257	3.96030058408418E-06	3.80019999999775E-06
0.278099999999986	0.000168656989430181	4.29569720393923E-06	4.13401999999753E-06
0.280099999999985	0.000178189561990013	4.65744524663118E-06	4.49471999999729E-06
0.282099999999985	0.000188211319849674	5.047442695224E-06	4.88423999999702E-06
0.284099999999985	0.000198744205166069	5.4677111226224E-06	5.30469999999674E-06
0.286099999999985	0.000209810984499766	5.92040285383286E-06	5.75830999999642E-06
0.288099999999985	0.000221435273489238	6.40780848914353E-06	6.24744999999608E-06
0.290099999999984	0.000233641562028028	6.93236480319083E-06	6.77465999999574E-06
0.292099999999984	0.000246310772695259	7.48353632149891E-06	7.34260999999534E-06
0.294099999999984	0.000259534000871807	8.06808647009805E-06	7.95415999999493E-06
0.296099999999984	0.000273440396429306	8.69765458962331E-06	8.61235999999446E-06
0.298099999999983	0.000288059868386629	9.37541534930743E-06	9.32042999999396E-06
0.300099999999983	0.000303423365568126	1.01047410218078E-05	1.00817999999934E-05
0.302099999999983	0.000319562911339149	1.0889212587974E-05	1.09000999999928E-05
0.304099999999983	0.000336511637726045	1.17326313228317E-05	1.17791999999922E-05
0.306099999999983	0.000354303819185579	1.26390308900628E-05	1.27231999999915E-05
0.308099999999982	0.000372974906206104	1.36126899701395E-05	1.37364999999908E-05
0.310099999999982	0.000392561558865636	1.46581454458822E-05	1.482359999999E-05
0.312099999999982	0.000413101680431364	1.5780206168285E-05	1.59894999999891E-05
0.314099999999982	0.000434634451055516	1.69839673248183E-05	1.72391999999882E-05
0.316099999999982	0.000457195571241319	1.82745453541456E-05	1.85783999999872E-05
0.318099999999981	0.000480804619080408	1.96566386571166E-05	2.00126999999861E-05
0.320099999999981	0.000505501339723275	2.11361289873292E-05	2.1548299999985E-05
0.322099999999981	0.000531329390759985	2.27192815398798E-05	2.31916999999837E-05
0.324099999999981	0.000558333857490847	2.44127221187382E-05	2.49497999999824E-05
0.32609999999998	0.000586561286421111	2.62234552083456E-05	2.6829699999981E-05
0.32809999999998	0.000616031112285752	2.81547670341629E-05	2.88391999999794E-05
0.33009999999998	0.00064680939838318	3.02107067933892E-05	3.09862999999779E-05
0.33209999999998	0.000678984168611691	3.24062318429838E-05	3.32794999999761E-05
0.33409999999998	0.000712592907548908	3.47512583734649E-05	3.57278999999741E-05
0.336099999999979	0.000747691360568976	3.72550716380403E-05	3.83408999999722E-05
0.338099999999979	0.000784336992106794	3.99274701086072E-05	4.11285999999699E-05
0.340099999999979	0.000822589019908814	4.27787897687586E-05	4.41013999999677E-05
0.342099999999979	0.000862508448928051	4.58199292879049E-05	4.7270499999965E-05
0.344099999999978	0.000904158104765409	4.9062376088847E-05	5.06476999999624E-05
0.346099999999978	0.000947602666551297	5.25182333193143E-05	5.42450999999596E-05
0.348099999999978	0.000992908699152923	5.62002477358963E-05	5.80758999999565E-05
0.350099999999978	0.00104014468458371	6.0121838506453E-05	6.21534999999532E-05
0.352099999999978	0.00108930722024901	6.42825758631755E-05	6.64924999999498E-05
0.354099999999977	0.00114055238154976	6.87095597003277E-05	7.1107799999946E-05
0.356099999999977	0.0011939679965686	7.34219066226061E-05	7.6015299999942E-05
0.358099999999977	0.00124963258628505	7.84362715342471E-05	8.1231599999938E-05
0.360099999999977	0.00130753879524223	8.3754269328652E-05	8.67740999999335E-05
0.362099999999976	0.00136767780660477	8.93819472507688E-05	9.26612999999287E-05
0.364099999999976	0.00143023732869093	9.53590807170174E-05	9.89122999999236E-05
0.366099999999976	0.00149530262453368	0.000101705431106542	0.000105546999999918
0.368099999999976	0.00156296113752932	0.000108441731159986	0.000112586999999913
0.370099999999976	0.00163330250715336	0.000115589723135149	0.000120054999999906
0.372099999999975	0.00170641858180439	0.00012317219772561	0.0001279729999999
0.374099999999975	0.00178239471252388	0.000131209416001802	0.000136364999999893
0.376099999999975	0.00186133375998824	0.000139719904060349	0.000145257999999885
0.378099999999975	0.00194332914275146	0.000148729736149712	0.000154676999999877
0.380099999999974	0.0020285238971596	0.000158279200971276	0.000164649999999869
0.382099999999974	0.00211701465429636	0.000168396186329901	0.00017520699999986
0.384099999999974	0.00220889014020176	0.000179109147795518	0.000186376999999851
0.386099999999974	0.00230423085594045	0.000190442960233384	0.000198191999999841
0.388099999999974	0.0024029955669991	0.000202397566677767	0.00021068599999983
0.390099999999973	0.00250540766326792	0.000215036961075825	0.00022389199999982
0.392099999999973	0.00261158261532628	0.000228392679033377	0.000237844999999807
0.394099999999973	0.002721709128493	0.000242513889407135	0.000252584999999795
0.396099999999973	0.00283586832178879	0.000257426734352728	0.000268147999999782
0.398099999999972	0.00295412264945679	0.000273163009848329	0.000284575999999768
0.400099999999972	0.00307662981477993	0.000289777799291983	0.000301910999999753
0.402099999999972	0.00320351821572888	0.000307314901555853	0.000320194999999737
0.404099999999972	0.0033349181686425	0.000325819870012014	0.000339473999999721
0.406099999999972	0.00347094892918955	0.000345338019805566	0.000359795999999704
0.408099999999971	0.0036117210788726	0.000365912624499196	0.000381207999999686
0.410099999999971	0.00375736395012639	0.000387586217799571	0.000403761999999666
0.412099999999971	0.00390794456625617	0.000410395411029308	0.000427507999999646
0.414099999999971	0.00406367000190232	0.00043442003326699	0.000452501999999625
0.41609999999997	0.00422458397046435	0.000459687455981121	0.000478799999999602
0.41809999999997	0.00439079905016738	0.000486255715797537	0.000506456999999579
0.42009999999997	0.00456250955236234	0.000514202563839475	0.000535534999999554
0.42209999999997	0.00473986918682946	0.000543592595147573	0.000566094999999529
0.42409999999997	0.00492308602444153	0.000574500970713013	0.000598199999999501
0.426099999999969	0.00511227932683331	0.000606973029744787	0.000631913999999473
0.428099999999969	0.00530749663739759	0.000641062277141922	0.000667305999999443
0.430099999999969	0.00550875149148929	0.000676805394825809	0.000704442999999409
0.432099999999969	0.00571629017237813	0.000714315442631652	0.000743395999999378
0.434099999999969	0.00593024088927569	0.000753659375147957	0.000784237999999344
0.436099999999968	0.00615073329084456	0.000794913207780555	0.000827041999999306
0.438099999999968	0.00637789663757093	0.000838139419763162	0.000871884999999269
0.440099999999968	0.00661177634054266	0.00088337841833687	0.00091884499999923
0.442099999999968	0.00685267065804098	0.000930767353218302	0.000967998999999189
0.444099999999967	0.00710062850527728	0.000980365706383832	0.00102
0.446099999999967	0.00735577426269016	0.00103226540339068	0.00107
0.448099999999967	0.00761816594844398	0.0010865282409117	0.00113
0.450099999999967	0.00788805319341104	0.0011432822276056	0.00119
0.452099999999967	0.00816541529530867	0.00120253410597323	0.00125
0.454099999999966	0.00845038988959021	0.00126441745252676	0.00131
0.456099999999966	0.00874311186091836	0.00132903055500359	0.00138
0.458099999999966	0.00904360584953651	0.00139642784763548	0.00145
0.460099999999966	0.00935193830885987	0.00146668710809851	0.00152
0.462099999999965	0.00966831240470417	0.00153993498958109	0.00159999999999654
0.464099999999965	0.00999260637214858	0.00161616208125992	0.00167999999999652
0.466099999999965	0.0103250887107395	0.00169554933980453	0.00176
0.468099999999965	0.0106657112724693	0.00177814323737665	0.00184999999999647
0.470099999999965	0.0110146274950473	0.00186408314011567	0.00193
0.472099999999964	0.011372007149141	0.00195350343428232	0.00202999999999643
0.474099999999964	0.0117380803590145	0.00204655130496632	0.00212
0.476099999999964	0.0121126909020528	0.00214323360059219	0.00222
0.478099999999964	0.0124958010288053	0.00224361702047367	0.00232999999999637
0.480099999999963	0.01288726231873	0.00234771241214745	0.00243
0.482099999999963	0.0132872446756153	0.00245569358869102	0.00254
0.484099999999963	0.0136958300037908	0.00256767019021951	0.0026599999999963
0.486099999999963	0.0141128500328345	0.00268362256341676	0.00277999999999628
0.488099999999963	0.0145381982107915	0.00280358317073747	0.0029
0.490099999999962	0.0149720096122812	0.0029277260941538	0.00302999999999624
0.492099999999962	0.015414259808188	0.00305612697482119	0.00315999999999621
0.494099999999962	0.0158648276036628	0.00318880772822557	0.00329999999999619
0.496099999999962	0.0163237321056812	0.00332583467777877	0.00343999999999618
0.498099999999961	0.0167908945422523	0.00346730868948352	0.00358
0.500099999999961	0.0172663040294323	0.0036133068612047	0.00373
0.502099999999961	0.0177497326793508	0.0037638390472676	0.0038899999999961
0.504099999999961	0.0182412039688994	0.00391901501285599	0.00404999999999608
0.506099999999961	0.0187406183940137	0.00407887018515913	0.00420999999999606
0.50809999999996	0.0192477333604488	0.00424338730397403	0.00437999999999603
0.51009999999996	0.0197623451551197	0.00441256477485203	0.00454999999999602
0.51209999999996	0.0202842695704859	0.00458641351288892	0.00472999999999599
0.51409999999996	0.0208134654058981	0.00476503017627681	0.00490999999999597
0.516099999999959	0.0213498181206841	0.00494841795392629	0.00509999999999594
0.518099999999959	0.0218931675691876	0.00513662127473233	0.00528999999999593
0.520099999999959	0.0224433201365361	0.00532965288243495	0.0054899999999959
0.522099999999959	0.0230000249772291	0.00552749946375849	0.00568999999999588
0.524099999999959	0.0235631350021659	0.00573017559692195	0.00589999999999586
0.526099999999958	0.0241323787926172	0.00593762400557218	0.00610999999999583
0.528099999999958	0.0247075611674211	0.00614985358278853	0.00632999999999581
0.530099999999958	0.025288385581748	0.00636679201643268	0.00654999999999579
0.532099999999958	0.0258745471583889	0.00658836417504584	0.00677999999999154
0.534099999999958	0.0264659994574306	0.0068146800230257	0.00700999999999575
0.536099999999957	0.0270624640167322	0.0070456227596842	0.00723999999999572
0.538099999999957	0.0276637073842644	0.0072811944802321	0.0074799999999957
0.540099999999957	0.0282694036187116	0.00752130607938604	0.00772999999999135
0.542099999999957	0.0288792828281751	0.00776590356219915	0.00797999999999131
0.544099999999956	0.0294931572051904	0.0080149606514332	0.00822999999999564
0.546099999999956	0.0301107468337144	0.00826837938475047	0.00848999999999123
0.548099999999956	0.0307317596414701	0.00852607909353383	0.00874999999999559
0.550099999999956	0.0313558731671103	0.00878793305022998	0.00900999999999557
0.552099999999956	0.0319828285533104	0.00905389406122157	0.00927999999999555
0.554099999999955	0.0326123689186878	0.00932386131616798	0.00955999999999552
0.556099999999955	0.0332441804159882	0.00959764771296629	0.00983999999999099
0.558099999999955	0.0338780595600899	0.00987522888733609	0.010119999999991
0.560099999999955	0.0345137679603245	0.0101565442391475	0.0103999999999955
0.562099999999954	0.0351510633036664	0.0104415328991671	0.0106899999999954
0.564099999999954	0.0357896142373727	0.0107300070445657	0.0109899999999908
0.566099999999954	0.0364292725413625	0.0110219543018427	0.0112799999999954
0.568099999999954	0.0370697322824645	0.0113172398516318	0.0115799999999954
0.570099999999954	0.0377108267097167	0.0116158383052843	0.0118799999999954
0.572099999999953	0.0383522798910001	0.011917601678254	0.0121899999999907
0.574099999999953	0.0389939109837005	0.0122224467973773	0.0124999999999906
0.576099999999953	0.0396355122537167	0.0125302064609226	0.0128099999999906
0.578099999999953	0.0402767474653496	0.0128407055885422	0.0131199999999953
0.580099999999952	0.0409174017861467	0.0131538340657541	0.0134399999999905
0.582099999999952	0.0415572575920619	0.0134694837692161	0.0137599999999904
0.584099999999952	0.0421961377605951	0.0137875842844612	0.0140799999999952
0.586099999999952	0.0428339335685539	0.0141080822254062	0.0144099999999904
0.588099999999952	0.0434704311469209	0.014430847721156	0.0147299999999903
0.590099999999951	0.0441053886523745	0.014755701731502	0.0150599999999903
0.592099999999951	0.0447386215415038	0.0150825083197733	0.0153899999999902
0.594099999999951	0.0453699938080832	0.0154112175248486	0.0157199999999902
0.596099999999951	0.045999327306731	0.015741659659975	0.0160499999999951
0.59809999999995	0.0466265111853477	0.0160737353262364	0.0163899999999901
0.60009999999995	0.0472513793821492	0.016407359298961	0.0167299999999901
0.60209999999995	0.0478737925355545	0.0167424249457979	0.017059999999995
0.60409999999995	0.0484936992173616	0.0170789040326174	0.017399999999995
0.60609999999995	0.0491109427049424	0.0174166710663059	0.017739999999995
0.608099999999949	0.0497254341328768	0.0177556183847798	0.0180899999999899
0.610099999999949	0.0503370582564844	0.0180956539964105	0.0184299999999898
0.612099999999949	0.0509456579504783	0.0184366603426606	0.0187699999999949
0.614099999999949	0.0515511930847552	0.0187785737351209	0.0191199999999897
0.616099999999948	0.0521535409968964	0.0191212837513657	0.0194599999999948
0.618099999999948	0.052752633063708	0.0194647111222744	0.0198099999999897
0.620099999999948	0.0533484057173445	0.019808735350095	0.0201599999999896
0.622099999999948	0.0539408725768544	0.0201533796081331	0.0204999999999948
0.624099999999948	0.0545298804224769	0.0204984704847797	0.0208499999999895
0.626099999999947	0.0551153715780258	0.0208439359586769	0.0211999999999895
0.628099999999947	0.0556972974193659	0.0211897137806629	0.0215499999999894
0.630099999999947	0.0562756270559405	0.0215357733420865	0.0218999999999894
0.632099999999947	0.0568504040546225	0.0218820921091588	0.0222399999999947
0.634099999999946	0.0574216586094523	0.0222286854511453	0.0225899999999947
0.636099999999946	0.0579892203367932	0.0225753865071437	0.0229399999999892
0.638099999999946	0.0585531216336272	0.0229221543095423	0.0232899999999892
0.640099999999946	0.0591133403657115	0.0232689405455578	0.0236399999999892
0.642099999999946	0.0596698477074397	0.0236156739484677	0.0239899999999891
0.644099999999945	0.0602226007622101	0.0239622415665823	0.0243399999999891
0.646099999999945	0.0607716274712399	0.0243086211078743	0.024689999999989
0.648099999999945	0.0613168945743956	0.0246547681519271	0.0250299999999945
0.650099999999945	0.0618583577320663	0.025000605406312	0.0253799999999889
0.652099999999945	0.0623960542592728	0.0253461377632796	0.0257299999999889
0.654099999999944	0.0629299992053606	0.0256913484534894	0.0260799999999889
0.656099999999944	0.0634601953398568	0.0260361843341487	0.0264199999999944
0.658099999999944	0.0639867007965889	0.0263806660519392	0.0267699999999887
0.660099999999944	0.0645096241032089	0.026724825771502	0.0271199999999887
0.662099999999943	0.0650288382763505	0.0270685145378835	0.0274599999999943
0.664099999999943	0.0655443509296127	0.0274116675829187	0.0278099999999886
0.666099999999943	0.0660561780234391	0.0277542177697161	0.0281499999999943
0.668099999999943	0.0665643409496864	0.0280961802787622	0.0284999999999885
0.670099999999943	0.0670688602463501	0.0284374972169374	0.0288399999999885
0.672099999999942	0.0675697830032577	0.0287782107589614	0.0291799999999942
0.674099999999942	0.0680671872552438	0.0291183143696925	0.0295199999999942
0.676099999999942	0.0685610484227088	0.0294577418285703	0.0298699999999884
0.678099999999942	0.0690513600833803	0.0297964857386253	0.0302099999999883
0.680099999999941	0.0695381903618048	0.0301345703505938	0.0305499999999883
0.682099999999941	0.0700216110880167	0.0304720105367693	0.0308899999999882
0.684099999999941	0.0705015959184419	0.0308087468925884	0.0312299999999882
0.686099999999941	0.0709782023878978	0.0311447665455585	0.0315599999999941
0.688099999999941	0.0714514749088595	0.0314800624985838	0.0318999999999881
0.69009999999994	0.0719214969091697	0.0318146520086978	0.0322399999999881
0.69209999999994	0.0723882119561288	0.0321484711225541	0.032569999999994
0.69409999999994	0.0728516662081971	0.0324815183458449	0.0329099999999879
0.69609999999994	0.0733118837067969	0.0328137346536807	0.033239999999994
0.698099999999939	0.0737688936022878	0.0331451267465993	0.0335799999999879
0.700099999999939	0.0742227465129739	0.0334757180944713	0.0339099999999879
0.702099999999939	0.0746734967167892	0.0338055271257964	0.0342399999999878
0.704099999999939	0.0751211958485684	0.0341345657109393	0.0345699999999939
0.706099999999939	0.0755659536137895	0.034462881724871	0.0348999999999939
0.708099999999938	0.0760077211104357	0.0347903995090348	0.0352299999999938
0.710099999999938	0.0764464904401957	0.0351170818368961	0.0355599999999876
0.712099999999938	0.0768823199878054	0.0354429311902888	0.0358899999999876
0.714099999999938	0.0773153063253999	0.0357680201302597	0.0362199999999875
0.716099999999937	0.0777454119586226	0.0360922589754516	0.0365399999999938
0.718099999999937	0.078172692338503	0.0364156703530472	0.0368699999999874
0.720099999999937	0.0785971900255091	0.036738257309215	0.0371899999999937
0.722099999999937	0.0790189904496911	0.037060048394161	0.0375199999999874
0.724099999999937	0.0794381097372128	0.0373810342158466	0.0378399999999873
0.726099999999936	0.0798545468724004	0.0377012022279602	0.0381599999999936
0.728099999999936	0.0802683241617216	0.0380205084641002	0.0384799999999936
0.730099999999936	0.0806794655020797	0.0383389708825353	0.0387999999999936
0.732099999999936	0.0810880148357537	0.0386565848302277	0.0391199999999936
0.734099999999935	0.0814940046192852	0.0389733757835019	0.0394399999999935
0.736099999999935	0.0818974771108846	0.0392893623782782	0.0397599999999935
0.738099999999935	0.0822984766637681	0.0396045575548977	0.040079999999987
0.740099999999935	0.0826970979248611	0.0399189889429905	0.040399999999987
0.742099999999935	0.0830933867023628	0.0402327197264099	0.0407099999999935
0.744099999999934	0.0834873202549354	0.0405456892454458	0.0410299999999869
0.746099999999934	0.0838789218853768	0.0408579044979705	0.0413399999999934
0.748099999999934	0.0842682153866176	0.0411693534876852	0.0416599999999868
0.750099999999934	0.0846553120315065	0.0414801101203331	0.0419699999999868
