t	fs
0	0	0
0.02	1.60444444444445E-06	5.58505360638186E-06
0.04	6.76E-06	2.23402144255275E-05
0.06	1.54711111111111E-05	5.02654824574368E-05
0.0800000000000001	2.82889640355436E-05	8.93608577021098E-05
0.1	4.82711862577658E-05	0.000139626340159547
0.12	8.09552406190441E-05	0.000201061929829747
0.14	0.000136973018396822	0.000273667626712711
0.16	0.00019533527214865	0.000357443430808439
0.18	0.0002679109685516	0.000452389342116931
0.2	0.000344701503875839	0.000558505360638186
0.22	0.000434459428992638	0.000675791486372205
0.24	0.000550045241386562	0.000804247719318988
0.26	0.000652087030678034	0.000943874059478535
0.28	0.000767739494389427	0.00109467050685084
0.3	0.000917037377698828	0.00125663706143592
0.32	0.00105904529280201	0.00142977372323376
0.34	0.00121410390751002	0.00161408049224436
0.36	0.00138248948546873	0.00180955736846772
0.38	0.0015577874394863	0.00201620435190385
0.4	0.00175278461417824	0.00223402144255275
0.42	0.00194619828308945	0.0024630086404144
0.44	0.00215106886631686	0.00270316594548882
0.46	0.00239282084425063	0.00295449335777601
0.48	0.00261104109601088	0.00321699087727595
0.5	0.00284877586895343	0.00349065850398866
0.52	0.00311442030547941	0.00377549623791414
0.54	0.00336918263701073	0.00407150407905238
0.56	0.00366714745957663	0.00437868202740338
0.58	0.00394929419708153	0.00469703008296715
0.6	0.00424189403535138	0.00502654824574368
0.62	0.0045544653393218	0.00536723651573297
0.64	0.00484971289083055	0.00571909489293503
0.66	0.00518624674587587	0.00608212337734985
0.68	0.00553938494569996	0.00645632196897743
0.700000000000001	0.00589101305364001	0.00684169066781778
0.720000000000001	0.00626418147068841	0.00723822947387089
0.740000000000001	0.00662876849341438	0.00764593838713677
0.760000000000001	0.00700395915122481	0.00806481740761541
0.780000000000001	0.00740718761955653	0.00849486653530681
0.800000000000001	0.00780293516617345	0.00893608577021098
0.820000000000001	0.00822973112364632	0.00938847511232791
0.840000000000001	0.00867579174645665	0.00985203456165761
0.860000000000001	0.00909573173630785	0.0103267641182001
0.880000000000001	0.00955062708348694	0.0108126637819553
0.900000000000001	0.0100059796306647	0.0113097335529233
0.920000000000001	0.0104545827192569	0.011817973431104
0.940000000000001	0.0109494233577664	0.0123373834164975
0.960000000000001	0.0114393508399029	0.0128679635091038
0.980000000000001	0.0119572544800532	0.0134097137089229
1	0.0124698868730177	0.0139626340159547
1.021	0.0129974688187415	0.0145552221662257
1.041	0.0135516670717317	0.0151310411930436
1.06099999999999	0.0141175159680632	0.0157180303270743
1.08099999999999	0.0146621281617412	0.0163161895683177
1.10099999999999	0.0152452165079325	0.0169255189167739
1.12099999999999	0.0158085280485511	0.0175460183724429
1.14099999999999	0.0164017858129923	0.0181776879353246
1.16099999999998	0.0170008616722969	0.018820527605419
1.18099999999998	0.0175907809552543	0.0194745373827263
1.20099999999998	0.0182492915560485	0.0201397172672463
1.22099999999998	0.0188811443472389	0.020816067258979
1.24099999999997	0.0195090070030577	0.0215035873579245
1.26099999999997	0.0201950932568647	0.0222022775640828
1.28099999999997	0.0208430001684491	0.0229121378774539
1.30099999999997	0.0215144228686326	0.0236331682980377
1.32099999999997	0.0222134131848119	0.0243653688258342
1.34099999999996	0.02290160886299	0.0251087394608435
1.36099999999996	0.0236342096749343	0.0258632802030656
1.38099999999996	0.0243563731363895	0.0266289910525005
1.40099999999996	0.02505768568264	0.0274058720091481
1.42099999999995	0.0258351232024364	0.0281939230730084
1.44099999999995	0.0265683047101752	0.0289931442440816
1.46099999999995	0.0273089398224084	0.0298035355223675
1.48099999999995	0.0281086751487934	0.0306250969078661
1.50099999999995	0.0288867303186357	0.0314578284005775
1.52099999999994	0.0297297072056863	0.0323017300005017
1.54099999999994	0.0305304233028822	0.0331568017076386
1.56099999999994	0.0313184580162748	0.0340230435219883
1.58099999999994	0.0321594934333464	0.0349004554435508
1.60099999999993	0.032984931138018	0.035789037472326
1.62099999999993	0.0338544565621656	0.036688789608314
1.64099999999993	0.0347474071134446	0.0375997118515147
1.66099999999993	0.0355948863714503	0.0385218042019282
1.68099999999993	0.0364940619331187	0.0394550666595545
1.70099999999992	0.0374010731923935	0.0403994992243935
1.72099999999992	0.038283198323546	0.0413551018964453
1.74099999999992	0.0392347695871988	0.0423218746757099
1.76099999999992	0.0401313523055621	0.0432998175621872
1.78099999999991	0.0410547154985172	0.0442889305558772
1.80099999999991	0.0420411141373072	0.0452892136567801
1.82099999999991	0.0429730781206558	0.0463006668648957
1.84099999999991	0.0439321441641848	0.047323290180224
1.86099999999991	0.0449496190714279	0.0483570836027651
1.8809999999999	0.0459342030232313	0.049402047132519
1.9009999999999	0.0469675077213055	0.0504581807694856
1.9209999999999	0.0479485564299378	0.051525484513665
1.9409999999999	0.0489430486908877	0.0526039583650572
1.96099999999989	0.0499921886774181	0.0536936023236621
1.98099999999989	0.051043063868564	0.0547944163894798
2.00099999999989	0.0521355019778749	0.0559064005625103
2.02099999999989	0.053235938104469	0.0570295548427535
2.04099999999989	0.0542873395270031	0.0581638792302094
2.06099999999988	0.0553687466795618	0.0593093737248782
2.08099999999988	0.0564831968123434	0.0604660383267597
2.10099999999988	0.0575753005598568	0.0616338730358539
2.12099999999988	0.0587244236231004	0.0628128778521609
2.14099999999988	0.0598381865372554	0.0640030527756807
2.16099999999987	0.0609760354341207	0.0652043978064132
2.18099999999987	0.0621412112920434	0.0664169129443585
2.20099999999987	0.0633245668938611	0.0676405981895166
2.22099999999987	0.0645280566344073	0.0688754535418874
2.24099999999986	0.0657135674594835	0.070121479001471
2.26099999999986	0.0668840937790956	0.0713786745682673
2.28099999999986	0.0681220275580542	0.0726470402422764
2.30099999999986	0.0693215659570133	0.0739265760234983
2.32099999999986	0.0705396487584214	0.0752172819119329
2.34099999999985	0.0717844333785107	0.0765191579075803
2.36099999999985	0.0730653648562432	0.0778322040104404
2.38099999999985	0.0743605953270431	0.0791564202205133
2.40099999999985	0.0756231434432616	0.080491806537799
2.42099999999984	0.0768540067378414	0.0818383629622974
2.44099999999984	0.0781761489714472	0.0831960894940086
2.46099999999984	0.0794845053126437	0.0845649861329326
2.48099999999984	0.0808172747668296	0.0859450528790693
2.50099999999984	0.0821719152616525	0.0873362897324188
2.52099999999983	0.0834799978490508	0.088738696692981
2.54099999999983	0.0848739098627776	0.090152273760756
2.56099999999983	0.0862369656192942	0.0915770209357438
