t	La
0	0	0
0.02	5.30580092606276	5.58505360638186
0.04	10.8908545324446	11.1701072127637
0.06	16.4759081388265	16.7551608191456
0.0800000000000001	22.0349120548801	22.3402144255274
0.1	27.6199656612619	27.9252680319093
0.12	32.5605875370547	33.5103216382912
0.14	38.1456411434366	39.095375244673
0.16	43.7079012707812	44.6804288510549
0.18	49.0590671565906	50.2654824574367
0.2	54.6441207629725	55.8505360638186
0.22	60.2291743693544	61.4355896702004
0.24	65.6429395092361	67.0206432765823
0.26	70.974245525893	72.6056968829642
0.28	76.5240999977369	78.190750489346
0.3	81.9588148757377	83.7758040957279
0.32	87.3694891530474	89.3608577021097
0.34	92.922951165474	94.9459113084916
0.36	98.3835190275826	100.530964914873
0.38	103.964344289035	106.116018521255
0.4	109.401447332019	111.701072127637
0.42	114.869659343747	117.286125734019
0.44	120.460820638174	122.871179340401
0.46	125.936214677799	128.456232946783
0.48	131.426308409477	134.041286553165
0.5	136.977246672279	139.626340159546
0.52	142.37920803549	145.211393765928
0.54	147.907603133476	150.79644737231
0.56	153.306095887973	156.381500978692
0.58	158.879573461396	161.966554585074
0.6	164.393577752776	167.551608191456
0.62	169.901744064607	173.136661797838
0.64	175.340113604392	178.721715404219
0.66	180.923728137442	184.306769010601
0.68	186.479659769244	189.891822616983
0.700000000000001	191.975922714647	195.476876223365
0.720000000000001	197.626187982004	201.061929829747
0.740000000000001	203.078002761264	206.646983436129
0.760000000000001	208.517555442413	212.232037042511
0.780000000000001	213.987267612956	217.817090648893
0.800000000000001	219.442338407587	223.402144255274
0.820000000000001	225.0273472447	228.987197861656
0.840000000000001	230.603841792147	234.572251468038
0.860000000000001	236.106047796247	240.15730507442
0.880000000000001	241.552089867205	245.742358680802
0.900000000000001	246.971049474167	251.327412287184
0.920000000000001	252.516221410527	256.912465893566
0.940000000000001	257.984108515936	262.497519499947
0.960000000000001	263.58957512469	268.082573106329
0.980000000000001	269.081936711105	273.667626712711
1	274.566697750948	279.252680319093
1.021	280.406569364869	285.116986605793
1.041	285.841821967464	290.702040212174
1.06099999999999	291.364455684269	296.287093818556
1.08099999999999	296.859032935592	301.872147424937
1.10099999999999	302.400815890018	307.457201031318
1.12099999999999	307.972205978236	313.042254637699
1.14099999999999	313.420821447105	318.627308244081
1.16099999999998	318.914502430283	324.212361850462
1.18099999999998	324.440717690754	329.797415456843
1.20099999999998	330.009933949733	335.382469063224
1.22099999999998	335.505543039352	340.967522669606
1.24099999999997	340.998041717328	346.552576275987
1.26099999999997	346.527566076111	352.137629882368
1.28099999999997	352.004379404066	357.722683488749
1.30099999999997	357.498325201323	363.307737095131
1.32099999999997	363.034631948977	368.892790701512
1.34099999999996	368.586881583391	374.477844307893
1.36099999999996	374.113313777437	380.062897914274
1.38099999999996	379.541143356301	385.647951520656
1.40099999999996	385.1018882814	391.233005127037
1.42099999999995	390.620226145465	396.818058733418
