t	Sg	Sg	Sg
0.0111	9.11737271425897	0.00911754912334264	9.11754930812662E-06
0.0112	9.11843004001645	0.00911861041129047	9.11861059999442E-06
0.0113	9.11951048960911	0.00911969492274613	9.11969511546799E-06
0.0114	9.12061435958713	0.00912080295615196	9.12080315299151E-06
0.0115	9.12174194776786	0.00912193481124152	9.12193501230042E-06
0.0116	9.12289355323508	0.00912309078903903	9.12309099442083E-06
0.0117	9.12406947633837	0.00912427119185894	9.12427140166911E-06
0.0118	9.12527001869269	0.00912547632330559	9.12547653765156E-06
0.0119	9.12649548317804	0.00912670648827309	9.12670670726425E-06
0.012	9.12774617393929	0.00912796199294527	9.12796221669301E-06
0.0121	9.12902239638611	0.0091292431447958	9.12924337341352E-06
0.0122	9.13032445719307	0.00913055025258841	9.13055048619156E-06
0.0123	9.13165266429987	0.00913188362637729	9.13188386508339E-06
0.0124	9.13300732691165	0.0091332435775076	9.13324382143625E-06
0.0125	9.1343887554995	0.0091346304186161	9.13463066788904E-06
0.0126	9.13579726180106	0.00913604446363194	9.13604471837303E-06
0.0127	9.13723315882126	0.00913748602777756	9.13748628811285E-06
0.0128	9.1386967608332	0.00913895542756971	9.13895569362744E-06
0.0129	9.14018838337911	0.00914045298082065	9.14045325273127E-06
0.013	9.14170834327153	0.00914197900663942	9.14197928453564E-06
0.0131	9.14325695859451	0.00914353382543327	9.14353410945007E-06
0.0132	9.14483454870502	0.00914511775890921	9.14511804918387E-06
0.0133	9.14644143423445	0.00914673113007571	9.14673142674783E-06
0.0134	9.14807793709021	0.00914837426324447	9.148374566456E-06
0.0135	9.14974438045753	0.00915004748403236	9.15004779392765E-06
0.0136	9.15144108880129	0.00915175111936353	9.15175143608932E-06
0.0137	9.15316838786807	0.00915348549747152	9.15348582117699E-06
0.0138	9.15492660468824	0.00915525094790163	9.15525127873842E-06
0.0139	9.15671606757821	0.00915704780151331	9.15704813963555E-06
0.014	9.15853710614283	0.00915887639048276	9.15887673604709E-06
0.0141	9.16039005127787	0.00916073704830558	9.16073740147119E-06
0.0142	9.16227523517261	0.00916263010979959	9.16263047072827E-06
0.0143	9.16419299131263	0.00916455591110781	9.1645562799639E-06
0.0144	9.16614365448262	0.0091665147897014	9.16651516665191E-06
0.0145	9.16812733017485	0.00916850708438297	9.16850746959756E-06
0.0146	9.16796575282169	0.00917053313528981	9.17053352894082E-06
0.0147	9.17001180900669	0.00917259328389732	9.17259368615981E-06
0.0148	9.1720920925301	0.00917468787302256	9.17468828407436E-06
0.0149	9.17420694514787	0.00917681724682796	9.17681766684964E-06
0.015	9.17635670994265	0.00917898175065122	9.17898217999987E-06
0.0151	9.17854173132752	0.00917898157414875	9.17898217982336E-06
0.0152	9.18076235504988	0.00918121710671408	9.18121772780515E-06
0.0153	9.18301892819537	0.00918348880980818	9.18348944653909E-06
0.0154	9.18531179919204	0.00918579703433957	9.18579768693615E-06
0.0155	9.18764131781447	0.00918814213258661	9.18814280127713E-06
0.0156	9.19000783518822	0.009190524458202	9.19052514321722E-06
0.0157	9.19241170379421	0.00919294436621747	9.19294506779063E-06
0.0158	9.19485327747329	0.00919540221304852	9.1954029314154E-06
0.0159	9.19733291143102	0.00919789835649931	9.19789909189823E-06
0.016	9.19985096224239	0.00920043315576772	9.20043390843955E-06
0.0161	9.20240778785683	0.00920300697145044	9.20300774163867E-06
0.0162	9.20500374760323	0.00920562016554824	9.20562095349897E-06
0.0163	9.20763920219516	0.00920827310147141	9.20827390743336E-06
0.0164	9.21031451373608	0.00921096614404517	9.21096696826975E-06
0.0165	9.21303004572488	0.00921369965951538	9.21370050225667E-06
0.0166	9.21578616306132	0.00921647401555425	9.21647487706907E-06
0.0167	9.21858323205175	0.00921928958126623	9.21929046181411E-06
0.0168	9.22142162041485	0.009222146727194	9.22214762703725E-06
0.0169	9.22430169728758	0.00922504582532459	9.2250467447283E-06
0.017	9.22722383323112	0.00922798724909562	9.22798818832771E-06
0.0171	9.2301884002371	0.00923097137340167	9.23097233273289E-06
0.0172	9.23319577173383	0.00923399857460077	9.23399955430474E-06
0.0173	9.23624632259264	0.00923706923052102	9.23707023087425E-06
0.0174	9.23934042913448	0.00924018372046729	9.24018474174922E-06
0.0175	9.24247846913644	0.00924334242522813	9.24334346772113E-06
0.0175999999999999	9.24566082183857	0.00924654572708272	9.24654679107216E-06
0.0176999999999999	9.24888786795074	0.00924979400980799	9.24979509558221E-06
0.0177999999999999	9.2521599896596	0.00925308765868584	9.25308876653624E-06
0.0178999999999999	9.25547757063571	0.00925642706051052	9.25642819073154E-06
0.0179999999999999	9.25884099604079	0.00925981260359611	9.25981375648527E-06
0.0180999999999999	9.26225065253506	0.00926324467778408	9.26324585364202E-06
0.0181999999999999	9.26570692828471	0.00926672367445109	9.26672487358159E-06
0.0182999999999999	9.26921021296955	0.00927024998651681	9.27025120922682E-06
0.0183999999999999	9.27276089779065	0.00927382400845189	9.27382525505156E-06
0.0184999999999999	9.27635937547829	0.00927744613628612	9.27744740708882E-06
0.0185999999999999	9.28000604029985	0.0092811167676166	9.28111806293898E-06
0.0186999999999999	9.28370128806794	0.00928483630161616	9.28483762177813E-06
0.0187999999999999	9.28744551614863	0.00928860513904181	9.28860648436662E-06
0.0188999999999999	9.29123912346975	0.00929242368224338	9.29242505305761E-06
0.0189999999999999	9.29508251052942	0.00929629233517225	9.29629373180588E-06
0.0190999999999999	9.29897607940458	0.00930021150339023	9.30021292617663E-06
0.0191999999999999	9.30292023375974	0.00930418159407854	9.30418304335453E-06
0.0192999999999999	9.3069153788558	0.00930820301604696	9.30820449215282E-06
0.0193999999999999	9.31096192155906	0.00931227617974307	9.31227768302261E-06
0.0194999999999999	9.31506027035025	0.00931640149726164	9.31640302806218E-06
0.0195999999999999	9.3192108353338	0.00932057938235416	9.3205809410266E-06
0.0196999999999999	9.32341402824715	0.00932481025043842	9.32481183733726E-06
0.0197999999999999	9.32767026247025	0.00932909451860838	9.32909613409175E-06
0.0198999999999999	9.33197995303512	0.00933343260564398	9.33343425007369E-06
0.0199999999999999	9.33634351663561	0.00933782493202124	9.33782660576278E-06
0.0200999999999999	9.34076137163721	0.00934227191992238	9.34227362334498E-06
0.0201999999999999	9.34523393808709	0.00934677399324613	9.3467757267228E-06
0.0202999999999999	9.34976163772412	0.00935133157761816	9.35133334152572E-06
0.0203999999999999	9.35434489398921	0.00935594510040165	9.35594689512073E-06
0.0204999999999999	9.35898413203556	0.00936061499070794	9.36061681662307E-06
0.0205999999999999	9.36367977873925	0.0093653416794074	9.36534353690699E-06
0.0206999999999999	9.36843226270979	0.00937012559914034	9.37012748861677E-06
0.0207999999999999	9.37324201430091	0.00937496718432813	9.37496910617776E-06
0.0208999999999999	9.37810946562144	0.00937986687118443	9.37986882580761E-06
0.0209999999999999	9.38303505054627	0.0093848250977265	9.38482708552767E-06
0.0210999999999999	9.38801920472756	0.00938984230378674	9.38984432517441E-06
0.0211999999999999	9.39306236560597	0.00939491893102429	9.3949209864111E-06
0.0212999999999999	9.39816497242205	0.0094000554229368	9.40005751273955E-06
0.0213999999999999	9.40332746622782	0.00940525222487229	9.40525434951202E-06
0.0214999999999999	9.40855028989839	0.00941050978404127	9.41051194394321E-06
0.0215999999999999	9.41383388814379	0.00941582854952879	9.41583074512249E-06
0.0216999999999999	9.41917870752086	0.00942120897230684	9.42121120402616E-06
0.0217999999999999	9.42458519644535	0.00942665150524674	9.42665377352991E-06
0.0218999999999999	9.43005380520411	0.00943215660313176	9.43215890842139E-06
0.0219999999999999	9.43558498596741	0.00943772472266977	9.43772706541293E-06
0.0220999999999999	9.44117919280137	0.00944335632250618	9.44335870315442E-06
0.0221999999999999	9.44683688168064	0.00944905186323685	9.44905428224624E-06
0.0222999999999999	9.45255851050105	0.0094548118074213	9.45481426525248E-06
0.0223999999999999	9.45834453909252	0.00946063661959593	9.46063911671415E-06
0.0224999999999999	9.46419542923204	0.00946652676628744	9.4665293031626E-06
0.0225999999999999	9.47011164465683	0.00947248271602642	9.4724852931331E-06
0.0226999999999999	9.4760936510776	0.00947850493936099	9.47850755717852E-06
0.0227999999999999	9.48214191619196	0.00948459390887067	9.48459656788316E-06
0.0228999999999999	9.48825690969797	0.00949075009918035	9.49075279987672E-06
0.0229999999999999	9.49443910330783	0.0094969739869744	9.49697672984846E-06
0.0230999999999999	9.50068897076169	0.00950326605101093	9.5032688365614E-06
0.0231999999999999	9.50700698784162	0.00950962677213624	9.50962960086679E-06
0.0232999999999999	9.5133936323857	0.00951605663329929	9.5160595057186E-06
0.0233999999999999	9.51984938430227	0.00952255611956644	9.52255903618825E-06
0.0234999999999999	9.5263747255843	0.00952912571813629	9.52912867947944E-06
0.0235999999999999	9.5329701403239	0.00953576591835465	9.5357689249431E-06
0.0236999999999999	9.53963611472699	0.00954247721172965	9.54248026409257E-06
0.0237999999999999	9.54637313712808	0.00954926009194704	9.54926319061884E-06
0.0238999999999999	9.55318169800521	0.00955611505488558	9.55611820040598E-06
0.0239999999999999	9.56006228999505	0.00956304259863264	9.56304579154668E-06
0.0240999999999999	9.56701540790811	0.00957004322349987	9.57004646435799E-06
0.0241999999999999	9.57404154874406	0.00957711743203911	9.57712072139717E-06
0.0242999999999999	9.58114121170733	0.00958426572905834	9.58426906747772E-06
0.0243999999999999	9.58831489822265	0.00959148862163787	9.59149200968547E-06
0.0244999999999999	9.59556311195092	0.00959878661914666	9.59879005739498E-06
0.0245999999999999	9.6028863588051	0.00960616023325872	9.60616372228591E-06
0.0246999999999999	9.61028514696631	0.00961360997796978	9.61361351835969E-06
0.0247999999999999	9.61775998690005	0.00962113636961399	9.62113996195621E-06
0.0248999999999999	9.62531139137258	0.00962873992688087	9.62874357177079E-06
0.0249999999999999	9.63293987546738	0.00963642117083231	9.63642486887121E-06
0.0250999999999999	9.64064595660189	0.00964418062491985	9.6441843767149E-06
0.0251999999999999	9.64843015454426	0.00965201881500198	9.65202262116633E-06
0.0252999999999999	9.65629299143031	0.0096599362693617	9.65994013051452E-06
0.0253999999999999	9.66423499178063	0.00966793351872415	9.6679374354907E-06
0.0254999999999999	9.67225668251787	0.00967601109627445	9.67601506928613E-06
0.0255999999999999	9.68035859298407	0.00968416953767568	9.68417356757008E-06
0.0256999999999999	9.68854125495822	0.009692409381087	9.69241346850797E-06
0.0257999999999999	9.69680520267398	0.00970073116718193	9.70073531277964E-06
0.0258999999999999	9.70515097283752	0.00970913543916682	9.7091396435978E-06
0.0259999999999999	9.71357910464544	0.0097176227427994	9.71762700672663E-06
0.0260999999999999	9.72209013980304	0.00972619362640758	9.72619795050053E-06
0.0261999999999999	9.73068462254247	0.00973484864090835	9.73485302584305E-06
0.0262999999999999	9.73936309964127	0.00974358833982683	9.74359278628591E-06
0.0263999999999999	9.74812612044094	0.00975241327931552	9.75241778798831E-06
0.0264999999999999	9.75697423686567	0.00976132401817366	9.76132858975624E-06
0.0265999999999999	9.76590800344122	0.00977032111786683	9.77032575306206E-06
0.0266999999999999	9.77492797731404	0.00977940514254657	9.77940984206422E-06
0.0267999999999999	9.78403471827041	0.00978857665907035	9.78858142362709E-06
0.0268999999999999	9.7932287887558	0.00979783623702152	9.79784106734104E-06
0.0269999999999999	9.80251075389442	0.00980718444872951	9.80718934554258E-06
0.0270999999999999	9.81188118150886	0.00981662186929021	9.81662683333472E-06
0.0271999999999999	9.82134064213991	0.00982614907658646	9.82615410860752E-06
0.0272999999999999	9.83088970906654	0.00983576665130875	9.83577175205873E-06
0.0273999999999999	9.84052895832603	0.009845475176976	9.84548034721463E-06
0.0274999999999999	9.85025896873428	0.00985527523995667	9.85528048045105E-06
0.0275999999999999	9.86008032190621	0.00986516742948979	9.86517274101457E-06
0.0276999999999999	9.86999360227639	0.00987515233770643	9.87515772104375E-06
0.0277999999999999	9.87999939711981	0.0098852305596511	9.88523601559077E-06
0.0278999999999999	9.89009829657278	0.00989540269330346	9.89540822264298E-06
0.0279999999999999	9.900290893654	0.00990566933960015	9.90567494314478E-06
0.0280999999999999	9.91057778428581	0.00991603110245677	9.91603678101963E-06
0.0281999999999999	9.92095956731559	0.00992648858879008	9.9264943431922E-06
0.0282999999999999	9.93143684453728	0.00993704240854027	9.93704823961071E-06
0.0283999999999999	9.94201022071315	0.00994769317469356	9.94769908326942E-06
0.0284999999999999	9.95268030359561	0.00995844150330478	9.95844749023133E-06
0.0285999999999999	9.96344770394931	0.00996928801352027	9.96929407965102E-06
0.0286999999999999	9.9743130355733	0.00998023332760088	9.98023947379765E-06
0.0287999999999999	9.98527691532339	0.00999127807094516	9.99128429807812E-06
0.0288999999999999	9.99633996313468	0.0100024228721127	1.00024291810605E-05
0.0289999999999999	10.0075028020443	0.0100136683628476	1.00136747544975E-05
0.0290999999999999	10.018766058214	0.0100250151781023	1.00250216533503E-05
0.0291999999999999	10.0301303609538	0.0100364639560615	1.0036470515812E-05
0.0292999999999999	10.0415963427443	0.0100480153381659	1.00480219833323E-05
0.0293999999999999	10.0531646392606	0.0100596699691367	1.00596767006413E-05
0.0294999999999999	10.0648358893958	0.010071428497	1.0071435315774E-05
0.0295999999999999	10.0766107352845	0.010083291573111	1.00832984800949E-05
0.0296999999999999	10.0884898223264	0.0100952598521795	1.00952668483226E-05
0.0297999999999999	10.1004737992111	0.010107333992294	1.0107341078555E-05
0.0298999999999999	10.1125633179413	0.0101195146549473	1.01195218322942E-05
0.0299999999999999	10.1247590338579	0.0101318025050616	1.01318097744719E-05
0.0300999999999999	10.137061605664	0.010144198211014	1.01442055734746E-05
0.0301999999999999	10.14947169545	0.0101567024446621	1.01567099011696E-05
0.0302999999999999	10.161989968718	0.0101693158813701	1.01693234329307E-05
0.0303999999999999	10.1746170944074	0.0101820392000341	1.01820468476639E-05
0.0304999999999999	10.1873537449194	0.0101948730831092	1.0194880827834E-05
0.0305999999999999	10.2002005961429	0.0102078182166351	1.02078260594908E-05
0.0306999999999999	10.2131583274797	0.0102208752902629	1.02208832322956E-05
0.0307999999999999	10.2262276218705	0.0102340449972819	1.02340530395477E-05
0.0308999999999999	10.2394091658204	0.0102473280346466	1.02473361782119E-05
0.0309999999999999	10.2527036494252	0.0102607251030034	1.0260733348945E-05
0.0310999999999999	10.2661117663978	0.0102742369067182	1.02742452561234E-05
0.0311999999999999	10.2796342140939	0.0102878641539038	1.02878726078705E-05
0.0312999999999999	10.2932716935393	0.0103016075564474	1.0301616116084E-05
0.0313999999999999	10.3070249094564	0.0103154678300385	1.03154764964645E-05
0.0314999999999999	10.3208945702908	0.0103294456941971	1.03294544685426E-05
0.0315999999999999	10.3348813882389	0.0103435418723015	1.03435507557079E-05
0.0316999999999999	10.3489860792746	0.0103577570916172	1.03577660852367E-05
0.0317999999999999	10.3632093631774	0.0103720920833249	1.0372101188321E-05
0.0318999999999999	10.3775519635593	0.0103865475825497	1.03865568000974E-05
0.0319999999999999	10.3920146078932	0.0104011243283899	1.04011336596755E-05
0.0320999999999999	10.4065980275404	0.0104158230639461	1.04158325101675E-05
0.0321999999999999	10.4213029577792	0.0104306445363507	1.04306540987174E-05
0.0322999999999999	10.4361301378328	0.0104455894967971	1.04455991765304E-05
0.0323999999999999	10.4510803108979	0.0104606587005697	1.04606684989029E-05
0.0324999999999999	10.4661542241738	0.0104758529070737	1.0475862825252E-05
0.0325999999999999	10.4813526288904	0.0104911728798653	1.0491182919146E-05
0.0326999999999999	10.4966762803383	0.0105066193866818	1.05066295483345E-05
0.0327999999999999	10.5121259378971	0.0105221931994721	1.0522203484779E-05
0.0328999999999999	10.5277023650653	0.0105378950944277	1.05379055046832E-05
0.0329999999999999	10.5434063294898	0.0105537258520132	1.05537363885243E-05
0.0330999999999999	10.5592386029956	0.0105696862569975	1.05696969210842E-05
0.0331999999999999	10.5751999616158	0.0105857770984852	1.05857878914801E-05
0.0332999999999999	10.5912911856217	0.0106019991699476	1.06020100931965E-05
0.0333999999999999	10.607513059553	0.0106183532692551	1.06183643241168E-05
0.0334999999999999	10.6238663722486	0.0106348401987084	1.06348513865551E-05
0.0335999999999999	10.640351916877	0.0106514607650709	1.06514720872881E-05
0.0336999999999999	10.6569704909673	0.0106682157796008	1.06682272375875E-05
0.0337999999999999	10.6737228964402	0.0106851060580837	1.06851176532527E-05
0.0338999999999999	10.6906099396391	0.0107021324208652	1.07021441546428E-05
0.0339999999999999	10.707632431362	0.0107192956928835	1.07193075667102E-05
0.0341	10.7247911868924	0.0107365967037029	1.07366087190332E-05
0.0342	10.7420870260317	0.0107540362875467	1.07540484458494E-05
0.0343	10.759520773131	0.0107716152833311	1.0771627586089E-05
0.0344	10.777093257123	0.0107893345346981	1.0789346983409E-05
0.0345	10.7948053115548	0.0108071948900502	1.08072074862261E-05
0.0346	10.8126577746201	0.010825197202584	1.08252099477519E-05
0.0347	10.830651489192	0.0108433423303245	1.08433552260264E-05
0.0348	10.8487873028563	0.0108616311361599	1.08616441839527E-05
0.0349	10.8670660679439	0.0108800644878758	1.08800776893317E-05
0.035	10.8854886415647	0.0108986432581905	1.08986566148972E-05
0.0351	10.9040558856409	0.01091736832479	1.09173818383506E-05
0.0352	10.9227686669408	0.0109362405703632	1.09362542423966E-05
0.0353	10.9416278571123	0.0109552608826376	1.09552747147784E-05
0.0354	10.9606343327175	0.0109744301544148	1.09744441483138E-05
0.0355	10.9797889752665	0.0109937492836067	1.09937634409307E-05
0.0356	10.9990926712521	0.0110132191732714	1.10132334957037E-05
0.0357	11.0185463121846	0.0110328407316499	1.10328552208902E-05
0.0358	11.0381507946263	0.0110526148722023	1.10526295299669E-05
0.0359	11.0579070202266	0.0110725425136447	1.10725573416669E-05
0.036	11.0778158957575	0.0110926245799864	1.10926395800165E-05
0.0361	11.0978783331487	0.011112862000567	1.11128771743723E-05
0.0362	11.1180952495235	0.0111332557100937	1.1133271059459E-05
0.0363	11.1384675672344	0.011153806648679	1.11538221754065E-05
0.0364	11.1589962138993	0.0111745157618787	1.11745314677885E-05
0.0365	11.1796821224376	0.0111953840007299	1.11953998876597E-05
0.0366	11.2005262311065	0.0112164123217892	1.1216428391595E-05
0.0367	11.221529483538	0.0112376016871713	1.12376179417273E-05
0.0368	11.2426928287753	0.0112589530645878	1.12589695057864E-05
0.0369	11.2640172213098	0.0112804674273859	1.12804840571384E-05
0.037	11.2855036211188	0.0113021457545878	1.13021625748241E-05
0.0371	11.3071529937023	0.0113239890309301	1.13240060435992E-05
0.0372	11.3289663101209	0.0113459982469032	1.13460154539733E-05
0.0373	11.3509445470337	0.0113681743987913	1.13681918022498E-05
0.0374	11.373088686736	0.0113905184887123	1.13905360905664E-05
0.0375	11.3953997171979	0.0114130315246584	1.14130493269349E-05
0.0376000000000001	11.4178786321022	0.0114357145205361	1.14357325252819E-05
0.0377000000000001	11.4405264308836	0.0114585684962074	1.14585867054895E-05
0.0378000000000001	11.463344118767	0.0114815944775304	1.14816128934361E-05
0.0379000000000001	11.4863327068068	0.0115047934964007	1.15048121210379E-05
0.0380000000000001	11.5094932119261	0.0115281665907925	1.152818542629E-05
0.0381000000000001	11.5328266569558	0.0115517148048006	1.15517338533082E-05
0.0382000000000001	11.5563340706748	0.011575439188682	1.15754584523707E-05
0.0383000000000001	11.5800164878494	0.0115993407988981	1.15993602799603E-05
0.0384000000000001	11.6038749492734	0.0116234206981569	1.16234403988066E-05
0.0385000000000001	11.6279105018085	0.0116476799554555	1.16476998779287E-05
0.0386000000000001	11.6521241984245	0.011672119646123	1.16721397926777E-05
0.0387000000000001	11.6765170982403	0.0116967408518636	1.169676122478E-05
0.0388000000000001	11.7010902665643	0.0117215446607992	1.17215652623804E-05
0.0389000000000001	11.7258447749358	0.0117465321675139	1.17465530000854E-05
0.0390000000000001	11.7507817011664	0.0117717044730966	1.17717255390071E-05
0.0391000000000001	11.7759021293808	0.0117970626851858	1.17970839868071E-05
0.0392000000000001	11.8012071500595	0.011822607918013	1.18226294577406E-05
0.0393000000000001	11.8266978600798	0.0118483412924477	1.18483630727007E-05
0.0394000000000001	11.8523753627584	0.0118742639360418	1.18742859592633E-05
0.0395000000000001	11.8782407678934	0.0119003769830742	1.19003992517314E-05
0.0396000000000001	11.9042951918072	0.0119266815745965	1.19267040911811E-05
0.0397000000000001	11.9305397573889	0.0119531788584776	1.1953201625506E-05
0.0398000000000001	11.9569755941374	0.0119798699894498	1.19798930094634E-05
0.0399000000000001	11.9836038382047	0.0120067561291545	1.20067794047198E-05
0.0400000000000001	12.0104256324388	0.0120338384461879	1.20338619798971E-05
0.0401000000000001	12.0374421264278	0.012061118116148	1.20611419106187E-05
0.0402000000000001	12.0646544765433	0.0120885963216802	1.20886203795562E-05
0.0403000000000001	12.0920638459848	0.0121162742525249	1.21162985764762E-05
0.0404000000000001	12.1196714048235	0.012144153105564	1.21441776982872E-05
0.0405000000000001	12.1474783300468	0.0121722340848683	1.21722589490867E-05
0.0406000000000001	12.1754858056035	0.0122005184017451	1.22005435402091E-05
0.0407000000000001	12.2036950224477	0.0122290072747857	1.2229032690273E-05
0.0408000000000001	12.2321071785847	0.0122577019299135	1.22577276252296E-05
0.0409000000000001	12.2607234791158	0.0122866036004323	1.22866295784104E-05
0.0410000000000001	12.289545136284	0.0123157135270746	1.23157397905762E-05
0.0411000000000002	12.3185733695198	0.0123450329580505	1.23450595099656E-05
0.0412000000000002	12.3478094054868	0.0123745631490965	1.23745899923438E-05
0.0413000000000002	12.3772544781282	0.0124043053635247	1.24043325010521E-05
