t	fg2D	fg2D	fg2D
0.445299999999967	0.328500051887131	0.264410491175638	0.0196818345193222
0.445399999999967	0.32853795547036	0.264518078402425	0.0197139861921233
0.445499999999967	0.328575843400166	0.264625639814818	0.0197461801887844
0.445599999999967	0.328613715687173	0.264733175429765	0.0197784165423969
0.445699999999967	0.328651572341995	0.264840685264208	0.0198106952860195
0.445799999999967	0.32868941337524	0.264948169335077	0.0198430164526783
0.445899999999967	0.328727238797504	0.265055627659294	0.019875380075366
0.445999999999967	0.328765048619377	0.265163060253772	0.0199077861870425
0.446099999999967	0.328802842851441	0.265270467135415	0.0199402348206338
0.446199999999967	0.328840621504267	0.265377848321118	0.0199727260090328
0.446299999999967	0.328878384588419	0.265485203827766	0.020005259785098
0.446399999999967	0.328916132114452	0.265592533672236	0.0200378361816544
0.446499999999967	0.328953864092913	0.265699837871393	0.0200704552314925
0.446599999999967	0.328991580534342	0.265807116442097	0.0201031169673684
0.446699999999967	0.329029281449266	0.265914369401196	0.0201358214220036
0.446799999999967	0.329066966848209	0.266021596765528	0.0201685686280849
0.446899999999967	0.329104636741682	0.266128798551924	0.020201358618264
0.446999999999967	0.32914229114019	0.266235974777204	0.0202341914251574
0.447099999999967	0.32917993005423	0.26634312545818	0.0202670670813461
0.447199999999967	0.329217553494289	0.266450250611653	0.0202999856193756
0.447299999999967	0.329255161470846	0.266557350254416	0.0203329470717557
0.447399999999967	0.329292753994372	0.266664424403251	0.0203659514709598
0.447499999999967	0.32933033107533	0.266771473074933	0.0203989988494256
0.447599999999967	0.329367892724173	0.266878496286224	0.0204320892395541
0.447699999999967	0.329405438951347	0.266985494053881	0.0204652226737096
0.447799999999967	0.329442969767289	0.267092466394647	0.0204983991842197
0.447899999999967	0.329480485182428	0.267199413325258	0.0205316188033752
0.447999999999967	0.329517985207185	0.26730633486244	0.0205648815634294
0.448099999999967	0.329555469851971	0.26741323102291	0.0205981874965981
0.448199999999967	0.329592939127191	0.267520101823374	0.0206315366350599
0.448299999999967	0.32963039304324	0.267626947280529	0.0206649290109552
0.448399999999967	0.329667831610505	0.267733767411064	0.0206983646563864
0.448499999999967	0.329705254839364	0.267840562231655	0.020731843603418
0.448599999999967	0.329742662740189	0.267947331758971	0.0207653658840757
0.448699999999967	0.32978005532334	0.268054076009671	0.0207989315303467
0.448799999999967	0.329817432599173	0.268160795000403	0.0208325405741793
0.448899999999967	0.329854794578032	0.268267488747806	0.020866193047483
0.448999999999967	0.329892141270255	0.268374157268509	0.0208998889821277
0.449099999999967	0.329929472686171	0.268480800579133	0.0209336284099441
0.449199999999967	0.3299667888361	0.268587418696286	0.0209674113627232
0.449299999999967	0.330004089730355	0.268694011636569	0.021001237872216
0.449399999999967	0.33004137537924	0.268800579416571	0.0210351079701335
0.449499999999967	0.330078645793051	0.268907122052874	0.0210690216881466
0.449599999999967	0.330115900982075	0.269013639562047	0.0211029790578854
0.449699999999967	0.330153140956592	0.26912013196065	0.0211369801109396
0.449799999999967	0.330190365726872	0.269226599265235	0.0211710248788579
0.449899999999967	0.33022757530318	0.269333041492342	0.0212051133931478
0.449999999999967	0.33026476969577	0.269439458658501	0.0212392456852757
0.450099999999967	0.330301948914887	0.269545850780234	0.0212734217866662
0.450199999999967	0.330339112970772	0.269652217874051	0.0213076417287025
0.450299999999967	0.330376261873653	0.269758559956453	0.0213419055427256
0.450399999999967	0.330413395633752	0.269864877043931	0.0213762132600345
0.450499999999967	0.330450514261284	0.269971169152965	0.021410564911886
0.450599999999967	0.330487617766454	0.270077436300027	0.0214449605294939
0.450699999999967	0.33052470615946	0.270183678501576	0.0214794001440298
0.450799999999967	0.33056177945049	0.270289895774064	0.0215138837866218
0.450899999999967	0.330598837649726	0.270396088133931	0.0215484114883552
0.450999999999967	0.330635880767341	0.270502255597607	0.0215829832802717
0.451099999999967	0.3306729088135	0.270608398181513	0.0216175991933696
0.451199999999967	0.330709921798359	0.270714515902058	0.0216522592586031
0.451299999999967	0.330746919732068	0.270820608775644	0.0216869635068826
0.451399999999967	0.330783902624766	0.270926676818658	0.0217217119690743
0.451499999999967	0.330820870486587	0.271032720047482	0.0217565046759997
0.451599999999967	0.330857823327654	0.271138738478484	0.0217913416584359
0.451699999999967	0.330894761158083	0.271244732128024	0.0218262229471151
0.451799999999967	0.330931683987984	0.27135070101245	0.0218611485727243
0.451899999999967	0.330968591827455	0.271456645148102	0.0218961185659054
0.451999999999967	0.33100548468659	0.271562564551307	0.0219311329572546
0.452099999999967	0.331042362575472	0.271668459238384	0.0219661917773225
0.452199999999967	0.331079225504176	0.271774329225641	0.0220012950566138
0.452299999999967	0.331116073482772	0.271880174529374	0.022036442825587
0.452399999999967	0.331152906521318	0.271985995165873	0.0220716351146543
0.452499999999966	0.331189724629867	0.272091791151412	0.0221068719541814
0.452599999999966	0.331226527818462	0.272197562502259	0.022142153374487
0.452699999999966	0.331263316097139	0.272303309234671	0.0221774794058431
0.452799999999966	0.331300089475926	0.272409031364891	0.0222128500784743
0.452899999999966	0.331336847964842	0.272514728909157	0.0222482654225579
0.452999999999966	0.331373591573901	0.272620401883693	0.0222837254682236
0.453099999999966	0.331410320313104	0.272726050304714	0.022319230245553
0.453199999999966	0.331447034192449	0.272831674188423	0.02235477978458
0.453299999999966	0.331483733221923	0.272937273551015	0.0223903741152901
0.453399999999966	0.331520417411505	0.273042848408672	0.0224260132676202
0.453499999999966	0.331557086771169	0.273148398777567	0.0224616972714586
0.453599999999966	0.331593741310877	0.273253924673863	0.0224974261566447
0.453699999999966	0.331630381040587	0.273359426113711	0.0225331999529687
0.453799999999966	0.331667005970246	0.273464903113252	0.0225690186901716
0.453899999999966	0.331703616109794	0.273570355688617	0.0226048823979447
0.453999999999966	0.331740211469164	0.273675783855927	0.0226407911059295
0.454099999999966	0.331776792058279	0.27378118763129	0.0226767448437178
0.454199999999966	0.331813357887058	0.273886567030806	0.0227127436408507
0.454299999999966	0.331849908965408	0.273991922070563	0.0227487875268194
0.454399999999966	0.331886445303229	0.274097252766639	0.022784876531064
0.454499999999966	0.331922966910415	0.274202559135101	0.0228210106829741
0.454599999999966	0.331959473796851	0.274307841192007	0.022857190011888
0.454699999999966	0.331995965972414	0.274413098953401	0.0228934145470929
0.454799999999966	0.332032443446972	0.274518332435319	0.0229296843178243
0.454899999999966	0.332068906230388	0.274623541653786	0.0229659993532661
0.454999999999966	0.332105354332515	0.274728726624817	0.0230023596825502
0.455099999999966	0.332141787763199	0.274833887364413	0.0230387653347564
0.455199999999966	0.332178206532276	0.274939023888569	0.023075216338912
0.455299999999966	0.332214610649579	0.275044136213265	0.0231117127239919
0.455399999999966	0.332251000124928	0.275149224354474	0.023148254518918
0.455499999999966	0.332287374968138	0.275254288328155	0.0231848417525592
0.455599999999966	0.332323735189016	0.275359328150259	0.0232214744537312
0.455699999999966	0.332360080797361	0.275464343836725	0.0232581526511964
0.455799999999966	0.332396411802963	0.275569335403481	0.0232948763736631
0.455899999999966	0.332432728215606	0.275674302866445	0.023331645649786
0.455999999999966	0.332469030045066	0.275779246241523	0.0233684605081656
0.456099999999966	0.332505317301109	0.275884165544611	0.0234053209773482
0.456199999999966	0.332541589993497	0.275989060791595	0.0234422270858251
0.456299999999966	0.33257784813198	0.276093931998349	0.0234791788620333
0.456399999999966	0.332614091726305	0.276198779180737	0.0235161763343545
0.456499999999966	0.332650320786206	0.276303602354612	0.0235532195311154
0.456599999999966	0.332686535321415	0.276408401535814	0.023590308480587
0.456699999999966	0.33272273534165	0.276513176740177	0.0236274432109848
0.456799999999966	0.332758920856627	0.276617927983519	0.0236646237504683
0.456899999999966	0.332795091876051	0.27672265528165	0.0237018501271411
0.456999999999966	0.332831248409621	0.276827358650369	0.0237391223690503
0.457099999999966	0.332867390467025	0.276932038105464	0.0237764405041865
0.457199999999966	0.332903518057949	0.27703669366271	0.0238138045604835
0.457299999999966	0.332939631192065	0.277141325337875	0.0238512145658181
0.457399999999966	0.332975729879043	0.277245933146712	0.0238886705480101
0.457499999999966	0.333011814128541	0.277350517104966	0.0239261725348214
0.457599999999966	0.333047883950211	0.277455077228371	0.0239637205539569
0.457699999999966	0.333083939353699	0.277559613532647	0.0240013146330629
0.457799999999966	0.33311998034864	0.277664126033507	0.0240389547997283
0.457899999999966	0.333156006944665	0.277768614746651	0.0240766410814832
0.457999999999966	0.333192019151394	0.277873079687768	0.0241143735057993
0.458099999999966	0.333228016978441	0.277977520872536	0.0241521521000896
0.458199999999966	0.333264000435413	0.278081938316623	0.0241899768917081
0.458299999999966	0.333299969531908	0.278186332035685	0.0242278479079496
0.458399999999966	0.333335924277517	0.278290702045367	0.0242657651760493
0.458499999999966	0.333371864681824	0.278395048361305	0.0243037287231829
0.458599999999966	0.333407790754404	0.27849937099912	0.0243417385764664
0.458699999999966	0.333443702504826	0.278603669974426	0.0243797947629553
0.458799999999966	0.333479599942651	0.278707945302824	0.0244178973096452
0.458899999999966	0.333515483077431	0.278812196999905	0.0244560462434708
0.458999999999966	0.333551351918712	0.278916425081246	0.0244942415913063
0.459099999999966	0.333587206476032	0.279020629562418	0.0245324833799647
0.459199999999966	0.333623046758922	0.279124810458976	0.0245707716361981
0.459299999999966	0.333658872776905	0.279228967786467	0.0246091063866968
0.459399999999966	0.333694684539495	0.279333101560427	0.0246474876580896
0.459499999999966	0.333730482056201	0.279437211796378	0.0246859154769435
0.459599999999966	0.333766265336522	0.279541298509834	0.0247243898697634
0.459699999999966	0.333802034389953	0.279645361716296	0.0247629108629917
0.459799999999966	0.333837789225978	0.279749401431255	0.0248014784830084
0.459899999999966	0.333873529854074	0.279853417670192	0.0248400927561306
0.459999999999966	0.333909256283712	0.279957410448573	0.0248787537086126
0.460099999999966	0.333944968524356	0.280061379781858	0.0249174613666453
0.460199999999966	0.33398066658546	0.28016532568549	0.0249562157563563
0.460299999999966	0.334016350476471	0.280269248174907	0.0249950169038093
0.460399999999966	0.334052020206832	0.280373147265532	0.0250338648350044
0.460499999999966	0.334087675785973	0.280477022972777	0.0250727595758773
0.460599999999966	0.334123317223322	0.280580875312044	0.0251117011522996
0.460699999999966	0.334158944528295	0.280684704298725	0.0251506895900782
0.460799999999966	0.334194557710304	0.280788509948197	0.0251897249149552
0.460899999999966	0.334230156778751	0.28089229227583	0.0252288071526079
0.460999999999966	0.334265741743033	0.280996051296979	0.025267936328648
0.461099999999966	0.334301312612537	0.281099787026992	0.025307112468622
0.461199999999966	0.334336869396644	0.281203499481203	0.0253463355980106
0.461299999999966	0.334372412104729	0.281307188674935	0.0253856057422288
0.461399999999966	0.334407940746156	0.2814108546235	0.0254249229266251
0.461499999999965	0.334443455330285	0.2815144973422	0.0254642871764819
0.461599999999965	0.334478955866467	0.281618116846324	0.025503698517015
0.461699999999965	0.334514442364046	0.281721713151151	0.0255431569733733
0.461799999999965	0.334549914832358	0.281825286271948	0.0255826625706387
0.461899999999965	0.334585373280733	0.281928836223972	0.0256222153338258
0.461999999999965	0.334620817718492	0.282032363022467	0.0256618152878819
0.462099999999965	0.33465624815495	0.282135866682668	0.0257014624576864
0.462199999999965	0.334691664599414	0.282239347219796	0.0257411568680508
0.462299999999965	0.334727067061183	0.282342804649063	0.0257808985437184
0.462399999999965	0.33476245554955	0.282446238985669	0.0258206875093644
0.462499999999965	0.334797830073801	0.282549650244803	0.0258605237895949
0.462599999999965	0.334833190643212	0.282653038441642	0.0259004074089476
0.462699999999965	0.334868537267055	0.282756403591353	0.0259403383918911
0.462799999999965	0.334903869954593	0.28285974570909	0.0259803167628243
0.462899999999965	0.33493918871508	0.282963064809997	0.0260203425460772
0.462999999999965	0.334974493557767	0.283066360909207	0.0260604157659096
0.463099999999965	0.335009784491894	0.28316963402184	0.0261005364465116
0.463199999999965	0.335045061526696	0.283272884163008	0.0261407046120029
0.463299999999965	0.335080324671398	0.283376111347807	0.0261809202864331
0.463399999999965	0.33511557393522	0.283479315591326	0.0262211834937808
0.463499999999965	0.335150809327376	0.28358249690864	0.0262614942579541
0.463599999999965	0.335186030857068	0.283685655314814	0.0263018526027898
0.463699999999965	0.335221238533496	0.283788790824903	0.0263422585520534
0.463799999999965	0.335256432365849	0.283891903453946	0.026382712129439
0.463899999999965	0.335291612363312	0.283994993216977	0.0264232133585688
0.463999999999965	0.335326778535059	0.284098060129013	0.0264637622629931
0.464099999999965	0.335361930890259	0.284201104205064	0.02650435886619
0.464199999999965	0.335397069438075	0.284304125460125	0.0265450031915652
0.464299999999965	0.33543219418766	0.284407123909184	0.0265856952624516
0.464399999999965	0.335467305148162	0.284510099567212	0.0266264351021094
0.464499999999965	0.33550240232872	0.284613052449175	0.0266672227337255
0.464599999999965	0.335537485738467	0.284715982570023	0.0267080581804138
0.464699999999965	0.335572555386529	0.284818889944696	0.0267489414652142
0.464799999999965	0.335607611282024	0.284921774588123	0.0267898726110932
0.464899999999965	0.335642653434064	0.285024636515222	0.026830851640943
0.464999999999965	0.335677681851751	0.285127475740899	0.026871878577582
0.465099999999965	0.335712696544184	0.285230292280049	0.0269129534437536
0.465199999999965	0.335747697520452	0.285333086147555	0.026954076262127
0.465299999999965	0.335782684789638	0.28543585735829	0.0269952470552963
0.465399999999965	0.335817658360816	0.285538605927114	0.0270364658457803
0.465499999999965	0.335852618243056	0.285641331868877	0.0270777326560229
0.465599999999965	0.335887564445419	0.285744035198416	0.0271190475083919
0.465699999999965	0.335922496976957	0.285846715930559	0.0271604104251798
0.465799999999965	0.33595741584672	0.285949374080121	0.0272018214286027
0.465899999999965	0.335992321063746	0.286052009661905	0.0272432805408006
0.465999999999965	0.336027212637067	0.286154622690705	0.0272847877838372
0.466099999999965	0.336062090575711	0.286257213181301	0.0273263431796992
0.466199999999965	0.336096954888695	0.286359781148464	0.0273679467502966
0.466299999999965	0.336131805585031	0.286462326606952	0.0274095985174622
0.466399999999965	0.336166642673723	0.286564849571513	0.0274512985029514
0.466499999999965	0.336201466163768	0.286667350056881	0.0274930467284421
0.466599999999965	0.336236276064157	0.286769828077781	0.0275348432155343
0.466699999999965	0.336271072383874	0.286872283648927	0.02757668798575
0.466799999999965	0.336305855131893	0.286974716785019	0.027618581060533
0.466899999999965	0.336340624317185	0.287077127500748	0.0276605224612486
0.466999999999965	0.336375379948712	0.287179515810794	0.0277025122091834
0.467099999999965	0.336410122035428	0.287281881729823	0.0277445503255449
0.467199999999965	0.336444850586281	0.287384225272491	0.0277866368314618
0.467299999999965	0.336479565610213	0.287486546453443	0.0278287717479832
0.467399999999965	0.336514267116158	0.287588845287312	0.0278709550960785
0.467499999999965	0.336548955113042	0.287691121788721	0.0279131868966376
0.467599999999965	0.336583629609786	0.287793375972279	0.0279554671704701
0.467699999999965	0.336618290615302	0.287895607852586	0.0279977959383056
0.467799999999965	0.336652938138497	0.287997817444229	0.0280401732207928
0.467899999999965	0.336687572188269	0.288100004761785	0.0280825990385002
0.467999999999965	0.336722192773511	0.288202169819819	0.0281250734119151
0.468099999999965	0.336756799903108	0.288304312632884	0.0281675963614436
0.468199999999965	0.336791393585938	0.288406433215522	0.0282101679074105
0.468299999999965	0.336825973830873	0.288508531582264	0.0282527880700592
0.468399999999965	0.336860540646775	0.288610607747629	0.028295456869551
0.468499999999965	0.336895094042503	0.288712661726126	0.0283381743259653
0.468599999999965	0.336929634026907	0.28881469353225	0.0283809404592993
0.468699999999965	0.336964160608831	0.288916703180486	0.0284237552894676
0.468799999999965	0.33699867379711	0.289018690685309	0.0284666188363022
0.468899999999965	0.337033173600575	0.28912065606118	0.0285095311195521
0.468999999999965	0.337067660028048	0.289222599322551	0.0285524921588834
0.469099999999965	0.337102133088345	0.28932452048386	0.0285955019738786
0.469199999999965	0.337136592790274	0.289426419559537	0.0286385605840366
0.469299999999965	0.337171039142639	0.289528296563997	0.0286816680087727
0.469399999999965	0.337205472154233	0.289630151511646	0.028724824267418
0.469499999999965	0.337239891833845	0.289731984416878	0.0287680293792196
0.469599999999965	0.337274298190257	0.289833795294074	0.0288112833633399
0.469699999999965	0.337308691232242	0.289935584157607	0.0288545862388568
0.469799999999965	0.337343070968568	0.290037351021836	0.0288979380247632
0.469899999999965	0.337377437407997	0.290139095901108	0.0289413387399668
0.469999999999965	0.337411790559282	0.290240818809762	0.0289847884032904
0.470099999999965	0.337446130431169	0.290342519762121	0.0290282870334706
0.470199999999965	0.3374804570324	0.2904441987725	0.0290718346491589
0.470299999999965	0.337514770371707	0.290545855855202	0.0291154312689203
0.470399999999965	0.337549070457818	0.290647491024518	0.0291590769112339
0.470499999999965	0.337583357299451	0.290749104294728	0.0292027715944922
0.470599999999964	0.33761763090532	0.2908506956801	0.0292465153370012
0.470699999999964	0.337651891284131	0.29095226519489	0.02929030815698
0.470799999999964	0.337686138444582	0.291053812853345	0.0293341500725606
0.470899999999964	0.337720372395368	0.291155338669699	0.0293780411017877
0.470999999999964	0.337754593145172	0.291256842658174	0.0294219812626186
0.471099999999964	0.337788800702675	0.291358324832982	0.0294659705729228
0.471199999999964	0.337822995076548	0.291459785208323	0.0295100090504818
0.471299999999964	0.337857176275457	0.291561223798385	0.029554096712989
0.471399999999964	0.33789134430806	0.291662640617345	0.0295982335780496
0.471499999999964	0.337925499183009	0.29176403567937	0.0296424196631798
0.471599999999964	0.337959640908949	0.291865408998613	0.0296866549858075
0.471699999999964	0.337993769494519	0.291966760589218	0.0297309395632713
0.471799999999964	0.33802788494835	0.292068090465315	0.0297752734128205
0.471899999999964	0.338061987279067	0.292169398641026	0.0298196565516152
0.471999999999964	0.338096076495289	0.292270685130459	0.0298640889967256
0.472099999999964	0.338130152605625	0.292371949947711	0.0299085707651322
0.472199999999964	0.338164215618682	0.292473193106869	0.0299531018737253
0.472299999999964	0.338198265543057	0.292574414622006	0.0299976823393051
0.472399999999964	0.338232302387342	0.292675614507187	0.0300423121785809
0.472499999999964	0.338266326160121	0.292776792776463	0.0300869914081717
0.472599999999964	0.338300336869971	0.292877949443874	0.0301317200446053
0.472699999999964	0.338334334525465	0.29297908452345	0.0301764981043185
0.472799999999964	0.338368319135166	0.293080198029207	0.0302213256036564
0.472899999999964	0.338402290707633	0.293181289975154	0.0302662025588731
0.472999999999964	0.338436249251416	0.293282360375283	0.0303111289861304
0.473099999999964	0.338470194775061	0.29338340924358	0.0303561049014983
0.473199999999964	0.338504127287104	0.293484436594015	0.0304011303209545
0.473299999999964	0.338538046796077	0.293585442440551	0.0304462052603846
0.473399999999964	0.338571953310505	0.293686426797135	0.0304913297355811
0.473499999999964	0.338605846838906	0.293787389677707	0.0305365037622439
0.473599999999964	0.33863972738979	0.293888331096193	0.03058172735598
0.473699999999964	0.338673594971662	0.293989251066508	0.0306270005323027
0.473799999999964	0.338707449593021	0.294090149602556	0.0306723233066323
0.473899999999964	0.338741291262358	0.29419102671823	0.0307176956942951
0.473999999999964	0.338775119988157	0.294291882427411	0.0307631177105237
0.474099999999964	0.338808935778896	0.294392716743968	0.0308085893704564
0.474199999999964	0.338842738643048	0.294493529681761	0.0308541106891374
0.474299999999964	0.338876528589078	0.294594321254637	0.0308996816815163
0.474399999999964	0.338910305625442	0.29469509147643	0.0309453023624479
0.474499999999964	0.338944069760594	0.294795840360966	0.0309909727466923
0.474599999999964	0.338977821002979	0.294896567922058	0.0310366928489141
0.474699999999964	0.339011559361035	0.294997274173507	0.0310824626836829
0.474799999999964	0.339045284843194	0.295097959129104	0.0311282822654726
0.474899999999964	0.339078997457883	0.295198622802628	0.0311741516086613
0.474999999999964	0.339112697213519	0.295299265207847	0.0312200707275313
0.475099999999964	0.339146384118515	0.295399886358516	0.0312660396362686
0.475199999999964	0.339180058181277	0.295500486268381	0.0313120583489627
0.475299999999964	0.339213719410205	0.295601064951176	0.031358126879607
0.475399999999964	0.339247367813691	0.295701622420624	0.0314042452420975
0.475499999999964	0.339281003400121	0.295802158690434	0.0314504134502337
0.475599999999964	0.339314626177876	0.295902673774307	0.0314966315177176
0.475699999999964	0.339348236155329	0.296003167685931	0.0315428994581541
0.475799999999964	0.339381833340845	0.296103640438984	0.0315892172850503
0.475899999999964	0.339415417742787	0.29620409204713	0.0316355850118155
0.475999999999964	0.339448989369506	0.296304522524025	0.031682002651761
0.476099999999964	0.339482548229351	0.296404931883312	0.0317284702181002
0.476199999999964	0.339516094330663	0.296505320138622	0.0317749877239476
0.476299999999964	0.339549627681775	0.296605687303577	0.0318215551823194
0.476399999999964	0.339583148291016	0.296706033391784	0.0318681726061331
0.476499999999964	0.339616656166706	0.296806358416843	0.0319148400082069
0.476599999999964	0.339650151317161	0.296906662392339	0.03196155740126
0.476699999999964	0.339683633750689	0.297006945331849	0.0320083247979122
0.476799999999964	0.339717103475592	0.297107207248935	0.0320551422106835
0.476899999999964	0.339750560500166	0.297207448157152	0.0321020096519944
0.476999999999964	0.3397840048327	0.29730766807004	0.0321489271341651
0.477099999999964	0.339817436481476	0.29740786700113	0.0321958946694159
0.477199999999964	0.339850855454771	0.29750804496394	0.0322429122698664
0.477299999999964	0.339884261760854	0.297608201971978	0.0322899799475359
0.477399999999964	0.339917655407989	0.297708338038741	0.0323370977143428
0.477499999999964	0.339951036404432	0.297808453177714	0.0323842655821044
0.477599999999964	0.339984404758436	0.29790854740237	0.0324314835625369
0.477699999999964	0.340017760478242	0.298008620726172	0.0324787516672553
0.477799999999964	0.34005110357209	0.298108673162572	0.0325260699077728
0.477899999999964	0.340084434048211	0.298208704725009	0.0325734382955008
0.477999999999964	0.34011775191483	0.298308715426912	0.0326208568417491
0.478099999999964	0.340151057180165	0.2984087052817	0.0326683255577249
0.478199999999964	0.340184349852429	0.298508674302777	0.0327158444545334
0.478299999999964	0.340217629939827	0.29860862250354	0.0327634135431771
0.478399999999964	0.34025089745056	0.298708549897372	0.0328110328345557
0.478499999999964	0.34028415239282	0.298808456497645	0.0328587023394663
0.478599999999964	0.340317394774794	0.298908342317722	0.0329064220686025
0.478699999999964	0.340350624604662	0.299008207370952	0.0329541920325548
0.478799999999964	0.3403838418906	0.299108051670675	0.0330020122418102
0.478899999999964	0.340417046640774	0.299207875230217	0.0330498827067519
0.478999999999964	0.340450238863346	0.299307678062896	0.0330978034376595
0.479099999999964	0.340483418566471	0.299407460182017	0.0331457744447083
0.479199999999964	0.340516585758299	0.299507221600874	0.0331937957379693
0.479299999999964	0.340549740446971	0.29960696233275	0.0332418673274093
0.479399999999964	0.340582882640624	0.299706682390916	0.0332899892228903
0.479499999999964	0.340616012347388	0.299806381788633	0.0333381614341695
0.479599999999964	0.340649129575387	0.299906060539151	0.0333863839708992
0.479699999999963	0.340682234332737	0.300005718655707	0.0334346568426265
0.479799999999963	0.34071532662755	0.300105356151528	0.0334829800587929
0.479899999999963	0.340748406467931	0.300204973039831	0.0335313536287346
0.479999999999963	0.340781473861979	0.30030456933382	0.0335797775616821
0.480099999999963	0.340814528817785	0.300404145046688	0.0336282518667598
0.480199999999963	0.340847571343435	0.300503700191617	0.0336767765529859
0.480299999999963	0.340880601447009	0.300603234781779	0.0337253516292727
0.480399999999963	0.340913619136582	0.300702748830334	0.0337739771044256
0.480499999999963	0.340946624420219	0.30080224235043	0.0338226529871435
0.480599999999963	0.340979617305982	0.300901715355205	0.0338713792860187
0.480699999999963	0.341012597801927	0.301001167857786	0.0339201560095361
0.480799999999963	0.3410455659161	0.301100599871287	0.0339689831660736
0.480899999999963	0.341078521656545	0.301200011408814	0.0340178607639017
0.480999999999963	0.341111465031298	0.301299402483459	0.0340667888111834
0.481099999999963	0.341144396048389	0.301398773108304	0.0341157673159737
0.481199999999963	0.341177314715841	0.30149812329642	0.0341647962862201
0.481299999999963	0.341210221041671	0.301597453060866	0.0342138757297616
0.481399999999963	0.341243115033892	0.301696762414692	0.0342630056543293
0.481499999999963	0.341275996700508	0.301796051370935	0.0343121860675455
0.481599999999963	0.341308866049519	0.301895319942621	0.034361416976924
0.481699999999963	0.341341723088916	0.301994568142766	0.03441069838987
0.481799999999963	0.341374567826686	0.302093795984374	0.0344600303136795
0.481899999999963	0.341407400270811	0.302193003480437	0.0345094127555394
0.481999999999963	0.341440220429264	0.302292190643939	0.0345588457225272
0.482099999999963	0.341473028310012	0.302391357487849	0.0346083292216111
0.482199999999963	0.341505823921019	0.302490504025128	0.0346578632596495
0.482299999999963	0.34153860727024	0.302589630268725	0.0347074478433909
0.482399999999963	0.341571378365624	0.302688736231577	0.0347570829794739
0.482499999999963	0.341604137215115	0.302787821926611	0.034806768674427
0.482599999999963	0.341636883826651	0.302886887366742	0.034856504934668
0.482699999999963	0.341669618208162	0.302985932564876	0.0349062917665045
0.482799999999963	0.341702340367574	0.303084957533906	0.0349561291761333
0.482899999999963	0.341735050312805	0.303183962286714	0.0350060171696403
0.482999999999963	0.34176774805177	0.303282946836171	0.0350559557530004
0.483099999999963	0.341800433592373	0.303381911195139	0.0351059449320773
0.483199999999963	0.341833106942517	0.303480855376466	0.0351559847126234
0.483299999999963	0.341865768110096	0.30357977939299	0.0352060751002794
0.483399999999963	0.341898417102997	0.30367868325754	0.0352562161005744
0.483499999999963	0.341931053929105	0.303777566982932	0.0353064077189257
0.483599999999963	0.341963678596294	0.30387643058197	0.0353566499606385
0.483699999999963	0.341996291112436	0.303975274067449	0.0354069428309057
0.483799999999963	0.342028891485394	0.304074097452153	0.0354572863348081
0.483899999999963	0.342061479723027	0.304172900748854	0.0355076804773137
0.483999999999963	0.342094055833187	0.304271683970313	0.0355581252632781
0.484099999999963	0.342126619823719	0.30437044712928	0.0356086206974438
0.484199999999963	0.342159171702464	0.304469190238496	0.0356591667844404
0.484299999999963	0.342191711477256	0.304567913310687	0.0357097635287844
0.484399999999963	0.342224239155923	0.304666616358573	0.0357604109348789
0.484499999999963	0.342256754746286	0.304765299394859	0.0358111090070136
0.484599999999963	0.342289258256161	0.30486396243224	0.0358618577493643
0.484699999999963	0.342321749693359	0.304962605483402	0.0359126571659935
0.484799999999963	0.342354229065683	0.305061228561019	0.0359635072608492
0.484899999999963	0.34238669638093	0.305159831677752	0.0360144080377656
0.484999999999963	0.342419151646894	0.305258414846253	0.0360653595004627
0.485099999999963	0.342451594871359	0.305356978079164	0.0361163616525458
0.485199999999963	0.342484026062105	0.305455521389115	0.0361674144975058
0.485299999999963	0.342516445226907	0.305554044788723	0.0362185180387188
0.485399999999963	0.342548852373531	0.305652548290599	0.0362696722794462
0.485499999999963	0.342581247509741	0.305751031907337	0.0363208772228341
0.485599999999963	0.342613630643291	0.305849495651526	0.0363721328719136
0.485699999999963	0.342646001781932	0.30594793953574	0.0364234392296004
0.485799999999963	0.342678360933408	0.306046363572544	0.0364747962986946
0.485899999999963	0.342710708105456	0.306144767774492	0.036526204081881
0.485999999999963	0.34274304330581	0.306243152154125	0.0365776625817282
0.486099999999963	0.342775366542194	0.306341516723977	0.0366291718006892
0.486199999999963	0.342807677822329	0.306439861496568	0.0366807317411007
0.486299999999963	0.34283997715393	0.306538186484408	0.0367323424051832
0.486399999999963	0.342872264544704	0.306636491699997	0.036784003795041
0.486499999999963	0.342904540002354	0.306734777155822	0.0368357159126617
0.486599999999963	0.342936803534577	0.306833042864362	0.0368874787599163
0.486699999999963	0.342969055149062	0.306931288838083	0.0369392923385589
0.486799999999963	0.343001294853496	0.307029515089442	0.0369911566502269
0.486899999999963	0.343033522655555	0.307127721630883	0.0370430716964403
0.486999999999963	0.343065738562914	0.30722590847484	0.0370950374786021
0.487099999999963	0.343097942583239	0.307324075633738	0.0371470539979977
0.487199999999963	0.343130134724191	0.307422223119988	0.0371991212557953
0.487299999999963	0.343162314993425	0.307520350945993	0.0372512392530451
0.487399999999963	0.343194483398591	0.307618459124143	0.0373034079906798
0.487499999999963	0.343226639947332	0.307716547666819	0.0373556274695139
0.487599999999963	0.343258784647285	0.30781461658639	0.037407897690244
0.487699999999963	0.343290917506083	0.307912665895216	0.0374602186534485
