0	0
0.00112	0.01021
0.00224	0.02033
0.00335	0.03044
0.00445	0.04045
0.00557	0.05056
0.00668	0.06066
0.00779	0.07076
0.00891	0.08082
0.01002	0.09079
0.01113	0.10036
0.01225	0.10935
0.01336	0.11727
0.01447	0.1234
0.01559	0.12695
0.01671	0.12743
0.01782	0.12509
0.01894	0.12085
0.02005	0.11575
0.02116	0.11055
0.02228	0.10566
0.02339	0.10126
0.0245	0.09736
0.02562	0.09394
0.02673	0.09095
0.02784	0.08833
0.02896	0.08604
0.03007	0.08402
0.03118	0.08224
0.0323	0.08068
0.03341	0.07931
0.03452	0.0781
0.03564	0.07704
0.03675	0.07611
0.03786	0.0753
0.03898	0.0746
0.04009	0.074
0.0412	0.07349
0.04232	0.07307
0.04343	0.07272
0.04454	0.07245
0.04566	0.07224
0.04677	0.0721
0.04788	0.07201
0.04899	0.07198
0.05011	0.072
0.05122	0.07207
0.05233	0.07218
0.05345	0.07234
0.05456	0.07253
0.05567	0.07277
0.05679	0.07303
0.0579	0.07333
0.05901	0.07366
0.06013	0.07402
0.06124	0.07441
0.06235	0.07482
0.06347	0.07526
0.06458	0.07572
0.06569	0.0762
0.06681	0.0767
0.06792	0.07723
0.06903	0.07777
0.07015	0.07832
0.07126	0.0789
0.07237	0.07949
0.07349	0.08009
0.0746	0.08071
0.07571	0.08134
0.07683	0.08198
0.07794	0.08264
0.07905	0.0833
0.08017	0.08398
0.08128	0.08467
0.08239	0.08536
0.08351	0.08607
0.08462	0.08678
0.08573	0.08751
0.08685	0.08824
0.08796	0.08898
0.08907	0.08972
0.09019	0.09047
0.0913	0.09123
0.09241	0.092
0.09353	0.09277
0.09464	0.09355
0.09575	0.09434
0.09687	0.09513
0.09798	0.09592
0.09909	0.09672
0.10021	0.09753
0.10132	0.09834
0.10243	0.09916
0.10355	0.09998
0.10466	0.1008
0.10577	0.10163
0.10688	0.10247
0.108	0.1033
0.10911	0.10415
0.11022	0.10499
0.11134	0.10584
0.11245	0.1067
0.11356	0.10755
0.11468	0.10842
0.11579	0.10928
0.1169	0.11015
0.11802	0.11102
0.11913	0.1119
0.12024	0.11278
0.12136	0.11366
0.12247	0.11455
0.12358	0.11544
0.1247	0.11633
0.12581	0.11722
0.12692	0.11812
0.12804	0.11903
0.12915	0.11993
0.13026	0.12084
0.13138	0.12175
0.13249	0.12267
0.1336	0.12358
0.13472	0.1245
0.13583	0.12543
0.13694	0.12635
0.13806	0.12728
0.13917	0.12822
0.14028	0.12915
0.1414	0.13009
0.14251	0.13103
0.14362	0.13197
0.14474	0.13292
0.14585	0.13387
0.14696	0.13482
0.14808	0.13578
0.14919	0.13674
0.1503	0.1377
0.15142	0.13866
0.15253	0.13963
0.15364	0.14059
0.15476	0.14157
0.15587	0.14254
0.15698	0.14352
0.1581	0.1445
0.15921	0.14548
0.16032	0.14646
0.16143	0.14745
0.16255	0.14844
0.16366	0.14943
0.16477	0.15043
0.16589	0.15143
0.167	0.15243
0.16811	0.15343
0.16923	0.15444
0.17034	0.15545
0.17145	0.15646
0.17257	0.15747
0.17368	0.15849
0.17479	0.15951
0.17591	0.16053
0.17702	0.16155
0.17813	0.16258
0.17925	0.16361
0.18036	0.16464
0.18147	0.16567
0.18259	0.16671
0.1837	0.16775
0.18481	0.16879
0.18593	0.16984
0.18704	0.17089
0.18815	0.17194
0.18927	0.17299
0.19038	0.17404
0.19149	0.1751
0.19261	0.17616
0.19372	0.17722
0.19483	0.17829
0.19595	0.17936
0.19706	0.18043
0.19817	0.1815
0.19929	0.18258
0.2004	0.18366
0.20151	0.18474
0.20263	0.18582
0.20374	0.18691
0.20485	0.18799
0.20597	0.18909
0.20708	0.19018
0.20819	0.19128
0.20931	0.19238
0.21042	0.19348
0.21153	0.19458
0.21265	0.19569
0.21376	0.1968
0.21487	0.19791
0.21599	0.19902
0.2171	0.20014
0.21821	0.20126
0.21932	0.20238
0.22044	0.20351
0.22155	0.20464
