t	fsi_A	fsi_V
0	0	0	0
0.002	0	0	0
0.0041	1	0.0135749683637311	1
0.006	1	0.0551314383458446	0.999962034207179
0.00800000000000001	1	0.123411162274175	0.999922217078853
0.0101	1	0.212735030084476	1
0.0121	1	0.305018236018957	1
0.0141	1	0.39655218963846	1
0.0161	1	0.48210849718979	1
0.0180999999999999	1	0.558818282875293	1
0.0200999999999999	1	0.625642405593775	1
0.0220999999999999	1	0.682735486878169	0.999999999999999
0.0240999999999999	1	0.730909288692332	0.999999999999999
0.0260999999999999	1	0.771257181316707	0.999999999999999
0.0280999999999999	1	0.804924994165907	0.999999999999998
0.0300999999999999	1	0.832988623993681	0.999999999999998
0.0320999999999999	1	0.856399843112007	0.999999999999998
0.0341	1	0.875971399089611	0.999999999999999
0.036	1	0.891627894743778	0.997159100143346
0.0380000000000001	1	0.905556982427142	0.996789441249299
0.0400000000000001	1	0.917323364339953	0.996400418428522
0.0420000000000002	1	0.927304559340374	0.995995768671769
0.0440000000000002	1	0.935807846869973	0.995576227593344
0.0460000000000003	1	0.943083390177416	0.995141703658671
0.0480000000000003	1	0.949335153177398	0.99469812252212
0.0500000000000004	1	0.954729823191211	0.994246615886439
0.0520000000000005	1	0.959404026107855	0.99379059245882
0.0540000000000005	1	0.962845490711982	0.993332201519495
0.0560000000000006	1	0.967024502265503	0.992874955468513
0.0580000000000006	1	0.970607707864375	0.992420832146744
0.0600000000000007	1	0.973694171797185	0.991976975192354
0.0620000000000007	1	0.97636467760819	0.991532903729804
0.0640000000000008	1	0.978685324081379	0.99111340073418
0.0660000000000009	1	0.980710399293028	0.99069958686594
0.0680000000000009	1	0.983152452770399	0.990305940946372
0.070000000000001	1	0.985414005141658	0.989924027813644
0.072000000000001	1	1.01757149413824	0.989566453997215
0.0740000000000011	1	1.07351823075137	0.989227406451507
0.0760000000000012	1	1.09688323793011	0.988910376385844
0.0780000000000012	1	1.10306282454127	0.988617456937861
0.0800000000000013	0.999400103803312	1.09860026803662	0.995455753541787
0.0820000000000013	0.994984406035809	1.08229057514143	0.975677405098821
0.0840000000000014	0.985865222287564	1.05528346875926	0.945324866556207
0.0860000000000014	0.970921998413637	1.06568959271392	0.90857320126745
0.0880000000000015	0.951457878748778	1.06277073188712	0.868383505306732
0.0900000000000016	0.928749220705027	1.03960914638451	0.826822275246272
0.0920000000000016	0.902125589274516	1.00106109548569	0.785318321647712
0.0940000000000017	0.83545710982538	0.892255951209612	0.744801271860061
0.0960000000000017	0.824482154672049	0.871954818692391	0.705914462021499
0.0980000000000018	0.808961646311412	0.842622207345186	0.66902111324373
0.100000000000002	0.789689862904153	0.806595660078163	0.634319472591667
0.102000000000002	0.773990156833386	0.775228766562235	0.601900150653529
0.104000000000002	0.762522924183144	0.750686961473817	0.571762553119742
0.106000000000002	0.74768675969153	0.721254437008447	0.543852581408699
0.108000000000002	0.729751472092342	0.6949954919419	0.518082719356974
0.110000000000002	0.70922824630679	0.671776029530859	0.49434326245912
0.112000000000002	0.690023013590771	0.647247283265788	0.472509945096664
0.114000000000002	0.674996521659728	0.635329874774906	0.453439999999962
0.116000000000002	0.657461828249376	0.623020251340739	0.434903389830485
0.118000000000002	0.642562076818723	0.60945917782585	0.417094964028765
0.120000000000002	0.628158851213701	0.594199487349409	0.401093865030674
0.122000000000002	0.610922333696507	0.572914600401063	0.387304736842111
0.124000000000003	0.597136225637554	0.554848391385532	0.374066063348428
0.126000000000002	0.582179707675076	0.536181884115264	0.362044140624982
0.128000000000002	0.568407369407542	0.523916355036659	0.352542372881303
0.130000000000002	0.55422414432897	0.509023297917208	0.342182890855417
0.132000000000002	0.543695471377296	0.496913376237429	0.332474226804124
0.134000000000002	0.534455589574333	0.485957914369695	0.322799097065475
0.136000000000001	0.525526741550728	0.474467185125779	0.316103379721671
0.138000000000001	0.51555535590453	0.466507093741353	0.307557117750441
0.140000000000001	0.504765880941234	0.455503006984505	0.301092043681744
0.142000000000001	0.494568548846733	0.448838608106833	0.296244784422805
0.144	0.48625735214214	0.443030522917149	0.289800995024873
0.146	0.478204867431116	0.436387206727111	0.284598214285713
0.148	0.470402053054224	0.428599139455613	0.279678068410463
0.1501	0.463237096082484	0.421077282335409	0.274705349048051
0.1521	0.456107058392144	0.412630593699546	0.27018121911038
0.154099999999999	0.450213161158644	0.405340918598882	0.265765765765769
0.156099999999999	0.443575870889669	0.399145031329352	0.262542955326458
0.158099999999999	0.438027102589932	0.394082442360299	0.258838383838383
0.160099999999999	0.432969460485566	0.388990233735675	0.255529685681022
0.162099999999998	0.428638107355883	0.385226002035046	0.25201938610663
0.164099999999998	0.423636610839466	0.381610724184025	0.248751248751258
0.166099999999998	0.419163028202959	0.377998541646444	0.246046511627914
0.168099999999998	0.41414308808174	0.374268019032662	0.243161094224933
0.170099999999998	0.409502095110479	0.371254502682443	0.240748271655153
0.172099999999997	0.405071153786775	0.368029456944218	0.238258877434144
0.174099999999997	0.401203966529125	0.364866501283766	0.235801581595983
0.176099999999997	0.397723974037689	0.361897265457013	0.233797081778078
0.178099999999997	0.39419272651974	0.35849895045354	0.231781701444624
0.180099999999996	0.391031779792228	0.355310975088085	0.229598051157134
0.182099999999996	0.388270225011707	0.352404685601819	0.22778581765557
0.184099999999996	0.38547756872633	0.349255059325868	0.226019845644984
0.186099999999996	0.382927967003608	0.346269317502452	0.224092582851142
