t	T
0	894.5	894.5
0.002	894.41	894.41
0.0041	894.315503039149	894.3155
0.006	894.230012885843	894.23
0.00800000000000001	894.140031093254	894.14
0.0101	894.045559686234	894.04551
0.0121	893.955596958326	893.95552
0.0141	893.865645213028	893.86552
0.0161	893.775705780093	893.77553
0.0180999999999999	893.685780121564	893.68555
0.0200999999999999	893.595869807133	893.59556
0.0220999999999999	893.505976493616	893.50558
0.0240999999999999	893.416101908566	893.4156
0.0260999999999999	893.32624783754	893.32563
0.0280999999999999	893.236416114384	893.23567
0.0300999999999999	893.146608613864	893.14571
0.0320999999999999	893.056827246107	893.05576
0.0341	892.967073952373	892.96582
0.036	892.881836120129	892.88035
0.0380000000000001	892.792143257688	892.79043
0.0400000000000001	892.702484349543	892.70052
0.0420000000000002	892.612861434483	892.61062
0.0440000000000002	892.523276571934	892.52074
0.0460000000000003	892.433731840891	892.43087
0.0480000000000003	892.344229339002	892.34103
0.0500000000000004	892.254771181784	892.25121
0.0520000000000005	892.165359501925	892.16142
0.0540000000000005	892.076075718982	892.07166
0.0560000000000006	891.986899162618	891.98193
0.0580000000000006	891.897797174273	891.89224
0.0600000000000007	891.808773073349	891.80259
0.0620000000000007	891.719830191211	891.713
0.0640000000000008	891.630971871736	891.62347
0.0660000000000009	891.542201471704	891.53401
0.0680000000000009	891.454148531535	891.44462
0.070000000000001	891.366594362376	891.35533
0.072000000000001	891.280758292044	891.26614
0.0740000000000011	891.197461444799	891.17707
0.0760000000000012	891.114013895858	891.08814
0.0780000000000012	891.03047476243	890.99938
0.0800000000000013	890.946885347249	890.9118
0.0820000000000013	890.863271295787	890.82501
0.0840000000000014	890.779648003802	890.73863
0.0860000000000014	890.702104061545	890.65273
0.0880000000000015	890.626163473766	890.56737
0.0900000000000016	890.550063074077	890.48261
0.0920000000000016	890.473847159787	890.39853
0.0940000000000017	890.397425575845	890.31521
0.0960000000000017	890.32094940798	890.23276
0.0980000000000018	890.244542936699	890.15127
0.100000000000002	890.168214176259	890.07087
0.102000000000002	890.091772047359	889.99169
0.104000000000002	890.015691455284	889.91386
0.106000000000002	889.939776848427	889.83755
0.108000000000002	889.868906038751	889.76294
0.110000000000002	889.804134571674	889.69019
0.112000000000002	889.739143101797	889.61953
0.114000000000002	889.68177528124	889.55116
0.116000000000002	889.631211225373	889.48531
0.118000000000002	889.580032070856	889.42222
0.120000000000002	889.529469075608	889.36214
0.122000000000002	889.479192832142	889.30532
0.124000000000003	889.428846147275	889.25203
0.126000000000002	889.382527016793	889.20251
0.128000000000002	889.348926536606	889.15702
0.130000000000002	889.315595074699	889.11578
0.132000000000002	889.280893491485	889.07901
0.134000000000002	889.247527586633	889.04691
0.136000000000001	889.214280606719	889.01962
0.138000000000001	889.200454944318	888.99727
0.140000000000001	889.185232988436	888.97993
0.142000000000001	889.188558557567	888.96763
0.144	889.19188912759	888.96035
0.146	889.19540836064	888.95802
0.148	889.196492343741	888.96051
0.1501	889.197517681824	888.96813
0.1521	889.196643716043	888.97994
0.154099999999999	889.194882964927	888.99592
0.156099999999999	889.210673742303	889.0158
0.158099999999999	889.227664444316	889.03927
0.160099999999999	889.242448112608	889.066
0.162099999999998	889.263035557799	889.09566
0.164099999999998	889.295832822951	889.12791
0.166099999999998	889.325487171107	889.16242
