t	fg_A
0	0	0
0.002	0	0
0.0041	6.73627578089792E-09	3.03014E-08
0.006	6.89722499782251E-09	3.02756E-08
0.00800000000000001	7.19408337399156E-09	3.02877E-08
0.0101	7.65846875723089E-09	3.03858E-08
0.0121	8.26156508759949E-09	3.04355E-08
0.0141	9.04053999377271E-09	3.05021E-08
0.0161	1.00181014130385E-08	3.05899E-08
0.0180999999999999	1.11874864442415E-08	3.07033999999999E-08
0.0200999999999999	1.25246061755633E-08	3.08475999999999E-08
0.0220999999999999	1.40305696104479E-08	3.10274999999999E-08
0.0240999999999999	1.57063286940138E-08	3.12486999999999E-08
0.0260999999999999	1.75527333588272E-08	3.15170999999998E-08
0.0280999999999999	1.95705707370499E-08	3.18390999999998E-08
0.0300999999999999	2.17605918199799E-08	3.22213999999998E-08
0.0320999999999999	2.41235288462045E-08	3.26712999999998E-08
0.0341	2.66601061659604E-08	3.31965999999999E-08
0.036	2.9231347348301E-08	3.35835E-08
0.0380000000000001	3.21086043400021E-08	3.42789000000001E-08
0.0400000000000001	3.51616416470486E-08	3.50782000000003E-08
0.0420000000000002	3.83911919658121E-08	3.59925000000004E-08
0.0440000000000002	4.17979920371105E-08	3.70338000000006E-08
0.0460000000000003	4.53827820819858E-08	3.82153000000007E-08
0.0480000000000003	4.91463050391963E-08	3.95516000000009E-08
0.0500000000000004	5.30893057278704E-08	4.1058700000001E-08
0.0520000000000005	5.721253000975E-08	4.27542000000011E-08
0.0540000000000005	6.15167239937779E-08	4.46577000000013E-08
0.0560000000000006	6.60026333055972E-08	4.67908000000014E-08
0.0580000000000006	7.06710024318919E-08	4.91773000000015E-08
0.0600000000000007	7.55225741417946E-08	5.18436000000016E-08
0.0620000000000007	8.05580889830545E-08	5.48188000000016E-08
0.0640000000000008	8.57782848481651E-08	5.81351000000016E-08
0.0660000000000009	9.11838966044391E-08	6.18280000000016E-08
0.0680000000000009	9.67756557815961E-08	6.59369000000015E-08
0.070000000000001	1.02554290310483E-07	7.05050000000014E-08
0.072000000000001	1.0852052430687E-07	7.55800000000012E-08
0.0740000000000011	1.17407975840381E-07	8.12144000000009E-08
0.0760000000000012	1.35094977931082E-07	8.74659000000006E-08
0.0780000000000012	1.53658470923489E-07	9.43979000000001E-08
0.0800000000000013	1.73138671909121E-07	1.08421000000011E-07
0.0820000000000013	1.93578768823105E-07	1.26202000000013E-07
0.0840000000000014	2.15024980829805E-07	1.46586000000015E-07
0.0860000000000014	2.37526656194258E-07	1.69895000000018E-07
0.0880000000000015	2.61136398645578E-07	1.96486000000021E-07
0.0900000000000016	2.85910217008392E-07	2.26749000000025E-07
0.0920000000000016	3.11907695060015E-07	2.6111300000003E-07
0.0940000000000017	3.39192179895124E-07	3.00046000000035E-07
0.0960000000000017	3.67830987920282E-07	3.4406200000004E-07
0.0980000000000018	3.9789562815706E-07	3.93717000000047E-07
0.100000000000002	4.29462042912925E-07	4.49622000000054E-07
0.102000000000002	4.62610866139318E-07	5.12436000000064E-07
0.104000000000002	4.97427699958141E-07	5.82877000000073E-07
0.106000000000002	5.34003409899883E-07	6.61724000000084E-07
0.108000000000002	5.72434439349047E-07	7.49818000000097E-07
0.110000000000002	6.12823143559757E-07	8.4806800000011E-07
0.112000000000002	6.55278143566702E-07	9.57458000000126E-07
0.114000000000002	7.00358906675866E-07	1.07905000000014E-06
0.116000000000002	7.4908835708098E-07	1.21397000000016E-06
0.118000000000002	8.01762674608628E-07	1.36347000000019E-06
0.120000000000002	8.58679961311798E-07	1.52884000000021E-06
0.122000000000002	9.20158540004192E-07	1.71152000000024E-06
0.124000000000003	9.86538078461912E-07	1.91300000000027E-06
0.126000000000002	1.0581807595976E-06	2.13493000000029E-06
0.128000000000002	1.13547249885145E-06	2.37903000000029E-06
0.130000000000002	1.21882421006419E-06	2.64716000000028E-06
0.132000000000002	1.30867312111751E-06	2.94131000000027E-06
0.134000000000002	1.40548414064879E-06	3.26359000000026E-06
0.136000000000001	1.50975127716764E-06	3.61625000000025E-06
0.138000000000001	1.62199911192352E-06	4.00170000000023E-06
0.140000000000001	1.74278432689491E-06	4.4224900000002E-06
0.142000000000001	1.87269728929262E-06	4.88134000000016E-06
0.144	2.01236369399149E-06	5.38113000000012E-06
0.146	2.16244626532732E-06	5.92494000000007E-06
0.148	2.32364651971798E-06	6.51601000000001E-06
0.1501	2.50568480267874E-06	7.19126999999992E-06
0.1521	2.69204293776902E-06	7.89022999999984E-06
0.154099999999999	2.89191728549394E-06	8.64759999999974E-06
0.156099999999999	3.10618580394941E-06	9.46750999999964E-06
0.158099999999999	3.33577512774598E-06	1.03542999999995E-05
0.160099999999999	3.58166273104592E-06	1.13124999999993E-05
0.162099999999998	3.84487916236648E-06	1.23468999999992E-05
0.164099999999998	4.12651035279728E-06	1.3462799999999E-05
0.166099999999998	4.42769999930374E-06	1.46653999999988E-05
0.168099999999998	4.74965202481352E-06	1.59603999999985E-05
0.170099999999998	5.09363311680729E-06	1.73537999999983E-05
0.172099999999997	5.46097534616046E-06	1.8851899999998E-05
0.174099999999997	5.85307886800805E-06	2.04612999999976E-05
0.176099999999997	6.27141470642942E-06	2.21889999999972E-05
0.178099999999997	6.71752762477635E-06	2.40422999999968E-05
0.180099999999996	7.19303908349275E-06	2.60287999999964E-05
0.182099999999996	7.69965028730082E-06	2.81565999999959E-05
0.184099999999996	8.23914532365471E-06	3.04342999999954E-05
0.186099999999996	8.81339439438875E-06	3.28705999999948E-05
0.188099999999996	9.42435714251392E-06	3.54748999999941E-05
0.190099999999995	1.0074086076143E-05	3.82569999999934E-05
0.192099999999995	1.07647300915512E-05	4.12270999999926E-05
0.194099999999995	1.14985380974071E-05	4.43959999999917E-05
0.196099999999995	1.22778627422331E-05	4.77746999999908E-05
0.198099999999995	1.31051642471858E-05	5.13751999999898E-05
0.200099999999994	1.39830143462694E-05	5.52094999999887E-05
0.202099999999994	1.49141003361257E-05	5.92906999999875E-05
0.204099999999994	1.590122923757E-05	6.36319999999862E-05
0.206099999999994	1.69473320710696E-05	6.82474999999848E-05
0.208099999999993	1.80554682483893E-05	7.31518999999834E-05
0.210099999999993	1.92288300826552E-05	7.83603999999817E-05
0.212099999999993	2.04707474191145E-05	8.388889999998E-05
0.214099999999993	2.1784692388898E-05	8.97539999999781E-05
0.216099999999993	2.31742842881155E-05	9.59731999999762E-05
0.218099999999992	2.46432945846453E-05	0.000102563999999974
0.220099999999992	2.61956520550009E-05	0.000109546999999972
0.222099999999992	2.78354480536873E-05	0.000116938999999969
0.224099999999992	2.95669419174847E-05	0.000124762999999966
0.226099999999991	3.13945665071195E-05	0.000133038999999964
0.228099999999991	3.33229338888136E-05	0.000141788999999961
0.230099999999991	3.53568411582209E-05	0.000151036999999957
0.232099999999991	3.75012764092878E-05	0.000160805999999954
0.234099999999991	3.97614248505967E-05	0.00017112099999995
0.23609999999999	4.21426750717722E-05	0.000182008999999946
0.23809999999999	4.46506254625541E-05	0.000193494999999942
0.24009999999999	4.72910907871585E-05	0.000205608999999937
0.24209999999999	5.0070108916571E-05	0.000218378999999932
0.244099999999989	5.29939477214305E-05	0.000231834999999927
0.246099999999989	5.60691121281832E-05	0.000246007999999922
0.248099999999989	5.93023513411976E-05	0.000260930999999916
0.250099999999989	6.27006662335477E-05	0.00027663799999991
0.252099999999989	6.62713169091837E-05	0.000293162999999903
0.254099999999988	7.00218304392169E-05	0.000310543999999896
0.256099999999988	7.39600087750559E-05	0.000328815999999889
0.258099999999988	7.80939368411364E-05	0.000348019999999881
0.260099999999988	8.24319908099876E-05	0.000368194999999873
0.262099999999987	8.69828465623808E-05	0.000389383999999864
0.264099999999987	9.17554883353017E-05	0.000411628999999855
0.266099999999987	9.67592175604812E-05	0.000434975999999845
0.268099999999987	0.000102003661896209	0.000459469999999834
0.270099999999987	0.000107498784455142	0.000485159999999824
0.272099999999986	0.000113254893230803	0.000512095999999811
0.274099999999986	0.00011928265072543	0.000540327999999799
0.276099999999986	0.000125593083781828	0.000569908999999787
0.278099999999986	0.00013219759362183	0.000600895999999772
0.280099999999985	0.000139107966093928	0.000633343999999759
0.282099999999985	0.000146336382132605	0.000667310999999744
0.284099999999985	0.000155063644075596	0.000702859999999727
0.286099999999985	0.000164456116960282	0.000740050999999711
0.288099999999985	0.000174368388684711	0.000778950999999693
0.290099999999984	0.000184822514743809	0.000819623999999675
0.292099999999984	0.00019584129263745	0.000862141999999655
0.294099999999984	0.000207448281677925	0.000906572999999637
0.296099999999984	0.000219667823209641	0.000952992999999614
0.298099999999983	0.000232525061247605	0.000999999999999836
0.300099999999983	0.000246045963541335	0.00105
0.302099999999983	0.000262342002953397	0.0011
0.304099999999983	0.000288088965540071	0.00116
0.306099999999983	0.000315260094318014	0.00121999999999826
0.308099999999982	0.000343913655808561	0.00127999999999824
0.310099999999982	0.000374109782768787	0.00134
0.312099999999982	0.000405910521399627	0.00140999999999819
0.314099999999982	0.000439379879487107	0.00147
0.316099999999982	0.000474583875491523	0.00154
0.318099999999981	0.000511590588599723	0.00161999999999813
0.320099999999981	0.00055047020975593	0.00169999999999811
0.322099999999981	0.000591295093686879	0.00177999999999808
0.324099999999981	0.00063413981193737	0.00185999999999806
0.32609999999998	0.000679081206932709	0.00194999999999804
0.32809999999998	0.000726198447084877	0.00203999999999802
0.33009999999998	0.000784851529781683	0.002129999999998
0.33209999999998	0.000851609996706827	0.00222999999999797
0.33409999999998	0.000921760231323995	0.00232999999999795
0.336099999999979	0.000995429773449552	0.00243
0.338099999999979	0.00107274991866567	0.00254
0.340099999999979	0.0011538558058537	0.00265999999999789
0.342099999999979	0.0012368043174172	0.00277999999999786
0.344099999999978	0.00130644864946296	0.00289999999999784
