t	fg_A_per_fg_A_Det
0	0
0.002	0
0.0041	0.222309060997113
0.006	0.227814642742754
0.00800000000000001	0.237524915196319
0.0101	0.252041044080817
0.0121	0.2714450259598
0.0141	0.296390740105524
0.0161	0.327497030491717
0.0180999999999999	0.364372885225789
0.0200999999999999	0.406015579026028
0.0220999999999999	0.452197876414404
0.0240999999999999	0.50262342734302
0.0260999999999999	0.556927298476931
0.0280999999999999	0.614670978044294
0.0300999999999999	0.675345944620038
0.0320999999999999	0.738370644761754
0.0341	0.803097490886432
0.036	0.870408008346391
0.0380000000000001	0.936687126483113
0.0400000000000001	1.00237873229095
0.0420000000000002	1.06664421659545
0.0440000000000002	1.12864442852502
0.0460000000000003	1.18755530067761
0.0480000000000003	1.24258702654748
0.0500000000000004	1.29300990357389
0.0520000000000005	1.33817332588958
0.0540000000000005	1.37751662073452
0.0560000000000006	1.41058997293475
0.0580000000000006	1.43706552478257
0.0600000000000007	1.45673861656583
0.0620000000000007	1.46953397343707
0.0640000000000008	1.47549905045597
0.0660000000000009	1.47479938869827
0.0680000000000009	1.46770102600507
0.070000000000001	1.45456762372146
0.072000000000001	1.43583652165743
0.0740000000000011	1.44565466026197
0.0760000000000012	1.54454453599724
0.0780000000000012	1.62777425052346
0.0800000000000013	1.59691085591448
0.0820000000000013	1.53388035707109
0.0840000000000014	1.46688620215971
0.0860000000000014	1.39807914414334
0.0880000000000015	1.3290331048805
0.0900000000000016	1.26091059721701
0.0920000000000016	1.19453146744888
0.0940000000000017	1.13046726133688
0.0960000000000017	1.06908344403113
0.0980000000000018	1.010613278464
0.100000000000002	0.955162431804656
0.102000000000002	0.902768084481303
0.104000000000002	0.853400803185026
0.106000000000002	0.806988124807042
0.108000000000002	0.763431178431264
0.110000000000002	0.72261085615738
0.112000000000002	0.684393616813078
0.114000000000002	0.649051393981533
0.116000000000002	0.617056728816099
0.118000000000002	0.588031034499123
0.120000000000002	0.561654562486382
0.122000000000002	0.537626519119884
0.124000000000003	0.515702079697739
0.126000000000002	0.495651267066112
0.128000000000002	0.477283808464508
0.130000000000002	0.460427103032708
0.132000000000002	0.444928661418685
0.134000000000002	0.430655854641261
0.136000000000001	0.417490847471147
0.138000000000001	0.405327513787497
0.140000000000001	0.394073096127936
0.142000000000001	0.383644099630954
0.144	0.373966749361462
0.146	0.364973529744992
0.148	0.356605732605993
0.1501	0.348434254683633
0.1521	0.341186877666314
0.154099999999999	0.334418484376478
0.156099999999999	0.328088991081026
0.158099999999999	0.322163268182894
0.160099999999999	0.316611070147724
0.162099999999998	0.311404414255136
0.164099999999998	0.30651204450765
0.166099999999998	0.301914710768483
0.168099999999998	0.297589786271896
0.170099999999998	0.293516873353836
0.172099999999997	0.289677716631271
0.174099999999997	0.286056060368047
0.176099999999997	0.282636202912713
0.178099999999997	0.279404533874764
0.180099999999996	0.276349239438382
0.182099999999996	0.273458098183089
0.184099999999996	0.270719067751056
0.186099999999996	0.268123928203019
