t	fg_V
0	0	0
0.002	0	0
0.0041	5.52878609993927E-13	5.27465E-12
0.006	5.72811317818361E-13	5.26791E-12
0.00800000000000001	6.10187350127528E-13	5.27109E-12
0.0101	6.70213107983608E-13	5.29672E-12
0.0121	7.50919691587944E-13	5.3097E-12
0.0141	8.59590402094773E-13	5.32713999999999E-12
0.0161	1.00271644031467E-12	5.35015999999999E-12
0.0180999999999999	1.18331067692744E-12	5.37996999999998E-12
0.0200999999999999	1.4016710971511E-12	5.41789999999998E-12
0.0220999999999999	1.66193086756223E-12	5.46536999999997E-12
0.0240999999999999	1.96839395601652E-12	5.52392999999996E-12
0.0260999999999999	2.32550422756835E-12	5.59525999999995E-12
0.0280999999999999	2.73782217522257E-12	5.68121999999994E-12
0.0300999999999999	3.21000755059625E-12	5.78384999999993E-12
0.0320999999999999	3.74680642764947E-12	5.90539999999994E-12
0.0341	4.35304154253715E-12	6.04839999999997E-12
0.036	4.99773529917872E-12	6.15446E-12
0.0380000000000001	5.75350033667507E-12	6.34659000000004E-12
0.0400000000000001	6.59331333387066E-12	6.56986000000008E-12
0.0420000000000002	7.52224361557277E-12	6.82839000000012E-12
0.0440000000000002	8.54541440343048E-12	7.12684000000017E-12
0.0460000000000003	9.66800070958913E-12	7.47061000000021E-12
0.0480000000000003	1.08952276198433E-11	7.86585000000026E-12
0.0500000000000004	1.22323688706479E-11	8.3196900000003E-12
0.0520000000000005	1.36847456499807E-11	8.84033000000036E-12
0.0540000000000005	1.52577255704854E-11	9.43724000000041E-12
0.0560000000000006	1.69567217766452E-11	1.01214000000005E-11
0.0580000000000006	1.87871921574025E-11	1.09055000000005E-11
0.0600000000000007	2.07546386427073E-11	1.18044000000005E-11
0.0620000000000007	2.28646065676629E-11	1.28349000000006E-11
0.0640000000000008	2.51226840917747E-11	1.40171000000006E-11
0.0660000000000009	2.75345016636669E-11	1.53737000000006E-11
0.0680000000000009	3.01057315237703E-11	1.69314000000006E-11
0.070000000000001	3.28420872391005E-11	1.87210000000006E-11
0.072000000000001	3.57493232654726E-11	2.07783000000005E-11
0.0740000000000011	4.02296636039462E-11	2.31446000000004E-11
0.0760000000000012	4.96545221773976E-11	2.58677000000002E-11
0.0780000000000012	6.02330369322564E-11	2.9003E-11
0.0800000000000013	7.20428894318389E-11	3.57002000000052E-11
0.0820000000000013	8.51699878074295E-11	4.48334000000067E-11
0.0840000000000014	9.97087740326589E-11	5.61227000000086E-11
0.0860000000000014	1.15762669324614E-10	7.00281000000112E-11
0.0880000000000015	1.33444634235844E-10	8.70959000000141E-11
0.0900000000000016	1.52877831116409E-10	1.07974000000018E-10
0.0920000000000016	1.74196383366271E-10	1.33427000000023E-10
0.0940000000000017	1.97546230248151E-10	1.64355000000028E-10
0.0960000000000017	2.23086079026399E-10	2.01815000000036E-10
0.0980000000000018	2.50988458406862E-10	2.47045000000044E-10
0.100000000000002	2.8144087899826E-10	3.01489000000055E-10
0.102000000000002	3.14647107981121E-10	3.66825000000068E-10
0.104000000000002	3.50828566453268E-10	4.45006000000084E-10
0.106000000000002	3.90225859059674E-10	5.38289000000102E-10
0.108000000000002	4.33100446510464E-10	6.49282000000125E-10
0.110000000000002	4.79736472463787E-10	7.80991000000152E-10
0.112000000000002	5.30442757206265E-10	9.36871000000186E-10
0.114000000000002	5.86112500608168E-10	1.12088000000022E-09
0.116000000000002	6.48335153894434E-10	1.33756000000027E-09
0.118000000000002	7.17907931128705E-10	1.59209000000033E-09
0.120000000000002	7.95695665134582E-10	1.89036000000039E-09
0.122000000000002	8.82661109461069E-10	2.23909000000047E-09
0.124000000000003	9.79875229693026E-10	2.64590000000056E-09
0.126000000000002	1.08852846681742E-09	3.11943000000063E-09
0.128000000000002	1.20994305229133E-09	3.66944000000066E-09
0.130000000000002	1.3455864598892E-09	4.30696000000068E-09
0.132000000000002	1.49708608513369E-09	5.04442000000071E-09
0.134000000000002	1.66624524914826E-09	5.89580000000071E-09
0.136000000000001	1.85506063012345E-09	6.8768200000007E-09
0.138000000000001	2.06574123227601E-09	8.00509000000067E-09
0.140000000000001	2.30072900921265E-09	9.30037000000061E-09
0.142000000000001	2.56272126600396E-09	1.07847000000005E-08
0.144	2.85469497204138E-09	1.24828000000004E-08
0.146	3.17993312490678E-09	1.44220000000002E-08
0.148	3.5420533140449E-09	1.66331E-08
0.1501	3.96633743033839E-09	1.92844999999997E-08
0.1521	4.41695499132685E-09	2.21632999999993E-08
0.154099999999999	4.91788988879867E-09	2.54297999999989E-08
0.156099999999999	5.47445822171854E-09	2.91308999999983E-08
0.158099999999999	6.09249454839999E-09	3.33179999999976E-08
0.160099999999999	6.77839747844078E-09	3.80483999999967E-08
0.162099999999998	7.53917879438103E-09	4.33848999999957E-08
0.164099999999998	8.38251633749185E-09	4.93971999999944E-08
0.166099999999998	9.31681090507816E-09	5.61615999999929E-08
0.168099999999998	1.03512474202392E-08	6.37625999999912E-08
0.170099999999998	1.14958606491885E-08	7.22923999999891E-08
0.172099999999997	1.27616057560174E-08	8.18527999999867E-08
0.174099999999997	1.41604340002123E-08	9.25552999999837E-08
0.176099999999997	1.57053738983262E-08	1.04521999999981E-07
0.178099999999997	1.7410618187985E-08	1.17885999999977E-07
0.180099999999996	1.92916169498995E-08	1.32794999999972E-07
0.182099999999996	2.13651772617795E-08	1.49406999999967E-07
0.184099999999996	2.36495697770334E-08	1.67897999999961E-07
0.186099999999996	2.61646426409043E-08	1.88456999999955E-07
0.188099999999996	2.89319431772738E-08	2.11291999999947E-07
0.190099999999995	3.19748478007784E-08	2.36627999999939E-07
0.192099999999995	3.53187006311633E-08	2.64712999999929E-07
0.194099999999995	3.89909613099641E-08	2.95811999999917E-07
0.196099999999995	4.30213625436906E-08	3.30214999999905E-07
0.198099999999995	4.74420779227229E-08	3.68238999999891E-07
0.200099999999994	5.22879005911308E-08	4.10223999999874E-07
0.202099999999994	5.75964333696447E-08	4.56540999999856E-07
0.204099999999994	6.34082909620498E-08	5.07589999999836E-07
0.206099999999994	6.97673149043935E-08	5.63806999999813E-07
0.208099999999993	7.67208019466058E-08	6.25659999999787E-07
0.210099999999993	8.43197465874748E-08	6.93656999999757E-07
0.212099999999993	9.2619098516431E-08	7.68344999999724E-07
0.214099999999993	1.01678035749291E-07	8.50316999999689E-07
0.216099999999993	1.11560254280051E-07	9.40210999999649E-07
0.218099999999992	1.22334275107013E-07	1.03870999999961E-06
0.220099999999992	1.34073769529039E-07	1.14656999999956E-06
0.222099999999992	1.46857903646545E-07	1.2645699999995E-06
0.224099999999992	1.60771703042086E-07	1.39356999999944E-06
0.226099999999991	1.75906438656947E-07	1.53450999999937E-06
0.228099999999991	1.92360034923295E-07	1.68835999999929E-06
0.230099999999991	2.10237501255913E-07	1.85619999999921E-06
0.232099999999991	2.29651388053659E-07	2.03916999999912E-06
0.234099999999991	2.5072226840839E-07	2.23849999999902E-06
0.23609999999999	2.7357924676833E-07	2.45548999999891E-06
0.23809999999999	2.98360495853697E-07	2.69156999999878E-06
0.24009999999999	3.25213823174968E-07	2.94823999999865E-06
0.24209999999999	3.54297268558358E-07	3.2271199999985E-06
0.244099999999989	3.85779734139126E-07	3.52993999999834E-06
0.246099999999989	4.19841648341077E-07	3.85853999999816E-06
0.248099999999989	4.56675665420231E-07	4.21490999999797E-06
0.250099999999989	4.96487402212123E-07	4.60115999999775E-06
0.252099999999989	5.39496213785546E-07	5.01954999999751E-06
0.254099999999988	5.85936009770852E-07	5.47247999999726E-06
0.256099999999988	6.36056113198225E-07	5.96251999999697E-06
0.258099999999988	6.9012216375058E-07	6.49240999999667E-06
0.260099999999988	7.48417067407092E-07	7.06507999999635E-06
0.262099999999987	8.11241994526715E-07	7.68363999999597E-06
0.264099999999987	8.78917428496539E-07	8.35139999999557E-06
0.266099999999987	9.51784267147426E-07	9.07188999999515E-06
0.268099999999987	1.0302049792191E-06	9.84885999999468E-06
0.270099999999987	1.11456481823881E-06	1.06862999999942E-05
0.272099999999986	1.20527309626178E-06	1.15884999999936E-05
0.274099999999986	1.30276452000783E-06	1.2559899999993E-05
0.276099999999986	1.40750059201729E-06	1.36052999999924E-05
0.278099999999986	1.51997107953993E-06	1.47298999999917E-05
0.280099999999985	1.64069555396342E-06	1.59388999999909E-05
0.282099999999985	1.77022500368337E-06	1.72381999999901E-05
0.284099999999985	1.93092310321272E-06	1.86338999999892E-05
0.286099999999985	2.10899255977405E-06	2.01322999999882E-05
0.288099999999985	2.30251056418543E-06	2.17402999999872E-05
0.290099999999984	2.51265182203853E-06	2.3465099999986E-05
0.292099999999984	2.74066782015681E-06	2.53143999999849E-05
0.294099999999984	2.98789108718854E-06	2.72962999999836E-05
0.296099999999984	3.25573965770057E-06	2.94193999999821E-05
0.298099999999983	3.54572174800695E-06	3.16927999999807E-05
0.300099999999983	3.85944065224911E-06	3.4125999999979E-05
0.302099999999983	4.24914689408279E-06	3.67292999999773E-05
0.304099999999983	4.88978693936825E-06	3.95132999999754E-05
0.306099999999983	5.5976211484939E-06	4.24892999999733E-05
0.308099999999982	6.37784750637169E-06	4.56692999999711E-05
0.310099999999982	7.23600065282302E-06	4.90659999999688E-05
0.312099999999982	8.17796905517437E-06	5.26925999999663E-05
0.314099999999982	9.2100131038408E-06	5.65632999999636E-05
0.316099999999982	1.03387841356568E-05	6.06926999999607E-05
0.318099999999981	1.15713443975111E-05	6.50965999999575E-05
0.320099999999981	1.29151879687394E-05	6.97913999999541E-05
0.322099999999981	1.43782626653285E-05	7.47943999999506E-05
0.324099999999981	1.59689929526924E-05	8.01238999999468E-05
0.32609999999998	1.76963038968609E-05	8.57990999999428E-05
0.32809999999998	1.95696461865639E-05	9.18402999999385E-05
