t	La
0	0	0
0.01	0	2.51415744421884
0.02	1.30142365790023	5.02831488843767
0.03	2.60284731580045	7.54247233265651
0.04	3.90427097370068	10.0566297768753
0.05	5.20569463160091	12.5707872210942
0.06	6.50711828950113	15.084944665313
0.07	7.80854194740136	17.5991021095319
0.08	9.10996560530159	20.1132595537507
0.09	10.4113892632018	22.6274169979695
0.1	11.712812921102	25.1415744421884
0.11	13.0142365790023	27.6557318864072
0.12	14.3156602369025	30.169889330626
0.13	15.6170838948027	32.6840467748449
0.14	16.9185075527029	35.1982042190637
0.15	18.2199312106032	37.7123616632825
0.16	19.5213548685034	40.2265191075014
0.17	20.8227785264036	42.7406765517202
0.18	22.1242021843039	45.2548339959391
0.19	23.4256258422041	47.7689914401579
0.2	24.7270495001043	50.2831488843767
0.21	26.0284731580045	52.7973063285956
0.22	27.3340245652827	55.3114637728144
0.23	27.3340245652827	57.8256212170332
0.24	27.3340245652827	60.3397786612521
0.25	27.3340245652827	62.8539361054709
0.26	27.3340245652827	65.3680935496897
0.27	54.6680491305655	67.8822509939086
0.28	54.6680491305655	70.3964084381274
0.29	54.6680491305655	72.9105658823463
0.3	54.6680491305655	75.4247233265651
0.31	54.6680491305655	77.938880770784
0.32	54.6680491305655	80.4530382150028
0.33	54.6680491305655	82.9671956592216
0.34	54.6680491305655	85.4813531034405
0.35	54.6680491305655	87.9955105476593
0.36	54.6680491305655	90.5096679918781
0.37	82.0020736958482	93.023825436097
0.38	82.0020736958482	95.5379828803158
0.39	82.0020736958482	98.0521403245346
0.4	82.0020736958482	100.566297768753
0.41	82.0020736958482	103.080455212972
0.42	82.0020736958482	105.594612657191
0.43	82.0020736958482	108.10877010141
0.44	82.0020736958482	110.622927545629
0.45	82.0020736958482	113.137084989848
0.46	82.0020736958482	115.651242434067
0.47	82.0020736958482	118.165399878285
0.48	82.0020736958482	120.679557322504
0.49	82.0020736958482	123.193714766723
0.5	82.0020736958482	125.707872210942
0.51	82.0020736958482	128.222029655161
0.52	82.0020736958482	130.736187099379
0.53	109.336098261131	133.250344543598
0.54	109.336098261131	135.764501987817
0.55	109.336098261131	138.278659432036
0.56	109.336098261131	140.792816876255
0.57	109.336098261131	143.306974320474
0.58	136.670122826414	145.821131764693
0.59	136.670122826414	148.335289208911
0.6	136.670122826414	150.84944665313
0.61	136.670122826414	153.363604097349
0.62	136.670122826414	155.877761541568
0.63	136.670122826414	158.391918985787
0.64	136.670122826414	160.906076430006
0.65	136.670122826414	163.420233874224
0.66	136.670122826414	165.934391318443
0.67	136.670122826414	168.448548762662
0.68	136.670122826414	170.962706206881
0.69	136.670122826414	173.4768636511
0.7	136.670122826414	175.991021095319
0.71	136.670122826414	178.505178539537
0.72	164.004147391696	181.019335983756
0.73	164.004147391696	183.533493427975
0.74	164.004147391696	186.047650872194
0.75	164.004147391696	188.561808316413
0.76	164.004147391696	191.075965760632
0.77	164.004147391696	193.59012320485
0.78	164.004147391696	196.104280649069
0.79	164.004147391696	198.618438093288
0.8	164.004147391696	201.132595537507
0.810000000000001	164.004147391696	203.646752981726
0.820000000000001	164.004147391696	206.160910425945
0.830000000000001	164.004147391696	208.675067870164
0.840000000000001	191.338171956979	211.189225314382
0.850000000000001	191.338171956979	213.703382758601
0.860000000000001	191.338171956979	216.21754020282
0.870000000000001	191.338171956979	218.731697647039
0.880000000000001	191.338171956979	221.245855091258
0.890000000000001	191.338171956979	223.760012535477
0.900000000000001	218.672196522262	226.274169979695
0.910000000000001	218.672196522262	228.788327423914
