t	fs_A	fs_V
0	0	0	0
0.002	0	0	0
0.0041	0.000103456002490133	1.15464686399448E-08	5.27485E-06
0.006	0.000105886778992103	4.88379701638318E-08	5.2677E-06
0.00800000000000001	0.000110288299205233	1.17442026784275E-07	5.27067E-06
0.0101	0.000116985489407962	2.24451089479855E-07	5.2972E-06
0.0121	0.00012537672016817	3.62882592463053E-07	5.31025E-06
0.0141	0.000135762667406969	5.40709130991035E-07	5.32774999999999E-06
0.0161	0.00014816926669821	7.62184682622687E-07	5.35080999999999E-06
0.0180999999999999	0.000162618469528531	1.03202505554215E-06	5.38063999999998E-06
0.0200999999999999	0.000179128841392362	1.35533400112235E-06	5.41856999999997E-06
0.0220999999999999	0.000197716224601086	1.73753804437915E-06	5.46601999999996E-06
0.0240999999999999	0.000218394362166976	2.18433148913728E-06	5.52452999999995E-06
0.0260999999999999	0.000241175429805494	2.70163142464342E-06	5.59578999999994E-06
0.0280999999999999	0.000266070460029008	3.29554166757692E-06	5.68163999999993E-06
0.0300999999999999	0.000293089663918291	3.97232422331693E-06	5.78411999999992E-06
0.0320999999999999	0.000322242665988996	4.73837683098307E-06	5.90546999999993E-06
0.0341	0.000353538670081755	5.60021530390267E-06	6.04818999999997E-06
0.036	0.000385262935636644	6.51371195603609E-06	6.13550000000001E-06
0.0380000000000001	0.00042076317114339	7.58145832012925E-06	6.32432000000006E-06
0.0400000000000001	0.000458432030791707	8.76477881574725E-06	6.54379000000011E-06
0.0420000000000002	0.000500222873716011	1.01355702415545E-05	6.79795000000017E-06
0.0440000000000002	0.000550874888093168	1.18750866616916E-05	7.09137000000025E-06
0.0460000000000003	0.000604414372508092	1.38028472061388E-05	7.42931000000032E-06
0.0480000000000003	0.000660842132711331	1.59292107413598E-05	7.81781000000041E-06
0.0500000000000004	0.000720159668694892	1.82645832564704E-05	8.2638100000005E-06
0.0520000000000005	0.000782369087777324	2.08194174367777E-05	8.77532000000061E-06
0.0540000000000005	0.000847473014274691	2.3604211894978E-05	9.36156000000074E-06
0.0560000000000006	0.000915474501419386	2.66295100868597E-05	1.00332000000009E-05
0.0580000000000006	0.000986376948471078	2.99058989397831E-05	1.0802600000001E-05
0.0600000000000007	0.00106018402433935	3.34440072207264E-05	1.16841000000012E-05
0.0620000000000007	0.00113689959808891	3.72545036678552E-05	1.26941000000014E-05
0.0640000000000008	0.00121652767616477	4.13480949062684E-05	1.38519000000016E-05
0.0660000000000009	0.00132272040876419	4.70170225300158E-05	1.51794000000019E-05
0.0680000000000009	0.00147227300247884	5.52813501219417E-05	1.67025000000021E-05
0.070000000000001	0.00166935417038279	7.32700818787424E-05	1.84506000000024E-05
0.072000000000001	0.00187031466460617	9.22458641999551E-05	2.04580000000027E-05
0.0740000000000011	0.0020757927662594	0.000112285385107139	2.27642000000031E-05
0.0760000000000012	0.00228628911800769	0.000133473509861882	2.54147000000035E-05
0.0780000000000012	0.00250227311954107	0.000155902275236712	2.8462000000004E-05
0.0800000000000013	0.00272420515167021	0.00017968413908744	3.44579000000047E-05
0.0820000000000013	0.00295256276786878	0.000204951566937379	4.23885000000056E-05
0.0840000000000014	0.00318785047117973	0.00023185007523	5.13595000000066E-05
0.0860000000000014	0.00343165283969104	0.00026071159790379	6.15045000000078E-05
0.0880000000000015	0.00368573031727095	0.000291930849457539	7.29740000000092E-05
0.0900000000000016	0.00395037680714987	0.000325655149410255	8.59366000000107E-05
0.0920000000000016	0.00422539467488266	0.000361931879458002	0.000100582000000013
0.0940000000000017	0.00450730840010359	0.000400308326043019	0.000117120000000015
0.0960000000000017	0.00479996538251614	0.000441585080300763	0.000135789000000017
0.0980000000000018	0.00510450264932939	0.000486120079260751	0.00015685200000002
0.100000000000002	0.00542139615593456	0.000534180637095056	0.000180599000000023
0.102000000000002	0.0057511380803166	0.000586053173329426	0.000207354000000027
0.104000000000002	0.00609423064806841	0.000642043120420942	0.000237473000000031
0.106000000000002	0.00645058258301832	0.000702304465165656	0.000271346000000036
0.108000000000002	0.00681983772376001	0.00076700612334971	0.000309399000000042
0.110000000000002	0.00720323621116707	0.000836696795703682	0.000352095000000048
0.112000000000002	0.00760102150552744	0.000911461491772524	0.000399931000000056
0.114000000000002	0.00801571939711286	0.000992309777638427	0.000453440000000063
0.116000000000002	0.00844758875054371	0.00107964070095186	0.000513186000000073
0.118000000000002	0.00889667057720243	0.00117379681817087	0.000579762000000083
0.120000000000002	0.00936147074992998	0.00127466502538644	0.000653783000000094
0.122000000000002	0.00984223331023396	0.00138266166933173	0.000735879000000107
0.124000000000003	0.0103399259314099	0.00149847318101742	0.000826686000000121
0.126000000000002	0.0108543212863535	0.00162229837112577	0.000926833000000129
0.128000000000002	0.0113858049273106	0.00175461290489768	0.00104
0.130000000000002	0.0119335735668717	0.00189567716844744	0.00116
0.132000000000002	0.0124964656637365	0.00204542700029313	0.00129000000000018
0.134000000000002	0.0130749471690906	0.00220447261772284	0.00143000000000016
0.136000000000001	0.0136681507711833	0.00237294516578172	0.00159000000000013
0.138000000000001	0.0142750483245552	0.00255086201618656	0.00175000000000011
0.140000000000001	0.0148938586210001	0.00273783023624802	0.00193000000000009
0.142000000000001	0.0155239573809345	0.00293402093816364	0.00213000000000007
0.144	0.0161641366550225	0.00313923386071146	0.00233000000000005
0.146	0.0168136437999792	0.00335361765066361	0.00255000000000003
0.148	0.0174707629425678	0.00357684932086863	0.00278
