t	fg_A
0	0	0
0.002	0	0
0.0041	0.000103456002490133	0.000303022
0.006	0.000105886778992103	0.000302755
0.00800000000000001	0.000110288299205233	0.000302877
0.0101	0.000116985489407962	0.000303877
0.0121	0.00012537672016817	0.000304376
0.0141	0.000135762667406969	0.000305044
0.0161	0.00014816926669821	0.000305924
0.0180999999999999	0.000162618469528531	0.000307059999999999
0.0200999999999999	0.000179128841392362	0.000308500999999999
0.0220999999999999	0.000197716224601086	0.000310298999999999
0.0240999999999999	0.000218394362166976	0.000312509999999998
0.0260999999999999	0.000241175429805494	0.000315190999999998
0.0280999999999999	0.000266070460029008	0.000318406999999998
0.0300999999999999	0.000293089663918291	0.000322223999999998
0.0320999999999999	0.000322242665988996	0.000326714999999998
0.0341	0.000353538670081755	0.000331958999999999
0.036	0.000385262935636644	0.000335782
0.0380000000000001	0.00042076317114339	0.000342721000000001
0.0400000000000001	0.000458432030791707	0.000350696000000003
0.0420000000000002	0.000500222873716011	0.000359816000000004
0.0440000000000002	0.000550874888093168	0.000370201000000006
0.0460000000000003	0.000604414372508092	0.000381982000000007
0.0480000000000003	0.000660842132711331	0.000395302000000009
0.0500000000000004	0.000720159668694892	0.00041032100000001
0.0520000000000005	0.000782369087777324	0.000427214000000012
0.0540000000000005	0.000847473014274691	0.000446172000000013
0.0560000000000006	0.000915474501419386	0.000467409000000014
0.0580000000000006	0.000986376948471078	0.000491159000000015
0.0600000000000007	0.00106018402433935	0.000517682000000016
0.0620000000000007	0.00113689959808891	0.000547263000000016
0.0640000000000008	0.00121652767616477	0.000580217000000016
0.0660000000000009	0.00132272040876419	0.000616892000000016
0.0680000000000009	0.00147227300247884	0.000657671000000016
0.070000000000001	0.00166935417038279	0.000702974000000014
0.072000000000001	0.00187045818760789	0.000753262000000013
0.0740000000000011	0.00208166765513977	0.00080904100000001
0.0760000000000012	0.00230665588526726	0.000870867000000006
0.0780000000000012	0.00254838066012151	0.000939344000000002
0.0800000000000013	0.00281456690622576	0.00106000000000013
0.0820000000000013	0.00310794309238452	0.00124000000000013
0.0840000000000014	0.00343094240957774	0.00143000000000027
0.0860000000000014	0.00371577888488106	0.00166000000000014
0.0880000000000015	0.00402305825806014	0.00192000000000015
0.0900000000000016	0.00435389480439107	0.00221000000000031
0.0920000000000016	0.00476739211428499	0.00254000000000032
0.0940000000000017	0.00536766823747346	0.00291000000000033
0.0960000000000017	0.00584266102157052	0.00333000000000034
0.0980000000000018	0.00636833554309924	0.00380000000000053
0.100000000000002	0.00694869511658021	0.00433000000000055
0.102000000000002	0.00758786044047037	0.00491000000000076
0.104000000000002	0.00829004236502346	0.00557000000000059
0.106000000000002	0.00915702280432248	0.0062900000000008
0.108000000000002	0.0100927801055025	0.00709000000000082
0.110000000000002	0.0111117287129874	0.00798000000000085
0.112000000000002	0.0119641670794635	0.00895000000000109
0.114000000000002	0.0128959932496558	0.0100100000000013
0.116000000000002	0.013917664635664	0.0111800000000014
0.118000000000002	0.0150918266856582	0.0124500000000017
0.120000000000002	0.0165721986646353	0.0138400000000017
0.122000000000002	0.0180427307301612	0.0153400000000017
0.124000000000003	0.0195273839983417	0.0169500000000023
0.126000000000002	0.0209868931865677	0.0187000000000022
0.128000000000002	0.0225438286539258	0.020570000000002
0.130000000000002	0.0244249360035381	0.022570000000002
0.132000000000002	0.0262735282305949	0.0246900000000019
0.134000000000002	0.0281484076157965	0.0269500000000019
0.136000000000001	0.0301453241509444	0.0293400000000017
0.138000000000001	0.0323034096133687	0.0318600000000014
0.140000000000001	0.0345103183966699	0.0345000000000012
0.142000000000001	0.0367776525242812	0.037270000000001
0.144	0.0389323832672382	0.0401400000000007
0.146	0.0412194884208215	0.0431300000000004
0.148	0.0439305248914884	0.0462200000000001
0.1501	0.0468571862872037	0.0495599999999996
0.1521	0.0493030615517272	0.0528399999999992
0.154099999999999	0.0518321228538835	0.056179999999999
0.156099999999999	0.0544196809450898	0.0595899999999986
0.158099999999999	0.0572088773376659	0.0630599999999982
0.160099999999999	0.0602173038436849	0.0665799999999976
0.162099999999998	0.0629397611128003	0.0701399999999972
0.164099999999998	0.0656497434665645	0.0737199999999968
0.166099999999998	0.068451844837177	0.0773299999999965
0.168099999999998	0.0717651609049191	0.0809499999999961
0.170099999999998	0.074510940621517	0.0845699999999956
0.172099999999997	0.0773543941647832	0.0881899999999952
0.174099999999997	0.0801378374745331	0.0918099999999948
0.176099999999997	0.0829854846818228	0.0954099999999944
0.178099999999997	0.0859885840980481	0.098989999999994
0.180099999999996	0.0888170005035992	0.102549999999994
0.182099999999996	0.0916300526023771	0.106089999999993
0.184099999999996	0.094247593191977	0.109589999999993
0.186099999999996	0.0969134560056762	0.113059999999993
0.188099999999996	0.0996952474231517	0.116499999999992
0.190099999999995	0.102712998844355	0.119889999999992
0.192099999999995	0.105895224778176	0.123249999999992
0.194099999999995	0.108675498456192	0.126569999999991
0.196099999999995	0.111359850666992	0.129839999999992
0.198099999999995	0.113869634822798	0.133069999999991
0.200099999999994	0.116381222720195	0.136259999999991
0.202099999999994	0.11901965310057	0.139409999999991
0.204099999999994	0.121672704204136	0.14250999999999
0.206099999999994	0.124337103740366	0.14555999999999
0.208099999999993	0.126801408271484	0.14857999999999
0.210099999999993	0.129210279872152	0.15153999999999
0.212099999999993	0.131646038804048	0.154469999999989
0.214099999999993	0.134086152432214	0.15734999999999
0.216099999999993	0.136453648379493	0.16018999999999
0.218099999999992	0.13886444475224	0.162989999999989
0.220099999999992	0.141240965316945	0.16573999999999
0.222099999999992	0.143882102448248	0.168459999999989
0.224099999999992	0.146097689969598	0.171129999999989
0.226099999999991	0.148330769406761	0.173759999999989
0.228099999999991	0.150629684731346	0.176349999999989
0.230099999999991	0.152693001087939	0.178909999999988
0.232099999999991	0.154741571324997	0.181419999999989
0.234099999999991	0.156802072729645	0.183899999999989
0.23609999999999	0.158976372663602	0.186339999999988
0.23809999999999	0.161189920422079	0.188749999999988
0.24009999999999	0.163389207588429	0.191119999999988
0.24209999999999	0.165888847565251	0.193449999999988
0.244099999999989	0.167890801114186	0.195749999999988
0.246099999999989	0.1698520544509	0.198019999999987
0.248099999999989	0.171783547797913	0.200249999999988
0.250099999999989	0.173677266663467	0.202449999999988
0.252099999999989	0.175542528247477	0.204619999999987
0.254099999999988	0.177348944389394	0.206749999999988
0.256099999999988	0.179123465461821	0.208859999999988
0.258099999999988	0.180944902376989	0.210939999999987
0.260099999999988	0.182798123480748	0.212979999999988
0.262099999999987	0.184625764009002	0.214999999999987
0.264099999999987	0.186411565583865	0.216989999999987
0.266099999999987	0.188540786664278	0.218949999999987
0.268099999999987	0.190305051202132	0.220879999999988
0.270099999999987	0.192056233406119	0.222789999999987
0.272099999999986	0.193986058926205	0.224669999999986
0.274099999999986	0.195591992016712	0.226519999999988
0.276099999999986	0.197176428465684	0.228349999999987
0.278099999999986	0.198753403792491	0.230149999999987
0.280099999999985	0.200317021581638	0.231929999999987
0.282099999999985	0.201854002229776	0.233679999999988
0.284099999999985	0.203378580024695	0.235409999999988
0.286099999999985	0.204936789256636	0.237119999999988
0.288099999999985	0.206516305881317	0.238809999999986
0.290099999999984	0.208065618544951	0.240469999999986
0.292099999999984	0.209550968184149	0.242109999999987
0.294099999999984	0.211000871359681	0.243719999999987
0.296099999999984	0.212745208800567	0.245319999999987
0.298099999999983	0.214165425481902	0.246899999999987
0.300099999999983	0.215562463194268	0.248449999999987
0.302099999999983	0.217015660415144	0.249989999999986
0.304099999999983	0.218364847440815	0.251499999999988
0.306099999999983	0.219706285420744	0.252999999999986
0.308099999999982	0.22104682358352	0.254469999999988
0.310099999999982	0.222386138139824	0.255929999999988
0.312099999999982	0.223766514215168	0.257369999999987
0.314099999999982	0.225227543550349	0.258789999999987
0.316099999999982	0.226462807764392	0.260189999999987
0.318099999999981	0.227696847835669	0.261569999999989
0.320099999999981	0.228929400053323	0.262939999999987
0.322099999999981	0.230193814522265	0.264289999999987
0.324099999999981	0.231481149264043	0.265629999999986
0.32609999999998	0.232754895895227	0.266939999999988
0.32809999999998	0.234101722588865	0.268239999999988
0.33009999999998	0.235342457634169	0.269529999999986
0.33209999999998	0.236566988290573	0.270799999999986
0.33409999999998	0.237774123539727	0.272049999999988
0.336099999999979	0.239313107504139	0.273289999999988
0.338099999999979	0.240705803132047	0.274509999999987
0.340099999999979	0.241866148364281	0.275719999999987
0.342099999999979	0.243136984025247	0.276919999999987
0.344099999999978	0.244254845510013	0.278099999999987
0.346099999999978	0.245359136407949	0.279259999999989
0.348099999999978	0.246446272268125	0.280419999999987
0.350099999999978	0.247531478670797	0.281559999999987
0.352099999999978	0.2486146033144	0.282679999999989
0.354099999999977	0.249695502234597	0.283799999999986
0.356099999999977	0.250985900247674	0.284899999999986
0.358099999999977	0.252032287478889	0.285979999999988
0.360099999999977	0.253057665419789	0.287059999999986
0.362099999999976	0.254080964032106	0.288119999999988
0.364099999999976	0.255102061832775	0.289169999999988
0.366099999999976	0.256120843955989	0.290209999999988
0.368099999999976	0.257125232384668	0.291239999999988
0.370099999999976	0.258134487901341	0.292249999999988
0.372099999999975	0.259148458369962	0.293259999999988
0.374099999999975	0.260160132892291	0.294249999999988
0.376099999999975	0.261169411388388	0.295229999999987
0.378099999999975	0.262168184226474	0.296199999999987
0.380099999999974	0.263142589468185	0.29715999999999
0.382099999999974	0.264088645926381	0.29810999999999
0.384099999999974	0.265032360378819	0.29904999999999
0.386099999999974	0.26597365386799	0.29997999999999
0.388099999999974	0.267235803316151	0.300899999999989
0.390099999999973	0.26815418156061	0.301809999999989
0.392099999999973	0.269051505207434	0.302709999999989
0.394099999999973	0.269946358794391	0.303609999999986
0.396099999999973	0.270832552426314	0.304489999999986
