t	fg_V
0	0	0
0.002	0	0
0.0041	1.05228538857079E-06	5.27485E-06
0.006	1.08958873950466E-06	5.2679E-06
0.00800000000000001	1.15822826486614E-06	5.27108E-06
0.0101	1.26531307091144E-06	5.2972E-06
0.0121	1.40386503291031E-06	5.31025E-06
0.0141	1.58186910236837E-06	5.32774999999999E-06
0.0161	1.80358741935676E-06	5.35080999999999E-06
0.0180999999999999	2.07374238436281E-06	5.38063999999998E-06
0.0200999999999999	2.3974429164326E-06	5.41856999999997E-06
0.0220999999999999	2.78011949722422E-06	5.46601999999997E-06
0.0240999999999999	3.22746940733374E-06	5.52452999999996E-06
0.0260999999999999	3.74541194954153E-06	5.59578999999995E-06
0.0280999999999999	4.34005257704911E-06	5.68163999999994E-06
0.0300999999999999	5.01765450591303E-06	5.78411999999993E-06
0.0320999999999999	5.7846163779572E-06	5.90546999999994E-06
0.0341	6.6474546904943E-06	6.04818999999997E-06
0.036	7.56198557083388E-06	6.15298E-06
0.0380000000000001	8.63090982895895E-06	6.34469000000004E-06
0.0400000000000001	9.81550009217792E-06	6.56743000000008E-06
0.0420000000000002	1.11878161321644E-05	6.82528000000012E-06
0.0440000000000002	1.29294324922772E-05	7.12288000000017E-06
0.0460000000000003	1.48594308222952E-05	7.46558000000022E-06
0.0480000000000003	1.69881695251623E-05	7.85948000000026E-06
0.0500000000000004	1.93260542228776E-05	8.3116300000003E-06
0.0520000000000005	2.18835373223297E-05	8.83015000000036E-06
0.0540000000000005	2.46711172371442E-05	9.42440000000041E-06
0.0560000000000006	2.76993372935257E-05	1.01052000000005E-05
0.0580000000000006	3.09787843490281E-05	1.08851000000005E-05
0.0600000000000007	3.45200871513944E-05	1.17786000000005E-05
0.0620000000000007	3.83339144615982E-05	1.28025000000006E-05
0.0640000000000008	4.24309729618016E-05	1.39761000000006E-05
0.0660000000000009	4.8106314006535E-05	1.53219000000006E-05
0.0680000000000009	5.64914240337038E-05	1.68660000000006E-05
0.070000000000001	6.82060233903337E-05	1.86384000000006E-05
0.072000000000001	8.0895060952907E-05	2.06737000000005E-05
0.0740000000000011	9.49767033968206E-05	2.30121000000004E-05
0.0760000000000012	0.000110783278835899	2.56997000000003E-05
0.0780000000000012	0.000128646048456125	2.87897000000001E-05
0.0800000000000013	0.000149319788244592	3.4615200000005E-05
0.0820000000000013	0.000173264499009063	4.34452000000064E-05
0.0840000000000014	0.000200964868081658	5.43300000000084E-05
0.0860000000000014	0.000226503435588061	6.76935000000107E-05
0.0880000000000015	0.000255172860715543	8.40343000000135E-05
0.0900000000000016	0.000287287610817702	0.000103936000000017
0.0920000000000016	0.000329170805839294	0.000128078000000021
0.0940000000000017	0.000393258843728738	0.000157250000000027
0.0960000000000017	0.000446597240576357	0.000192359000000033
0.0980000000000018	0.000508204968919435	0.000234450000000041
0.100000000000002	0.000579235119019343	0.00028471300000005
0.102000000000002	0.000660965820104761	0.000344499000000062
0.104000000000002	0.000754805619705473	0.000415335000000076
0.106000000000002	0.000876256885495918	0.000498933000000092
0.108000000000002	0.00101394924663661	0.00059720000000011
0.110000000000002	0.00117131160099827	0.000712248000000132
0.112000000000002	0.00130865058600598	0.000846397000000158
0.114000000000002	0.00146447578718564	0.00100000000000022
0.116000000000002	0.00164191076807572	0.00118000000000023
0.118000000000002	0.00185401273820428	0.00139000000000024
0.120000000000002	0.00213338971163784	0.00163000000000024
0.122000000000002	0.00242355791083391	0.00190000000000025
0.124000000000003	0.00272876477271677	0.00221000000000025
0.126000000000002	0.00304034052472032	0.00256000000000049
0.128000000000002	0.00338486624795259	0.00295000000000045
0.130000000000002	0.00381724602675508	0.0033900000000004
0.132000000000002	0.00425870537798125	0.00388000000000054
0.134000000000002	0.00472259547980983	0.00443000000000031
0.136000000000001	0.0052339544320201	0.0050300000000004
0.138000000000001	0.00580594004215865	0.00569000000000033
0.140000000000001	0.00641096563986902	0.00641000000000036
0.142000000000001	0.00705303449496137	0.00719000000000035
0.144	0.00768186171874376	0.00804000000000024
0.146	0.00836862092734637	0.00896000000000012
0.148	0.00920766666266735	0.00994000000000002
0.1501	0.0101429505773311	0.0110299999999999
0.1521	0.0109473961104403	0.0121399999999998
0.154099999999999	0.01180044797312	0.0133199999999996
0.156099999999999	0.012695037464554	0.0145499999999995
0.158099999999999	0.0136834351392261	0.0158399999999992
0.160099999999999	0.0147768532355837	0.0171799999999991
0.162099999999998	0.0157902001627678	0.0185699999999989
0.164099999999998	0.01682091243721	0.0200199999999986
0.166099999999998	0.0179092638943666	0.0214999999999986
0.168099999999998	0.0192251835287102	0.0230299999999982
0.170099999999998	0.0203390221325254	0.0245899999999981
0.172099999999997	0.0215143130500596	0.0261899999999979
0.174099999999997	0.0226859216680849	0.0278199999999977
0.176099999999997	0.0239057956232185	0.0294699999999976
0.178099999999997	0.025215129140841	0.031149999999997
0.180099999999996	0.0264694034377879	0.0328399999999972
0.182099999999996	0.0277368350520641	0.034549999999997
0.184099999999996	0.0289337951673229	0.0362799999999964
0.186099999999996	0.0301700563734001	0.0380199999999963
0.188099999999996	0.0314783299530145	0.039759999999996
0.190099999999995	0.0329183541934444	0.0415099999999963
0.192099999999995	0.0344599437989666	0.0432699999999956
0.194099999999995	0.0358259290293082	0.0450299999999955
0.196099999999995	0.0371614763943164	0.0467899999999953
0.198099999999995	0.0384248244312561	0.0485399999999956
0.200099999999994	0.0397030959659011	0.0502999999999948
0.202099999999994	0.0410608580106205	0.0520499999999947
0.204099999999994	0.0424414038400151	0.0537999999999945
0.206099999999994	0.0438430864940681	0.0555399999999943
0.208099999999993	0.0451529485231603	0.057269999999994
0.210099999999993	0.0464457094205294	0.0589899999999945
0.212099999999993	0.0477652102505066	0.0607099999999944
0.214099999999993	0.0490993670386804	0.0624199999999935
0.216099999999993	0.0504054768825415	0.064109999999994
0.218099999999992	0.051747168725952	0.0657999999999939
0.220099999999992	0.0530812346275231	0.0674799999999929
0.222099999999992	0.0545770632426259	0.0691399999999935
0.224099999999992	0.0558425219620923	0.0707899999999933
0.226099999999991	0.0571277177277004	0.0724299999999931
0.228099999999991	0.0584609476088527	0.074059999999993
0.230099999999991	0.0596662435423326	0.0756699999999928
0.232099999999991	0.0608710094477795	0.0772799999999926
0.234099999999991	0.0620908633850944	0.0788599999999924
0.23609999999999	0.0633868069727301	0.0804399999999923
0.23809999999999	0.064715278028684	0.0819999999999921
0.24009999999999	0.0660442556410053	0.0835499999999919
0.24209999999999	0.0675656229296601	0.0850899999999917
0.244099999999989	0.0687923827217387	0.0866099999999915
0.246099999999989	0.0700013162767417	0.0881199999999914
0.248099999999989	0.0711987471759301	0.0896099999999923
0.250099999999989	0.0723793141218366	0.0910899999999922
0.252099999999989	0.0735484498089196	0.0925599999999909
0.254099999999988	0.0746866382597013	0.0940099999999919
0.256099999999988	0.0758103888550012	0.0954499999999917
0.258099999999988	0.0769696530365153	0.0968799999999915
0.260099999999988	0.0781551497825306	0.0982899999999914
0.262099999999987	0.0793301833881137	0.0996899999999912
0.264099999999987	0.0804839496797213	0.101079999999991
0.266099999999987	0.081866829617751	0.102449999999991
0.268099999999987	0.0830186130673858	0.103809999999991
0.270099999999987	0.0841671479049412	0.105159999999991
0.272099999999986	0.0854389258731112	0.10648999999999
0.274099999999986	0.0865020907994903	0.107809999999992
0.276099999999986	0.0875553107385551	0.10911999999999
0.278099999999986	0.0886077813690676	0.110409999999991
0.280099999999985	0.0896554678938657	0.11169999999999
0.282099999999985	0.0906892994511527	0.11296999999999
0.284099999999985	0.0917186843046647	0.114219999999991
0.286099999999985	0.0927747711534264	0.115469999999989
0.288099999999985	0.093849404623156	0.116699999999991
0.290099999999984	0.0949074888998964	0.117919999999991
0.292099999999984	0.0959255963070073	0.11912999999999
0.294099999999984	0.0969228940028809	0.12031999999999
0.296099999999984	0.0981272622701505	0.12150999999999
0.298099999999983	0.0991114980683036	0.12267999999999
0.300099999999983	0.100082859754974	0.12383999999999
0.302099999999983	0.101096614481034	0.12498999999999
0.304099999999983	0.102040855220978	0.12612999999999
0.306099999999983	0.102982569179456	0.127249999999991
0.308099999999982	0.103926527824342	0.128369999999989
0.310099999999982	0.104872487603742	0.129469999999991
0.312099999999982	0.105850434451367	0.130569999999989
0.314099999999982	0.106888812030708	0.131649999999989
0.316099999999982	0.107769366838484	0.132719999999991
0.318099999999981	0.108651450272202	0.133779999999991
0.320099999999981	0.109534859421498	0.134829999999991
0.322099999999981	0.110443579673839	0.13586999999999
0.324099999999981	0.111371339947591	0.13689999999999
0.32609999999998	0.112291850141418	0.13791999999999
0.32809999999998	0.113267917042801	0.13892999999999
0.33009999999998	0.11416958609521	0.13992999999999
0.33209999999998	0.115061812633815	0.14091999999999
0.33409999999998	0.115943627587866	0.14189999999999
0.336099999999979	0.117071108152103	0.14286999999999
0.338099999999979	0.11809454604944	0.14382999999999
0.340099999999979	0.118949503333239	0.144779999999989
0.342099999999979	0.119888227074643	0.145719999999991
0.344099999999978	0.120715984873781	0.146659999999989
0.346099999999978	0.121535555844854	0.147579999999989
0.348099999999978	0.122344198497143	0.148489999999991
0.350099999999978	0.123153186750337	0.149399999999989
0.352099999999978	0.123962393311066	0.150299999999989
0.354099999999977	0.124771696229237	0.151189999999989
0.356099999999977	0.125740153706789	0.152059999999991
0.358099999999977	0.126527309069337	0.152939999999988
0.360099999999977	0.127300246824823	0.153799999999991
0.362099999999976	0.128073179948261	0.154649999999991
0.364099999999976	0.128846003747901	0.15549999999999
0.366099999999976	0.129618617897155	0.15633999999999
0.368099999999976	0.130381822026683	0.15716999999999
0.370099999999976	0.131150227448379	0.15798999999999
0.372099999999975	0.131923736817947	0.15880999999999
0.374099999999975	0.132697004321298	0.15961999999999
