t	fg_A_per_fg_A_Det
0	0
0.002	0
0.0041	0.0826800899174069
0.006	0.0927174654726075
0.00800000000000001	0.101028859042389
0.0101	0.119438166253359
0.0121	0.146751742105713
0.0141	0.183031845524142
0.0161	0.228252921581533
0.0180999999999999	0.293470904111652
0.0200999999999999	0.398996119172919
0.0220999999999999	0.513693215528516
0.0240999999999999	0.637339760909378
0.0260999999999999	0.748067848010251
0.0280999999999999	0.852839855047739
0.0300999999999999	1.01583989612022
0.0320999999999999	1.14498729597058
0.0341	1.2820208275903
0.036	1.42606121904288
0.0380000000000001	1.57403388748817
0.0400000000000001	1.74476700801047
0.0420000000000002	1.9151894365594
0.0440000000000002	2.04893719281395
0.0460000000000003	2.16233566367459
0.0480000000000003	2.27396240496471
0.0500000000000004	2.39174558402945
0.0520000000000005	2.53561568702373
0.0540000000000005	2.64551209699704
0.0560000000000006	2.73342215732388
0.0580000000000006	2.78790876315104
0.0600000000000007	2.83808611706022
0.0620000000000007	2.898748956536
0.0640000000000008	2.92819712947794
0.0660000000000009	2.96888166061957
0.0680000000000009	3.00290121568185
0.070000000000001	3.05966331903782
0.072000000000001	3.08166905203279
0.0740000000000011	3.08758771731405
0.0760000000000012	3.09521290840245
0.0780000000000012	3.14471244642281
0.0800000000000013	3.01392912190771
0.0820000000000013	2.78620772536699
0.0840000000000014	2.63427143044194
0.0860000000000014	2.47985310086338
0.0880000000000015	2.33722871395823
0.0900000000000016	2.2221237908518
0.0920000000000016	2.10577477422745
0.0940000000000017	2.01316396187862
0.0960000000000017	1.91635962778889
0.0980000000000018	1.84327469365782
0.100000000000002	1.7653336358089
0.102000000000002	1.70070032773646
0.104000000000002	1.63538640883129
0.106000000000002	1.58510430692234
0.108000000000002	1.53629920958253
0.110000000000002	1.48560923481867
0.112000000000002	1.44807620192778
0.114000000000002	1.40775308742921
0.116000000000002	1.37166149679474
0.118000000000002	1.33779614773064
0.120000000000002	1.30893583800745
0.122000000000002	1.28101917450535
0.124000000000003	1.254694973763
0.126000000000002	1.23018480530689
0.128000000000002	1.2062036750519
0.130000000000002	1.18484746613484
0.132000000000002	1.16420611024514
0.134000000000002	1.14729628962479
0.136000000000001	1.13179920303679
0.138000000000001	1.11372430777492
0.140000000000001	1.10012688761007
0.142000000000001	1.08631583079827
0.144	1.07314930379958
0.146	1.06064176397756
0.148	1.05015119695467
0.1501	1.04055765225498
0.1521	1.03154187964951
0.154099999999999	1.02373654619014
0.156099999999999	1.01633197512942
0.158099999999999	1.00896981417045
0.160099999999999	1.00246518733695
0.162099999999998	0.996700855435451
0.164099999999998	0.99057887801174
0.166099999999998	0.986173899336555
0.168099999999998	0.982328217168478
0.170099999999998	0.978291677517422
0.172099999999997	0.974445301529412
0.174099999999997	0.970504981691474
0.176099999999997	0.96850996542665
0.178099999999997	0.9657245088625
0.180099999999996	0.963385602463561
0.182099999999996	0.960978895626157
0.184099999999996	0.959281232348646
0.186099999999996	0.957613730241021
