t	fg_V
0	0	0
0.002	0	0
0.0041	1.25404364253219E-07	5.27485E-06
0.006	1.4872340268365E-07	5.2679E-06
0.00800000000000001	1.692651751552E-07	5.27108E-06
0.0101	2.18656018519585E-07	5.2972E-06
0.0121	2.98531735938947E-07	5.31025E-06
0.0141	4.17189835707438E-07	5.32774999999999E-06
0.0161	5.83505348622185E-07	5.35080999999999E-06
0.0180999999999999	8.55425994553494E-07	5.38063999999998E-06
0.0200999999999999	1.36564516521084E-06	5.41856999999997E-06
0.0220999999999999	2.0124556064529E-06	5.46601999999997E-06
0.0240999999999999	2.81094532269926E-06	5.52452999999996E-06
0.0260999999999999	3.62053037883161E-06	5.59578999999995E-06
0.0280999999999999	4.47481558364202E-06	5.68163999999994E-06
0.0300999999999999	5.92208620365919E-06	5.78411999999993E-06
0.0320999999999999	7.2352678473423E-06	5.90546999999994E-06
0.0341	8.77949008248631E-06	6.04818999999997E-06
0.036	1.0478361364711E-05	6.15298E-06
0.0380000000000001	1.25294553163379E-05	6.34469000000004E-06
0.0400000000000001	1.51356954085122E-05	6.56743000000008E-06
0.0420000000000002	1.8089989443849E-05	6.82528000000012E-06
0.0440000000000002	2.0890524800806E-05	7.12288000000017E-06
0.0460000000000003	2.37382672175465E-05	7.46558000000022E-06
0.0480000000000003	2.69505999735615E-05	7.85948000000026E-06
0.0500000000000004	3.07438383458809E-05	8.3116300000003E-06
0.0520000000000005	3.56527767192077E-05	8.83015000000036E-06
0.0540000000000005	4.05525432272793E-05	9.42440000000041E-06
0.0560000000000006	4.56673353413687E-05	1.01052000000005E-05
0.0580000000000006	5.06700106030892E-05	1.08851000000005E-05
0.0600000000000007	5.63161492065411E-05	1.17786000000005E-05
0.0620000000000007	6.3184425090092E-05	1.28025000000006E-05
0.0640000000000008	7.00303246465806E-05	1.39761000000006E-05
0.0660000000000009	7.8379599113272E-05	1.53219000000006E-05
0.0680000000000009	8.77656566960814E-05	1.68660000000006E-05
0.070000000000001	9.97514813571436E-05	1.86384000000006E-05
0.072000000000001	0.000111840238346772	2.06737000000005E-05
0.0740000000000011	0.000124848909534398	2.30121000000004E-05
0.0760000000000012	0.00013994698383768	2.56997000000003E-05
0.0780000000000012	0.000160549296859444	2.87897000000001E-05
0.0800000000000013	0.000180575302138318	3.4615200000005E-05
0.0820000000000013	0.000203073271736889	4.34452000000064E-05
0.0840000000000014	0.000231203731427802	5.43300000000084E-05
0.0860000000000014	0.00026411986399594	6.76935000000107E-05
0.0880000000000015	0.000300610165592284	8.40343000000135E-05
0.0900000000000016	0.000344144461164212	0.000103936000000017
0.0920000000000016	0.000391172623862034	0.000128078000000021
0.0940000000000017	0.000448392360376599	0.000157250000000027
0.0960000000000017	0.00050977891623216	0.000192359000000033
0.0980000000000018	0.000586219804055087	0.000234450000000041
0.100000000000002	0.000668300888811894	0.00028471300000005
0.102000000000002	0.000763069212199224	0.000344499000000062
0.104000000000002	0.000869387454648323	0.000415335000000076
0.106000000000002	0.000995549221700583	0.000498933000000092
0.108000000000002	0.00113679737855881	0.00059720000000011
0.110000000000002	0.0012908067346295	0.000712248000000132
0.112000000000002	0.00147544042179326	0.000846397000000158
0.114000000000002	0.00167278778666678	0.00100000000000022
0.116000000000002	0.00189903569182056	0.00118000000000023
0.118000000000002	0.00214950737093785	0.00139000000000024
0.120000000000002	0.0024382693145701	0.00163000000000024
0.122000000000002	0.00275468208748471	0.00190000000000025
0.124000000000003	0.00310142862659121	0.00221000000000025
0.126000000000002	0.0034891364001251	0.00256000000000049
0.128000000000002	0.00390825064790352	0.00295000000000045
0.130000000000002	0.00437311607378783	0.0033900000000004
0.132000000000002	0.00487333701917462	0.00388000000000054
0.134000000000002	0.00543690241268039	0.00443000000000031
0.136000000000001	0.00605123807702385	0.0050300000000004
0.138000000000001	0.00668398097389124	0.00569000000000033
0.140000000000001	0.00739422754895149	0.00641000000000036
0.142000000000001	0.0081465410814106	0.00719000000000035
0.144	0.00894038609588565	0.00804000000000024
0.146	0.00978413132237971	0.00896000000000012
0.148	0.0106935685871359	0.00994000000000002
0.1501	0.011711058963841	0.0110299999999999
0.1521	0.0127254898926739	0.0121399999999998
0.154099999999999	0.0137928785881476	0.0133199999999996
0.156099999999999	0.0149043644637269	0.0145499999999995
0.158099999999999	0.0160490086000305	0.0158399999999992
0.160099999999999	0.0172432702918681	0.0171799999999991
0.162099999999998	0.0184839969770689	0.0185699999999989
0.164099999999998	0.0197338391895688	0.0200199999999986
0.166099999999998	0.0210597044161669	0.0214999999999986
0.168099999999998	0.0224238514903474	0.0230299999999982
0.170099999999998	0.0237972643129829	0.0245899999999981
0.172099999999997	0.0251921487963705	0.0261899999999979
0.174099999999997	0.0265969376133039	0.0278199999999977
0.176099999999997	0.0280896924604921	0.0294699999999976
0.178099999999997	0.0295574433890742	0.031149999999997
0.180099999999996	0.0310530115241485	0.0328399999999972
0.182099999999996	0.0325523577115454	0.034549999999997
0.184099999999996	0.0340859429073978	0.0362799999999964
0.186099999999996	0.0356245197354432	0.0380199999999963
0.188099999999996	0.0371365725577527	0.039759999999996
0.190099999999995	0.0387336998984	0.0415099999999963
0.192099999999995	0.0402987916607089	0.0432699999999956
0.194099999999995	0.0418330976529801	0.0450299999999955
0.196099999999995	0.0434050868323104	0.0467899999999953
0.198099999999995	0.0449487265480973	0.0485399999999956
0.200099999999994	0.0465241438459707	0.0502999999999948
0.202099999999994	0.048068528140303	0.0520499999999947
0.204099999999994	0.0496228179149095	0.0537999999999945
0.206099999999994	0.0512378128916237	0.0555399999999943
