t	fs_A	fs_V
1.37409999999987	0.183749418513629	0.137477356237308	0.137559999999986
1.37609999999986	0.183982144611345	0.137676542878077	0.137759999999986
1.37809999999986	0.184203861594154	0.13788052540543	0.137959999999986
1.38009999999986	0.184436585435274	0.138079809643245	0.138159999999986
1.38209999999986	0.184669162463339	0.138279137726849	0.138359999999986
1.38409999999986	0.184892897330479	0.138487366093844	0.138559999999986
1.38609999999986	0.185125143216487	0.138681767329812	0.138769999999986
1.38809999999986	0.185359275012651	0.138880301284343	0.138969999999986
1.39009999999986	0.185580700125666	0.139084603958588	0.139169999999986
1.39209999999986	0.185814864468201	0.139283243992011	0.139369999999986
1.39409999999986	0.186046622032272	0.139487924468652	0.139569999999986
1.39609999999986	0.186269982125985	0.139686471319553	0.139769999999986
1.39809999999986	0.18650386183162	0.139885340541827	0.139969999999986
1.40009999999986	0.186735933851089	0.140089777738555	0.140169999999986
1.40209999999986	0.186959234086029	0.140288722653911	0.140379999999986
1.40409999999986	0.187193380739822	0.14048762664379	0.140579999999986
1.40609999999986	0.187427713585521	0.140686522322404	0.140779999999986
1.40809999999986	0.187648697413848	0.140891293992648	0.140979999999986
1.41009999999986	0.18788293154505	0.141090363082539	0.141179999999986
1.41209999999986	0.188117285145725	0.141289385352912	0.141379999999986
1.41409999999986	0.18833813029655	0.141499301527364	0.141579999999986
1.41609999999986	0.18857225664121	0.14169345868333	0.141779999999986
1.41809999999986	0.18880694161028	0.141892509660946	0.141979999999986
1.42009999999986	0.189038814795533	0.142097249807796	0.142189999999986
1.42209999999986	0.189261704183302	0.1422968788517	0.142389999999986
1.42409999999986	0.189495798412268	0.142496229162889	0.142589999999986
1.42609999999986	0.189729695873923	0.142695646081841	0.142789999999986
1.42809999999986	0.189961472486172	0.142900596650027	0.142989999999986
1.43009999999986	0.190184188202229	0.143104658032273	0.143189999999986
1.43209999999986	0.190415959631736	0.143301134202912	0.143389999999986
1.43409999999986	0.190647723102247	0.143501774650046	0.143589999999986
1.43609999999986	0.190879453688356	0.143702410067411	0.143789999999986
1.43809999999986	0.191111130942126	0.143903086968992	0.143989999999986
1.44009999999986	0.191344981975015	0.144102801525585	0.144199999999986
1.44209999999986	0.191579143512678	0.144302306615838	0.144399999999986
1.44409999999986	0.191812812141378	0.144502023352339	0.144599999999986
1.44609999999986	0.192037465581277	0.144710260662682	0.144799999999986
1.44809999999986	0.19226663204428	0.14490753792126	0.144999999999986
1.45009999999986	0.192500358332593	0.145107409257759	0.145199999999986
1.45209999999986	0.192734026775045	0.145307315606773	0.145399999999986
