t	fd_A	fd_V
0	0	0	0
0.002	0	0	0
0.0041	0	0	1.65436122510606E-24
0.006	0	0	2.01422999999995E-10
0.00800000000000001	0	0	4.06226999999974E-10
0.0101	0	0	3.97046694025453E-23
0.0121	0	0	1.85288457211878E-22
0.0141	0	0	4.76456032830544E-22
0.0161	0	0	8.99972506457694E-22
0.0180999999999999	0	0	1.58818677610181E-21
0.0200999999999999	0	0	2.43521972335611E-21
0.0220999999999999	0	0	3.81164826264435E-21
0.0240999999999999	0	0	5.50571415715295E-21
0.0260999999999999	0	0	7.6232965252887E-21
0.0280999999999999	0	0	9.74087889342445E-21
0.0300999999999999	0	0	1.35525271560688E-20
0.0320999999999999	0	0	1.35525271560688E-20
0.0341	0	0	6.7762635780344E-21
0.036	0	0	1.74871999999987E-08
0.0380000000000001	0	0	2.03730999999865E-08
0.0400000000000001	0	0	2.36372999999715E-08
0.0420000000000002	0	0	2.73322999999521E-08
0.0440000000000002	0	1.89523767548886E-08	3.1519699999925E-08
0.0460000000000003	0	1.8905360717302E-08	3.62718999998951E-08
0.0480000000000003	0	1.88586411945897E-08	4.16731999998536E-08
0.0500000000000004	0	1.88122591599598E-08	4.78220999998085E-08
0.0520000000000005	0	1.87662735475482E-08	5.48335999997474E-08
0.0540000000000005	0	5.49018456546029E-08	6.28412999996772E-08
0.0560000000000006	0	5.47685018532305E-08	7.20009999995847E-08
0.0580000000000006	0	9.99356105362021E-08	8.24932999994785E-08
0.0600000000000007	0	9.96944904040137E-08	9.45278999993449E-08
0.0620000000000007	0	9.94558361561618E-08	1.08347999999185E-07
0.0640000000000008	0	9.92178763698838E-08	1.24233999998998E-07
0.0660000000000009	2.06868023287332E-07	0	1.42509999998775E-07
0.0680000000000009	3.44060200541113E-06	0	1.63551999998504E-07
0.070000000000001	3.3383801314837E-05	1.07025500163995E-06	1.87788999998192E-07
0.072000000000001	5.19616881317588E-05	1.25918246487555E-06	2.15716999997783E-07
0.0740000000000011	7.03364783074023E-05	1.42499904337891E-06	2.47902999997299E-07
0.0760000000000012	0.000102544700920323	2.6226089927975E-06	2.84997999996689E-07
0.0780000000000012	0.000188792937177972	8.19769014646906E-06	3.27741999996058E-07
0.0800000000000013	0.000250290385546667	1.19990401740974E-05	1.57322000000315E-07
0.0820000000000013	0.000322958097574373	1.68763792138208E-05	1.05672000000092E-06
0.0840000000000014	0.000439197085881145	2.58728445636026E-05	2.97054000000175E-06
0.0860000000000014	0.000584257132146737	3.80074307635887E-05	6.18897000000289E-06
0.0880000000000015	0.000741223088584761	5.18619064775754E-05	1.10603000000044E-05
0.0900000000000016	0.000941073157247399	7.0767728049522E-05	1.79994000000064E-05
0.0920000000000016	0.00114464439112155	9.09219943494148E-05	2.74969000000089E-05
0.0940000000000017	0.00140902680145448	0.000118812504489043	4.0129400000012E-05
0.0960000000000017	0.00167521115820554	0.000148181775696056	5.6569800000016E-05
0.0980000000000018	0.00202879685576328	0.00018960847932594	7.7598300000021E-05
0.100000000000002	0.00238580307712693	0.000233407888773122	0.000104114000000027
0.102000000000002	0.00279607303678835	0.000286306646533215	0.000137145000000035
0.104000000000002	0.00324397433173151	0.00034684881693586	0.000177863000000044
0.106000000000002	0.00377939100309476	0.000422963501848429	0.000227587000000056
0.108000000000002	0.00435978922850929	0.000509501570962026	0.000287801000000068
0.110000000000002	0.00496449484610349	0.000603785229244675	0.000360153000000084
0.112000000000002	0.00569442201429014	0.000723175053639429	0.000446466000000104
0.114000000000002	0.00643287204777166	0.000849387817669566	0.000548739000000124
0.116000000000002	0.0072651046670862	0.000998049035711789	0.00066914000000015
0.118000000000002	0.00815553741384216	0.00116411127804949	0.000810007000000178
0.120000000000002	0.00916658980493723	0.00136113014980845	0.000973827000000213
0.122000000000002	0.0102334183746987	0.00157803499425392	0.00116000000000025
0.124000000000003	0.0113618302737989	0.00181703846303788	0.00138000000000025
0.126000000000002	0.012591826137551	0.00208829748502516	0.00163000000000024
0.128000000000002	0.0138723923222961	0.0023819485992105	0.00191000000000044
0.130000000000002	0.0152571541485717	0.00271187912151254	0.0022300000000004
0.132000000000002	0.0166952099509059	0.00306742633587639	0.00259000000000036
0.134000000000002	0.0182885792250559	0.00347625960887169	0.00299000000000031
0.136000000000001	0.0199770322387005	0.00392569187528133	0.00344000000000027
0.138000000000001	0.0216385848428633	0.00438335974758773	0.00393000000000034
0.140000000000001	0.0234801755360573	0.00490813162239663	0.00447000000000027
0.142000000000001	0.0253697169136571	0.00546462032962225	0.00507000000000021
0.144	0.0273039249269908	0.00605254428992048	0.00571000000000019
0.146	0.0293077346271786	0.00668044557867246	0.0064100000000001
0.148	0.031425942022825	0.00736438993278768	0.00716000000000001
0.1501	0.0337421226823873	0.00813502045032793	0.00799999999999991
0.1521	0.035991413095898	0.00890531413269697	0.00885999999999982
0.154099999999999	0.0383069679786526	0.00972009973237809	0.00976999999999974
0.156099999999999	0.040663219710449	0.0105711805689947	0.0107299999999996
0.158099999999999	0.0430314985495173	0.0114481530983961	0.0117399999999995
0.160099999999999	0.0454566575073818	0.012368071544166	0.0127999999999992
0.162099999999998	0.0479300310208989	0.0133284203545398	0.0138899999999992
0.164099999999998	0.0503593292548374	0.0142925673806713	0.0150299999999991
0.166099999999998	0.0529116908476825	0.0153278729843827	0.0162099999999988
0.168099999999998	0.0554929640806506	0.0163972240744111	0.0174299999999985
