0	0
0.0101	2.18137E-13
0.0201	2.34621E-13
0.0301	2.83753E-13
0.04	3.85562E-13
0.05	6.80444E-13
0.06	1.43508E-12
0.07	3.39832E-12
0.08	8.48459E-12
0.09	2.48988E-11
0.1	8.50107E-11
0.11	2.14093E-10
0.12	4.79948E-10
0.13	1.01411E-9
0.14	2.06635E-9
0.1501	4.1267E-9
0.1601	7.99621E-9
0.1701	1.5153E-8
0.1801	2.80862E-8
0.1901	5.0917E-8
0.2001	9.03025E-8
0.2101	1.56753E-7
0.2201	2.66521E-7
0.2301	4.44253E-7
0.2401	7.26688E-7
0.2501	1.1677E-6
0.2601	1.84511E-6
0.2701	2.86985E-6
0.2801	4.39796E-6
0.2901	6.64633E-6
0.3001	9.91312E-6
0.3101	1.46038E-5
0.3201	2.12642E-5
0.3301	3.06218E-5
0.3401	4.36374E-5
0.3501	6.15671E-5
0.3601	8.60382E-5
0.3701	1.19138E-4
0.3801	1.63515E-4
0.3901	2.22497E-4
0.4001	3.00208E-4
0.4101	4.017E-4
0.4201	5.33058E-4
0.4301	7.0149E-4
0.4401	9.15357E-4
0.4501	0.00118
0.4601	0.00152
0.4701	0.00193
0.4801	0.00243
0.4901	0.00302
0.5001	0.00373
0.5101	0.00454
0.5201	0.00548
0.5301	0.00654
0.5401	0.00772
0.5501	0.009
0.5601	0.01039
0.5701	0.01187
0.5801	0.01343
0.5901	0.01505
0.6001	0.01672
0.6101	0.01842
0.6201	0.02015
0.6301	0.02189
0.6401	0.02363
0.6501	0.02538
0.6601	0.02711
0.6701	0.02883
0.6801	0.03054
0.6901	0.03223
0.7001	0.0339
0.7101	0.03556
0.7201	0.03719
0.7301	0.0388
0.7401	0.04039
0.7501	0.04197
0.7601	0.04352
0.7701	0.04506
0.7801	0.04657
0.7901	0.04808
0.8001	0.04956
0.8101	0.05103
0.8201	0.05249
0.8301	0.05393
0.8401	0.05536
0.8501	0.05678
0.8601	0.05818
0.8701	0.05958
0.8801	0.06096
0.8901	0.06233
0.9001	0.0637
0.9101	0.06505
0.9201	0.0664
0.9301	0.06774
0.9401	0.06907
0.9501	0.0704
0.9601	0.07172
0.9701	0.07303
0.9801	0.07433
0.9901	0.07563
1.0001	0.07693
1.0101	0.07821
1.0201	0.0795
1.0301	0.08078
1.0401	0.08205
1.0501	0.08332
1.0601	0.08459
1.0701	0.08585
1.0801	0.08711
1.0901	0.08836
1.1001	0.08961
1.1101	0.09086
1.1201	0.0921
1.1301	0.09334
1.1401	0.09458
1.1501	0.09582
1.1601	0.09705
1.1701	0.09828
1.1801	0.09951
1.1901	0.10073
1.2001	0.10195
1.2101	0.10317
1.2201	0.10439
1.2301	0.10561
1.2401	0.10682
1.2501	0.10803
1.2601	0.10924
1.2701	0.11045
1.2801	0.11166
1.2901	0.11286
1.3001	0.11407
1.3101	0.11527
1.3201	0.11647
1.3301	0.11767
1.3401	0.11886
1.3501	0.12006
1.3601	0.12125
1.3701	0.12245
1.3801	0.12364
1.3901	0.12483
1.4001	0.12602
1.4101	0.12721
1.4201	0.1284
1.4301	0.12958
1.4401	0.13077
1.4501	0.13195
1.4601	0.13313
1.4701	0.13431
1.4801	0.1355
1.4901	0.13668
1.5001	0.13785
1.5101	0.13903
1.5201	0.14021
1.5301	0.14139
1.5401	0.14256
1.5501	0.14374
1.5601	0.14491
1.5701	0.14608
1.5801	0.14726
1.5901	0.14843
1.6001	0.1496
1.6101	0.15077
1.6201	0.15194
1.6301	0.15311
1.6401	0.15428
1.6501	0.15544
1.6601	0.15661
1.6701	0.15778
1.6801	0.15894
1.6901	0.16011
1.7001	0.16127
1.7101	0.16244
1.7201	0.1636
1.7301	0.16476
1.7401	0.16593
1.7501	0.16709
1.7601	0.16825
1.7701	0.16941
1.7801	0.17057
1.7901	0.17173
1.8001	0.17289
1.8101	0.17405
1.8201	0.17521
1.8301	0.17636
1.8401	0.17752
1.8501	0.17868
1.8601	0.17984
1.8701	0.18099
1.8801	0.18215
1.8901	0.1833
1.9001	0.18446
1.9101	0.18561
1.9201	0.18677
1.9301	0.18792
1.9401	0.18908
1.9501	0.19023
1.9601	0.19138
1.9701	0.19253
1.9801	0.19369
1.9901	0.19484
