t	wld
0.804099999999928	0	0.000496523000000045
0.806099999999928	0	0.000495281000000045
0.808099999999927	0	0.000494045000000045
0.810099999999927	0	0.000492817000000044
0.812099999999927	0	0.000491595000000045
0.814099999999927	0	0.000490380000000045
0.816099999999926	0	0.000489172000000044
0.818099999999926	0	0.000487971000000044
0.820099999999926	0	0.000486776000000044
0.822099999999926	0	0.000485587000000045
0.824099999999926	0	0.000484405000000044
0.826099999999925	0	0.000483230000000043
0.828099999999925	0	0.000482060000000043
0.830099999999925	0	0.000480897000000044
0.832099999999925	0	0.000479739000000044
0.834099999999924	0	0.000478588000000043
0.836099999999924	0	0.000477443000000043
0.838099999999924	0	0.000476303000000043
0.840099999999924	0	0.000475169000000043
0.842099999999924	0	0.000474041000000043
0.844099999999923	0	0.000472918000000043
0.846099999999923	0	0.000471801000000043
0.848099999999923	0	0.000470690000000042
0.850099999999923	0	0.000469584000000043
0.852099999999922	0	0.000468483000000043
0.854099999999922	0	0.000467387000000043
0.856099999999922	0	0.000466297000000042
0.858099999999922	0	0.000465211000000042
0.860099999999922	0	0.000464131000000042
0.862099999999921	0	0.000463055000000042
0.864099999999921	0	0.000461985000000042
0.866099999999921	0	0.000460919000000043
0.868099999999921	0	0.000459859000000041
0.87009999999992	0	0.000458802000000042
0.87209999999992	0	0.000457751000000042
0.87409999999992	0	0.000456704000000042
0.87609999999992	0	0.000455661000000042
0.87809999999992	0	0.000454623000000042
0.880099999999919	0	0.000453590000000041
0.882099999999919	0	0.000452561000000041
0.884099999999919	0	0.000451536000000041
0.886099999999919	0	0.000450515000000041
0.888099999999919	0	0.000449498000000042
0.890099999999918	0	0.000448485000000042
0.892099999999918	0	0.000447477000000041
0.894099999999918	0	0.000446472000000041
0.896099999999918	0	0.000445471000000041
0.898099999999917	0	0.000444475000000041
0.900099999999917	0	0.000443481000000041
0.902099999999917	0	0.000442492000000041
0.904099999999917	0	0.000441506000000042
0.906099999999917	0	0.000440524000000041
0.908099999999916	0	0.00043954600000004
0.910099999999916	0	0.00043857100000004
0.912099999999916	0	0.00043759900000004
0.914099999999916	0	0.00043663100000004
0.916099999999915	0	0.000435666000000041
0.918099999999915	0	0.000434704000000041
0.920099999999915	0	0.00043374600000004
0.922099999999915	0	0.000432790000000041
0.924099999999915	0	0.000431838000000041
0.926099999999914	0	0.00043088900000004
0.928099999999914	0	0.00042994300000004
0.930099999999914	0	0.000429000000000041
0.932099999999914	0	0.000428059000000041
0.934099999999913	0	0.000427122000000041
0.936099999999913	0	0.000426187000000041
0.938099999999913	0	0.000425255000000041
0.940099999999913	0	0.00042432600000004
0.942099999999913	0	0.00042339900000004
0.944099999999912	0	0.00042247500000004
0.946099999999912	0	0.00042155300000004
0.948099999999912	0	0.000420634000000041
0.950099999999912	0	0.00041971800000004
0.952099999999911	0	0.000418803000000041
0.954099999999911	0	0.000417891000000041
0.956099999999911	0	0.000416981000000041
0.958099999999911	0	0.00041607400000004
0.960099999999911	0	0.00041516800000004
0.96209999999991	0	0.00041426500000004
0.96409999999991	0	0.00041336300000004
0.96609999999991	0	0.000412464000000041
0.96809999999991	0	0.000411566000000041
0.970099999999909	0	0.000410671000000041
0.972099999999909	0	0.000409777000000041
0.974099999999909	0	0.000408885000000041
0.976099999999909	0	0.00040799500000004
0.978099999999909	0	0.00040710600000004
0.980099999999908	0	0.00040621900000004
0.982099999999908	0	0.00040533400000004
0.984099999999908	0	0.000404450000000041
0.986099999999908	0	0.000403567000000041
0.988099999999908	0	0.000402686000000041
0.990099999999907	0	0.000401806000000041
0.992099999999907	0	0.00040092800000004
0.994099999999907	0	0.000400050000000041
0.996099999999907	0	0.000399174000000041
0.998099999999906	0	0.000398299000000041
1.00009999999991	0	0.000397425000000041
1.00209999999991	0	0.000396552000000041
1.00409999999991	0	0.000395680000000041
1.00609999999991	0	0.000394809000000041
1.00809999999991	0	0.000393939000000041
1.01009999999991	0	0.000393069000000042
1.0120999999999	0	0.000392200000000042
1.0140999999999	0	0.000391332000000042
1.0160999999999	0	0.000390465000000041
1.0180999999999	0	0.000389598000000041
1.0200999999999	0	0.000388731000000042
1.0220999999999	0	0.000387865000000042
1.0240999999999	0	0.000386999000000042
1.0260999999999	0	0.000386134000000042
1.0280999999999	0	0.000385269000000042
1.0300999999999	0	0.000384404000000042
1.0320999999999	0	0.000383539000000042
1.0340999999999	0	0.000382674000000042
1.0360999999999	0	0.000381809000000042
1.0380999999999	0	0.000380944000000043
1.0400999999999	0	0.000380079000000042
1.0420999999999	0	0.000379214000000042
1.0440999999999	0	0.000378348000000043
1.0460999999999	0	0.000377482000000044
1.0480999999999	0	0.000376616000000043
1.0500999999999	0	0.000375749000000044
1.0520999999999	0	0.000374882000000043
1.0540999999999	0	0.000374014000000043
1.0560999999999	0	0.000373145000000044
1.0580999999999	0	0.000372276000000043
1.0600999999999	0	0.000371406000000043
1.0620999999999	0	0.000370534000000044
1.0640999999999	0	0.000369662000000044
1.0660999999999	0	0.000368789000000044
1.0680999999999	0	0.000367915000000043
1.0700999999999	0	0.000367039000000045
1.0720999999999	0	0.000366162000000045
1.0740999999999	0	0.000365284000000045
1.0760999999999	0	0.000364404000000045
1.0780999999999	0	0.000363523000000045
1.0800999999999	0	0.000362640000000046
1.0820999999999	0	0.000361756000000045
1.0840999999999	0	0.000360870000000045
1.0860999999999	0	0.000359981000000046
1.0880999999999	0	0.000359091000000047
1.0900999999999	0	0.000358199000000047
1.0920999999999	0	0.000357305000000047
1.0940999999999	0	0.000356408000000047
1.0960999999999	0	0.000355509000000047
1.0980999999999	0	0.000354608000000047
1.1000999999999	0	0.000353704000000047
1.1020999999999	0	0.000352798000000047
1.10409999999989	0	0.000351889000000047
1.10609999999989	0	0.000350977000000047
1.10809999999989	0	0.000350062000000049
1.11009999999989	0	0.000349144000000049
1.11209999999989	0	0.000348223000000049
1.11409999999989	0	0.00034729800000005
1.11609999999989	0	0.000346371000000049
1.11809999999989	0	0.000345440000000049
1.12009999999989	0	0.00034450500000005
1.12209999999989	0	0.00034356700000005
1.12409999999989	0	0.000342624000000052
1.12609999999989	0	0.000341678000000052
1.12809999999989	0	0.000340728000000052
1.13009999999989	0	0.000339774000000052
1.13209999999989	0	0.000338815000000052
1.13409999999989	0	0.000337852000000052
1.13609999999989	0	0.000336884000000053
1.13809999999989	0	0.000335912000000053
1.14009999999989	0	0.000334935000000053
1.14209999999989	0	0.000333952000000055
1.14409999999989	0	0.000332965000000055
1.14609999999989	0	0.000331972000000055
1.14809999999989	0	0.000330974000000055
1.15009999999989	0	0.000329971000000055
1.15209999999989	0	0.000328962000000055
1.15409999999989	0	0.000327946000000056
1.15609999999989	0	0.000326925000000056
1.15809999999989	0	0.000325898000000057
1.16009999999989	0	0.000324864000000058
1.16209999999989	0	0.000323824000000058
1.16409999999989	0	0.000322777000000058
1.16609999999989	0	0.000321723000000059
1.16809999999989	0	0.00032066200000006
1.17009999999989	0	0.00031959400000006
1.17209999999989	0	0.000318518000000061
1.17409999999989	0	0.000317435000000061
1.17609999999989	0	0.000316344000000061
1.17809999999989	0	0.000315245000000062
1.18009999999989	0	0.000314137000000064
1.18209999999989	0	0.000313022000000064
1.18409999999989	0	0.000311897000000065
1.18609999999989	0	0.000310764000000065
1.18809999999989	0	0.000309622000000065
1.19009999999989	0	0.000308471000000065
1.19209999999989	0	0.000307310000000067
1.19409999999988	0	0.000306139000000068
1.19609999999988	0	0.000304958000000069
1.19809999999988	0	0.000303767000000069
1.20009999999988	0	0.000302566000000069
1.20209999999988	0	0.000301354000000071
1.20409999999988	0	0.000300131000000072
1.20609999999988	0	0.000298897000000072
1.20809999999988	0	0.000297651000000074
1.21009999999988	0	0.000296394000000073
1.21209999999988	0	0.000295125000000075
1.21409999999988	0	0.000293843000000076
1.21609999999988	0	0.000292549000000076
1.21809999999988	0	0.000291242000000078
1.22009999999988	0	0.000289922000000078
1.22209999999988	0	0.000288588000000079
1.22409999999988	0	0.000287241000000081
1.22609999999988	0	0.000285880000000081
1.22809999999988	0	0.000284504000000082
1.23009999999988	0	0.000283114000000083
1.23209999999988	0	0.000281709000000083
1.23409999999988	0	0.000280288000000086
1.23609999999988	0	0.000278852000000086
1.23809999999988	0	0.000277400000000088
1.24009999999988	0	0.000275932000000089
1.24209999999988	0	0.00027444700000009
1.24409999999988	0	0.00027294600000009
1.24609999999988	0	0.000271427000000092
1.24809999999988	0	0.000269890000000093
1.25009999999988	0	0.000268335000000096
1.25209999999988	0	0.000266763000000096
1.25409999999988	0	0.000265171000000097
1.25609999999988	0	0.000263561000000099
1.25809999999988	0	0.0002619310000001
1.26009999999988	0	0.000260281000000102
1.26209999999988	0	0.000258612000000103
1.26409999999988	0	0.000256922000000104
1.26609999999988	0	0.000255212000000106
1.26809999999988	0	0.000253480000000107
1.27009999999988	0	0.000251727000000109
1.27209999999988	0	0.00024995300000011
1.27409999999988	0	0.000248156000000111
1.27609999999988	0	0.000246337000000113
1.27809999999988	0	0.000244495000000116
1.28009999999988	0	0.000242630000000117
1.28209999999988	0	0.000240743000000117
1.28409999999988	0	0.00023883100000012
1.28609999999987	0	0.000236896000000121
1.28809999999987	0	0.000234937000000123
1.29009999999987	0	0.000232953000000125
1.29209999999987	0	0.000230945000000127
1.29409999999987	0	0.00022891200000013
1.29609999999987	0	0.00022685500000013
1.29809999999987	0	0.000224772000000133
1.30009999999987	0	0.000222664000000134
1.30209999999987	0	0.000220531000000136
1.30409999999987	0	0.000218373000000137
1.30609999999987	0	0.00021618900000014
1.30809999999987	0	0.000213980000000142
1.31009999999987	0	0.000211746000000143
1.31209999999987	0	0.000209486000000145
1.31409999999987	0	0.000207201000000147
1.31609999999987	0	0.000204891000000149
1.31809999999987	0	0.000202556000000151
1.32009999999987	0	0.000200196000000153
1.32209999999987	0	0.000197812000000155
1.32409999999987	0	0.000195405000000157
1.32609999999987	0	0.000192973000000158
1.32809999999987	0	0.000190518000000161
1.33009999999987	0	0.000188041000000161
1.33209999999987	0	0.000185541000000164
1.33409999999987	0	0.000183020000000166
1.33609999999987	0	0.000180478000000167
1.33809999999987	0	0.000177916000000169
1.34009999999987	0	0.000175335000000171
1.34209999999987	0	0.000172735000000172
1.34409999999987	0	0.000170118000000172
1.34609999999987	0	0.000167484000000174
1.34809999999987	0	0.000164835000000176
1.35009999999987	0	0.000162172000000176
1.35209999999987	0	0.000159495000000178
1.35409999999987	0	0.000156806000000179
1.35609999999987	0	0.00015410800000018
1.35809999999987	0	0.000151399000000181
1.36009999999987	0	0.000148684000000181
1.36209999999987	0	0.000145962000000182
1.36409999999987	0	0.000143235000000183
1.36609999999987	0	0.000140505000000184
1.36809999999987	0	0.000137774000000184
1.37009999999987	0	0.000135044000000183
1.37209999999987	0	0.000132315000000183
1.37409999999987	0	0.000129590000000184
1.37609999999986	0	0.000126871000000184
1.37809999999986	0	0.000124159000000183
1.38009999999986	0	0.000121456000000183
1.38209999999986	0	0.000118764000000183
1.38409999999986	0	0.000116085000000182
1.38609999999986	0	0.000113421000000181
1.38809999999986	0	0.00011077400000018
1.39009999999986	0	0.000108144000000179
1.39209999999986	0	0.000105535000000178
1.39409999999986	0	0.000102948000000177
1.39609999999986	0	0.000100384000000176
1.39809999999986	0	9.78461000001735E-05
1.40009999999986	0	9.53347000001718E-05
1.40209999999986	0	9.285180000017E-05
1.40409999999986	0	9.03989000001686E-05
1.40609999999986	0	8.79774000001662E-05
1.40809999999986	0	8.55888000001646E-05
1.41009999999986	0	8.32344000001623E-05
1.41209999999986	0	8.09154000001599E-05
1.41409999999986	0	7.86330000001577E-05
1.41609999999986	0	7.63882000001553E-05
1.41809999999986	0	7.41820000001528E-05
1.42009999999986	0	7.20154000001503E-05
1.42209999999986	0	6.98891000001475E-05
1.42409999999986	0	6.78039000001449E-05
1.42609999999986	0	6.57604000001422E-05
1.42809999999986	0	6.37592000001393E-05
1.43009999999986	0	6.18006000001367E-05
1.43209999999986	0	5.9885100000134E-05
1.43409999999986	0	5.8013000000131E-05
1.43609999999986	0	5.61844000001282E-05
1.43809999999986	0	5.4399500000125E-05
1.44009999999986	0	5.26582000001225E-05
1.44209999999986	0	5.09607000001194E-05
1.44409999999986	0	4.93066000001163E-05
1.44609999999986	0	4.76959000001134E-05
1.44809999999986	0	4.61282000001108E-05
1.45009999999986	0	4.46034000001077E-05
1.45209999999986	0	4.3120900000105E-05
1.45409999999986	0	4.16804000001019E-05
1.45609999999986	0	4.02814000000991E-05
1.45809999999986	0	3.89233000000964E-05
1.46009999999986	0	3.76055000000939E-05
1.46209999999986	0	3.63275000000911E-05
1.46409999999986	0	3.50887000000883E-05
1.46609999999985	0	3.38882000000857E-05
1.46809999999985	0	3.2725400000083E-05
1.47009999999985	0	3.15995000000807E-05
1.47209999999985	0	3.0509900000078E-05
1.47409999999985	0	2.94557000000755E-05
1.47609999999985	0	2.84360000000734E-05
1.47809999999985	0	2.74502000000709E-05
1.48009999999985	0	2.64974000000688E-05
1.48209999999985	0	2.55768000000665E-05
1.48409999999985	0	2.46875000000644E-05
1.48609999999985	0	2.38288000000621E-05
1.48809999999985	0	2.29997000000601E-05
1.49009999999985	0	2.21995000000583E-05
1.49209999999985	0	2.14274000000562E-05
1.49409999999985	0	2.06824000000544E-05
1.49609999999985	0	1.99639000000525E-05
1.49809999999985	0	1.92711000000505E-05
1.50009999999985	0	1.8603000000049E-05
1.50209999999985	0	1.79591000000471E-05
1.50409999999985	0	1.73384000000455E-05
1.50609999999985	0	1.67403000000438E-05
1.50809999999985	0	1.61639000000425E-05
