t	fs_A	fs_V
0	0	0	0
0.002	0	0	0
0.0041	6.72881738405357E-09	6.0911702774655E-15	5.27465E-12
0.006	6.8894988935003E-09	2.59732098756604E-14	5.26771E-12
0.00800000000000001	7.1858600958242E-09	6.32455640345947E-14	5.27068E-12
0.0101	7.6494600909691E-09	1.23090034407546E-13	5.29672E-12
0.0121	8.25152431636927E-09	2.03533614094962E-13	5.3097E-12
0.0141	9.02914860616692E-09	3.11826181311308E-13	5.32713999999999E-12
0.0161	1.00049912089162E-08	4.54425006264001E-13	5.35015999999999E-12
0.0180999999999999	1.11730727695864E-08	6.34451744800982E-13	5.37996999999998E-12
0.0200999999999999	1.25087059720817E-08	8.52122052165175E-13	5.41789999999997E-12
0.0220999999999999	1.40129983474614E-08	1.11156016255224E-12	5.46536999999996E-12
0.0240999999999999	1.56869005439189E-08	1.41706148988712E-12	5.52392999999996E-12
0.0260999999999999	1.75312613293001E-08	1.77306157999249E-12	5.59525999999994E-12
0.0280999999999999	1.95468667675423E-08	2.18411273047815E-12	5.68121999999993E-12
0.0300999999999999	2.17344668503612E-08	2.65486654092854E-12	5.78384999999992E-12
0.0320999999999999	2.40947928645938E-08	3.19006092087748E-12	5.90539999999993E-12
0.0341	2.66285682415247E-08	3.79451039257632E-12	6.04839999999996E-12
0.036	2.91969699115796E-08	4.43733245467632E-12	6.13693000000001E-12
0.0380000000000001	3.20710500799124E-08	5.19093469906003E-12	6.32617000000006E-12
0.0400000000000001	3.51207170262656E-08	6.02837905163188E-12	6.5461700000001E-12
0.0420000000000002	3.83467025823291E-08	6.95472627325912E-12	6.80098000000017E-12
0.0440000000000002	4.17497426294858E-08	7.97509092144151E-12	7.09523000000025E-12
0.0460000000000003	4.53305765334296E-08	9.09463924451215E-12	7.43422000000032E-12
0.0480000000000003	4.90899463810467E-08	1.03185874663752E-11	7.82403000000041E-12
0.0500000000000004	5.30285961428125E-08	1.16522003656842E-11	8.27168000000049E-12
0.0520000000000005	5.71472708350071E-08	1.31007900791594E-11	8.78526000000061E-12
0.0540000000000005	6.14467157244085E-08	1.46697150772844E-11	9.37411000000073E-12
0.0560000000000006	6.59276755979696E-08	1.6364379274013E-11	1.00490000000009E-11
0.0580000000000006	7.05908941073763E-08	1.81902312418367E-11	1.0822600000001E-11
0.0600000000000007	7.54371131906813E-08	2.01527635106546E-11	1.17092000000012E-11
0.0620000000000007	8.0467072568692E-08	2.2257511934095E-11	1.27259000000014E-11
0.0640000000000008	8.5681509311302E-08	2.45100551107915E-11	1.38919000000016E-11
0.0660000000000009	9.10811574677477E-08	2.69160138509762E-11	1.52300000000018E-11
0.0680000000000009	9.6666747754356E-08	2.94810506809034E-11	1.67663000000021E-11
0.070000000000001	1.02439007293397E-07	3.22108693792294E-11	1.85313000000024E-11
0.072000000000001	1.08398659396993E-07	3.51112145407053E-11	2.05602000000028E-11
0.0740000000000011	1.17276300037049E-07	3.94227027894682E-11	2.28936000000031E-11
0.0760000000000012	1.34943764583729E-07	4.88157548577198E-11	2.55788000000036E-11
0.0780000000000012	1.53486753102327E-07	5.93600579179916E-11	2.86703000000041E-11
0.0800000000000013	1.72945438185885E-07	7.11330639325634E-11	3.54483000000048E-11
0.0820000000000013	1.93362960019218E-07	8.42204433616501E-11	4.35144000000057E-11
0.0840000000000014	2.14785486690172E-07	9.87163886043967E-11	5.26564000000067E-11
0.0860000000000014	2.37262311948016E-07	1.1472405628491E-10	6.3019200000008E-11
0.0880000000000015	2.60845981423984E-07	1.32356124606318E-10	7.47673000000094E-11
0.0900000000000016	2.85592442095227E-07	1.51735453250861E-10	8.8088100000011E-11
0.0920000000000016	3.11561211952862E-07	1.72995840119948E-10	1.03195000000013E-10
0.0940000000000017	3.38815568157568E-07	1.96282873599419E-10	1.20330000000015E-10
0.0960000000000017	3.67422752805903E-07	2.21754882054449E-10	1.39769000000018E-10
0.0980000000000018	3.9745419598635E-07	2.4958398448164E-10	1.61827000000021E-10
0.100000000000002	4.28985756184125E-07	2.79957247999272E-10	1.86862000000025E-10
0.102000000000002	4.62097978353805E-07	3.13077959326574E-10	2.15280000000029E-10
0.104000000000002	4.96876370140387E-07	3.49167018688046E-10	2.47545000000034E-10
0.106000000000002	5.33411696791445E-07	3.8846446571859E-10	2.84183000000039E-10
0.108000000000002	5.71800295255445E-07	4.31231147941522E-10	3.25795000000046E-10
0.110000000000002	6.12144407828721E-07	4.77750543264291E-10	3.73061000000054E-10
0.112000000000002	6.5455253567586E-07	5.28330748891911E-10	4.26756000000062E-10
0.114000000000002	6.99141704173184E-07	5.83313549546434E-10	4.87761000000073E-10
0.116000000000002	7.46050457326874E-07	6.43123615976166E-10	5.57073000000085E-10
0.118000000000002	7.95433685967818E-07	7.08253266143022E-10	6.35826000000099E-10
0.120000000000002	8.47457815134512E-07	7.79247742843998E-10	7.25305000000116E-10
0.122000000000002	9.02301519194831E-07	8.56710744142844E-10	8.26967000000134E-10
0.124000000000003	9.60156583635727E-07	9.41310730209976E-10	9.42461000000155E-10
0.126000000000002	1.02122877156095E-06	1.0337878184111E-09	1.07365000000017E-09
0.128000000000002	1.08573875278196E-06	1.1349614019999E-09	1.22265000000018E-09
0.130000000000002	1.15392308449202E-06	1.24573854126905E-09	1.39184000000018E-09
0.132000000000002	1.22603524563969E-06	1.36712319859413E-09	1.58391000000018E-09
