t	fg_V
0	0	0
0.002	0	0
0.0041	5.53319243314402E-10	5.27467E-09
0.006	5.77517963481863E-10	5.26791E-09
0.00800000000000001	6.22340681033087E-10	5.27109E-09
0.0101	6.9281188868199E-10	5.29675E-09
0.0121	7.8474404883818E-10	5.30974E-09
0.0141	9.03825754938919E-10	5.32716999999999E-09
0.0161	1.05334517134911E-09	5.35018999999999E-09
0.0180999999999999	1.2369157345141E-09	5.37999999999998E-09
0.0200999999999999	1.45841607673196E-09	5.41791999999998E-09
0.0220999999999999	1.7219398659947E-09	5.46538999999997E-09
0.0240999999999999	2.03175574820105E-09	5.52393999999996E-09
0.0260999999999999	2.39227627968228E-09	5.59526999999995E-09
0.0280999999999999	2.80803426346614E-09	5.68122999999994E-09
0.0300999999999999	3.28366489819579E-09	5.78385999999993E-09
0.0320999999999999	3.82389235647668E-09	5.90540999999994E-09
0.0341	4.43351967814746E-09	6.04839999999997E-09
0.036	5.08138603483501E-09	6.15445000000001E-09
0.0380000000000001	5.84042227058543E-09	6.34659000000004E-09
0.0400000000000001	6.68342135461252E-09	6.56986000000008E-09
0.0420000000000002	7.61543835672763E-09	6.82838000000012E-09
0.0440000000000002	8.64158304682695E-09	7.12684000000017E-09
0.0460000000000003	9.76701763570794E-09	7.47060000000021E-09
0.0480000000000003	1.09969549337827E-08	7.86585000000026E-09
0.0500000000000004	1.23366568267215E-08	8.31968000000031E-09
0.0520000000000005	1.37914329936033E-08	8.84032000000037E-09
0.0540000000000005	1.53666398124063E-08	9.4372300000004E-09
0.0560000000000006	1.70676794116718E-08	1.01214000000005E-08
0.0580000000000006	1.88999988374256E-08	1.09055000000005E-08
0.0600000000000007	2.08690893119575E-08	1.18043000000005E-08
0.0620000000000007	2.29804855666302E-08	1.28349000000006E-08
0.0640000000000008	2.52397652350174E-08	1.40170000000006E-08
0.0660000000000009	2.76525482957709E-08	1.53736000000006E-08
0.0680000000000009	3.02244965569417E-08	1.69313000000006E-08
0.070000000000001	3.29613131752486E-08	1.87210000000006E-08
0.072000000000001	3.58687422051327E-08	2.07782000000005E-08
0.0740000000000011	4.0349420131565E-08	2.31445000000004E-08
0.0760000000000012	4.97746345674359E-08	2.58676000000002E-08
0.0780000000000012	6.03516506934482E-08	2.90028E-08
0.0800000000000013	7.21580912097252E-08	3.56999000000052E-08
0.0820000000000013	8.52797789262942E-08	4.48329000000067E-08
0.0840000000000014	9.98110467010229E-08	5.61220000000086E-08
0.0860000000000014	1.15855184054732E-07	7.00269000000111E-08
0.0880000000000015	1.33524997494115E-07	8.70941000000142E-08
0.0900000000000016	1.52943472483067E-07	1.07971000000018E-07
0.0920000000000016	1.7424453162983E-07	1.33423000000023E-07
0.0940000000000017	1.97573887939408E-07	1.64350000000028E-07
0.0960000000000017	2.23089994933455E-07	2.01808000000035E-07
0.0980000000000018	2.50965097620218E-07	2.47035000000044E-07
0.100000000000002	2.8138639002142E-07	3.01474000000055E-07
0.102000000000002	3.14557286411253E-07	3.66806000000068E-07
0.104000000000002	3.50698814690533E-07	4.44979000000084E-07
0.106000000000002	3.90051141443428E-07	5.38252000000103E-07
0.108000000000002	4.32875239205839E-07	6.49232000000125E-07
0.110000000000002	4.79454707332744E-07	7.80923000000152E-07
0.112000000000002	5.30097758792988E-07	9.36779000000185E-07
0.114000000000002	5.85703588784247E-07	1.12076000000022E-06
0.116000000000002	6.47853706297619E-07	1.33740000000027E-06
0.118000000000002	7.17342519466681E-07	1.59187000000033E-06
0.120000000000002	7.95033109582532E-07	1.89007000000039E-06
0.122000000000002	8.81886212607184E-07	2.23871000000046E-06
0.124000000000003	9.78970469302249E-07	2.64540000000056E-06
0.126000000000002	1.08747364070476E-06	3.11877000000063E-06
0.128000000000002	1.20871486742471E-06	3.66858000000066E-06
0.130000000000002	1.34415805645345E-06	4.30584000000068E-06
0.132000000000002	1.49542648464064E-06	5.04296000000071E-06
0.134000000000002	1.6643187137248E-06	5.89390000000071E-06
0.136000000000001	1.85282591779201E-06	6.8743500000007E-06
0.138000000000001	2.06315073029052E-06	8.00191000000068E-06
0.140000000000001	2.29772772424834E-06	9.29625000000061E-06
0.142000000000001	2.55924564612366E-06	1.07794000000006E-05
0.144	2.85067153076207E-06	1.24760000000004E-05
0.146	3.17527683223409E-06	1.44133000000003E-05
0.148	3.5366657128727E-06	1.66219E-05
0.1501	3.96005884926303E-06	1.92700999999997E-05
0.1521	4.40969154728029E-06	2.21448999999993E-05
0.154099999999999	4.90948684781205E-06	2.54063999999989E-05
0.156099999999999	5.46473581547983E-06	2.91009999999983E-05
0.158099999999999	6.08124373536207E-06	3.32801999999976E-05
0.160099999999999	6.7653749538584E-06	3.80003999999968E-05
0.162099999999998	7.52410111247039E-06	4.33242999999957E-05
0.164099999999998	8.36505298395798E-06	4.93206999999944E-05
0.166099999999998	9.29657612886731E-06	5.60652999999929E-05
0.168099999999998	1.03277905987911E-05	6.36413999999913E-05
0.170099999999998	1.14686549208126E-05	7.21401999999892E-05
0.172099999999997	1.27300346052854E-05	8.16619999999868E-05
0.174099999999997	1.41656936029185E-05	9.23163999999839E-05
0.176099999999997	1.59944406167249E-05	0.000104222999999981
0.178099999999997	1.80521425264256E-05	0.000117513999999977
0.180099999999996	2.03644442899292E-05	0.000132329999999972
0.182099999999996	2.29594953775441E-05	0.000148829999999967
0.184099999999996	2.58681583587594E-05	0.000167179999999962
0.186099999999996	2.91242322310401E-05	0.000187566999999955
0.188099999999996	3.33156233580872E-05	0.000210190999999948
0.190099999999995	4.04690641710044E-05	0.00023526799999994
0.192099999999995	4.86968260356579E-05	0.00026303399999993
0.194099999999995	5.81199560768069E-05	0.000293742999999919
0.196099999999995	6.88708899387142E-05	0.000327670999999906
0.198099999999995	8.10943039545316E-05	0.000365113999999892
0.200099999999994	9.49480272834406E-05	0.000406390999999876
0.202099999999994	0.000110604015612059	0.000451847999999858
0.204099999999994	0.000128249388549115	0.000501853999999839
0.206099999999994	0.000148087533238586	0.000556805999999817
0.208099999999993	0.000174324170633175	0.000617128999999792
0.210099999999993	0.000206932339320566	0.000683276999999764
0.212099999999993	0.000243909088675997	0.000755736999999734
0.214099999999993	0.000285695277875414	0.0008350249999997
0.216099999999993	0.000332767955515403	0.000921693999999662
0.218099999999992	0.000374166465405574	0.00101999999999923
0.220099999999992	0.00042020078580623	0.00111999999999921
0.222099999999992	0.000471623289613129	0.00123
0.224099999999992	0.000528965614220731	0.00135
0.226099999999991	0.000581797136060466	0.00148999999999914
0.228099999999991	0.00063718221205451	0.00162999999999912
0.230099999999991	0.000698556773467181	0.0017899999999991
0.232099999999991	0.000766479976352038	0.00195999999999907
0.234099999999991	0.000856012471092946	0.00213999999999905
0.23609999999999	0.000957438757185895	0.00233999999999903
0.23809999999999	0.00106389344251828	0.00254999999999901
0.24009999999999	0.0011749251262969	0.00278999999999797
0.24209999999999	0.00131098657734195	0.00302999999999897
0.244099999999989	0.00146275921468337	0.00329999999999895
0.246099999999989	0.00161145683192048	0.00358999999999784
0.248099999999989	0.00177527632911736	0.00389999999999781
0.250099999999989	0.00195704862533163	0.00422999999999776
0.252099999999989	0.00214395525579177	0.00457999999999771
0.254099999999988	0.00234359908202012	0.00495999999999767
0.256099999999988	0.00257347654532808	0.00535999999999762
0.258099999999988	0.00282872794788733	0.00578999999999757
0.260099999999988	0.00309994852956525	0.00623999999999754
0.262099999999987	0.00338602367453364	0.00672999999999624
0.264099999999987	0.00365998649240422	0.00723999999999617
0.266099999999987	0.00394901733780364	0.00777999999999611
0.268099999999987	0.00425053481420873	0.00834999999999603
0.270099999999987	0.00459498553637069	0.00895999999999596
0.272099999999986	0.00498286716853702	0.00958999999999589
0.274099999999986	0.00538318618630119	0.0102599999999958
0.276099999999986	0.0058495131129754	0.0109699999999943
0.278099999999986	0.00633089423614866	0.0116999999999957
0.280099999999985	0.00680629229448037	0.0124699999999942
0.282099999999985	0.007324614527568	0.0132799999999941
0.284099999999985	0.00784498434741197	0.014119999999994
0.286099999999985	0.00837663035094284	0.0149899999999939
0.288099999999985	0.00894657539416128	0.0158999999999938
0.290099999999984	0.00951259800581306	0.0168499999999922
0.292099999999984	0.0101063062341651	0.0178199999999936
0.294099999999984	0.0107781953351116	0.018839999999992
0.296099999999984	0.0114418111764821	0.0198799999999919
0.298099999999983	0.0121179322658206	0.0209599999999918
0.300099999999983	0.0127798366551405	0.0220699999999917
0.302099999999983	0.0135218201785575	0.0232199999999899
0.304099999999983	0.0143002594393321	0.0243899999999897
0.306099999999983	0.0150772404313012	0.0255999999999896
0.308099999999982	0.0159299670963509	0.0268299999999894
0.310099999999982	0.0168257786631036	0.0280999999999875
0.312099999999982	0.0177165385579616	0.0293899999999874
0.314099999999982	0.0186276363110468	0.0306999999999891
0.316099999999982	0.0195314121092515	0.0320499999999871
0.318099999999981	0.0204362321168989	0.0334199999999869
0.320099999999981	0.0213654941061432	0.0348099999999868
0.322099999999981	0.0222875943024866	0.0362299999999847
0.324099999999981	0.0232012770551086	0.0376599999999865
0.32609999999998	0.0241376721924847	0.0391199999999863
0.32809999999998	0.0250729295744123	0.0405999999999861
0.33009999999998	0.0260738009851824	0.042099999999984
0.33209999999998	0.0270708280108873	0.0436099999999858
0.33409999999998	0.0280625499109864	0.0451499999999836
0.336099999999979	0.0291016619198588	0.0466999999999834
0.338099999999979	0.0301669545701891	0.0482599999999833
0.340099999999979	0.0312228528342995	0.0498399999999831
0.342099999999979	0.0322778965127697	0.0514299999999829
0.344099999999978	0.0333581364011507	0.0530399999999827
0.346099999999978	0.034436910150108	0.0546599999999804
0.348099999999978	0.035509591325845	0.0562799999999824
0.350099999999978	0.0366365329528825	0.0579199999999822
