t	fg_A
0	0	0
0.002	0	0
0.0041	6.73985442472212E-07	3.03014E-06
0.006	6.93495528033862E-07	3.02756E-06
0.00800000000000001	7.28929389066649E-07	3.02877E-06
0.0101	7.82967173644681E-07	3.0386E-06
0.0121	8.50782772428599E-07	3.04356E-06
0.0141	9.34809552674254E-07	3.05022E-06
0.0161	1.03525452910776E-06	3.05899999999999E-06
0.0180999999999999	1.15228544476667E-06	3.07034999999999E-06
0.0200999999999999	1.28603946292087E-06	3.08475999999999E-06
0.0220999999999999	1.43663128793985E-06	3.10274999999999E-06
0.0240999999999999	1.60415993283366E-06	3.12487999999998E-06
0.0260999999999999	1.78871393096549E-06	3.15171999999998E-06
0.0280999999999999	1.99037512391614E-06	3.18391999999998E-06
0.0300999999999999	2.20922129247832E-06	3.22214999999998E-06
0.0320999999999999	2.44532791432896E-06	3.26712999999998E-06
0.0341	2.69876929445963E-06	3.31965999999999E-06
0.036	2.95566217067593E-06	3.35835E-06
0.0380000000000001	3.24311860915483E-06	3.42789000000002E-06
0.0400000000000001	3.54812758504577E-06	3.50782000000003E-06
0.0420000000000002	3.87076321094383E-06	3.59925000000004E-06
0.0440000000000002	4.21109984476672E-06	3.70338000000006E-06
0.0460000000000003	4.56921206206267E-06	3.82153000000007E-06
0.0480000000000003	4.94517460332452E-06	3.95516000000009E-06
0.0500000000000004	5.33906230946472E-06	4.1058600000001E-06
0.0520000000000005	5.75095005364899E-06	4.27542000000012E-06
0.0540000000000005	6.18091267442493E-06	4.46577000000013E-06
0.0560000000000006	6.62902491295812E-06	4.67908000000014E-06
0.0580000000000006	7.09536135582872E-06	4.91773000000015E-06
0.0600000000000007	7.57999638398368E-06	5.18435000000016E-06
0.0620000000000007	8.08300412791541E-06	5.48187000000016E-06
0.0640000000000008	8.60445842882823E-06	5.81349000000016E-06
0.0660000000000009	9.14443280538539E-06	6.18279000000016E-06
0.0680000000000009	9.7030004255474E-06	6.59367000000015E-06
0.070000000000001	1.0280234082988E-05	7.05048000000014E-06
0.072000000000001	1.08762061775814E-05	7.55798000000012E-06
0.0740000000000011	1.1764086211693E-05	8.12141000000009E-06
0.0760000000000012	1.35312749916129E-05	8.74655000000006E-06
0.0780000000000012	1.5386013248567E-05	9.43974000000001E-06
0.0800000000000013	1.73323196904707E-05	1.08421000000011E-05
0.0820000000000013	1.93745092404022E-05	1.26201000000013E-05
0.0840000000000014	2.15171991769333E-05	1.46585000000015E-05
0.0860000000000014	2.37653189723114E-05	1.69893000000018E-05
0.0880000000000015	2.61241229467658E-05	1.96483000000021E-05
0.0900000000000016	2.85992052264098E-05	2.26746000000025E-05
0.0920000000000016	3.11965167061352E-05	2.6110800000003E-05
0.0940000000000017	3.39223838488606E-05	3.00040000000034E-05
0.0960000000000017	3.67835292350672E-05	3.4405300000004E-05
0.0980000000000018	3.97870938312403E-05	3.93706000000047E-05
0.100000000000002	4.29406609832137E-05	4.49608000000054E-05
0.102000000000002	4.62522821659411E-05	5.12417000000064E-05
0.104000000000002	4.97305045370029E-05	5.82854000000073E-05
0.106000000000002	5.33844003470124E-05	6.61694000000084E-05
0.108000000000002	5.72235982550255E-05	7.49779000000097E-05
0.110000000000002	6.12583165835373E-05	8.48019000000111E-05
0.112000000000002	6.54993985436952E-05	9.57396000000125E-05
0.114000000000002	7.00033123544663E-05	0.000107897000000014
0.116000000000002	7.48717467182058E-05	0.000121387000000016
0.118000000000002	8.01341649875661E-05	0.000136334000000019
0.120000000000002	8.58203227819659E-05	0.000152869000000021
0.122000000000002	9.19619917030362E-05	0.000171132000000024
0.124000000000003	9.85930709981843E-05	0.000191276000000027
0.126000000000002	0.000105749703713385	0.000213463000000028
0.128000000000002	0.000113470397442875	0.000237866000000028
0.130000000000002	0.000121796149782815	0.000264670000000028
0.132000000000002	0.00013077057859501	0.000294074000000027
0.134000000000002	0.000140440057185379	0.000326289000000026
0.136000000000001	0.000150853854499942	0.000361539000000025
0.138000000000001	0.000162064280438614	0.000400064000000022
0.140000000000001	0.00017412683638394	0.00044211800000002
0.142000000000001	0.000187100371038005	0.000487974000000016
0.144	0.000201047241656	0.000537918000000013
0.146	0.000216033480759189	0.000592255000000007
0.148	0.000232128968403199	0.000651309000000001
0.1501	0.000250303982706253	0.000718767999999992
0.1521	0.000268909084878135	0.000788584999999984
0.154099999999999	0.000288862212901401	0.000864227999999976
0.156099999999999	0.000310250707813495	0.000946103999999963
0.158099999999999	0.000333166715057791	0.00103
0.160099999999999	0.000357707391403963	0.00113
0.162099999999998	0.000383975117633855	0.00123
0.164099999999998	0.000412077716951425	0.00134
0.166099999999998	0.000442128679049351	0.00146
0.168099999999998	0.000474247389735362	0.00159
0.170099999999998	0.000508559365987804	0.00173
0.172099999999997	0.000545196496271968	0.00187999999999974
0.174099999999997	0.000585452811568099	0.00203999999999972
0.176099999999997	0.000634813329420708	0.00221
0.178099999999997	0.000688154312467638	0.00239999999999967
0.180099999999996	0.000745730161877737	0.00259999999999965
0.182099999999996	0.000807808141139923	0.00280999999999963
0.184099999999996	0.000874668877975704	0.0030299999999996
0.186099999999996	0.000946606880637207	0.00327999999999917
0.188099999999996	0.00103537727608644	0.00353999999999912
0.190099999999995	0.00117873299678226	0.00380999999999954
0.192099999999995	0.00133352277433678	0.00410999999999902
0.194099999999995	0.00150043384404376	0.00441999999999899
0.196099999999995	0.00168018510348841	0.00474999999999947
0.198099999999995	0.00187352819694548	0.0051099999999989
0.200099999999994	0.00208124862506991	0.00548999999999886
0.202099999999994	0.00230416688047903	0.00588999999999881
0.204099999999994	0.00254313960985343	0.00631999999999815
0.206099999999994	0.00279906080322947	0.00676999999999809
0.208099999999993	0.00312060216252988	0.00724999999999802
0.210099999999993	0.00349852980583443	0.00775999999999795
0.212099999999993	0.00390377988867667	0.00829999999999788
0.214099999999993	0.00433779184675699	0.00886999999999782
0.216099999999993	0.00480206092370507	0.00946999999999776
0.218099999999992	0.00519250082530754	0.0101099999999977
0.220099999999992	0.00561010823549546	0.0107799999999976
0.222099999999992	0.00605894246909976	0.0114899999999976
0.224099999999992	0.00654061060542187	0.0122399999999967
0.226099999999991	0.00696916990779389	0.0130299999999966
0.228099999999991	0.00740472775168424	0.0138599999999965
0.230099999999991	0.00787289523060342	0.0147299999999964
0.232099999999991	0.00837530328340423	0.0156499999999963
0.234099999999991	0.00901543585931477	0.0166199999999953
0.23609999999999	0.00971420660258786	0.0176299999999952
0.23809999999999	0.0104215445175253	0.0186899999999941
0.24009999999999	0.011134570284088	0.0197999999999939
0.24209999999999	0.0119784005108384	0.0209599999999938
0.244099999999989	0.0128859139960657	0.0221799999999926
0.246099999999989	0.0137450329098338	0.0234399999999935
0.248099999999989	0.0146614629845233	0.0247699999999923
0.250099999999989	0.0156459190016562	0.0261499999999922
0.252099999999989	0.016626869122685	0.027579999999992
0.254099999999988	0.0176436680973558	0.0290699999999919
0.256099999999988	0.0187793321321066	0.0306299999999905
0.258099999999988	0.0200014180687507	0.0322399999999891
0.260099999999988	0.0212603130644164	0.0338999999999902
0.262099999999987	0.0225489674763194	0.0356299999999887
0.264099999999987	0.0237494189329048	0.0374199999999885
0.266099999999987	0.0249838498007018	0.0392599999999883
0.268099999999987	0.0262399126565249	0.0411699999999868
0.270099999999987	0.0276390279967138	0.0431299999999866
0.272099999999986	0.0291733435731858	0.0451499999999863
0.274099999999986	0.0307156422446729	0.0472299999999847
0.276099999999986	0.0324648309612291	0.0493599999999845
0.278099999999986	0.0342223665660941	0.0515499999999842
0.280099999999985	0.0359148230100188	0.0537899999999825
0.282099999999985	0.0377157877193991	0.0560799999999823
0.284099999999985	0.0394815978825565	0.058419999999982
0.286099999999985	0.0412457844064347	0.0607999999999818
0.288099999999985	0.0430960914487226	0.0632399999999815
0.290099999999984	0.0448951502641649	0.0657199999999796
0.292099999999984	0.0467442614628754	0.0682399999999794
0.294099999999984	0.0487937316539146	0.0707999999999792
0.296099999999984	0.0507765493833076	0.0733899999999789
0.298099999999983	0.052757678916135	0.0760299999999769
0.300099999999983	0.0546617504715651	0.0786899999999783
0.302099999999983	0.0567575234713628	0.081379999999978
0.304099999999983	0.0589154606564197	0.084109999999976
0.306099999999983	0.0610306375722989	0.0868499999999774
0.308099999999982	0.0633106228072595	0.0896299999999754
0.310099999999982	0.0656624043366306	0.092419999999975
0.312099999999982	0.0679598767391593	0.0952299999999748
0.314099999999982	0.0702703041683613	0.0980499999999744
0.316099999999982	0.0725252268283735	0.100899999999972
0.318099999999981	0.0747481676868871	0.103749999999974
0.320099999999981	0.0769972641069658	0.106609999999974
0.322099999999981	0.079197011873297	0.109479999999973
0.324099999999981	0.0813469473513238	0.112359999999973
0.32609999999998	0.0835212380447777	0.115239999999973
0.32809999999998	0.0856649936857513	0.118129999999972
0.33009999999998	0.0879298294701252	0.12101999999997
0.33209999999998	0.0901573268449452	0.12390999999997
0.33409999999998	0.0923459997056236	0.126789999999971
0.336099999999979	0.0946117758218495	0.129679999999969
0.338099999999979	0.0969068134013566	0.132559999999969
0.340099999999979	0.0991550995065728	0.13542999999997
0.342099999999979	0.101376388733705	0.13829999999997
0.344099999999978	0.103625789761131	0.14115999999997
0.346099999999978	0.105848031332411	0.144019999999969
0.348099999999978	0.108034827477408	0.146869999999969
0.350099999999978	0.110308652328861	0.149709999999967
0.352099999999978	0.112602803822954	0.152539999999966
0.354099999999977	0.114863685456445	0.155349999999968
0.356099999999977	0.117088882559161	0.158159999999968
0.358099999999977	0.11924399514836	0.160959999999968
0.360099999999977	0.121371667304506	0.16373999999997
0.362099999999976	0.123476668047612	0.166519999999967
0.364099999999976	0.125551740572831	0.169279999999967
0.366099999999976	0.127576895146176	0.172029999999966
