t	fg_A_per_fg_A_Det
0.260099999999988	0.627147878006566
0.262099999999987	0.632864649910935
0.264099999999987	0.634671804727741
0.266099999999987	0.636369072865748
0.268099999999987	0.63735517747227
0.270099999999987	0.640830697814107
0.272099999999986	0.646142714799437
0.274099999999986	0.650341779476664
0.276099999999986	0.657715376038074
0.278099999999986	0.663867440661582
0.280099999999985	0.66768587116621
0.282099999999985	0.672535444354691
0.284099999999985	0.675823311923461
0.286099999999985	0.678384611948142
0.288099999999985	0.681468871738382
0.290099999999984	0.683127666831692
0.292099999999984	0.68499796985477
0.294099999999984	0.689177000761709
0.296099999999984	0.691872862560598
0.298099999999983	0.69390607544589
0.300099999999983	0.694646720950313
0.302099999999983	0.697438233858174
0.304099999999983	0.700457266156659
0.306099999999983	0.702713155697349
0.308099999999982	0.706355269522223
0.310099999999982	0.710478298383989
0.312099999999982	0.713639365107396
0.314099999999982	0.716678267908003
0.316099999999982	0.718783219310143
0.318099999999981	0.720464266861745
0.320099999999981	0.722233037304051
0.322099999999981	0.723392508890358
0.324099999999981	0.723984935487215
0.32609999999998	0.724759094453294
0.32809999999998	0.72517560048905
0.33009999999998	0.726572710875451
0.33209999999998	0.727603315672402
0.33409999999998	0.728338194697093
0.336099999999979	0.729578777158175
0.338099999999979	0.731041139117226
0.340099999999979	0.732150184645901
0.342099999999979	0.733017995182404
0.344099999999978	0.734101656001368
0.346099999999978	0.734953696239642
0.348099999999978	0.735581313252744
0.350099999999978	0.736815525541952
0.352099999999978	0.738185419057156
0.354099999999977	0.739386452890045
0.356099999999977	0.740319186641281
0.358099999999977	0.740829989738963
0.360099999999977	0.741246288655968
0.362099999999976	0.741512539320418
0.364099999999976	0.741680887126985
0.366099999999976	0.741596786294254
0.368099999999976	0.741445377083912
0.370099999999976	0.741287470323586
0.372099999999975	0.741423841022128
0.374099999999975	0.741932499049245
0.376099999999975	0.742398968235671
0.378099999999975	0.742791800888423
0.380099999999974	0.742961456898711
0.382099999999974	0.743427353244185
0.384099999999974	0.743746553291641
0.386099999999974	0.744031814923095
0.388099999999974	0.744283009131464
0.390099999999973	0.74439068792881
0.392099999999973	0.744498852396195
0.394099999999973	0.744518049636857
0.396099999999973	0.744547714507701
0.398099999999972	0.744590754682565
0.400099999999972	0.744568198598521
0.402099999999972	0.74455620799139
0.404099999999972	0.744463980628534
0.406099999999972	0.744393525274981
0.408099999999971	0.744448195755175
0.410099999999971	0.74454799457617
0.412099999999971	0.744583719575846
0.414099999999971	0.744674454613569
0.41609999999997	0.744715542170318
0.41809999999997	0.7447489460934
0.42009999999997	0.744663943785571
0.42209999999997	0.744394078150218
0.42409999999997	0.744022996943113
0.426099999999969	0.743726817102021
0.428099999999969	0.74343811711421
0.430099999999969	0.743149545566046
0.432099999999969	0.742794400695111
0.434099999999969	0.742761503430265
0.436099999999968	0.742649685752386
0.438099999999968	0.742643088477734
0.440099999999968	0.742573639663011
0.442099999999968	0.742570993565934
0.444099999999967	0.742533105481014
0.446099999999967	0.742542099073947
0.448099999999967	0.742722868734748
0.450099999999967	0.742808788755485
0.452099999999967	0.74295114331833
0.454099999999966	0.743037089860425
0.456099999999966	0.742942152236035
0.458099999999966	0.742814349474663
0.460099999999966	0.742633224351579
0.462099999999965	0.742511564046419
0.464099999999965	0.742348607943509
0.466099999999965	0.742265165688544
0.468099999999965	0.742126136784561
0.470099999999965	0.741994908233125
0.472099999999964	0.741728343353266
0.474099999999964	0.741474274413059
0.476099999999964	0.741257747686818
0.478099999999964	0.74105059748962
0.480099999999963	0.740864211462512
0.482099999999963	0.740682626601321
0.484099999999963	0.740507553389178
0.486099999999963	0.740260126346652
0.488099999999963	0.739954856389131
0.490099999999962	0.739637426321008
0.492099999999962	0.739368312447703
0.494099999999962	0.739120877761897
0.496099999999962	0.738910182341018
0.498099999999961	0.738846437193387
0.500099999999961	0.7387786095031
0.502099999999961	0.738718952800199
0.504099999999961	0.738524620871394
0.506099999999961	0.738348164292608
0.50809999999996	0.738155846923463
0.51009999999996	0.738026529547797
0.51209999999996	0.737838664355379
0.51409999999996	0.737690381451548
0.516099999999959	0.737411184116565
0.518099999999959	0.737155028779047
0.520099999999959	0.736904669737265
0.522099999999959	0.736802039757894
0.524099999999959	0.736665982907395
0.526099999999958	0.736563889283418
0.528099999999958	0.736480704699131
0.530099999999958	0.73638615024305
0.532099999999958	0.736291377054225
0.534099999999958	0.736120876333321
0.536099999999957	0.735999728732777
0.538099999999957	0.735828901655485
0.540099999999957	0.735721091628922
0.542099999999957	0.735605963072508
0.544099999999956	0.735479462941421
0.546099999999956	0.735472648112874
0.548099999999956	0.735485901985621
0.550099999999956	0.735527340179248
0.552099999999956	0.73549498470863
0.554099999999955	0.735437568227982
0.556099999999955	0.735378987641705
0.558099999999955	0.735334210167513
0.560099999999955	0.735306256797354
0.562099999999954	0.735273484515323
0.564099999999954	0.735247050797647
0.566099999999954	0.735202016187188
0.568099999999954	0.735084766372169
0.570099999999954	0.734983192533495
0.572099999999953	0.734854585890134
0.574099999999953	0.734662392305562
0.576099999999953	0.734510990575892
0.578099999999953	0.734343651504431
0.580099999999952	0.734212870006822
0.582099999999952	0.73409052537804
0.584099999999952	0.733962834218442
0.586099999999952	0.733851421014156
0.588099999999952	0.733675600048052
0.590099999999951	0.733505752562662
0.592099999999951	0.733356700695137
0.594099999999951	0.733125563601013
0.596099999999951	0.732911166513866
0.59809999999995	0.732710277389837
0.60009999999995	0.732498388860644
0.60209999999995	0.732320805993173
0.60409999999995	0.732137619340513
0.60609999999995	0.731970768100582
0.608099999999949	0.731830270834864
0.610099999999949	0.73161907348205
0.612099999999949	0.731424584455061
0.614099999999949	0.731255031170061
0.616099999999948	0.731118627625477
0.618099999999948	0.731055842659253
0.620099999999948	0.730999338234759
0.622099999999948	0.730942819547797
0.624099999999948	0.730904942772352
0.626099999999947	0.730799661450008
0.628099999999947	0.730690903736595
0.630099999999947	0.730610263553491
0.632099999999947	0.730490395529076
0.634099999999946	0.730331007070831
0.636099999999946	0.730216360526214
0.638099999999946	0.730086328385654
0.640099999999946	0.730035698807714
0.642099999999946	0.730025231578636
0.644099999999945	0.73000030942905
0.646099999999945	0.72996735410781
0.648099999999945	0.729942462701614
0.650099999999945	0.729862643401777
0.652099999999945	0.729793004941382
0.654099999999944	0.729736870752303
0.656099999999944	0.729631816181456
0.658099999999944	0.729505017363331
0.660099999999944	0.729417525059256
0.662099999999943	0.72929529275815
0.664099999999943	0.729191513327199
0.666099999999943	0.729111496863787
0.668099999999943	0.729033746280362
0.670099999999943	0.7289520624652
0.672099999999942	0.728902587924154
0.674099999999942	0.728801471988007
0.676099999999942	0.728695621166865
0.678099999999942	0.728613032747326
0.680099999999941	0.728526818300256
0.682099999999941	0.728390987821358
0.684099999999941	0.728282998656537
0.686099999999941	0.72817712881085
0.688099999999941	0.728070245023888
0.69009999999994	0.727986081803444
0.69209999999994	0.727954074395633
0.69409999999994	0.727937254321794
0.69609999999994	0.727920064580934
0.698099999999939	0.727918647365672
0.700099999999939	0.727876708620714
0.702099999999939	0.727819027269842
0.704099999999939	0.727795440872329
0.706099999999939	0.727735150707777
0.708099999999938	0.7276506779314
0.710099999999938	0.727575151024238
0.712099999999938	0.727523075625548
0.714099999999938	0.72743784361486
0.716099999999937	0.727386632315602
0.718099999999937	0.727322808192721
0.720099999999937	0.727240760773959
0.722099999999937	0.727144551624769
0.724099999999937	0.727081982356276
0.726099999999936	0.726992186387671
0.728099999999936	0.726877998767257
0.730099999999936	0.726792601652806
0.732099999999936	0.726714930402788
0.734099999999935	0.726613803685491
0.736099999999935	0.726489897457126
0.738099999999935	0.726385075574195
0.740099999999935	0.726288040190005
0.742099999999935	0.72618634710618
0.744099999999934	0.726103334180101
0.746099999999934	0.726003546658255
0.748099999999934	0.725873981085628
0.750099999999934	0.725763341403981
0.752099999999933	0.725671172427802
0.754099999999933	0.725554684934921
0.756099999999933	0.725408223084201
0.758099999999933	0.725292275263237
0.760099999999933	0.725172395394109
0.762099999999932	0.725051760488141
0.764099999999932	0.724995567630289
0.766099999999932	0.72496809561836
0.768099999999932	0.72492980217031
0.770099999999932	0.724889295213608
0.772099999999931	0.72486448009358
0.774099999999931	0.724835115607425
0.776099999999931	0.724782173372131
0.778099999999931	0.724735711359518
0.78009999999993	0.724704871726405
0.78209999999993	0.724663485065881
0.78409999999993	0.724597751760056
0.78609999999993	0.724528411055437
0.78809999999993	0.724487323641189
0.790099999999929	0.724423245226997
0.792099999999929	0.724393860228619
0.794099999999929	0.724400498467778
0.796099999999929	0.724397357082672
0.798099999999928	0.724350043997722
0.800099999999928	0.724311643755561
0.802099999999928	0.724274823780461
0.804099999999928	0.724248215388731
0.806099999999928	0.724184765962404
0.808099999999927	0.724117304560944
0.810099999999927	0.724075795213304
0.812099999999927	0.724014491763547
0.814099999999927	0.723944312729842
0.816099999999926	0.723877390248133
0.818099999999926	0.723811925886737
0.820099999999926	0.723743530014911
0.822099999999926	0.723675011719805
0.824099999999926	0.723619996337578
0.826099999999925	0.723566696055347
0.828099999999925	0.723492709339773
0.830099999999925	0.723416591344264
0.832099999999925	0.723341994745016
0.834099999999924	0.723289415322152
0.836099999999924	0.72321969397572
0.838099999999924	0.723130117348008
0.840099999999924	0.723052459232946
0.842099999999924	0.722999747053264
0.844099999999923	0.722919800870399
0.846099999999923	0.722835153201275
0.848099999999923	0.722752658339879
0.850099999999923	0.722683511658299
0.852099999999922	0.722611015287194
0.854099999999922	0.722546934863371
0.856099999999922	0.722496067306486
0.858099999999922	0.722435105829805
0.860099999999922	0.722381308337725
0.862099999999921	0.722298401719054
0.864099999999921	0.722228683083609
0.866099999999921	0.722183405895548
0.868099999999921	0.722106397814408
0.87009999999992	0.722023308823256
0.87209999999992	0.721944570679798
0.87409999999992	0.72187895811454
0.87609999999992	0.721818860011601
0.87809999999992	0.721733248159302
0.880099999999919	0.721646093140899
0.882099999999919	0.721579390906217
0.884099999999919	0.721551127225364
0.886099999999919	0.721502933026445
0.888099999999919	0.721466362153704
0.890099999999918	0.721452358494326
0.892099999999918	0.721426451042311
0.894099999999918	0.721386017991572
0.896099999999918	0.721345004084834
0.898099999999917	0.721315504441559
0.900099999999917	0.721288909669816
0.902099999999917	0.721259708788732
0.904099999999917	0.721200254926241
0.906099999999917	0.721162994131997
0.908099999999916	0.721137038040553
0.910099999999916	0.721111460444382
0.912099999999916	0.721062329939749
0.914099999999916	0.721004108608418
0.916099999999915	0.720957003150678
0.918099999999915	0.720892446580026
0.920099999999915	0.72080783126919
0.922099999999915	0.72073406548723
0.924099999999915	0.720681697068953
0.926099999999914	0.720608477018221
0.928099999999914	0.720533603488852
0.930099999999914	0.720451663651281
0.932099999999914	0.720380446257713
0.934099999999913	0.720319917348622
0.936099999999913	0.720242518213917
0.938099999999913	0.72016433734917
0.940099999999913	0.720075877197708
0.942099999999913	0.720008628865085
0.944099999999912	0.719945089232947
0.946099999999912	0.719866185284538
0.948099999999912	0.719837802563734
0.950099999999912	0.719811827235438
0.952099999999911	0.719785786245883
0.954099999999911	0.719750783799347
0.956099999999911	0.719708453712384
0.958099999999911	0.71967553306653
0.960099999999911	0.719651995854705
0.96209999999991	0.719625223686306
0.96409999999991	0.71957736208107
0.96609999999991	0.71953655944071
0.96809999999991	0.719505140851064
0.970099999999909	0.719483081854018
0.972099999999909	0.719452878032058
0.974099999999909	0.719404401486202
0.976099999999909	0.719367542603166
0.978099999999909	0.719339865381763
0.980099999999908	0.71931938455822
0.982099999999908	0.719285510543196
0.984099999999908	0.719279881987569
0.986099999999908	0.719300514663368
0.988099999999908	0.719306779179113
0.990099999999907	0.719312593983317
0.992099999999907	0.719304156983875
0.994099999999907	0.719303609765315
0.996099999999907	0.719320778917037
0.998099999999906	0.719324630854123
1.00009999999991	0.71932968210109
1.00209999999991	0.719317109083554
1.00409999999991	0.71931228530047
1.00609999999991	0.719315196543775
1.00809999999991	0.719316732317248
1.01009999999991	0.719316229864152
1.0120999999999	0.719297782193724
1.0140999999999	0.719284587655678
1.0160999999999	0.719263315302038
1.0180999999999	0.719231359530633
1.0200999999999	0.719185008085517
1.0220999999999	0.719155978780717
1.0240999999999	0.719134616140879
1.0260999999999	0.719112480394346
1.0280999999999	0.719082593468866
1.0300999999999	0.719035919991503
1.0320999999999	0.719004734663523
1.0340999999999	0.718981264144283
1.0360999999999	0.718964157286039
1.0380999999999	0.718932357402066
1.0400999999999	0.71889388451801
1.0420999999999	0.718853850830605
1.0440999999999	0.718830960420152
1.0460999999999	0.718815750339696
1.0480999999999	0.718791799057618
1.0500999999999	0.718764323118295
1.0520999999999	0.718728450149283
1.0540999999999	0.718709529502304
1.0560999999999	0.718679750834677
1.0580999999999	0.718644704681235
1.0600999999999	0.718602385681038
1.0620999999999	0.718567582238769
1.0640999999999	0.718549538874314
1.0660999999999	0.718530629607172
1.0680999999999	0.718503689501877
1.0700999999999	0.71846463218365
1.0720999999999	0.718431892803959
1.0740999999999	0.718415706015727
1.0760999999999	0.718406856468402
1.0780999999999	0.718382517375053
1.0800999999999	0.718353511311604
1.0820999999999	0.718318484293576
1.0840999999999	0.718299802852227
1.0860999999999	0.718288329356036
1.0880999999999	0.71827453523748
1.0900999999999	0.718254296742332
1.0920999999999	0.718218013148401
1.0940999999999	0.718196464416601
1.0960999999999	0.718174368892908
1.0980999999999	0.718144645867087
1.1000999999999	0.718101936396363
1.1020999999999	0.718071992248284
1.10409999999989	0.718049137657077
1.10609999999989	0.718033366322539
1.10809999999989	0.718008450664124
1.11009999999989	0.717988980631659
1.11209999999989	0.717951813784052
1.11409999999989	0.717930538063248
1.11609999999989	0.717916237969783
1.11809999999989	0.717915046559743
1.12009999999989	0.717895488498846
1.12209999999989	0.717879118537111
1.12409999999989	0.717870499129021
1.12609999999989	0.717860013585358
1.12809999999989	0.717887440115424
1.13009999999989	0.717903887279428
1.13209999999989	0.717933241892114
1.13409999999989	0.717936080675202
1.13609999999989	0.71795285414223
1.13809999999989	0.717969436392734
1.14009999999989	0.717978864419353
1.14209999999989	0.717979312515653
1.14409999999989	0.717990705082446
1.14609999999989	0.718008031011613
1.14809999999989	0.718031288799406
1.15009999999989	0.718058907428349
1.15209999999989	0.718083778210137
1.15409999999989	0.718095034616743
1.15609999999989	0.718111796933316
1.15809999999989	0.71814306443842
1.16009999999989	0.718180214326412
1.16209999999989	0.718207779475024
1.16409999999989	0.718241386109831
1.16609999999989	0.718263531782437
1.16809999999989	0.718291419590798
1.17009999999989	0.718315081216371
1.17209999999989	0.718340575783968
1.17409999999989	0.718356477981705
1.17609999999989	0.718387854788793
1.17809999999989	0.718433014446034
1.18009999999989	0.718491485712752
1.18209999999989	0.718552972544403
1.18409999999989	0.718609042923053
1.18609999999989	0.718652092275721
1.18809999999989	0.718697991324896
1.19009999999989	0.718757068116292
1.19209999999989	0.718820887511841
1.19409999999988	0.7188795361984
1.19609999999988	0.718941182449871
1.19809999999988	0.718989522090154
1.20009999999988	0.719049014830303
1.20209999999988	0.719113254316608
1.20409999999988	0.719182244394914
1.20609999999988	0.719256827307729
1.20809999999988	0.719326433174244
1.21009999999988	0.719395047610386
1.21209999999988	0.719464867444051
1.21409999999988	0.719539437862817
1.21609999999988	0.719611593610891
1.21809999999988	0.71968246245302
1.22009999999988	0.719743832128052
1.22209999999988	0.719818199274654
1.22409999999988	0.719905539525224
1.22609999999988	0.719997589791759
1.22809999999988	0.720082764011049
1.23009999999988	0.720175798651111
1.23209999999988	0.720255728608909
1.23409999999988	0.720349306645802
1.23609999999988	0.720447559086958
1.23809999999988	0.720550491084469
1.24009999999988	0.720658644421027
1.24209999999988	0.720769302057257
1.24409999999988	0.720872786939265
1.24609999999988	0.720984926348422
1.24809999999988	0.721101626383216
1.25009999999988	0.721243464815737
1.25209999999988	0.721393397357583
1.25409999999988	0.721540427243656
1.25609999999988	0.721685542446943
1.25809999999988	0.721831161663382
1.26009999999988	0.721980553570335
1.26209999999988	0.722135643392511
1.26409999999988	0.722291486325553
1.26609999999988	0.722439812646332
1.26809999999988	0.722585465274217
1.27009999999988	0.722750932236333
1.27209999999988	0.722920064079596
1.27409999999988	0.723092870174347
1.27609999999988	0.723270710803007
1.27809999999988	0.723448187293492
1.28009999999988	0.723613149429344
1.28209999999988	0.723789836523093
1.28409999999988	0.723978238656166
1.28609999999987	0.724178347070928
1.28809999999987	0.724378544382875
1.29009999999987	0.724578266371795
1.29209999999987	0.724781691377085
1.29409999999987	0.724979392480766
1.29609999999987	0.725188739599441
1.29809999999987	0.725403299811437
1.30009999999987	0.725617381019327
1.30209999999987	0.72582571737545
1.30409999999987	0.726037902881069
1.30609999999987	0.726249897822505
1.30809999999987	0.726469183980068
1.31009999999987	0.726699986076977
1.31209999999987	0.726925129961048
1.31409999999987	0.727163498231464
1.31609999999987	0.727393514990856
1.31809999999987	0.727632167860961
1.32009999999987	0.727882297040378
1.32209999999987	0.728135972404497
1.32409999999987	0.728409051015043
1.32609999999987	0.72867486944233
1.32809999999987	0.728956978605321
1.33009999999987	0.729228891038173
1.33209999999987	0.729511217328383
1.33409999999987	0.729812818776955
1.33609999999987	0.73011787849351
1.33809999999987	0.730434309947571
1.34009999999987	0.730750684425012
1.34209999999987	0.731076066570608
1.34409999999987	0.731398648688743
1.34609999999987	0.731732618987483
1.34809999999987	0.732077881806451
1.35009999999987	0.732423316996168
1.35209999999987	0.732776494491656
1.35409999999987	0.73312953335573
1.35609999999987	0.733491598925268
1.35809999999987	0.733848257190306
1.36009999999987	0.734215334641893
1.36209999999987	0.734593583012295
1.36409999999987	0.734972355459797
1.36609999999987	0.735365628965331
1.36809999999987	0.735751368998711
1.37009999999987	0.736145612826265
1.37209999999987	0.736558844603671
1.37409999999987	0.736975311481282
1.37609999999986	0.737402908026118
1.37809999999986	0.737841401362969
1.38009999999986	0.738276255488232
1.38209999999986	0.738719564335553
1.38409999999986	0.739160243868815
1.38609999999986	0.73961986788659
1.38809999999986	0.740082679165489
1.39009999999986	0.740564469348152
1.39209999999986	0.741052206778164
1.39409999999986	0.741533078824243
1.39609999999986	0.742026723813661
1.39809999999986	0.742514472788116
1.40009999999986	0.74302121351322
1.40209999999986	0.743531086572953
1.40409999999986	0.744046710553894
1.40609999999986	0.744564019344086
1.40809999999986	0.745087385028942
1.41009999999986	0.745614733015441
1.41209999999986	0.746168650075505
1.41409999999986	0.746733097507008
1.41609999999986	0.747308099307351
1.41809999999986	0.747884341876086
1.42009999999986	0.748459362755851
1.42209999999986	0.749041863558627
1.42409999999986	0.749623173994218
1.42609999999986	0.75021506871051
1.42809999999986	0.750817573647783
1.43009999999986	0.751422765182053
1.43209999999986	0.752042611559321
1.43409999999986	0.752655570933786
1.43609999999986	0.753275809040409
1.43809999999986	0.753889829483121
1.44009999999986	0.754514515607725
1.44209999999986	0.755149895777744
1.44409999999986	0.755783458321541
1.44609999999986	0.756415777099434
1.44809999999986	0.757050436188089
1.45009999999986	0.757684204903864
1.45209999999986	0.758320176900303
1.45409999999986	0.758954761375036
1.45609999999986	0.759600010388939
1.45809999999986	0.760254248383389
1.46009999999986	0.760899260681783
1.46209999999986	0.761554267618723
1.46409999999986	0.762199514326768
1.46609999999985	0.76284741680805
1.46809999999985	0.763519283245353
1.47009999999985	0.764202065822789
1.47209999999985	0.764887023336334
1.47409999999985	0.76556810763742
1.47609999999985	0.766250637745746
1.47809999999985	0.766930921208641
1.48009999999985	0.767603966389878
1.48209999999985	0.768287218677876
1.48409999999985	0.768980710856099
1.48609999999985	0.769668264498943
1.48809999999985	0.770366098682084
1.49009999999985	0.771058566826924
1.49209999999985	0.771755126756188
1.49409999999985	0.772440937794921
1.49609999999985	0.773137099279741
1.49809999999985	0.773827270614793
1.50009999999985	0.77452774906394
1.50209999999985	0.775212876556374
1.50409999999985	0.775911787029099
1.50609999999985	0.776598518286803
1.50809999999985	0.777280814800449
1.51009999999985	0.777969026988577
1.51209999999985	0.778650476659948
1.51409999999985	0.779342199210794
1.51609999999985	0.780027815962958
1.51809999999985	0.780717291026089
1.52009999999985	0.781395174969139
1.52209999999985	0.782079082741795
1.52409999999985	0.782755781189195
1.52609999999985	0.783442766677637
1.52809999999985	0.784123579022689
1.53009999999985	0.784814715177341
1.53209999999985	0.785507947593924
1.53409999999985	0.786200455345317
1.53609999999985	0.786886603887889
1.53809999999985	0.787574843473219
1.54009999999985	0.788253273796804
1.54209999999985	0.788933769616794
1.54409999999985	0.789624657997401
1.54609999999985	0.790317662854812
1.54809999999985	0.791004480271385
1.55009999999985	0.791701744781965
1.55209999999985	0.792392363836239
1.55409999999985	0.793083089809067
1.55609999999985	0.793770576326345
1.55809999999984	0.794454184091079
1.56009999999984	0.795148247642089
1.56209999999984	0.795836070605979
1.56409999999984	0.796528852261663
1.56609999999984	0.797209908870398
1.56809999999984	0.797899558256858
1.57009999999984	0.798573438170834
1.57209999999984	0.799257780765375
1.57409999999984	0.7999333938566
1.57609999999984	0.80060935717006
1.57809999999984	0.801287350356749
1.58009999999984	0.801967383378571
1.58209999999984	0.802640353772787
1.58409999999984	0.803313183076276
1.58609999999984	0.803983319575271
1.58809999999984	0.804649669691783
1.59009999999984	0.805326458795442
1.59209999999984	0.805996780821043
1.59409999999984	0.806669099550901
1.59609999999984	0.807351906468498
1.59809999999984	0.808028253968029
1.60009999999984	0.808704097414623
1.60209999999984	0.809373055310495
1.60409999999984	0.810045702124784
1.60609999999984	0.810706808166926
1.60809999999984	0.811378370522249
1.61009999999984	0.812051888370577
1.61209999999984	0.812723069209669
1.61409999999984	0.813412282418846
1.61609999999984	0.814102973482772
1.61809999999984	0.814783860983077
1.62009999999984	0.815457366688286
1.62209999999984	0.81613405694333
1.62409999999984	0.816806326270399
1.62609999999984	0.817479987040287
1.62809999999984	0.818155048467707
1.63009999999984	0.818828569447857
1.63209999999984	0.819495176300047
1.63409999999984	0.820163166281224
1.63609999999984	0.820823378504693
1.63809999999984	0.821482564803299
1.64009999999984	0.822139744278192
1.64209999999984	0.822790255542124
1.64409999999984	0.823442103940344
1.64609999999984	0.824095297481759
1.64809999999983	0.824749844097629
1.65009999999983	0.825395486407346
1.65209999999983	0.826050080952349
1.65409999999983	0.826693315102405
1.65609999999983	0.827331119909602
1.65809999999983	0.8279702049756
1.66009999999983	0.828610577486176
1.66209999999983	0.829260953439084
1.66409999999983	0.829903928725859
1.66609999999983	0.830548212530265
1.66809999999983	0.831190163694739
1.67009999999983	0.831835688985422
1.67209999999983	0.832473750176059
1.67409999999983	0.833105597808026
1.67609999999983	0.833744893273108
1.67809999999983	0.834376681712903
1.68009999999983	0.835009718284107
1.68209999999983	0.835650683430944
1.68409999999983	0.836274691331936
1.68609999999983	0.836899908477187
1.68809999999983	0.837529850579691
1.69009999999983	0.838147686229597
1.69209999999983	0.838775519456432
1.69409999999983	0.839387872665796
1.69609999999983	0.840000020949447
1.69809999999983	0.84062215034738
1.70009999999983	0.84123661809484
1.70209999999983	0.841859349661053
1.70409999999983	0.8424659662816
1.70609999999983	0.843082543246952
1.70809999999983	0.843686537317114
1.71009999999983	0.844295613153212
1.71209999999983	0.8448968977074
1.71409999999983	0.845500171054625
1.71609999999983	0.846092490932389
1.71809999999983	0.846694704245972
1.72009999999983	0.847289040369296
1.72209999999983	0.847893290359274
1.72409999999983	0.848479844865759
1.72609999999983	0.849075924297499
1.72809999999983	0.849662160927835
1.73009999999983	0.850250702580741
1.73209999999983	0.850831245434029
1.73409999999983	0.851421653920963
1.73609999999983	0.85200405795228
1.73809999999983	0.852596346146161
1.74009999999982	0.853180623714878
1.74209999999982	0.853774803536503
1.74409999999982	0.854355870982479
1.74609999999982	0.854941093314741
1.74809999999982	0.855527218912912
1.75009999999982	0.856099809976581
1.75209999999982	0.856678817257379
1.75409999999982	0.857249689275981
1.75609999999982	0.857830423256781
1.75809999999982	0.858403014213341
1.76009999999982	0.858979851145622
1.76209999999982	0.859554011018812
1.76409999999982	0.860119958863001
1.76609999999982	0.86068910887916
1.76809999999982	0.861246904706129
1.77009999999982	0.861814524251509
1.77209999999982	0.862375597741218
1.77409999999982	0.86292610882978
1.77609999999982	0.863486410550853
1.77809999999982	0.864038378791498
1.78009999999982	0.864600151404739
1.78209999999982	0.865156971244206
1.78409999999982	0.865702336605322
1.78609999999982	0.86625748963778
1.78809999999982	0.866806709763358
1.79009999999982	0.867343870059311
1.79209999999982	0.867890782135588
1.79409999999982	0.868434908396022
1.79609999999982	0.868993093926327
1.79809999999982	0.869551477475054
1.80009999999982	0.870100926152444
1.80209999999982	0.870659704881925
1.80409999999982	0.871215870184107
1.80609999999982	0.871756973690703
1.80809999999982	0.87230739080997
1.81009999999982	0.872855989438985
1.81209999999982	0.873387912819018
1.81409999999982	0.873929128933378
1.81609999999982	0.874470475317418
1.81809999999982	0.875002766762591
1.82009999999982	0.875544369574232
1.82209999999982	0.876086103814934
1.82409999999982	0.876618766788326
1.82609999999982	0.877160757912927
1.82809999999982	0.87769845614587
1.83009999999981	0.878223674915287
1.83209999999981	0.878758202208353
1.83409999999981	0.879280436014221
1.83609999999981	0.879806171491596
