t	fg
0	0	0	0
0.002	6.19271457540134E-06	9.99042E-08	0
0.0041	6.19444179805505E-06	2.0480361E-07	5.50067E-09
0.006	6.19767890810127E-06	2.997126E-07	7.21476E-09
0.00800000000000001	6.20282223035473E-06	3.996168E-07	7.22082E-09
0.0101	6.21015784393776E-06	4.9969695E-07	7.23261E-09
0.0121	6.21900539865169E-06	5.0321595E-07	7.25099E-09
0.0141	6.22975439973928E-06	5.0673495E-07	7.27846E-09
0.0161	6.2465745693311E-06	5.1025395E-07	2.65633E-08
0.0180999999999999	6.27856207185781E-06	5.1377295E-07	2.66161E-08
0.0200999999999999	6.32399990288772E-06	5.30040739999992E-07	2.66857E-08
0.0220999999999999	6.37526394589439E-06	7.8853553999999E-07	2.6775E-08
0.0240999999999999	6.43268308019471E-06	1.04703033999999E-06	2.68877E-08
0.0260999999999999	6.49661671870277E-06	1.30552513999999E-06	2.70276E-08
0.0280999999999999	6.56745558370389E-06	1.56401993999999E-06	2.71991E-08
0.0300999999999999	6.64562317187346E-06	1.8121529E-06	2.74075E-08
0.0320999999999999	6.73158578777636E-06	1.8634109E-06	2.76586E-08
0.0341	6.82609908422413E-06	1.9146689E-06	2.79593E-08
0.036	6.924938725386E-06	1.963364E-06	2.82984E-08
0.0380000000000001	7.03984726642207E-06	2.014622E-06	2.87206E-08
0.0400000000000001	7.16739935519484E-06	2.06588000000003E-06	2.92208E-08
0.0420000000000002	7.30956139352441E-06	2.62341069306936E-06	2.98123000000001E-08
0.0440000000000002	7.46927808334644E-06	3.18094138613868E-06	3.05111000000001E-08
0.0460000000000003	7.64982960981045E-06	3.738472079208E-06	3.13360000000001E-08
0.0480000000000003	7.85331592781215E-06	4.29600277227733E-06	3.23097000000002E-08
0.0500000000000004	8.08193228555073E-06	4.85353346534665E-06	3.34592000000003E-08
0.0520000000000005	8.33807564991207E-06	5.13062730000006E-06	3.48168000000003E-08
0.0540000000000005	8.62436701326532E-06	5.39296130000007E-06	3.64214000000005E-08
0.0560000000000006	8.94367565564711E-06	5.65529530000008E-06	3.83191000000006E-08
0.0580000000000006	9.29914544976491E-06	5.91762930000008E-06	4.05655000000008E-08
0.0600000000000007	9.69422329745569E-06	6.17996330000009E-06	4.3226700000001E-08
0.0620000000000007	1.01326897872531E-05	6.62584680000017E-06	4.63817000000013E-08
0.0640000000000008	1.06186921635238E-05	7.08139080000018E-06	5.01248000000016E-08
0.0660000000000009	1.1156779698191E-05	7.5369348000002E-06	5.45682000000021E-08
0.0680000000000009	1.17519415563359E-05	7.99247880000021E-06	5.98457000000026E-08
0.070000000000001	1.24096472471053E-05	8.44802280000023E-06	6.61158000000033E-08
0.072000000000001	1.3135889750875E-05	9.20360505050545E-06	7.35669000000042E-08
0.0740000000000011	1.39372314129458E-05	9.97497878787921E-06	8.24218000000053E-08
0.0760000000000012	1.48208526928651E-05	1.0746352525253E-05	9.29440000000066E-08
0.0780000000000012	1.57946038567588E-05	1.15177262626267E-05	1.05444000000008E-07
0.0800000000000013	1.68670596977734E-05	1.22891000000008E-05	1.2028900000001E-07
0.0820000000000013	1.80475773667685E-05	1.35749000000008E-05	1.37908000000013E-07
0.0840000000000014	1.93463573916687E-05	1.48607000000009E-05	1.58807000000016E-07
0.0860000000000014	2.07745079592939E-05	1.61465000000009E-05	1.8357700000002E-07
0.0880000000000015	2.23441125279081E-05	1.7432300000001E-05	2.12909000000024E-07
0.0900000000000016	2.4068300832051E-05	1.87181000000016E-05	2.47607000000029E-07
0.0920000000000016	2.59613233332863E-05	2.08322200000017E-05	2.88611000000036E-07
0.0940000000000017	2.80386291611924E-05	2.29463400000018E-05	3.37008000000044E-07
0.0960000000000017	3.03169475780435E-05	2.50604600000018E-05	3.94063000000054E-07
0.0980000000000018	3.28143729880322E-05	2.71745800000019E-05	4.61235000000065E-07
0.100000000000002	3.55504534973622E-05	2.92887000000031E-05	5.40211000000079E-07
0.102000000000002	3.85462830148917E-05	3.27025400000032E-05	6.32936000000095E-07
0.104000000000002	4.18245968640321E-05	3.61163800000033E-05	7.41646000000115E-07
0.106000000000002	4.54098708550525E-05	3.95302200000034E-05	8.68907000000139E-07
0.108000000000002	4.93284237426015E-05	4.29440600000035E-05	1.01766000000017E-06
0.110000000000002	5.36085229658417E-05	4.63579000000057E-05	1.1912700000002E-06
0.112000000000002	5.82804935378987E-05	5.17615200000059E-05	1.39359000000024E-06
0.114000000000002	6.33768299170527E-05	5.7165140000006E-05	1.62898000000028E-06
0.116000000000002	6.89323106540005E-05	6.25687600000062E-05	1.90243000000034E-06
0.118000000000002	7.49841155673488E-05	6.79723800000064E-05	2.2196000000004E-06
0.120000000000002	8.157194515299E-05	7.33760000000101E-05	2.58691000000048E-06
0.122000000000002	8.87381418819555E-05	8.17492000000104E-05	3.01160000000057E-06
0.124000000000003	9.65278129855149E-05	9.01224000000105E-05	3.50191000000067E-06
0.126000000000002	0.000104988954265509	9.84956000000103E-05	4.06707000000074E-06
0.128000000000002	0.000114172574402076	0.000106868800000009	4.71753000000078E-06
0.130000000000002	0.000124132819159914	0.000115242000000013	5.4650200000008E-06
0.132000000000002	0.000134927094818074	0.000127936400000011	6.32272000000082E-06
0.134000000000002	0.000146616190067026	0.00014063080000001	7.30541000000083E-06
0.136000000000001	0.000159264395530582	0.000153325200000008	8.42964000000081E-06
0.138000000000001	0.000172939619979476	0.000166019600000007	9.71393000000076E-06
0.140000000000001	0.000187713502208456	0.000178714000000008	1.11789000000007E-05
0.142000000000001	0.000203661517450181	0.000197541400000006	1.28477000000006E-05
