t	fs
0	0	0
0.02	8.59819186378981E-07	3.55555555555556E-06
0.04	3.62267308166878E-06	1.42222222222222E-05
0.06	8.29094345646877E-06	3.20000000000001E-05
0.0800000000000001	1.4864630310779E-05	5.6888888888889E-05
0.1	2.33437336445995E-05	8.8888888888889E-05
0.12	3.55745815347642E-05	0.000128
0.14	5.66902084250562E-05	0.000174222222222222
0.16	8.99764584587469E-05	0.000227555555555556
0.18	0.00013086347985138	0.000288
0.2	0.000190719364086443	0.000355555555555556
0.22	0.000248518288959249	0.000430222222222223
0.24	0.000305532096125296	0.000512000000000001
0.26	0.00036260372921604	0.00060088888888889
0.28	0.000440861675363341	0.00069688888888889
0.3	0.000524743924272164	0.000800000000000001
0.32	0.0006171101743122	0.000910222222222224
0.34	0.000714203515689161	0.00102755555555556
0.36	0.000820011757945002	0.001152
0.38	0.000937560811597128	0.00128355555555556
0.4	0.00104927782275682	0.00142222222222222
0.42	0.00116439976162955	0.001568
0.44	0.00129883483432963	0.00172088888888889
0.46	0.0014488767341362	0.00188088888888889
0.48	0.00159996035151638	0.002048
0.5	0.00175369481165685	0.00222222222222223
0.52	0.00191184647351563	0.00240355555555556
0.54	0.00207757886338405	0.002592
0.56	0.00224992542596296	0.00278755555555556
0.58	0.00242344857089089	0.00299022222222223
0.6	0.00261315150986106	0.0032
0.62	0.00282214085235067	0.00341688888888889
0.64	0.00303666460502452	0.00364088888888889
0.66	0.00325013217032391	0.00387200000000001
0.68	0.00346297890830419	0.00411022222222223
0.700000000000001	0.00367793656344103	0.00435555555555556
0.720000000000001	0.00390654585467633	0.00460800000000001
0.740000000000001	0.00414363178087806	0.00486755555555556
0.760000000000001	0.00439009421328131	0.00513422222222223
0.780000000000001	0.00464266067882273	0.00540800000000001
0.800000000000001	0.00491334769147926	0.0056888888888889
0.820000000000001	0.00518461812043527	0.0059768888888889
0.840000000000001	0.00545459063505467	0.00627200000000001
0.860000000000001	0.00572519608706021	0.00657422222222223
0.880000000000001	0.00601727583473132	0.00688355555555557
0.900000000000001	0.00631625372929505	0.00720000000000001
0.920000000000001	0.0066218934893715	0.00752355555555557
0.940000000000001	0.00693275160497841	0.00785422222222223
0.960000000000001	0.00724892357516815	0.00819200000000002
0.980000000000001	0.00757824428106158	0.0085368888888889
1	0.00790425316311211	0.0088888888888889
1.021	0.00825001002833034	0.00926614222222219
1.041	0.00859848084572743	0.00963271999999993
1.06099999999999	0.00896645551459439	0.0100064088888888
1.08099999999999	0.00933066355357455	0.0103872088888887
1.10099999999999	0.00969920463313787	0.0107751199999998
1.12099999999999	0.0100702607398518	0.011170142222222
1.14099999999999	0.0104463039926732	0.0115722755555553
1.16099999999998	0.0108326444548324	0.0119815199999996
1.18099999999998	0.0112210093884483	0.0123978755555552
1.20099999999998	0.0116249189764381	0.0128213422222218
1.22099999999998	0.0120453478813462	0.0132519199999995
1.24099999999997	0.0124757145608416	0.0136896088888883
1.26099999999997	0.0129012989638783	0.0141344088888883
1.28099999999997	0.0133258328092735	0.0145863199999993
1.30099999999997	0.0137524560160628	0.0150453422222215
1.32099999999997	0.0141988233880456	0.0155114755555547
1.34099999999996	0.0146538693593776	0.0159847199999991
1.36099999999996	0.0151136535241899	0.0164650755555546
1.38099999999996	0.0155790704536012	0.0169525422222212
