t	Sg
0	0
0.001	0
0.002	0
0.0031	0
0.0041	0.184263546384712
0.005	0.184263546384712
0.006	0.184263546384712
0.00700000000000001	0.521176012696448
0.00800000000000001	1.17264602856701
0.009	1.42214124739249
0.0091	1.42214872086056
0.0101	1.88595587895672
0.0111	2.79594590543817
0.0121	3.67778790232212
0.0131	4.53238465941929
0.0141	5.36252921642126
0.0151	6.5637107447446
0.0161	7.71938324804824
0.0171	8.83285515871189
0.0180999999999999	9.91130720485002
0.0190999999999999	11.2971551728764
0.0200999999999999	12.8284308993533
0.0210999999999999	14.116157308867
0.0220999999999999	15.1763026757551
0.0230999999999999	16.3936261519431
0.0240999999999999	18.047177719938
0.0250999999999999	19.4711458686978
0.0260999999999999	20.4160637002595
0.0270999999999999	22.2070046573109
0.0280999999999999	23.5289238884756
0.0290999999999999	24.825429895893
0.0300999999999999	25.9367965155484
0.0310999999999999	27.5859311150458
0.0320999999999999	29.0446205844365
0.0330999999999999	30.1091483775773
0.0341	31.5355332525972
0.0351	32.9482019644157
0.036	34.480909679191
0.037	35.8738098893458
0.0380000000000001	37.2656509993474
0.0390000000000001	38.5146453684732
0.0400000000000001	40.2408309634592
0.0410000000000001	41.6496959850624
0.0420000000000002	43.2452066931915
0.0430000000000002	44.6872388771723
0.0440000000000002	46.3169633888733
0.0450000000000003	47.8114219540077
0.0460000000000003	49.4966130462716
0.0470000000000003	51.2160849639708
0.0480000000000003	52.8277788778135
0.0490000000000004	54.6371075019916
0.0500000000000004	56.4995259042876
0.0510000000000004	58.1454201340295
0.0520000000000005	60.275053787444
0.0530000000000005	62.3417461888274
0.0540000000000005	64.4903566114867
0.0550000000000005	66.4638498617583
0.0560000000000006	68.8054008556504
0.0570000000000006	71.397702570381
0.0580000000000006	73.9689202864836
0.0590000000000007	76.4108219758567
0.0600000000000007	79.3997327896171
0.0610000000000007	82.3980894463986
0.0620000000000007	85.3059509796132
0.0630000000000008	88.801623614308
0.0640000000000008	92.3413082524144
0.0650000000000008	95.8341559828597
0.0660000000000009	99.9663175432388
0.0670000000000009	103.92647217179
0.0680000000000009	108.567590616595
0.0690000000000009	113.235649269926
0.070000000000001	118.206033594156
0.071000000000001	123.319529632696
0.072000000000001	129.212893733531
0.0730000000000011	135.213261998543
0.0740000000000011	141.602617411385
0.0750000000000011	148.138061064664
0.0760000000000012	155.374687743305
0.0770000000000012	163.28756403891
0.0780000000000012	171.204630350648
0.0790000000000012	180.135707239067
0.0800000000000013	189.101606307167
0.0810000000000013	198.871679255004
0.0820000000000013	209.240713648979
0.0830000000000014	220.233836674432
0.0840000000000014	232.154365620999
0.0850000000000014	244.477401562724
0.0860000000000014	257.188437560228
0.0870000000000015	270.916336775197
0.0880000000000015	285.388626338537
0.0890000000000015	300.964406551477
0.0900000000000016	316.655593267003
0.0910000000000016	333.822203277325
0.0920000000000016	351.074134143145
0.0930000000000016	369.506605222208
0.0940000000000017	389.169429151336
0.0950000000000017	408.855184465245
0.0960000000000017	429.774328497056
0.0970000000000018	451.478980054221
0.0980000000000018	473.945362109929
0.0990000000000018	497.294118701671
0.100000000000002	521.373842286451
0.101000000000002	546.147051951613
0.102000000000002	571.571709432086
0.103000000000002	597.821247806743
0.104000000000002	624.664757485187
0.105000000000002	648.894782690193
0.106000000000002	676.685260481948
0.107000000000002	704.910100581643
0.108000000000002	733.514145936071
0.109000000000002	762.442223396374
0.110000000000002	791.639823659542
0.111000000000002	821.053720288979
0.112000000000002	850.632133633502
0.113000000000002	880.326180809386
0.114000000000002	910.088898817283
0.115000000000002	939.876939049771
0.116000000000002	969.650244112087
0.117000000000002	999.372234684654
0.118000000000002	1029.00992610301
0.119000000000002	1058.53396177463
0.120000000000002	1087.91765998084
0.121000000000002	1117.13961547158
0.122000000000002	1146.17970023972
0.123000000000002	1175.02143719059
0.124000000000003	1203.65079406259
0.125000000000003	1232.05587446616
0.126000000000002	1260.22602360088
0.127000000000002	1288.1534981556
0.128000000000002	1315.83095417239
0.129000000000002	1343.25309937626
0.130000000000002	1370.41595734517
0.131000000000002	1397.31636051345
0.132000000000002	1423.95272127088
0.133000000000002	1450.32397549959
0.134000000000002	1476.43026631622
0.135000000000001	1502.27227487047
0.136000000000001	1527.85139031398
0.137000000000001	1553.16940368548
0.138000000000001	1578.22885543345
0.139000000000001	1603.0317045477
0.140000000000001	1627.5824881837
0.141000000000001	1651.88384992931
0.142000000000001	1675.93884221643
0.143000000000001	1699.75227084573
0.144	1723.32747801723
0.145	1741.50761043919
0.146	1764.56589395562
0.147	1787.39892179996
0.148	1810.01192329626
0.1491	1834.63625637984
0.1501	1851.47462182452
0.1511	1873.38039350846
0.1521	1895.08284015689
0.153099999999999	1916.58717856808
0.154099999999999	1937.89591257758
0.155099999999999	1959.01446054052
0.156099999999999	1979.94532265622
0.157099999999999	2000.6926693586
0.158099999999999	2021.26083630282
0.159099999999999	2041.65281662024
0.160099999999999	2056.27542167261
0.161099999999999	2076.28088954698
0.162099999999998	2096.12128491369
0.163099999999998	2115.79975232072
0.164099999999998	2135.32037762734
0.165099999999998	2154.68619641698
0.166099999999998	2173.89915241655
0.167099999999998	2192.96314601097
0.168099999999998	2211.88079485697
0.169099999999998	2230.65507990376
0.170099999999998	2249.28851708463
0.171099999999997	2267.78439876388
0.172099999999997	2286.14435073533
0.173099999999997	2304.37105483026
0.174099999999997	2322.46717270737
0.175099999999997	2340.43576791976
0.176099999999997	2358.27797193557
0.177099999999997	2375.99702523741
0.178099999999997	2384.53909140832
0.179099999999997	2401.9609467851
0.180099999999996	2419.266829922
0.181099999999996	2436.45804292548
0.182099999999996	2453.53716246652
0.183099999999996	2470.50536510665
0.184099999999996	2478.14676669589
0.185099999999996	2494.84522741885
0.186099999999996	2505.2616447118
0.187099999999996	2521.71775604307
0.188099999999996	2538.07361210083
0.189099999999995	2544.98005401942
0.190099999999995	2561.08742087842
0.191099999999995	2577.09935697265
0.192099999999995	2583.60793012596
0.193099999999995	2599.38063322043
0.194099999999995	2615.0633575278
0.195099999999995	2630.65617563779
0.196099999999995	2633.48043723326
0.197099999999995	2648.82976687955
0.198099999999995	2664.09424685256
0.199099999999994	2679.27433377395
