t	La
0	0	0
0.02	2.47270495001043	5.02831488843767
0.04	5.07555226581088	10.0566297768754
0.06	7.67839958161133	15.084944665313
0.0800000000000001	10.2812468974118	20.1132595537507
0.1	12.8840942132123	25.1415744421884
0.12	15.4869415290127	30.1698893306261
0.14	18.0897888448132	35.1982042190637
0.16	20.6926361606137	40.2265191075014
0.18	23.2954834764141	45.2548339959391
0.2	25.8983307922145	50.2831488843768
0.22	27.3340245652827	55.3114637728144
0.24	27.3340245652827	60.3397786612521
0.26	54.6680491305655	65.3680935496898
0.28	54.6680491305655	70.3964084381275
0.3	54.6680491305655	75.4247233265651
0.32	54.6680491305655	80.4530382150028
0.34	54.6680491305655	85.4813531034405
0.36	82.0020736958482	90.5096679918781
0.38	82.0020736958482	95.5379828803158
0.4	82.0020736958482	100.566297768754
0.42	82.0020736958482	105.594612657191
0.44	82.0020736958482	110.622927545629
0.46	82.0020736958482	115.651242434067
0.48	82.0020736958482	120.679557322504
0.5	82.0020736958482	125.707872210942
0.52	109.336098261131	130.73618709938
0.54	109.336098261131	135.764501987817
0.56	109.336098261131	140.792816876255
0.58	136.670122826414	145.821131764693
0.6	136.670122826414	150.84944665313
0.62	136.670122826414	155.877761541568
0.64	136.670122826414	160.906076430006
0.66	136.670122826414	165.934391318443
0.68	136.670122826414	170.962706206881
0.700000000000001	136.670122826414	175.991021095319
0.720000000000001	164.004147391696	181.019335983756
0.740000000000001	164.004147391696	186.047650872194
0.760000000000001	164.004147391696	191.075965760632
0.780000000000001	164.004147391696	196.104280649069
0.800000000000001	164.004147391696	201.132595537507
0.820000000000001	164.004147391696	206.160910425945
0.840000000000001	191.338171956979	211.189225314382
0.860000000000001	191.338171956979	216.21754020282
0.880000000000001	191.338171956979	221.245855091258
0.900000000000001	218.672196522262	226.274169979695
0.920000000000001	218.672196522262	231.302484868133
0.940000000000001	218.672196522262	236.330799756571
0.960000000000001	218.672196522262	241.359114645008
0.980000000000001	218.672196522262	246.387429533446
1	218.672196522262	251.415744421884
1.021	218.672196522262	256.695475054743
1.041	218.672196522262	261.72378994318
1.06099999999999	246.006221087544	266.752104831617
1.08099999999999	246.006221087544	271.780419720054
1.10099999999999	246.006221087544	276.808734608491
1.12099999999999	246.006221087544	281.837049496928
1.14099999999999	273.340245652827	286.865364385365
1.16099999999998	273.340245652827	291.893679273803
1.18099999999998	273.340245652827	296.92199416224
1.20099999999998	273.340245652827	301.950309050677
1.22099999999998	300.67427021811	306.978623939114
1.24099999999997	300.67427021811	312.006938827551
1.26099999999997	300.67427021811	317.035253715988
1.28099999999997	300.67427021811	322.063568604425
1.30099999999997	300.67427021811	327.091883492862
1.32099999999997	300.67427021811	332.120198381299
1.34099999999996	300.67427021811	337.148513269737
1.36099999999996	300.67427021811	342.176828158174
1.38099999999996	300.67427021811	347.205143046611
