t	fs
0	0	0
0.02	8.59819186378981E-07	3.55555555555556E-06
0.04	3.62267308166878E-06	1.42222222222222E-05
0.06	8.29094345646877E-06	3.20000000000001E-05
0.0800000000000001	1.4864630310779E-05	5.6888888888889E-05
0.1	2.33437336445995E-05	8.8888888888889E-05
0.12	3.37282534579302E-05	0.000128
0.14	4.60181897507711E-05	0.000174222222222222
0.16	6.02135425231222E-05	0.000227555555555556
0.18	7.63143117749833E-05	0.000288
0.2	9.43204975063546E-05	0.000355555555555556
0.22	0.000117176167850688	0.000430222222222223
0.24	0.00014395211965124	0.000512000000000001
0.26	0.000175018798049456	0.00060088888888889
0.28	0.000232441757024127	0.00069688888888889
0.3	0.0002962374936059	0.000800000000000001
0.32	0.000366406007794774	0.000910222222222224
0.34	0.000442947299590751	0.00102755555555556
0.36	0.000534411918285786	0.001152
0.38	0.000650112110496743	0.00128355555555556
0.4	0.000775123160857935	0.00142222222222222
0.42	0.000889550075398764	0.001568
0.44	0.00100319690400673	0.00172088888888889
0.46	0.00112563354357066	0.00188088888888889
0.48	0.00122903318120314	0.002048
0.5	0.00133994708067283	0.00222222222222223
0.52	0.00146376678596106	0.00240355555555556
0.54	0.00161732829172757	0.002592
0.56	0.00177397705581701	0.00278755555555556
0.58	0.00193320995794081	0.00299022222222223
0.6	0.00211696713860575	0.0032
0.62	0.00230007433999961	0.00341688888888889
0.64	0.00248426300502578	0.00364088888888889
0.66	0.00268114387466344	0.00387200000000001
0.68	0.00287344628067253	0.00411022222222223
0.700000000000001	0.00307388271672669	0.00435555555555556
0.720000000000001	0.00330431875180926	0.00460800000000001
0.740000000000001	0.00353291261788121	0.00486755555555556
0.760000000000001	0.00377262624232114	0.00513422222222223
0.780000000000001	0.0039949528038488	0.00540800000000001
0.800000000000001	0.00421472544859494	0.0056888888888889
0.820000000000001	0.00443956968829653	0.0059768888888889
0.840000000000001	0.00468136411593476	0.00627200000000001
0.860000000000001	0.00494974827419992	0.00657422222222223
0.880000000000001	0.00522026752378041	0.00688355555555557
0.900000000000001	0.00552277045876752	0.00720000000000001
0.920000000000001	0.00582776548242297	0.00752355555555557
0.940000000000001	0.00612077371462793	0.00785422222222223
0.960000000000001	0.00643334380396453	0.00819200000000002
0.980000000000001	0.00673666338272512	0.0085368888888889
1	0.00704244461416686	0.0088888888888889
1.021	0.00737677966419079	0.00926614222222219
1.041	0.0076857073348905	0.00963271999999993
1.06099999999999	0.00800996886007092	0.0100064088888888
1.08099999999999	0.00836201091166149	0.0103872088888887
1.10099999999999	0.00870256603467643	0.0107751199999998
1.12099999999999	0.00904469919096916	0.011170142222222
1.14099999999999	0.00937697104729211	0.0115722755555553
1.16099999999998	0.00975190503551301	0.0119815199999996
1.18099999999998	0.0101288571136814	0.0123978755555552
1.20099999999998	0.0105091514537316	0.0128213422222218
1.22099999999998	0.0109295897112695	0.0132519199999995
1.24099999999997	0.0113507855284348	0.0136896088888883
1.26099999999997	0.0117796912304543	0.0141344088888883
1.28099999999997	0.0122032808950367	0.0145863199999993
1.30099999999997	0.0126240212525044	0.0150453422222215
1.32099999999997	0.01305470132012	0.0155114755555547
1.34099999999996	0.0134827669156852	0.0159847199999991
1.36099999999996	0.0139046439625003	0.0164650755555546
1.38099999999996	0.0143361323807193	0.0169525422222212
