t	La
0	0	0
0.02	3.37777777777778	5.02831488843767
0.04	6.93333333333333	10.0566297768754
0.06	10.4888888888889	15.084944665313
0.0800000000000001	14.0444444444444	20.1132595537507
0.1	17.6	25.1415744421884
0.12	21.1555555555556	30.1698893306261
0.14	24.7111111111112	35.1982042190637
0.16	37.3389719438441	40.2265191075014
0.18	37.3389719438441	45.2548339959391
0.2	37.3389719438441	50.2831488843768
0.22	37.3389719438441	55.3114637728144
0.24	37.3389719438441	60.3397786612521
0.26	37.3389719438441	65.3680935496898
0.28	37.3389719438441	70.3964084381275
0.3	74.6779438876882	75.4247233265651
0.32	74.6779438876882	80.4530382150028
0.34	74.6779438876882	85.4813531034405
0.36	74.6779438876882	90.5096679918781
0.38	74.6779438876882	95.5379828803158
0.4	74.6779438876882	100.566297768754
0.42	74.6779438876882	105.594612657191
0.44	74.6779438876882	110.622927545629
0.46	112.016915831532	115.651242434067
0.48	112.016915831532	120.679557322504
0.5	112.016915831532	125.707872210942
0.52	112.016915831532	130.73618709938
0.54	112.016915831532	135.764501987817
0.56	112.016915831532	140.792816876255
0.58	112.016915831532	145.821131764693
0.6	149.355887775376	150.84944665313
0.62	149.355887775376	155.877761541568
0.64	149.355887775376	160.906076430006
0.66	149.355887775376	165.934391318443
0.68	149.355887775376	170.962706206881
0.700000000000001	149.355887775376	175.991021095319
0.720000000000001	149.355887775376	181.019335983756
0.740000000000001	149.355887775376	186.047650872194
0.760000000000001	186.694859719221	191.075965760632
0.780000000000001	186.694859719221	196.104280649069
0.800000000000001	186.694859719221	201.132595537507
0.820000000000001	186.694859719221	206.160910425945
0.840000000000001	186.694859719221	211.189225314382
0.860000000000001	186.694859719221	216.21754020282
0.880000000000001	186.694859719221	221.245855091258
0.900000000000001	224.033831663065	226.274169979695
0.920000000000001	224.033831663065	231.302484868133
0.940000000000001	224.033831663065	236.330799756571
0.960000000000001	224.033831663065	241.359114645008
0.980000000000001	224.033831663065	246.387429533446
1	224.033831663065	251.415744421884
1.021	224.033831663065	256.695475054743
1.041	261.372803606909	261.72378994318
1.06099999999999	261.372803606909	266.752104831617
1.08099999999999	261.372803606909	271.780419720054
1.10099999999999	261.372803606909	276.808734608491
1.12099999999999	261.372803606909	281.837049496928
1.14099999999999	261.372803606909	286.865364385365
1.16099999999998	261.372803606909	291.893679273803
1.18099999999998	261.372803606909	296.92199416224
1.20099999999998	298.711775550753	301.950309050677
1.22099999999998	298.711775550753	306.978623939114
1.24099999999997	298.711775550753	312.006938827551
1.26099999999997	298.711775550753	317.035253715988
1.28099999999997	298.711775550753	322.063568604425
1.30099999999997	298.711775550753	327.091883492862
1.32099999999997	298.711775550753	332.120198381299
1.34099999999996	336.050747494597	337.148513269737
1.36099999999996	336.050747494597	342.176828158174
1.38099999999996	336.050747494597	347.205143046611
