t	fg_A_per_fg_A_Det
0.294099999999984	0.746162282382664
0.296099999999984	0.746219271357795
0.298099999999983	0.746248623751666
0.300099999999983	0.746322510227233
0.302099999999983	0.746431279078654
0.304099999999983	0.746576783323513
0.306099999999983	0.746657746285317
0.308099999999982	0.746754667259882
0.310099999999982	0.746825258579904
0.312099999999982	0.747065007281141
0.314099999999982	0.747169443961373
0.316099999999982	0.747291530482474
0.318099999999981	0.747418167685973
0.320099999999981	0.747535635381459
0.322099999999981	0.747676207535528
0.324099999999981	0.74786062189936
0.32609999999998	0.748166524158626
0.32809999999998	0.748374840414058
0.33009999999998	0.748561119871741
0.33209999999998	0.748752209682964
0.33409999999998	0.748951897728236
0.336099999999979	0.749142302166038
0.338099999999979	0.74936453533721
0.340099999999979	0.74952133275944
0.342099999999979	0.749675100653509
0.344099999999978	0.749848109264196
0.346099999999978	0.750032846206156
0.348099999999978	0.750190289835556
0.350099999999978	0.75036883279447
0.352099999999978	0.750598532989285
0.354099999999977	0.750841705656535
0.356099999999977	0.751092408608854
0.358099999999977	0.751374881012179
0.360099999999977	0.751633105885745
0.362099999999976	0.751909988960637
0.364099999999976	0.752203920933296
0.366099999999976	0.75251160623933
0.368099999999976	0.752933431573723
0.370099999999976	0.753234336380965
0.372099999999975	0.753489408837841
0.374099999999975	0.753772437891789
0.376099999999975	0.754045344983186
0.378099999999975	0.754317552239704
0.380099999999974	0.754584344600317
0.382099999999974	0.754966441127149
0.384099999999974	0.755211989065872
0.386099999999974	0.75546497114421
0.388099999999974	0.755718547502659
0.390099999999973	0.755978658511809
0.392099999999973	0.756244272227402
0.394099999999973	0.75649422962616
0.396099999999973	0.756773869516045
0.398099999999972	0.757059466388468
0.400099999999972	0.757349040675398
0.402099999999972	0.757619340836499
0.404099999999972	0.757945444688832
0.406099999999972	0.758216403647996
0.408099999999971	0.758493149905549
0.410099999999971	0.758777154820138
0.412099999999971	0.759081077541212
0.414099999999971	0.759413376702837
0.41609999999997	0.759733225907597
0.41809999999997	0.7600917702335
0.42009999999997	0.760427657834669
0.42209999999997	0.760742564805207
0.42409999999997	0.761074251755694
0.426099999999969	0.761379116050934
0.428099999999969	0.761667100912358
0.430099999999969	0.761967416410216
0.432099999999969	0.762250041759688
0.434099999999969	0.762562868223767
0.436099999999968	0.762844369734024
0.438099999999968	0.763156803228712
0.440099999999968	0.763459345483352
0.442099999999968	0.763786352036032
0.444099999999967	0.764105283060406
0.446099999999967	0.764460280046444
0.448099999999967	0.764757035682588
0.450099999999967	0.765094980160606
0.452099999999967	0.765418584874178
0.454099999999966	0.765730395935943
