t	Rg
0.474099999999964	0	5.76747999999991E-05
0.476099999999964	0	5.77270999999991E-05
0.478099999999964	0	5.7778899999999E-05
0.480099999999963	0	5.78301999999991E-05
0.482099999999963	0	5.78809999999991E-05
0.484099999999963	0	5.79313999999991E-05
0.486099999999963	0	5.79812999999991E-05
0.488099999999963	0	5.80306999999991E-05
0.490099999999962	0	5.80797999999991E-05
0.492099999999962	0	5.81283999999991E-05
0.494099999999962	0	5.81764999999991E-05
0.496099999999962	0	5.82242999999991E-05
0.498099999999961	0	5.82715999999991E-05
0.500099999999961	0	5.83185999999991E-05
0.502099999999961	0	5.83650999999991E-05
0.504099999999961	0	5.84111999999991E-05
0.506099999999961	0	5.84569999999991E-05
0.50809999999996	0	5.85022999999991E-05
0.51009999999996	0	5.85472999999991E-05
0.51209999999996	0	5.85918999999991E-05
0.51409999999996	0	5.86361999999991E-05
0.516099999999959	0	5.86800999999991E-05
0.518099999999959	0	5.87235999999991E-05
0.520099999999959	0	5.87667999999991E-05
0.522099999999959	0	5.88095999999991E-05
0.524099999999959	0	5.88520999999991E-05
0.526099999999958	0	5.88942999999991E-05
0.528099999999958	0	5.89360999999992E-05
0.530099999999958	0	5.89775999999992E-05
0.532099999999958	0	5.90187999999992E-05
0.534099999999958	0	5.90596999999991E-05
0.536099999999957	0	5.91002999999991E-05
0.538099999999957	0	5.91404999999991E-05
0.540099999999957	0	5.91804999999991E-05
0.542099999999957	0	5.92200999999992E-05
0.544099999999956	0	5.92594999999991E-05
0.546099999999956	0	5.92985999999991E-05
0.548099999999956	0	5.93373999999991E-05
0.550099999999956	0	5.93758999999991E-05
0.552099999999956	0	5.94140999999992E-05
0.554099999999955	0	5.94519999999992E-05
0.556099999999955	0	5.94896999999992E-05
0.558099999999955	0	5.95271999999991E-05
0.560099999999955	0	5.95642999999992E-05
0.562099999999954	0	5.96011999999992E-05
0.564099999999954	0	5.96377999999992E-05
0.566099999999954	0	5.96741999999992E-05
0.568099999999954	0	5.97103999999992E-05
0.570099999999954	0	5.97462999999992E-05
0.572099999999953	0	5.97818999999992E-05
0.574099999999953	0	5.98172999999992E-05
0.576099999999953	0	5.98524999999992E-05
0.578099999999953	0	5.98874999999991E-05
0.580099999999952	0	5.99221999999992E-05
0.582099999999952	0	5.99566999999992E-05
0.584099999999952	0	5.99909999999991E-05
0.586099999999952	0	6.00249999999992E-05
0.588099999999952	0	6.00587999999992E-05
0.590099999999951	0	6.00924999999992E-05
0.592099999999951	0	6.01258999999992E-05
0.594099999999951	0	6.01590999999992E-05
0.596099999999951	0	6.01920999999992E-05
0.59809999999995	0	6.02248999999992E-05
0.60009999999995	0	6.02573999999992E-05
0.60209999999995	0	6.02897999999992E-05
0.60409999999995	0	6.03219999999992E-05
0.60609999999995	0	6.03539999999992E-05
0.608099999999949	0	6.03858999999992E-05
0.610099999999949	0	6.04174999999992E-05
0.612099999999949	0	6.04488999999992E-05
0.614099999999949	0	6.04801999999992E-05
0.616099999999948	0	6.05111999999992E-05
0.618099999999948	0	6.05420999999992E-05
0.620099999999948	0	6.05728999999992E-05
0.622099999999948	0	6.06033999999992E-05
0.624099999999948	0	6.06337999999992E-05
0.626099999999947	0	6.06639999999992E-05
0.628099999999947	0	6.06939999999992E-05
0.630099999999947	0	6.07238999999992E-05
0.632099999999947	0	6.07535999999992E-05
0.634099999999946	0	6.07830999999992E-05
0.636099999999946	0	6.08124999999992E-05
0.638099999999946	0	6.08416999999992E-05
0.640099999999946	0	6.08707999999992E-05
0.642099999999946	0	6.08996999999992E-05
0.644099999999945	0	6.09284999999992E-05
0.646099999999945	0	6.09570999999992E-05
0.648099999999945	0	6.09854999999992E-05
0.650099999999945	0	6.10137999999992E-05
0.652099999999945	0	6.10419999999992E-05
0.654099999999944	0	6.10699999999992E-05
0.656099999999944	0	6.10978999999992E-05
0.658099999999944	0	6.11255999999993E-05
0.660099999999944	0	6.11531999999993E-05
0.662099999999943	0	6.11806999999992E-05
0.664099999999943	0	6.12079999999993E-05
0.666099999999943	0	6.12351999999993E-05
0.668099999999943	0	6.12622999999992E-05
0.670099999999943	0	6.12891999999993E-05
0.672099999999942	0	6.13159999999992E-05
0.674099999999942	0	6.13426999999992E-05
0.676099999999942	0	6.13691999999992E-05
0.678099999999942	0	6.13955999999992E-05
0.680099999999941	0	6.14218999999992E-05
0.682099999999941	0	6.14480999999992E-05
0.684099999999941	0	6.14740999999992E-05
0.686099999999941	0	6.15000999999992E-05
0.688099999999941	0	6.15258999999992E-05
0.69009999999994	0	6.15515999999992E-05
0.69209999999994	0	6.15770999999993E-05
0.69409999999994	0	6.16025999999992E-05
0.69609999999994	0	6.16278999999993E-05
0.698099999999939	0	6.16531999999992E-05
0.700099999999939	0	6.16782999999992E-05
0.702099999999939	0	6.17032999999993E-05
0.704099999999939	0	6.17281999999993E-05
0.706099999999939	0	6.17529999999993E-05
0.708099999999938	0	6.17776999999992E-05
0.710099999999938	0	6.18022999999992E-05
0.712099999999938	0	6.18266999999993E-05
0.714099999999938	0	6.18510999999992E-05
0.716099999999937	0	6.18753999999992E-05
0.718099999999937	0	6.18994999999992E-05
0.720099999999937	0	6.19235999999993E-05
0.722099999999937	0	6.19475999999992E-05
0.724099999999937	0	6.19713999999992E-05
0.726099999999936	0	6.19951999999992E-05
0.728099999999936	0	6.20188999999992E-05
0.730099999999936	0	6.20424999999992E-05
0.732099999999936	0	6.20658999999993E-05
0.734099999999935	0	6.20892999999993E-05
0.736099999999935	0	6.21125999999993E-05
0.738099999999935	0	6.21357999999993E-05
0.740099999999935	0	6.21588999999993E-05
0.742099999999935	0	6.21819999999992E-05
0.744099999999934	0	6.22048999999993E-05
0.746099999999934	0	6.22276999999993E-05
0.748099999999934	0	6.22504999999993E-05
0.750099999999934	0	6.22731999999992E-05
0.752099999999933	0	6.22956999999993E-05
0.754099999999933	0	6.23181999999993E-05
0.756099999999933	0	6.23406999999992E-05
0.758099999999933	0	6.23629999999993E-05
0.760099999999933	0	6.23851999999992E-05
0.762099999999932	0	6.24073999999993E-05
0.764099999999932	0	6.24294999999993E-05
0.766099999999932	0	6.24514999999993E-05
0.768099999999932	0	6.24733999999993E-05
0.770099999999932	0	6.24951999999993E-05
0.772099999999931	0	6.25169999999992E-05
0.774099999999931	0	6.25386999999992E-05
0.776099999999931	0	6.25602999999992E-05
0.778099999999931	0	6.25817999999993E-05
0.78009999999993	0	6.26032999999992E-05
0.78209999999993	0	6.26246999999992E-05
0.78409999999993	0	6.26459999999992E-05
0.78609999999993	0	6.26671999999993E-05
0.78809999999993	0	6.26883999999992E-05
0.790099999999929	0	6.27094999999992E-05
0.792099999999929	0	6.27304999999992E-05
0.794099999999929	0	6.27513999999993E-05
0.796099999999929	0	6.27722999999992E-05
0.798099999999928	0	6.27930999999993E-05
0.800099999999928	0	6.28137999999993E-05
0.802099999999928	0	6.28344999999993E-05
0.804099999999928	0	6.28550999999993E-05
0.806099999999928	0	6.28755999999993E-05
0.808099999999927	0	6.28960999999992E-05
0.810099999999927	0	6.29164999999992E-05
0.812099999999927	0	6.29367999999993E-05
0.814099999999927	0	6.29569999999993E-05
0.816099999999926	0	6.29771999999993E-05
0.818099999999926	0	6.29973999999992E-05
0.820099999999926	0	6.30173999999993E-05
0.822099999999926	0	6.30373999999993E-05
0.824099999999926	0	6.30573999999993E-05
0.826099999999925	0	6.30772999999993E-05
0.828099999999925	0	6.30970999999993E-05
0.830099999999925	0	6.31167999999992E-05
0.832099999999925	0	6.31364999999992E-05
0.834099999999924	0	6.31560999999993E-05
0.836099999999924	0	6.31756999999992E-05
0.838099999999924	0	6.31951999999993E-05
0.840099999999924	0	6.32146999999992E-05
0.842099999999924	0	6.32340999999992E-05
0.844099999999923	0	6.32533999999992E-05
0.846099999999923	0	6.32726999999992E-05
0.848099999999923	0	6.32918999999992E-05
0.850099999999923	0	6.33110999999992E-05
0.852099999999922	0	6.33301999999992E-05
0.854099999999922	0	6.33491999999993E-05
0.856099999999922	0	6.33681999999993E-05
0.858099999999922	0	6.33870999999993E-05
0.860099999999922	0	6.34059999999993E-05
0.862099999999921	0	6.34248999999992E-05
0.864099999999921	0	6.34435999999993E-05
0.866099999999921	0	6.34622999999993E-05
0.868099999999921	0	6.34809999999993E-05
0.87009999999992	0	6.34995999999993E-05
0.87209999999992	0	6.35181999999993E-05
0.87409999999992	0	6.35366999999993E-05
0.87609999999992	0	6.35550999999993E-05
0.87809999999992	0	6.35734999999993E-05
0.880099999999919	0	6.35918999999993E-05
0.882099999999919	0	6.36101999999993E-05
0.884099999999919	0	6.36283999999993E-05
0.886099999999919	0	6.36465999999993E-05
0.888099999999919	0	6.36647999999993E-05
0.890099999999918	0	6.36828999999993E-05
0.892099999999918	0	6.37008999999993E-05
0.894099999999918	0	6.37189999999993E-05
0.896099999999918	0	6.37368999999993E-05
0.898099999999917	0	6.37547999999993E-05
0.900099999999917	0	6.37726999999992E-05
0.902099999999917	0	6.37904999999993E-05
0.904099999999917	0	6.38081999999993E-05
0.906099999999917	0	6.38259999999993E-05
0.908099999999916	0	6.38435999999992E-05
0.910099999999916	0	6.38611999999993E-05
0.912099999999916	0	6.38787999999992E-05
0.914099999999916	0	6.38963999999992E-05
0.916099999999915	0	6.39137999999993E-05
0.918099999999915	0	6.39312999999992E-05
0.920099999999915	0	6.39486999999992E-05
0.922099999999915	0	6.39659999999993E-05
0.924099999999915	0	6.39832999999993E-05
0.926099999999914	0	6.40005999999992E-05
0.928099999999914	0	6.40177999999993E-05
0.930099999999914	0	6.40349999999992E-05
0.932099999999914	0	6.40520999999993E-05
0.934099999999913	0	6.40691999999993E-05
0.936099999999913	0	6.40862999999992E-05
0.938099999999913	0	6.41032999999992E-05
0.940099999999913	0	6.41201999999993E-05
0.942099999999913	0	6.41370999999993E-05
0.944099999999912	0	6.41539999999993E-05
0.946099999999912	0	6.41708999999992E-05
0.948099999999912	0	6.41875999999993E-05
0.950099999999912	0	6.42043999999993E-05
0.952099999999911	0	6.42210999999993E-05
0.954099999999911	0	6.42377999999993E-05
0.956099999999911	0	6.42543999999993E-05
0.958099999999911	0	6.42709999999993E-05
0.960099999999911	0	6.42875999999992E-05
0.96209999999991	0	6.43040999999993E-05
0.96409999999991	0	6.43205999999992E-05
0.96609999999991	0	6.43369999999993E-05
0.96809999999991	0	6.43533999999993E-05
0.970099999999909	0	6.43696999999993E-05
0.972099999999909	0	6.43860999999992E-05
0.974099999999909	0	6.44022999999993E-05
0.976099999999909	0	6.44185999999993E-05
0.978099999999909	0	6.44347999999993E-05
0.980099999999908	0	6.44509999999993E-05
0.982099999999908	0	6.44670999999993E-05
0.984099999999908	0	6.44831999999993E-05
0.986099999999908	0	6.44991999999993E-05
0.988099999999908	0	6.45152999999993E-05
0.990099999999907	0	6.45311999999993E-05
0.992099999999907	0	6.45471999999993E-05
0.994099999999907	0	6.45630999999993E-05
0.996099999999907	0	6.45789999999993E-05
0.998099999999906	0	6.45947999999993E-05
1.00009999999991	0	6.46105999999992E-05
1.00209999999991	0	6.46263999999993E-05
1.00409999999991	0	6.46420999999993E-05
1.00609999999991	0	6.46577999999992E-05
1.00809999999991	0	6.46734999999992E-05
1.01009999999991	0	6.46890999999992E-05
1.0120999999999	0	6.47046999999992E-05
1.0140999999999	0	6.47202999999992E-05
1.0160999999999	0	6.47357999999992E-05
1.0180999999999	0	6.47512999999992E-05
1.0200999999999	0	6.47667999999992E-05
1.0220999999999	0	6.47821999999992E-05
1.0240999999999	0	6.47975999999992E-05
1.0260999999999	0	6.48128999999993E-05
1.0280999999999	0	6.48282999999992E-05
1.0300999999999	0	6.48435999999992E-05
1.0320999999999	0	6.48587999999993E-05
1.0340999999999	0	6.48740999999992E-05
1.0360999999999	0	6.48892999999992E-05
1.0380999999999	0	6.49043999999993E-05
1.0400999999999	0	6.49195999999992E-05
1.0420999999999	0	6.49346999999992E-05
1.0440999999999	0	6.49496999999993E-05
1.0460999999999	0	6.49647999999992E-05
1.0480999999999	0	6.49797999999992E-05
1.0500999999999	0	6.49946999999993E-05
1.0520999999999	0	6.50096999999992E-05
1.0540999999999	0	6.50245999999993E-05
1.0560999999999	0	6.50394999999992E-05
1.0580999999999	0	6.50542999999993E-05
1.0600999999999	0	6.50691999999992E-05
1.0620999999999	0	6.50839999999992E-05
1.0640999999999	0	6.50986999999993E-05
1.0660999999999	0	6.51133999999993E-05
1.0680999999999	0	6.51281999999992E-05
1.0700999999999	0	6.51427999999993E-05
1.0720999999999	0	6.51574999999992E-05
1.0740999999999	0	6.51720999999993E-05
1.0760999999999	0	6.51866999999992E-05
1.0780999999999	0	6.52011999999993E-05
1.0800999999999	0	6.52157999999992E-05
1.0820999999999	0	6.52301999999993E-05
1.0840999999999	0	6.52446999999993E-05
1.0860999999999	0	6.52591999999992E-05
1.0880999999999	0	6.52735999999993E-05
1.0900999999999	0	6.52879999999992E-05
1.0920999999999	0	6.53022999999993E-05
1.0940999999999	0	6.53165999999993E-05
1.0960999999999	0	6.53308999999993E-05
1.0980999999999	0	6.53451999999993E-05
1.1000999999999	0	6.53594999999992E-05
1.1020999999999	0	6.53736999999993E-05
1.10409999999989	0	6.53878999999993E-05
1.10609999999989	0	6.54019999999993E-05
1.10809999999989	0	6.54161999999993E-05
1.11009999999989	0	6.54302999999993E-05
1.11209999999989	0	6.54443999999992E-05
1.11409999999989	0	6.54583999999993E-05
1.11609999999989	0	6.54723999999993E-05
1.11809999999989	0	6.54863999999993E-05
1.12009999999989	0	6.55003999999992E-05
1.12209999999989	0	6.55143999999992E-05
1.12409999999989	0	6.55282999999992E-05
1.12609999999989	0	6.55421999999993E-05
1.12809999999989	0	6.55560999999992E-05
1.13009999999989	0	6.55698999999992E-05
1.13209999999989	0	6.55836999999992E-05
1.13409999999989	0	6.55974999999992E-05
1.13609999999989	0	6.56112999999992E-05
1.13809999999989	0	6.56249999999992E-05
1.14009999999989	0	6.56386999999994E-05
1.14209999999989	0	6.56523999999994E-05
1.14409999999989	0	6.56660999999992E-05
1.14609999999989	0	6.56796999999993E-05
1.14809999999989	0	6.56933999999992E-05
1.15009999999989	0	6.57069999999992E-05
1.15209999999989	0	6.57204999999993E-05
1.15409999999989	0	6.57340999999992E-05
1.15609999999989	0	6.57475999999992E-05
1.15809999999989	0	6.57610999999992E-05
1.16009999999989	0	6.57745999999992E-05
1.16209999999989	0	6.57879999999992E-05
1.16409999999989	0	6.58013999999993E-05
1.16609999999989	0	6.58147999999993E-05
1.16809999999989	0	6.58281999999992E-05
1.17009999999989	0	6.58415999999992E-05
1.17209999999989	0	6.58548999999992E-05
1.17409999999989	0	6.58681999999992E-05
1.17609999999989	0	6.58814999999992E-05
1.17809999999989	0	6.58946999999993E-05
1.18009999999989	0	6.59079999999992E-05
1.18209999999989	0	6.59211999999992E-05
1.18409999999989	0	6.59343999999992E-05
1.18609999999989	0	6.59474999999993E-05
1.18809999999989	0	6.59606999999992E-05
1.19009999999989	0	6.59737999999992E-05
1.19209999999989	0	6.59868999999992E-05
1.19409999999988	0	6.59999999999992E-05
1.19609999999988	0	6.60129999999993E-05
1.19809999999988	0	6.60260999999992E-05
1.20009999999988	0	6.60390999999992E-05
1.20209999999988	0	6.60520999999992E-05
1.20409999999988	0	6.60649999999993E-05
1.20609999999988	0	6.60779999999992E-05
1.20809999999988	0	6.60908999999992E-05
1.21009999999988	0	6.61037999999992E-05
1.21209999999988	0	6.61166999999992E-05
1.21409999999988	0	6.61294999999993E-05
1.21609999999988	0	6.61422999999993E-05
1.21809999999988	0	6.61551999999992E-05
1.22009999999988	0	6.61679999999992E-05
1.22209999999988	0	6.61806999999993E-05
1.22409999999988	0	6.61934999999992E-05
1.22609999999988	0	6.62061999999993E-05
1.22809999999988	0	6.62188999999993E-05
1.23009999999988	0	6.62315999999993E-05
1.23209999999988	0	6.62442999999992E-05
1.23409999999988	0	6.62568999999993E-05
1.23609999999988	0	6.62694999999993E-05
1.23809999999988	0	6.62820999999993E-05
1.24009999999988	0	6.62946999999993E-05
1.24209999999988	0	6.63072999999992E-05
1.24409999999988	0	6.63197999999993E-05
1.24609999999988	0	6.63322999999993E-05
1.24809999999988	0	6.63447999999993E-05
1.25009999999988	0	6.63572999999993E-05
1.25209999999988	0	6.63697999999991E-05
1.25409999999988	0	6.63821999999993E-05
1.25609999999988	0	6.63945999999993E-05
1.25809999999988	0	6.64069999999993E-05
1.26009999999988	0	6.64193999999993E-05
1.26209999999988	0	6.64317999999993E-05
1.26409999999988	0	6.64440999999993E-05
1.26609999999988	0	6.64563999999993E-05
1.26809999999988	0	6.64686999999993E-05
1.27009999999988	0	6.64809999999993E-05
1.27209999999988	0	6.64932999999993E-05
1.27409999999988	0	6.65054999999993E-05
1.27609999999988	0	6.65176999999993E-05
1.27809999999988	0	6.65299999999991E-05
1.28009999999988	0	6.65420999999992E-05
1.28209999999988	0	6.65542999999992E-05
1.28409999999988	0	6.65664999999991E-05
1.28609999999987	0	6.65785999999992E-05
1.28809999999987	0	6.65906999999992E-05
1.29009999999987	0	6.66027999999992E-05
1.29209999999987	0	6.66148999999992E-05
1.29409999999987	0	6.66268999999992E-05
1.29609999999987	0	6.66389999999992E-05
1.29809999999987	0	6.66509999999992E-05
1.30009999999987	0	6.66629999999992E-05
1.30209999999987	0	6.66749999999992E-05
1.30409999999987	0	6.66868999999992E-05
1.30609999999987	0	6.66988999999992E-05
1.30809999999987	0	6.67107999999992E-05
1.31009999999987	0	6.67226999999992E-05
1.31209999999987	0	6.67345999999992E-05
1.31409999999987	0	6.67464999999992E-05
1.31609999999987	0	6.67582999999992E-05
1.31809999999987	0	6.67701999999992E-05
1.32009999999987	0	6.67819999999992E-05
1.32209999999987	0	6.67937999999992E-05
1.32409999999987	0	6.68055999999992E-05
1.32609999999987	0	6.68172999999992E-05
1.32809999999987	0	6.68290999999992E-05
1.33009999999987	0	6.68407999999992E-05
1.33209999999987	0	6.68524999999992E-05
1.33409999999987	0	6.68641999999992E-05
1.33609999999987	0	6.68758999999992E-05
1.33809999999987	0	6.68875999999992E-05
