t	Cl
0.0980000000000018	5.00177801733266	5.00115
0.100000000000002	5.00190904393202	5.00124
0.102000000000002	5.00207710932027	5.00133
0.104000000000002	5.00225931654069	5.00144
0.106000000000002	5.00248870150589	5.00155
0.108000000000002	5.00272308018481	5.00168
0.110000000000002	5.00294855345744	5.00182
0.112000000000002	5.00316794712837	5.00197
0.114000000000002	5.0033924863283	5.00213
0.116000000000002	5.00367049833759	5.00231
0.118000000000002	5.00394946055681	5.0025
0.120000000000002	5.00429056711926	5.00271
0.122000000000002	5.00465556698294	5.00293
0.124000000000003	5.00505905786483	5.00317
0.126000000000002	5.00545205869255	5.00342
0.128000000000002	5.00583498459355	5.0037
0.130000000000002	5.00621559071179	5.00399
0.132000000000002	5.00666973612975	5.0043
0.134000000000002	5.00720187315637	5.00463
0.136000000000001	5.00771279202947	5.00498
0.138000000000001	5.00829440933253	5.00534
0.140000000000001	5.00886976837092	5.00573
0.142000000000001	5.00943085367193	5.00614
0.144	5.01003444443399	5.00657
0.146	5.01072366636241	5.00701
0.148	5.01143310389959	5.00748
0.1501	5.01214889206464	5.00798
0.1521	5.01288672696183	5.00849
0.154099999999999	5.01362257968675	5.00901
0.156099999999999	5.01438755397409	5.00954
0.158099999999999	5.01521424949494	5.0101
0.160099999999999	5.01609978006927	5.01067
0.162099999999998	5.01695822289148	5.01126
0.164099999999998	5.01778111833635	5.01186
0.166099999999998	5.01860176711788	5.01247
0.168099999999998	5.01948685996811	5.0131
0.170099999999998	5.02041524592673	5.01375
0.172099999999997	5.02134925978545	5.0144
0.174099999999997	5.02234257468811	5.01507
0.176099999999997	5.02332061468073	5.01575
0.178099999999997	5.02427024797279	5.01644
0.180099999999996	5.02519752991148	5.01714
0.182099999999996	5.02609549469815	5.01785
0.184099999999996	5.02706881874836	5.01858
0.186099999999996	5.02809921841412	5.01931
0.188099999999996	5.02912717383895	5.02005
0.190099999999995	5.03010478464535	5.02079
0.192099999999995	5.03110810376107	5.02155
0.194099999999995	5.03214821954294	5.02232
0.196099999999995	5.03315673091794	5.02309
0.198099999999995	5.03414797339174	5.02387
0.200099999999994	5.03511293652957	5.02466
0.202099999999994	5.03614186050391	5.02545
0.204099999999994	5.03716245654285	5.02625
0.206099999999994	5.03824764775308	5.02706
0.208099999999993	5.03931284141893	5.02788
0.210099999999993	5.04033582569095	5.0287
0.212099999999993	5.04134612188186	5.02953
0.214099999999993	5.04232613574621	5.03036
0.216099999999993	5.0433348395141	5.03121
0.218099999999992	5.0443769320308	5.03205
0.220099999999992	5.04539954935306	5.03291
0.222099999999992	5.04640618203916	5.03377
0.224099999999992	5.04740855914831	5.03463
0.226099999999991	5.04847039668771	5.0355
0.228099999999991	5.04950467825239	5.03638
0.230099999999991	5.05057422004684	5.03726
0.232099999999991	5.05166133408876	5.03815
0.234099999999991	5.05273134718046	5.03903999999999
0.23609999999999	5.05377664863121	5.03993999999999
0.23809999999999	5.05481189042756	5.04084
0.24009999999999	5.0558350499703	5.04175
0.24209999999999	5.05683607870463	5.04266
0.244099999999989	5.05783133654226	5.04358
0.246099999999989	5.0588127437268	5.0445
0.248099999999989	5.05977562363343	5.04543
0.250099999999989	5.06079258679272	5.04636999999999
0.252099999999989	5.061820431038	5.0473
0.254099999999988	5.06283055989572	5.04824999999999
0.256099999999988	5.06385152822468	5.04919
0.258099999999988	5.06492383252113	5.05013999999999
0.260099999999988	5.06598133507253	5.05109999999999
0.262099999999987	5.06702342200353	5.05205999999999
0.264099999999987	5.06804258853621	5.05301999999999
0.266099999999987	5.06906457915834	5.05398999999999
0.268099999999987	5.07013467091083	5.05496999999999
0.270099999999987	5.0712078096362	5.05593999999999
0.272099999999986	5.07225497371753	5.05691999999999
0.274099999999986	5.07330111644536	5.05790999999999
0.276099999999986	5.07434012748898	5.05889999999999
0.278099999999986	5.07536890967791	5.05988999999999
0.280099999999985	5.07638517981048	5.06087999999999
0.282099999999985	5.0773935829829	5.06187999999999
0.284099999999985	5.07839750513143	5.06288999999999
0.286099999999985	5.079394536298	5.06388999999999
0.288099999999985	5.08038087963937	5.06489999999999
0.290099999999984	5.08136058608483	5.06591999999999
0.292099999999984	5.08237013038763	5.06692999999999
0.294099999999984	5.08340522769593	5.06794999999999
0.296099999999984	5.08443140593019	5.06896999999999
0.298099999999983	5.08545521050482	5.06999999999999
0.300099999999983	5.0864880107629	5.07102999999999
0.302099999999983	5.0875581339724	5.07205999999999
0.304099999999983	5.08862874476064	5.07308999999999
0.306099999999983	5.08968855974575	5.07412999999999
0.308099999999982	5.09074272916204	5.07516999999999
0.310099999999982	5.09178971355436	5.07620999999999
0.312099999999982	5.09281762335621	5.07725999999999
0.314099999999982	5.09385099275192	5.07830999999999
0.316099999999982	5.09487404149948	5.07935999999999
0.318099999999981	5.0958919713899	5.08040999999999
0.320099999999981	5.09690322392515	5.08145999999999
0.322099999999981	5.09790801977111	5.08251999999999
0.324099999999981	5.09894228192661	5.08357999999999
0.32609999999998	5.09999869916541	5.08463999999999
0.32809999999998	5.10105147761188	5.08569999999999
0.33009999999998	5.10209861105583	5.08676999999999
0.33209999999998	5.10313974468148	5.08783999999999
0.33409999999998	5.10417325013182	5.08889999999999
0.336099999999979	5.10520245039978	5.08997999999999
0.338099999999979	5.10622758352311	5.09104999999999
0.340099999999979	5.10724787364186	5.09211999999999
0.342099999999979	5.10826535157807	5.09319999999999
0.344099999999978	5.10927806019675	5.09427999999999
0.346099999999978	5.11028256129215	5.09534999999999
0.348099999999978	5.11128502482968	5.09642999999999
0.350099999999978	5.1122869196729	5.09751999999999
0.352099999999978	5.11331072417303	5.09859999999999
0.354099999999977	5.11436055268845	5.09967999999999
0.356099999999977	5.11540908650005	5.10076999999999
0.358099999999977	5.1164504268529	5.10185999999999
0.360099999999977	5.11748693447412	5.10294999999999
0.362099999999976	5.11851793471265	5.10402999999999
0.364099999999976	5.11956045613127	5.10512999999999
0.366099999999976	5.12062522440763	5.10621999999999
0.368099999999976	5.12169444865017	5.10730999999999
0.370099999999976	5.12277069897687	5.10839999999999
0.372099999999975	5.12384053544606	5.10949999999998
0.374099999999975	5.12490598716437	5.11058999999999
0.376099999999975	5.1259658097852	5.11168999999999
0.378099999999975	5.12702206230074	5.11278999999999
0.380099999999974	5.1280721078811	5.11387999999999
0.382099999999974	5.12910711551157	5.11497999999999
0.384099999999974	5.13015146390864	5.11607999999999
0.386099999999974	5.13119022845196	5.11717999999999
0.388099999999974	5.13222505601105	5.11827999999999
0.390099999999973	5.13325566289166	5.11937999999999
0.392099999999973	5.13428397568577	5.12047999999999
0.394099999999973	5.13530588992853	5.12158999999998
0.396099999999973	5.13632600031417	5.12268999999998
0.398099999999972	5.13733963525297	5.12378999999999
0.400099999999972	5.13835349469904	5.12488999999999
0.402099999999972	5.13936208520891	5.12599999999998
0.404099999999972	5.1403706146952	5.12709999999999
0.406099999999972	5.14137461812173	5.12820999999998
0.408099999999971	5.14237849955507	5.12930999999999
0.410099999999971	5.14338384023485	5.13041999999998
0.412099999999971	5.14441175728738	5.13151999999999
0.414099999999971	5.14545961194752	5.13262999999998
0.41609999999997	5.14650931261318	5.13372999999998
0.41809999999997	5.14755527158845	5.13483999999998
0.42009999999997	5.14859638653273	5.13593999999998
0.42209999999997	5.14963427370613	5.13704999999999
0.42409999999997	5.15067075366244	5.13815999999998
0.426099999999969	5.1517063496547	5.13925999999999
0.428099999999969	5.15273622955506	5.14036999999998
0.430099999999969	5.15376820058539	5.14147999999998
0.432099999999969	5.15479445048324	5.14257999999998
0.434099999999969	5.15581897811097	5.14368999999998
0.436099999999968	5.15684032748611	5.14479999999998
0.438099999999968	5.15785940204401	5.14589999999998
0.440099999999968	5.15887949569071	5.14700999999998
0.442099999999968	5.15991990376169	5.14810999999998
0.444099999999967	5.16097262971574	5.14921999999998
0.446099999999967	5.16203655357013	5.15032999999998
0.448099999999967	5.16309987188703	5.15142999999998
0.450099999999967	5.16415961539504	5.15253999999998
0.452099999999967	5.16521514797939	5.15364999999998
0.454099999999966	5.16626796425585	5.15474999999998
0.456099999999966	5.16731786073219	5.15585999999998
0.458099999999966	5.16836318683422	5.15695999999998
0.460099999999966	5.16940593869137	5.15806999999998
0.462099999999965	5.17045859930611	5.15916999999998
0.464099999999965	5.17152439028516	5.16027999999998
0.466099999999965	5.17260471278098	5.16137999999998
0.468099999999965	5.17369003499147	5.16248999999998
0.470099999999965	5.17477300002605	5.16358999999998
0.472099999999964	5.17585014358316	5.16469999999998
0.474099999999964	5.17692493170994	5.16579999999998
0.476099999999964	5.17799770392411	5.16689999999998
0.478099999999964	5.17906507780296	5.16800999999998
0.480099999999963	5.18013154757089	5.16910999999998
0.482099999999963	5.18119505864431	5.17020999999998
0.484099999999963	5.18225197105012	5.17131999999998
0.486099999999963	5.18331132457259	5.17241999999998
0.488099999999963	5.18436632284449	5.17351999999998
0.490099999999962	5.18541872949878	5.17461999999998
0.492099999999962	5.18646918618888	5.17571999999998
0.494099999999962	5.18751659636035	5.17681999999998
0.496099999999962	5.18856151647033	5.17791999999998
0.498099999999961	5.18960298275448	5.17902999999998
0.500099999999961	5.19064452997175	5.18012999999998
0.502099999999961	5.19168262909425	5.18122999999998
0.504099999999961	5.19271948102908	5.18232999999998
0.506099999999961	5.19375548425376	5.18341999999998
0.50809999999996	5.19478855796325	5.18451999999998
0.51009999999996	5.19582134565091	5.18561999999998
0.51209999999996	5.19685240127611	5.18671999999998
0.51409999999996	5.19788095080856	5.18781999999998
0.516099999999959	5.19890739326822	5.18891999999998
0.518099999999959	5.19993294027203	5.19000999999998
0.520099999999959	5.20095650996217	5.19110999999998
0.522099999999959	5.20197810730614	5.19220999999998
0.524099999999959	5.2029990303224	5.19329999999998
0.526099999999958	5.20401827475898	5.19439999999998
0.528099999999958	5.20503692122233	5.19549999999998
0.530099999999958	5.20605525791921	5.19658999999998
0.532099999999958	5.20707279659585	5.19768999999997
0.534099999999958	5.20808743881286	5.19877999999998
0.536099999999957	5.20910331215457	5.19987999999997
0.538099999999957	5.21011743293728	5.20096999999998
0.540099999999957	5.21112995904014	5.20206999999997
0.542099999999957	5.21214150158678	5.20315999999997
0.544099999999956	5.21315371656779	5.20424999999998
0.546099999999956	5.21416331098719	5.20533999999998
0.548099999999956	5.21517188014179	5.20643999999997
0.550099999999956	5.21617969030273	5.20752999999998
0.552099999999956	5.21718765838908	5.20861999999998
0.554099999999955	5.21821538724303	5.20970999999998
0.556099999999955	5.21924706591606	5.21080999999997
0.558099999999955	5.22029119869969	5.21189999999997
0.560099999999955	5.22133738540748	5.21298999999997
0.562099999999954	5.22239056993561	5.21407999999997
0.564099999999954	5.22344335782323	5.21516999999997
0.566099999999954	5.22449505443779	5.21625999999997
0.568099999999954	5.22554306123163	5.21734999999997
0.570099999999954	5.22658936601245	5.21843999999997
0.572099999999953	5.22763532387943	5.21952999999997
0.574099999999953	5.22867914583415	5.22061999999997
0.576099999999953	5.22972017564142	5.22169999999998
0.578099999999953	5.23076109142287	5.22278999999998
0.580099999999952	5.23180115146819	5.22387999999998
0.582099999999952	5.23284529036909	5.22496999999997
0.584099999999952	5.23390725644463	5.22605999999997
0.586099999999952	5.2349688648329	5.22713999999998
0.588099999999952	5.23604755990949	5.22822999999998
0.590099999999951	5.23713072615668	5.22931999999997
0.592099999999951	5.23821146137609	5.23039999999998
0.594099999999951	5.23928984049435	5.23148999999998
0.596099999999951	5.24036597070785	5.23257999999997
0.59809999999995	5.24143995891506	5.23365999999998
0.60009999999995	5.24251107978488	5.23474999999997
0.60209999999995	5.24358003707852	5.23582999999998
0.60409999999995	5.24464873216508	5.23691999999997
0.60609999999995	5.24571358500088	5.23799999999997
0.608099999999949	5.24677713991937	5.23908999999997
0.610099999999949	5.24783963467713	5.24016999999997
0.612099999999949	5.24890078607435	5.24125999999997
0.614099999999949	5.2499582032502	5.24233999999997
0.616099999999948	5.25101555903565	5.24342999999997
0.618099999999948	5.25207274797696	5.24450999999997
0.620099999999948	5.25312787151972	5.24558999999997
0.622099999999948	5.25418163799633	5.24667999999997
0.624099999999948	5.2552332304411	5.24775999999997
0.626099999999947	5.25628303779412	5.24883999999997
0.628099999999947	5.2573331559464	5.24992999999997
0.630099999999947	5.25838057214205	5.25100999999997
0.632099999999947	5.25942692132902	5.25208999999997
0.634099999999946	5.26047217472778	5.25316999999997
0.636099999999946	5.26151630318362	5.25425999999997
0.638099999999946	5.26256113773458	5.25533999999997
0.640099999999946	5.2636038175311	5.25641999999997
0.642099999999946	5.26466450286451	5.25749999999997
0.644099999999945	5.26573073493492	5.25858999999997
0.646099999999945	5.26679505659793	5.25966999999997
0.648099999999945	5.267877714875	5.26074999999997
0.650099999999945	5.26896333044729	5.26182999999997
0.652099999999945	5.27004795048113	5.26290999999997
0.654099999999944	5.27113219398704	5.26398999999997
0.656099999999944	5.27221413556886	5.26506999999997
0.658099999999944	5.2732930337793	5.26615999999997
0.660099999999944	5.27436999378767	5.26723999999997
0.662099999999943	5.27544473130503	5.26831999999997
0.664099999999943	5.27651945875838	5.26939999999997
0.666099999999943	5.27759217376222	5.27047999999997
0.668099999999943	5.27866212882508	5.27155999999997
0.670099999999943	5.27973044140822	5.27263999999997
0.672099999999942	5.28079627497733	5.27371999999997
0.674099999999942	5.28186364802317	5.27479999999997
0.676099999999942	5.28292928342863	5.27587999999997
0.678099999999942	5.28399252949573	5.27695999999997
0.680099999999941	5.28505422272283	5.27803999999997
0.682099999999941	5.2861161146929	5.27911999999997
0.684099999999941	5.28717710136382	5.28019999999997
0.686099999999941	5.28823665736258	5.28127999999997
0.688099999999941	5.28929379750862	5.28235999999997
0.69009999999994	5.29035236714449	5.28343999999997
0.69209999999994	5.29141063937848	5.28451999999997
0.69409999999994	5.29246808117445	5.28560999999996
0.69609999999994	5.29352338658807	5.28668999999996
0.698099999999939	5.29457837420739	5.28776999999996
0.700099999999939	5.29563249443079	5.28884999999996
0.702099999999939	5.29668463850461	5.28992999999996
0.704099999999939	5.29773760733415	5.29100999999996
0.706099999999939	5.29878890416923	5.29208999999996
0.708099999999938	5.29983957411666	5.29316999999996
0.710099999999938	5.30088878063574	5.29424999999996
0.712099999999938	5.30193742223991	5.29532999999996
0.714099999999938	5.30298518368102	5.29640999999996
0.716099999999937	5.30403402738875	5.29748999999996
0.718099999999937	5.30508051351442	5.29856999999996
0.720099999999937	5.3061276445766	5.29964999999996
0.722099999999937	5.30717446013802	5.30072999999997
0.724099999999937	5.30822191942044	5.30180999999997
0.726099999999936	5.30926870670799	5.30288999999997
0.728099999999936	5.31031522371596	5.30396999999997
0.730099999999936	5.31136057400317	5.30504999999997
0.732099999999936	5.31240557907816	5.30612999999997
0.734099999999935	5.31345089396405	5.30720999999997
0.736099999999935	5.31449601494942	5.30828999999997
0.738099999999935	5.31553951864931	5.30936999999997
0.740099999999935	5.31658339444995	5.31045999999996
0.742099999999935	5.31762628702541	5.31153999999996
0.744099999999934	5.31866840988886	5.31261999999996
0.746099999999934	5.31971246845501	5.31369999999997
0.748099999999934	5.32075590528793	5.31477999999997
0.750099999999934	5.32179852712109	5.31585999999997
0.752099999999933	5.32284094517782	5.31693999999997
0.754099999999933	5.32388254888468	5.31802999999996
0.756099999999933	5.32492460061727	5.31910999999996
0.758099999999933	5.32596735234224	5.32018999999996
0.760099999999933	5.32700973263834	5.32126999999997
0.762099999999932	5.32806630019437	5.32234999999997
0.764099999999932	5.32913256656054	5.32342999999997
0.766099999999932	5.33019759266018	5.32451999999996
0.768099999999932	5.33126402072429	5.32559999999997
0.770099999999932	5.33234995296658	5.32667999999997
0.772099999999931	5.33343654590376	5.32775999999997
0.774099999999931	5.33452173071518	5.32884999999996
0.776099999999931	5.33560631546763	5.32992999999997
0.778099999999931	5.33668923782422	5.33100999999997
0.78009999999993	5.3377719480848	5.33209999999996
0.78209999999993	5.33885340624373	5.33317999999996
0.78409999999993	5.33993262889297	5.33425999999996
0.78609999999993	5.34101074299046	5.33534999999996
0.78809999999993	5.34208920873763	5.33642999999996
0.790099999999929	5.3431644660798	5.33750999999996
0.792099999999929	5.34424151274629	5.33859999999996
0.794099999999929	5.34531742647497	5.33967999999996
0.796099999999929	5.34639136813754	5.34076999999996
0.798099999999928	5.34746537910506	5.34184999999996
0.800099999999928	5.34853818937132	5.34293999999996
0.802099999999928	5.34961088603696	5.34401999999996
0.804099999999928	5.35068250435248	5.34510999999996
0.806099999999928	5.35175428183579	5.34618999999996
0.808099999999927	5.35284337262117	5.34727999999996
0.810099999999927	5.35393788888701	5.34835999999996
0.812099999999927	5.35503071220585	5.34944999999996
0.814099999999927	5.35612413254716	5.35053999999996
0.816099999999926	5.35723394038327	5.35161999999996
0.818099999999926	5.35834812537777	5.35270999999996
0.820099999999926	5.35946062878366	5.35378999999996
0.822099999999926	5.36057068240185	5.35487999999996
0.824099999999926	5.36167974160864	5.35596999999996
0.826099999999925	5.36278672159333	5.35705999999996
0.828099999999925	5.36389321927897	5.35813999999996
0.830099999999925	5.36499718180844	5.35922999999996
0.832099999999925	5.36610058901442	5.36031999999995
0.834099999999924	5.36720200844069	5.36140999999995
0.836099999999924	5.36830120552058	5.36248999999996
0.838099999999924	5.36940127572933	5.36357999999996
0.840099999999924	5.37049961141953	5.36466999999996
0.842099999999924	5.37159687230431	5.36575999999996
0.844099999999923	5.37269098917543	5.36684999999995
0.846099999999923	5.37378598848448	5.36793999999995
0.848099999999923	5.37488052263618	5.36902999999995
0.850099999999923	5.37597419766012	5.37011999999995
0.852099999999922	5.37706580186098	5.37120999999995
0.854099999999922	5.37815691653055	5.37229999999995
0.856099999999922	5.379246866139	5.37338999999995
0.858099999999922	5.38033700112732	5.37447999999995
0.860099999999922	5.38142698323801	5.37556999999996
0.862099999999921	5.38251630165197	5.37665999999996
0.864099999999921	5.38360504227998	5.37774999999996
0.866099999999921	5.384692438888	5.37883999999996
0.868099999999921	5.38577893635873	5.37993999999995
0.87009999999992	5.3868639470027	5.38102999999995
0.87209999999992	5.38794907748131	5.38211999999996
0.87409999999992	5.38903424146823	5.38320999999996
0.87609999999992	5.3901180898823	5.38430999999995
0.87809999999992	5.39120269683547	5.38539999999995
0.880099999999919	5.39228570221544	5.38648999999996
0.882099999999919	5.39336814029274	5.38758999999995
0.884099999999919	5.39445009308723	5.38867999999996
0.886099999999919	5.39553070676499	5.38976999999996
0.888099999999919	5.39661180050694	5.39086999999995
0.890099999999918	5.39769048385659	5.39195999999996
0.892099999999918	5.39877060310191	5.39305999999995
0.894099999999918	5.39985010037699	5.39414999999996
0.896099999999918	5.40093035226936	5.39524999999995
0.898099999999917	5.40201012612429	5.39633999999996
0.900099999999917	5.4030896045015	5.39743999999996
0.902099999999917	5.4041672120771	5.39853999999995
0.904099999999917	5.4052454535189	5.39962999999996
0.906099999999917	5.40632370393438	5.40072999999996
0.908099999999916	5.40740173698654	5.40182999999995
0.910099999999916	5.40847507965028	5.40292999999995
0.912099999999916	5.40954932865064	5.40401999999996
0.914099999999916	5.41062751862755	5.40511999999996
0.916099999999915	5.41170645753209	5.40621999999995
0.918099999999915	5.41278507622207	5.40731999999995
0.920099999999915	5.41386362951913	5.40841999999995
0.922099999999915	5.41494259111963	5.40951999999995
0.924099999999915	5.41602136420115	5.41061999999995
0.926099999999914	5.41709907489523	5.41170999999996
0.928099999999914	5.41817576974108	5.41280999999996
0.930099999999914	5.41925407917694	5.41391999999995
0.932099999999914	5.4203327330289	5.41501999999995
0.934099999999913	5.42141141630448	5.41611999999995
0.936099999999913	5.42248994043086	5.41721999999995
0.938099999999913	5.42356328900148	5.41831999999995
0.940099999999913	5.42464669495802	5.41941999999996
0.942099999999913	5.42574691133701	5.42051999999996
0.944099999999912	5.42684873880941	5.42162999999995
0.946099999999912	5.42794825811774	5.42272999999995
0.948099999999912	5.42904595267898	5.42382999999996
0.950099999999912	5.43015724200358	5.42492999999996
0.952099999999911	5.43128056910993	5.42603999999995
0.954099999999911	5.43240260989687	5.42713999999996
0.956099999999911	5.43352176565733	5.42824999999995
0.958099999999911	5.4346395139276	5.42934999999996
0.960099999999911	5.43575869775405	5.43045999999995
0.96209999999991	5.4368754642217	5.43155999999995
0.96409999999991	5.43799134216159	5.43266999999995
0.96609999999991	5.4391077306917	5.43376999999995
0.96809999999991	5.44022083642816	5.43487999999995
0.970099999999909	5.44133233558755	5.43597999999995
0.972099999999909	5.44244632634445	5.43708999999996
0.974099999999909	5.44355936843226	5.43819999999995
0.976099999999909	5.44467154851027	5.43930999999994
0.978099999999909	5.44578051559617	5.44040999999995
0.980099999999908	5.4468880328882	5.44151999999995
0.982099999999908	5.44799643103704	5.44262999999995
0.984099999999908	5.44910468288577	5.44373999999995
0.986099999999908	5.45021314164706	5.44484999999994
0.988099999999908	5.45132180867729	5.44595999999994
0.990099999999907	5.4524298043784	5.44706999999994
0.992099999999907	5.45352650017498	5.44817999999994
0.994099999999907	5.45463173779185	5.44928999999994
0.996099999999907	5.45573884034315	5.45039999999994
0.998099999999906	5.45684538112012	5.45150999999994
1.00009999999991	5.45794580241879	5.45261999999994
1.00209999999991	5.45904590120011	5.45372999999995
1.00409999999991	5.46015010629821	5.45483999999995
1.00609999999991	5.46125454119847	5.45595999999994
1.00809999999991	5.46235983744269	5.45706999999994
1.01009999999991	5.46346156957647	5.45817999999995
1.0120999999999	5.46456330363603	5.45928999999995
1.0140999999999	5.4656642121314	5.46040999999994
1.0160999999999	5.46676852093573	5.46151999999995
1.0180999999999	5.46787313261101	5.46263999999994
1.0200999999999	5.46897742861229	5.46374999999995
1.0220999999999	5.47008150876248	5.46486999999994
1.0240999999999	5.47118533906487	5.46597999999995
1.0260999999999	5.47228824584911	5.46709999999994
1.0280999999999	5.47339061647618	5.46820999999995
1.0300999999999	5.47449306167306	5.46932999999994
1.0320999999999	5.47559484486754	5.47044999999994
1.0340999999999	5.47669644262489	5.47155999999995
1.0360999999999	5.47780006924082	5.47267999999995
1.0380999999999	5.47890302783603	5.47379999999994
1.0400999999999	5.48000652984226	5.47491999999994
1.0420999999999	5.48110740119181	5.47603999999994
1.0440999999999	5.48221077626017	5.47714999999995
1.0460999999999	5.48331346803586	5.47826999999995
1.0480999999999	5.48441569109843	5.47938999999995
1.0500999999999	5.48551924304488	5.48050999999995
1.0520999999999	5.48662275184352	5.48162999999995
1.0540999999999	5.48772628088762	5.48274999999995
1.0560999999999	5.48882976021276	5.48387999999994
1.0580999999999	5.48992750768803	5.48499999999994
1.0600999999999	5.49103108898273	5.48611999999994
1.0620999999999	5.49213471369273	5.48723999999994
1.0640999999999	5.49323803553553	5.48835999999995
1.0660999999999	5.49434276740163	5.48948999999994
1.0680999999999	5.49543058893669	5.49060999999994
1.0700999999999	5.49653311840467	5.49172999999995
1.0720999999999	5.49764812782918	5.49285999999994
1.0740999999999	5.49877730512336	5.49397999999994
1.0760999999999	5.4999062872005	5.49510999999994
1.0780999999999	5.50103459384277	5.49622999999994
1.0800999999999	5.50215986920745	5.49735999999994
1.0820999999999	5.50329688873938	5.49847999999994
1.0840999999999	5.50444677233329	5.49960999999994
1.0860999999999	5.50559563279937	5.50072999999995
1.0880999999999	5.50674348473682	5.50185999999994
1.0900999999999	5.50788554941946	5.50298999999994
1.0920999999999	5.50903179724753	5.50411999999994
1.0940999999999	5.51017693247528	5.50523999999995
1.0960999999999	5.51132054374003	5.50636999999994
1.0980999999999	5.51246378865304	5.50749999999994
1.1000999999999	5.51360614205315	5.50862999999994
1.1020999999999	5.51474451078695	5.50975999999994
1.10409999999989	5.5158847375865	5.51088999999994
1.10609999999989	5.51702176813668	5.51201999999994
1.10809999999989	5.51815767266852	5.51314999999994
1.11009999999989	5.51929364392963	5.51427999999994
1.11209999999989	5.52043190383458	5.51540999999994
1.11409999999989	5.52156945622625	5.51653999999995
1.11609999999989	5.52270008682271	5.51766999999995
1.11809999999989	5.5238337999977	5.51880999999994
1.12009999999989	5.52496605426063	5.51993999999994
1.12209999999989	5.52609837571371	5.52106999999995
1.12409999999989	5.52722205495544	5.52220999999994
1.12609999999989	5.52834833966826	5.52333999999994
1.12809999999989	5.52948734775857	5.52446999999995
1.13009999999989	5.53064536887484	5.52560999999994
1.13209999999989	5.5318018494284	5.52673999999995
1.13409999999989	5.5329581054448	5.52787999999993
1.13609999999989	5.53411070999953	5.52901999999994
1.13809999999989	5.53526655378337	5.53014999999993
1.14009999999989	5.53643941789184	5.53128999999993
1.14209999999989	5.53761483799707	5.53242999999993
1.14409999999989	5.53878832859739	5.53355999999994
1.14609999999989	5.53995348631713	5.53469999999993
1.14809999999989	5.54112437863083	5.53583999999993
1.15009999999989	5.54229373098145	5.53697999999993
1.15209999999989	5.54346161463064	5.53811999999993
1.15409999999989	5.54461807696353	5.53924999999994
1.15609999999989	5.54578025938018	5.54038999999994
1.15809999999989	5.54694190593084	5.54152999999994
1.16009999999989	5.54810412046	5.54266999999994
1.16209999999989	5.54926644369095	5.54381999999993
1.16409999999989	5.55041759670061	5.54495999999993
1.16609999999989	5.55156810802177	5.54609999999993
1.16809999999989	5.55272782483057	5.54723999999993
1.17009999999989	5.55388605998514	5.54837999999994
1.17209999999989	5.55504180135127	5.54952999999993
1.17409999999989	5.55619382264492	5.55066999999993
1.17609999999989	5.55735033435603	5.55180999999994
1.17809999999989	5.55850547667765	5.55295999999993
1.18009999999989	5.55965238056506	5.55409999999993
1.18209999999989	5.56080688888085	5.55524999999993
1.18409999999989	5.5619546811382	5.55638999999993
1.18609999999989	5.56310163365899	5.55753999999993
1.18809999999989	5.5642524528484	5.55867999999993
1.19009999999989	5.56540435533195	5.55982999999993
1.19209999999989	5.56655632465555	5.56096999999994
1.19409999999988	5.56770776086324	5.56211999999993
1.19609999999988	5.56885869720082	5.56326999999993
1.19809999999988	5.57000267699118	5.56441999999993
