t	fs_A	fs_V
0	0	0	0
0.002	0	0	0
0.0041	4.57076089108576E-05	1.6715632067799E-08	5.27485E-06
0.006	4.73380101015398E-05	3.33881518710533E-08	5.2677E-06
0.00800000000000001	5.05611102662452E-05	6.71833884829146E-08	5.27067E-06
0.0101	5.56587004619352E-05	1.22837979360562E-07	5.2972E-06
0.0121	6.21844016226982E-05	1.97861124495698E-07	5.31025E-06
0.0141	7.03687842835098E-05	2.97634562700726E-07	5.32774999999999E-06
0.0161	8.02318426564047E-05	4.25782008341153E-07	5.35080999999999E-06
0.0180999999999999	9.17875632958075E-05	5.86235299690831E-07	5.38063999999998E-06
0.0200999999999999	0.000105045885398619	7.83159324074974E-07	5.41856999999997E-06
0.0220999999999999	0.000120014271700272	1.0208961516594E-06	5.46601999999996E-06
0.0240999999999999	0.000136698820235996	1.30392511880766E-06	5.52452999999995E-06
0.0260999999999999	0.000155961336693072	1.65279049000319E-06	5.59578999999994E-06
0.0280999999999999	0.000179918886750429	2.11756500665088E-06	5.68163999999993E-06
0.0300999999999999	0.000206227354540235	2.6648608892266E-06	5.78411999999992E-06
0.0320999999999999	0.000234883718798088	3.3020788667646E-06	5.90546999999993E-06
0.0341	0.000271574528593224	4.17598170026814E-06	6.04818999999997E-06
0.036	0.000324842969979254	5.55209089465414E-06	6.13550000000001E-06
0.0380000000000001	0.000383397985757477	7.20103871364656E-06	6.32432000000006E-06
0.0400000000000001	0.000444651160903861	9.0666826161E-06	6.54379000000011E-06
0.0420000000000002	0.00050871198796524	1.11607233895849E-05	6.79795000000017E-06
0.0440000000000002	0.000575662439190319	1.3495142212179E-05	7.09137000000025E-06
0.0460000000000003	0.000645566712978351	1.60821438523166E-05	7.42931000000032E-06
0.0480000000000003	0.000718476924328307	1.89341192607967E-05	7.81781000000041E-06
0.0500000000000004	0.00080948997410066	2.27013043756045E-05	8.2638100000005E-06
0.0520000000000005	0.000910172206383438	2.71226231126445E-05	8.77532000000061E-06
0.0540000000000005	0.00101421143829514	3.19563087251417E-05	9.36156000000074E-06
0.0560000000000006	0.00112170764918842	3.72185256988849E-05	1.00332000000009E-05
0.0580000000000006	0.00123157060329702	4.28036524351008E-05	1.0802600000001E-05
0.0600000000000007	0.00132164142680071	4.76267144355345E-05	1.16841000000012E-05
0.0620000000000007	0.00141613305461251	5.28662144701601E-05	1.26941000000014E-05
0.0640000000000008	0.00151502624755415	5.85402453620575E-05	1.38519000000016E-05
0.0660000000000009	0.00162376887201392	6.46042737759027E-05	1.51794000000019E-05
0.0680000000000009	0.00176625607687815	7.26772210779288E-05	1.67025000000021E-05
0.070000000000001	0.00190841212874744	8.07119086835375E-05	1.84506000000024E-05
0.072000000000001	0.00205153097983575	8.88039914636675E-05	2.04580000000027E-05
0.0740000000000011	0.00221102702186925	9.87990276601191E-05	2.27642000000031E-05
0.0760000000000012	0.00239976715268022	0.00011266669036132	2.54147000000035E-05
0.0780000000000012	0.00259310864666168	0.000127239524951944	2.8462000000004E-05
0.0800000000000013	0.00279322015744873	0.000142747478241892	3.44579000000047E-05
0.0820000000000013	0.00303113889483188	0.000164741635339825	4.23885000000056E-05
0.0840000000000014	0.00327322281412411	0.000187377878543617	5.13595000000066E-05
0.0860000000000014	0.00351667645202416	0.000210294303269038	6.15045000000078E-05
0.0880000000000015	0.00376041951746289	0.000233078438800891	7.29740000000092E-05
0.0900000000000016	0.00400626499286159	0.00025621937447687	8.59366000000107E-05
0.0920000000000016	0.0042633498490354	0.000281340879258832	0.000100582000000013
0.0940000000000017	0.00456042171262144	0.000314790128255571	0.000117120000000015
0.0960000000000017	0.00485897967031229	0.000348475967269404	0.000135789000000017
0.0980000000000018	0.00515884234691425	0.000382265535693893	0.00015685200000002
0.100000000000002	0.00545985020431221	0.000416069067221014	0.000180599000000023
0.102000000000002	0.00579948962396064	0.000458953182294191	0.000207354000000027
0.104000000000002	0.00615792476692598	0.00050633901467102	0.000237473000000031
0.106000000000002	0.00655952407614685	0.000565542887523189	0.000271346000000036
0.108000000000002	0.0069680501763429	0.000626945921861151	0.000309399000000042
0.110000000000002	0.00737626163163536	0.000687688257971762	0.000352095000000048
0.112000000000002	0.00778977246073896	0.000749763385015051	0.000399931000000056
0.114000000000002	0.00821197621638553	0.000814065943975595	0.000453440000000063
0.116000000000002	0.00867943385969169	0.000892520543608703	0.000513186000000073
0.118000000000002	0.00915276936281427	0.000972367667636196	0.000579762000000083
0.120000000000002	0.00967431875177618	0.00106927897174098	0.000653783000000094
0.122000000000002	0.0102228719217822	0.00117635187792832	0.000735879000000107
0.124000000000003	0.0107972057892654	0.00129409951121995	0.000826686000000121
0.126000000000002	0.0113739294587025	0.00141292311539608	0.000926833000000129
0.128000000000002	0.0119514327794977	0.00153176415877238	0.00104
0.130000000000002	0.0125379709458243	0.0016537907856952	0.00116
0.132000000000002	0.0131686454543812	0.00179548833885365	0.00129000000000018
0.134000000000002	0.0138413602578762	0.00195785492932515	0.00143000000000016
0.136000000000001	0.0145133231171958	0.00212073500938402	0.00159000000000013
0.138000000000001	0.0152236569352467	0.00230470200594077	0.00175000000000011
0.140000000000001	0.0159339471643137	0.00249009034758889	0.00193000000000009
0.142000000000001	0.0166395719850447	0.00267431297573634	0.00213000000000007
0.144	0.0173731350004303	0.00287577034003122	0.00233000000000005
0.146	0.0181375044584619	0.00309851639445383	0.00255000000000003
