t	fg_A
0	0	0
0.002	0	0
0.0041	6.73610513476204E-09	3.03014E-08
0.006	6.89704822494159E-09	3.02756E-08
0.00800000000000001	7.19389522272129E-09	3.02877E-08
0.0101	7.65826263127236E-09	3.03858E-08
0.0121	8.26133534020176E-09	3.04355E-08
0.0141	9.0402793348498E-09	3.05021E-08
0.0161	1.00178014150338E-08	3.05899E-08
0.0180999999999999	1.11871566230428E-08	3.07033999999999E-08
0.0200999999999999	1.25242423428874E-08	3.08475999999999E-08
0.0220999999999999	1.40301675443208E-08	3.10274999999999E-08
0.0240999999999999	1.57058841427854E-08	3.12486999999999E-08
0.0260999999999999	1.75522420441957E-08	3.15170999999998E-08
0.0280999999999999	1.95700283562702E-08	3.18390999999998E-08
0.0300999999999999	2.17599940474341E-08	3.22213999999998E-08
0.0320999999999999	2.4122871334497E-08	3.26712999999998E-08
0.0341	2.66593845466681E-08	3.31965999999999E-08
0.036	2.92305607618592E-08	3.35835E-08
0.0380000000000001	3.21077450688505E-08	3.42789000000001E-08
0.0400000000000001	3.51607052631245E-08	3.50782000000003E-08
0.0420000000000002	3.83901740212684E-08	3.59925000000004E-08
0.0440000000000002	4.17968880644356E-08	3.70338000000006E-08
0.0460000000000003	4.53815875940973E-08	3.82153000000007E-08
0.0480000000000003	4.91450155295209E-08	3.95516000000009E-08
0.0500000000000004	5.30879166704172E-08	4.1058700000001E-08
0.0520000000000005	5.72110368591839E-08	4.27542000000011E-08
0.0540000000000005	6.15151221854952E-08	4.46577000000013E-08
0.0560000000000006	6.60009182558048E-08	4.67908000000014E-08
0.0580000000000006	7.06691695376917E-08	4.91773000000015E-08
0.0600000000000007	7.55206187812736E-08	5.18436000000016E-08
0.0620000000000007	8.05560065153793E-08	5.48188000000016E-08
0.0640000000000008	8.57760706136816E-08	5.81351000000016E-08
0.0660000000000009	9.11815459247754E-08	6.18280000000016E-08
0.0680000000000009	9.67731639597702E-08	6.59369000000015E-08
0.070000000000001	1.02551652631013E-07	7.05050000000014E-08
0.072000000000001	1.08517736035886E-07	7.55800000000012E-08
0.0740000000000011	1.174049630993E-07	8.12144000000009E-08
0.0760000000000012	1.35091518177004E-07	8.74659000000006E-08
0.0780000000000012	1.53654542033383E-07	9.43979000000001E-08
0.0800000000000013	1.73134250741842E-07	1.08421000000011E-07
0.0820000000000013	1.93573831144995E-07	1.26202000000013E-07
0.0840000000000014	2.15019501238589E-07	1.46586000000015E-07
0.0860000000000014	2.37520608040361E-07	1.69895000000018E-07
0.0880000000000015	2.6112975395016E-07	1.96486000000021E-07
0.0900000000000016	2.85902946377563E-07	2.26749000000025E-07
0.0920000000000016	3.11899767594718E-07	2.6111300000003E-07
0.0940000000000017	3.39183563096234E-07	3.00046000000035E-07
0.0960000000000017	3.67821647588485E-07	3.4406200000004E-07
0.0980000000000018	3.97885528287079E-07	3.93717000000047E-07
0.100000000000002	4.29451145581657E-07	4.49622000000054E-07
0.102000000000002	4.62599131387437E-07	5.12436000000064E-07
0.104000000000002	4.97415085664726E-07	5.82877000000073E-07
0.106000000000002	5.33989871649571E-07	6.61724000000084E-07
0.108000000000002	5.7241993029125E-07	7.49818000000097E-07
0.110000000000002	6.12807614259455E-07	8.4806800000011E-07
0.112000000000002	6.55261541846287E-07	9.57458000000126E-07
0.114000000000002	7.00341165210725E-07	1.07905000000014E-06
0.116000000000002	7.49069383508783E-07	1.21397000000016E-06
0.118000000000002	8.01742369264918E-07	1.36347000000019E-06
0.120000000000002	8.58658217005554E-07	1.52884000000021E-06
0.122000000000002	9.20135241507429E-07	1.71152000000024E-06
0.124000000000003	9.86513101970941E-07	1.91300000000027E-06
0.126000000000002	1.05815397216473E-06	2.13493000000029E-06
0.128000000000002	1.13544375778599E-06	2.37903000000029E-06
0.130000000000002	1.21879336230143E-06	2.64716000000028E-06
0.132000000000002	1.3086400025546E-06	2.94131000000027E-06
0.134000000000002	1.40544857544607E-06	3.26359000000026E-06
0.136000000000001	1.50971307701415E-06	3.61625000000025E-06
0.138000000000001	1.62195807526535E-06	4.00170000000023E-06
0.140000000000001	1.74274023812498E-06	4.4224900000002E-06
0.142000000000001	1.87264991790047E-06	4.88134000000016E-06
0.144	2.01231279367161E-06	5.38113000000012E-06
0.146	2.16239157304457E-06	5.92494000000007E-06
0.148	2.32358775472847E-06	6.51601000000001E-06
0.1501	2.50562143868355E-06	7.19126999999992E-06
0.1521	2.69197486580069E-06	7.89022999999984E-06
0.154099999999999	2.89184416426232E-06	8.64759999999974E-06
0.156099999999999	3.10610727000234E-06	9.46750999999964E-06
0.158099999999999	3.3356907942407E-06	1.03542999999995E-05
0.160099999999999	3.5815721864659E-06	1.13124999999993E-05
0.162099999999998	3.84478196918191E-06	1.23468999999992E-05
0.164099999999998	4.12640604606725E-06	1.3462799999999E-05
0.166099999999998	4.42758808521837E-06	1.46653999999988E-05
0.168099999999998	4.74953197917387E-06	1.59603999999985E-05
0.170099999999998	5.09350438344128E-06	1.73537999999983E-05
0.172099999999997	5.46083733527271E-06	1.8851899999998E-05
0.174099999999997	5.8529309544615E-06	2.04612999999976E-05
0.176099999999997	6.2712562279568E-06	2.21889999999972E-05
0.178099999999997	6.71735788011898E-06	2.40422999999968E-05
0.180099999999996	7.19285733046498E-06	2.60287999999964E-05
0.182099999999996	7.69945574077738E-06	2.81565999999959E-05
0.184099999999996	8.23893715347905E-06	3.04342999999954E-05
0.186099999999996	8.81317172319965E-06	3.28705999999948E-05
0.188099999999996	9.42411904348826E-06	3.54748999999941E-05
0.190099999999995	1.00738315706521E-05	3.82569999999934E-05
0.192099999999995	1.07644581467284E-05	4.12270999999926E-05
0.194099999999995	1.14982476236237E-05	4.43959999999917E-05
0.196099999999995	1.22775525904803E-05	4.77746999999908E-05
0.198099999999995	1.31048332063602E-05	5.13751999999898E-05
0.200099999999994	1.39826611403589E-05	5.52094999999887E-05
0.202099999999994	1.49137236212931E-05	5.92906999999875E-05
0.204099999999994	1.59008275991319E-05	6.36319999999862E-05
0.206099999999994	1.69469040203674E-05	6.82474999999848E-05
0.208099999999993	1.80550122195493E-05	7.31518999999834E-05
0.210099999999993	1.92283444292351E-05	7.83603999999817E-05
0.212099999999993	2.04702304106334E-05	8.388889999998E-05
0.214099999999993	2.17841422072459E-05	8.97539999999781E-05
0.216099999999993	2.31736990238403E-05	9.59731999999762E-05
0.218099999999992	2.46426722331138E-05	0.000102563999999974
0.220099999999992	2.61949905124295E-05	0.000109546999999972
0.222099999999992	2.78347451130407E-05	0.000116938999999969
0.224099999999992	2.95661952642378E-05	0.000124762999999966
0.226099999999991	3.13937737148803E-05	0.000133038999999964
0.228099999999991	3.33220924148027E-05	0.000141788999999961
0.230099999999991	3.53559483386044E-05	0.000151036999999957
0.232099999999991	3.75109241887747E-05	0.000160805999999954
0.234099999999991	4.01809628697154E-05	0.00017112099999995
0.23609999999999	4.30266734551684E-05	0.000182008999999946
0.23809999999999	4.60569512245212E-05	0.000193494999999942
0.24009999999999	4.92810470617229E-05	0.000205608999999937
0.24209999999999	5.27085786262689E-05	0.000218378999999932
0.244099999999989	5.63495417933132E-05	0.000231834999999927
0.246099999999989	6.02143223676952E-05	0.000246007999999922
0.248099999999989	6.43137080767265E-05	0.000260930999999916
0.250099999999989	7.13391921182313E-05	0.00027663799999991
0.252099999999989	7.93115101259152E-05	0.000293162999999903
0.254099999999988	8.77985462544032E-05	0.000310543999999896
0.256099999999988	9.68251154393701E-05	0.000328815999999889
0.258099999999988	0.000106416968170119	0.000348019999999881
0.260099999999988	0.000116600818179543	0.000368194999999873
0.262099999999987	0.000127404370765566	0.000389383999999864
0.264099999999987	0.000138856351754853	0.000411628999999855
0.266099999999987	0.000150986537119718	0.000434975999999845
0.268099999999987	0.000163825783259331	0.000459469999999834
0.270099999999987	0.000177406057956439	0.000485159999999824
0.272099999999986	0.000193015001833486	0.000512095999999811
0.274099999999986	0.000212570226079761	0.000540327999999799
0.276099999999986	0.000233305433262049	0.000569908999999787
0.278099999999986	0.000255273525530315	0.000600895999999772
0.280099999999985	0.000278529260592478	0.000633343999999759
0.282099999999985	0.000303129302978021	0.000667310999999744
0.284099999999985	0.000325021731011489	0.000702859999999727
0.286099999999985	0.000346596562928248	0.000740050999999711
0.288099999999985	0.000369527355494289	0.000778950999999693
0.290099999999984	0.000393874180881263	0.000819623999999675
0.292099999999984	0.000419699159991183	0.000862141999999655
0.294099999999984	0.000442915526031479	0.000906572999999637
0.296099999999984	0.00046572607709412	0.000952992999999614
0.298099999999983	0.00048997501818207	0.000999999999999836
0.300099999999983	0.000515724803994439	0.00105
0.302099999999983	0.000543039964444	0.0011
0.304099999999983	0.000578064446816719	0.00116
0.306099999999983	0.000615304114421662	0.00121999999999826
0.308099999999982	0.000654853542080798	0.00127999999999824
0.310099999999982	0.000690650001938088	0.00134
0.312099999999982	0.000732787605933736	0.00140999999999819
0.314099999999982	0.000779421825570584	0.00147
0.316099999999982	0.000829204203746311	0.00154
0.318099999999981	0.000876261324853549	0.00161999999999813
0.320099999999981	0.000925854964098272	0.00169999999999811
0.322099999999981	0.000978833062578257	0.00177999999999808
0.324099999999981	0.0010346480107403	0.00185999999999806
0.32609999999998	0.00108871373605813	0.00194999999999804
0.32809999999998	0.00114643138860615	0.00203999999999802
0.33009999999998	0.00121129690344487	0.002129999999998
0.33209999999998	0.00128047014968359	0.00222999999999797
0.33409999999998	0.00135128278738643	0.00232999999999795
0.336099999999979	0.00142615592291863	0.00243
0.338099999999979	0.00149685679124194	0.00254
0.340099999999979	0.00156606801861375	0.00265999999999789
0.342099999999979	0.00164034282227254	0.00277999999999786
0.344099999999978	0.00171335086010248	0.00289999999999784
