t	fs_A	fs_V
0.264099999999987	7.49957220261579E-05	9.41354130609202E-07	2.26611999999873E-06
0.266099999999987	7.9973074765544E-05	1.03449315630228E-06	2.4735899999986E-06
0.268099999999987	8.50888265866711E-05	1.13024212017537E-06	2.69847999999846E-06
0.270099999999987	9.03466846057225E-05	1.22869081475619E-06	2.9421199999983E-06
0.272099999999986	9.64751472316648E-05	1.36388462290791E-06	3.20592999999813E-06
0.274099999999986	0.000104706071477423	1.59453808328356E-06	3.49140999999795E-06
0.276099999999986	0.000113160220220562	1.83127564589036E-06	3.80019999999775E-06
0.278099999999986	0.000121843580971418	2.07429721172302E-06	4.13401999999753E-06
0.280099999999985	0.000130762229886084	2.32381006268765E-06	4.49471999999729E-06
0.282099999999985	0.000139922341454803	2.58002955323699E-06	4.88423999999702E-06
0.284099999999985	0.000149215470369733	2.83751299386619E-06	5.30469999999674E-06
0.286099999999985	0.000158864897130425	3.10748596524752E-06	5.75830999999642E-06
0.288099999999985	0.000168763809036274	3.3845338729026E-06	6.24744999999608E-06
0.290099999999984	0.000178918468878474	3.66887548330158E-06	6.77465999999574E-06
0.292099999999984	0.000189335280628862	3.96073965682493E-06	7.34260999999534E-06
0.294099999999984	0.000199933743224344	4.25586997160578E-06	7.95415999999493E-06
0.296099999999984	0.000210881534419732	4.56308947226346E-06	8.61235999999446E-06
0.298099999999983	0.000222099735960343	4.87818014821589E-06	9.32042999999396E-06
0.300099999999983	0.000233594884346543	5.20137841268432E-06	1.00817999999934E-05
0.302099999999983	0.000245373664450996	5.53293149637357E-06	1.09000999999928E-05
0.304099999999983	0.000261126919234435	6.11661093360378E-06	1.17791999999922E-05
0.306099999999983	0.000277410962790754	6.72466061543907E-06	1.27231999999915E-05
0.308099999999982	0.000294093830297296	7.34778484386628E-06	1.37364999999908E-05
0.310099999999982	0.000311079165125213	7.97905167171207E-06	1.482359999999E-05
0.312099999999982	0.000331614812346468	8.89159856311582E-06	1.59894999999891E-05
0.314099999999982	0.000353803579650265	9.9255587646064E-06	1.72391999999882E-05
0.316099999999982	0.000376516955128226	1.09838896692323E-05	1.85783999999872E-05
0.318099999999981	0.000399597080495152	1.20525266458746E-05	2.00126999999861E-05
0.320099999999981	0.000423381333735062	1.31609897734881E-05	2.1548299999985E-05
0.322099999999981	0.000447716378398537	1.42954052663429E-05	2.31916999999837E-05
0.324099999999981	0.000472495319439777	1.54456964424696E-05	2.49497999999824E-05
0.32609999999998	0.00049796584654897	1.6634010822497E-05	2.6829699999981E-05
0.32809999999998	0.00052401654913085	1.78500621303976E-05	2.88391999999794E-05
0.33009999999998	0.000552835336128641	1.93203446039351E-05	3.09862999999779E-05
0.33209999999998	0.00058508628099728	2.11137560733744E-05	3.32794999999761E-05
0.33409999999998	0.000618255894155728	2.29687261505567E-05	3.57278999999741E-05
0.336099999999979	0.00065196096046175	2.48437612352655E-05	3.83408999999722E-05
0.338099999999979	0.00068641185709011	2.6761043368065E-05	4.11285999999699E-05
0.340099999999979	0.000721821742351047	2.87434422165648E-05	4.41013999999677E-05
0.342099999999979	0.000757994972340353	3.07696225601812E-05	4.7270499999965E-05
0.344099999999978	0.000794799506033282	3.28246863684811E-05	5.06476999999624E-05
0.346099999999978	0.000838381564264076	3.56594525206008E-05	5.42450999999596E-05
0.348099999999978	0.000883041867952152	3.8574505347504E-05	5.80758999999565E-05
0.350099999999978	0.000928418307034995	4.15231976034524E-05	6.21534999999532E-05
0.352099999999978	0.000981190109926155	4.54447630496001E-05	6.64924999999498E-05
0.354099999999977	0.00103498472591355	4.9437087437478E-05	7.1107799999946E-05
0.356099999999977	0.00108989171551578	5.35125861466854E-05	7.6015299999942E-05
0.358099999999977	0.0011461772411861	5.77088818127579E-05	8.1231599999938E-05
0.360099999999977	0.00120327490182764	6.19420311849504E-05	8.67740999999335E-05
0.362099999999976	0.00126188082597907	6.63140670271641E-05	9.26612999999287E-05
0.364099999999976	0.00132140421495364	7.07375905587355E-05	9.89122999999236E-05
0.366099999999976	0.00138212936473259	7.52528607794784E-05	0.000105546999999918
0.368099999999976	0.00144602313085049	8.01706296721372E-05	0.000112586999999913
0.370099999999976	0.00151683881282472	8.60985976364308E-05	0.000120054999999906
0.372099999999975	0.00158895028074296	9.21298742327972E-05	0.0001279729999999
0.374099999999975	0.0016621687322585	9.82323741697913E-05	0.000136364999999893
0.376099999999975	0.00174040288307159	0.000105093792330961	0.000145257999999885
0.378099999999975	0.00182498735973324	0.000112962671789619	0.000154676999999877
0.380099999999974	0.00191118073998368	0.000120983300283311	0.000164649999999869
0.382099999999974	0.00200364929605376	0.000130078999473027	0.00017520699999986
0.384099999999974	0.0021012633074255	0.000140025092948851	0.000186376999999851
0.386099999999974	0.00220101789759784	0.000150223219325972	0.000198191999999841
0.388099999999974	0.00230239728835817	0.000160567267117368	0.00021068599999983
0.390099999999973	0.00240597325332414	0.000171172104020369	0.00022389199999982
0.392099999999973	0.00251144282166957	0.000181974727981107	0.000237844999999807
0.394099999999973	0.00261870804656291	0.000192954971137926	0.000252584999999795
0.396099999999973	0.00272754964255722	0.000204066344094966	0.000268147999999782
0.398099999999972	0.00284570931965091	0.000216977429752558	0.000284575999999768
0.400099999999972	0.00296838701092401	0.000230652514275559	0.000301910999999753
0.402099999999972	0.00310019468671355	0.000246219198115667	0.000320194999999737
0.404099999999972	0.00323728802802363	0.000262774316059186	0.000339473999999721
0.406099999999972	0.00337710545550369	0.00027970844252832	0.000359795999999704
0.408099999999971	0.00351877994061554	0.000296811133471126	0.000381207999999686
0.410099999999971	0.00367254074024166	0.000316681571511368	0.000403761999999666
0.412099999999971	0.00382992912096751	0.000337161506205236	0.000427507999999646
0.414099999999971	0.00398991256342933	0.000357984528837338	0.000452501999999625
0.41609999999997	0.00415223191564009	0.000379081032685978	0.000478799999999602
0.41809999999997	0.0043173237044021	0.000400564767907968	0.000506456999999579
0.42009999999997	0.00449253776424493	0.000424447248265805	0.000535534999999554
0.42209999999997	0.00467472487916544	0.000449873535114393	0.000566094999999529
0.42409999999997	0.00486919447326858	0.000478480866158093	0.000598199999999501
0.426099999999969	0.00506886207453299	0.000508186378750319	0.000631913999999473
0.428099999999969	0.00527171200899674	0.000538394160303927	0.000667305999999443
0.430099999999969	0.00547731725942151	0.000568973679587283	0.000704442999999409
0.432099999999969	0.00568961128536884	0.000601144408301367	0.000743395999999378
0.434099999999969	0.00591432679835335	0.000636718582081379	0.000784237999999344
0.436099999999968	0.00614165520455676	0.000672611581907178	0.000827041999999306
0.438099999999968	0.00637272491395154	0.00070918555112841	0.000871884999999269
0.440099999999968	0.00661823038217412	0.000750009099317554	0.00091884499999923
0.442099999999968	0.00687294591496614	0.000793419715588476	0.000967998999999189
0.444099999999967	0.00713965638073793	0.000840438643387941	0.00102
0.446099999999967	0.00741109273233376	0.000888513667726737	0.00107
0.448099999999967	0.00768540905248743	0.000936983461667191	0.00113
0.450099999999967	0.00796295471567102	0.000985973946310759	0.00119
0.452099999999967	0.0082455143451975	0.00103612365842393	0.00125
0.454099999999966	0.00854466506176867	0.00109177384802901	0.00131
0.456099999999966	0.008847501961072	0.00114812878338395	0.00138
0.458099999999966	0.00916889383170626	0.00121101444605478	0.00145
0.460099999999966	0.00949477645493347	0.00127494204505778	0.00152
0.462099999999965	0.00983791256786469	0.00134519831446391	0.00159999999999654
0.464099999999965	0.0101840947762985	0.00141593042510851	0.00167999999999652
0.466099999999965	0.0105350180354887	0.00148784398947142	0.00176
0.468099999999965	0.0108899392565859	0.00156063200704992	0.00184999999999647
0.470099999999965	0.0112523441418781	0.00163581557845777	0.00193
0.472099999999964	0.0116297437067365	0.00171665091554896	0.00202999999999643
0.474099999999964	0.0120257351620254	0.00180502458945925	0.00212
0.476099999999964	0.0124262377195455	0.00189459762277321	0.00222
0.478099999999964	0.0128314698041377	0.00198548183754545	0.00232999999999637
0.480099999999963	0.0132547426318326	0.00208401817523876	0.00243
0.482099999999963	0.0136822613903903	0.00218370289967244	0.00254
0.484099999999963	0.0141136149563546	0.00228434690134874	0.0026599999999963
0.486099999999963	0.0145561274353703	0.00238959912670478	0.00277999999999628
0.488099999999963	0.0150139901348215	0.00250162946771688	0.0029
0.490099999999962	0.0154875157704325	0.00262083831805006	0.00302999999999624
0.492099999999962	0.0159651338915313	0.00274131224707432	0.00315999999999621
0.494099999999962	0.0164449915851693	0.00286208870885077	0.00329999999999619
0.496099999999962	0.016938323939335	0.00298917987422102	0.00343999999999618
0.498099999999961	0.0174420094868477	0.0031209976935462	0.00358
0.500099999999961	0.0179508055718476	0.00325480544795568	0.00373
0.502099999999961	0.0184769368883424	0.00339747771721834	0.0038899999999961
0.504099999999961	0.0190214505542043	0.00355003287619279	0.00404999999999608
0.506099999999961	0.0195679263817954	0.00370301898007583	0.00420999999999606
0.50809999999996	0.0201184572495759	0.0038576680517386	0.00437999999999603
0.51009999999996	0.0206698508333542	0.00401212068097443	0.00454999999999602
0.51209999999996	0.021231428589726	0.00417195784306594	0.00472999999999599
0.51409999999996	0.0218054295199301	0.00433868153075728	0.00490999999999597
0.516099999999959	0.0223973018273725	0.00451602323505099	0.00509999999999594
0.518099999999959	0.0229927934444158	0.00469518377952961	0.00528999999999593
0.520099999999959	0.0236037161337546	0.00488393023452092	0.0054899999999959
0.522099999999959	0.0242161052585291	0.005073283943063	0.00568999999999588
0.524099999999959	0.024830349973785	0.00526350796484633	0.00589999999999586
0.526099999999958	0.025448131197289	0.00545578037491426	0.00610999999999583
0.528099999999958	0.0260800837433692	0.00565733492375165	0.00632999999999581
0.530099999999958	0.0267288371485795	0.00587049744314773	0.00654999999999579
