t	La
0	0	0
0.002	0	0
0.0041	0.0203726533850095	0.03481
0.006	0.0206145946303291	0.03481
0.00800000000000001	0.0210535444666293	0.03482
0.0101	0.0217224244680446	0.03483
0.0121	0.0225615167865425	0.03485
0.0141	0.0236012004143033	0.03488
0.0161	0.0248444494349007	0.03493
0.0180999999999999	0.0262544561824056	0.03498
0.0200999999999999	0.027779146564356	0.03506
0.0220999999999999	0.0294018458622348	0.03515
0.0240999999999999	0.0311081627627851	0.03527
0.0260999999999999	0.0328858799774422	0.03542
0.0280999999999999	0.0347247314169602	0.0356
0.0300999999999999	0.0366161394968234	0.0358
0.0320999999999999	0.0385529547042728	0.03605
0.0341	0.0405292182980237	0.03634
0.036	0.0424386676937801	0.03663
0.0380000000000001	0.0444782888484789	0.037
0.0400000000000001	0.0465448844721784	0.03743
0.0420000000000002	0.0486354802011657	0.0379100000000001
0.0440000000000002	0.0507475572176532	0.0384500000000001
0.0460000000000003	0.0528789728106816	0.0390500000000002
0.0480000000000003	0.055027895791296	0.0397200000000002
0.0500000000000004	0.0571927539422224	0.0404600000000003
0.0520000000000005	0.0593721911791482	0.0412800000000004
0.0540000000000005	0.0615650325369345	0.0421900000000005
0.0560000000000006	0.0637702554613534	0.0431800000000006
0.0580000000000006	0.0659869661885456	0.0442600000000007
0.0600000000000007	0.068214380238304	0.0454300000000009
0.0620000000000007	0.0704518062427127	0.046710000000001
0.0640000000000008	0.0726986324873912	0.0481000000000011
0.0660000000000009	0.0749543156663312	0.0495900000000014
0.0680000000000009	0.0772183714495414	0.0512100000000016
0.070000000000001	0.0794903665407192	0.0529500000000017
0.072000000000001	0.0817699119641929	0.054810000000002
0.0740000000000011	0.0850523653431617	0.0568100000000023
0.0760000000000012	0.0912341035341784	0.0589500000000025
0.0780000000000012	0.0973006785903242	0.0612400000000028
0.0800000000000013	0.103284384020618	0.0658800000000032
0.0820000000000013	0.109211026867336	0.0710800000000034
0.0840000000000014	0.115101794060198	0.076600000000004
0.0860000000000014	0.120974494491899	0.0824700000000043
0.0880000000000015	0.126844414344873	0.0886900000000048
0.0900000000000016	0.132724923395182	0.0952700000000053
0.0920000000000016	0.138627915650375	0.102240000000006
0.0940000000000017	0.144564136645378	0.109590000000006
0.0960000000000017	0.150543431288581	0.117360000000007
0.0980000000000018	0.156574934819778	0.125540000000007
0.100000000000002	0.162667222263439	0.134160000000008
0.102000000000002	0.168828427089493	0.143220000000009
0.104000000000002	0.175066336677778	0.15275000000001
0.106000000000002	0.181388470053851	0.16275000000001
0.108000000000002	0.187802141875695	0.173250000000011
0.110000000000002	0.194314515591823	0.184250000000012
0.112000000000002	0.200932647950746	0.195770000000013
0.114000000000002	0.207729413557682	0.207830000000014
0.116000000000002	0.214834581987503	0.220440000000015
0.118000000000002	0.222259629172399	0.233620000000016
0.120000000000002	0.230013503457148	0.247390000000017
0.122000000000002	0.238105265829553	0.261750000000018
0.124000000000003	0.246544090144608	0.276730000000019
0.126000000000002	0.255339263357165	0.292340000000019
0.128000000000002	0.264500185762739	0.308600000000018
0.130000000000002	0.274036371246112	0.325520000000017
0.132000000000002	0.283957447537428	0.343130000000016
0.134000000000002	0.294273156475457	0.361440000000015
0.136000000000001	0.304993354277765	0.380470000000013
0.138000000000001	0.316128011817515	0.400230000000011
0.140000000000001	0.327687214906649	0.420750000000009
0.142000000000001	0.3396811645852	0.442040000000008
0.144	0.352120177416524	0.464120000000005
0.146	0.365014685788226	0.487010000000003
0.148	0.378375238218575	0.51072
0.1501	0.392917069251306	0.536529999999997
0.1521	0.407266481095925	0.561999999999994
0.154099999999999	0.422114830499687	0.588359999999991
0.156099999999999	0.437473139549824	0.615619999999988
0.158099999999999	0.453352548088769	0.643799999999985
0.160099999999999	0.469764314049896	0.67292999999998
0.162099999999998	0.486719813797535	0.703029999999977
0.164099999999998	0.504230542471102	0.734109999999973
0.166099999999998	0.522308114333208	0.766189999999968
0.168099999999998	0.540964263121602	0.799309999999963
0.170099999999998	0.56021084240481	0.833469999999958
0.172099999999997	0.580059825941339	0.868699999999953
0.174099999999997	0.6005233080423	0.905019999999947
0.176099999999997	0.62161350393733	0.942459999999942
0.178099999999997	0.643342750143676	0.981019999999936
0.180099999999996	0.665723504838315	1.02074999999993
0.182099999999996	0.688768348232957	1.06164999999992
0.184099999999996	0.712489982951835	1.10375999999992
0.186099999999996	0.736901234412109	1.14708999999991
0.188099999999996	0.762015051206781	1.1916599999999
0.190099999999995	0.78784450548996	1.23750999999989
0.192099999999995	0.814402793364345	1.28464999999988
0.194099999999995	0.841703235270783	1.33309999999988
0.196099999999995	0.869759276379739	1.38289999999987
0.198099999999995	0.898584486984545	1.43405999999986
0.200099999999994	0.928192562896245	1.48661999999985
0.202099999999994	0.958597325839879	1.54057999999984
0.204099999999994	0.989812723852032	1.59598999999983
0.206099999999994	1.02185283167947	1.65285999999982
0.208099999999993	1.05473185117863	1.7112199999998
0.210099999999993	1.08846411171589	1.77108999999979
0.212099999999993	1.12306407056816	1.83249999999978
0.214099999999993	1.15854631332388	1.89547999999977
0.216099999999993	1.19492555428396	1.96004999999976
0.218099999999992	1.23221663686243	2.02623999999974
0.220099999999992	1.2704345339867	2.09406999999973
0.222099999999992	1.30959434849695	2.16357999999971
0.224099999999992	1.34971131354448	2.2347799999997
0.226099999999991	1.39080079298862	2.30770999999968
0.228099999999991	1.43287828179193	2.38239999999967
0.230099999999991	1.47595940641327	2.45885999999965
0.232099999999991	1.56578755902849	2.53712999999964
0.234099999999991	1.56578755902849	2.61723999999962
0.23609999999999	1.56578755902849	2.6992199999996
0.23809999999999	1.56578755902849	2.78308999999958
0.24009999999999	1.56578755902849	2.86888999999956
0.24209999999999	1.56578755902849	2.95662999999954
0.244099999999989	1.56578755902849	3.04635999999952
0.246099999999989	1.56578755902849	3.1380999999995
0.248099999999989	1.56578755902849	3.23187999999948
0.250099999999989	3.13157511805697	3.32772999999946
0.252099999999989	3.13157511805697	3.42567999999944
0.254099999999988	3.13157511805697	3.52576999999941
0.256099999999988	3.13157511805697	3.62800999999939
0.258099999999988	3.13157511805697	3.73244999999936
0.260099999999988	3.13157511805697	3.83911999999934
0.262099999999987	3.13157511805697	3.94803999999931
0.264099999999987	3.13157511805697	4.05923999999928
0.266099999999987	3.13157511805697	4.17276999999926
0.268099999999987	3.13157511805697	4.28864999999923
0.270099999999987	3.13157511805697	4.4069199999992
0.272099999999986	4.69736267708546	4.52759999999916
0.274099999999986	4.69736267708546	4.65072999999914
0.276099999999986	4.69736267708546	4.77633999999911
0.278099999999986	4.69736267708546	4.90446999999907
0.280099999999985	4.69736267708546	5.03513999999904
0.282099999999985	4.69736267708546	5.16839999999901
0.284099999999985	4.69736267708546	5.30427999999897
0.286099999999985	4.69736267708546	5.44280999999894
0.288099999999985	4.69736267708546	5.5840199999989
0.290099999999984	4.69736267708546	5.72794999999886
0.292099999999984	4.69736267708546	5.87463999999883
0.294099999999984	4.69736267708546	6.02411999999879
0.296099999999984	4.69736267708546	6.17641999999875
0.298099999999983	4.69736267708546	6.33158999999871
0.300099999999983	4.69736267708546	6.48963999999867
0.302099999999983	6.26315023611395	6.65062999999862
0.304099999999983	6.26315023611395	6.81458999999858
0.306099999999983	6.26315023611395	6.98154999999854
0.308099999999982	6.26315023611395	7.15154999999849
0.310099999999982	6.26315023611395	7.32462999999845
0.312099999999982	7.82893779514243	7.5008199999984
0.314099999999982	7.82893779514243	7.68015999999835
0.316099999999982	7.82893779514243	7.8626899999983
0.318099999999981	7.82893779514243	8.04843999999825
0.320099999999981	7.82893779514243	8.23744999999819
0.322099999999981	7.82893779514243	8.42975999999814
0.324099999999981	7.82893779514243	8.62540999999809
0.32609999999998	7.82893779514243	8.82442999999803
0.32809999999998	7.82893779514243	9.02685999999797
0.33009999999998	9.39472535417092	9.23273999999792
0.33209999999998	9.39472535417092	9.44209999999786
0.33409999999998	9.39472535417092	9.6549899999978
0.336099999999979	9.39472535417092	9.87144999999774
0.338099999999979	9.39472535417092	10.0914999999977
0.340099999999979	9.39472535417092	10.3151899999976
0.342099999999979	9.39472535417092	10.5425599999976
0.344099999999978	10.9605129131994	10.7736399999975
0.346099999999978	10.9605129131994	11.0084699999974
0.348099999999978	10.9605129131994	11.2470999999973
0.350099999999978	12.5263004722279	11.4895499999973
0.352099999999978	12.5263004722279	11.7358599999972
0.354099999999977	12.5263004722279	11.9860799999971
0.356099999999977	12.5263004722279	12.2402399999971
0.358099999999977	12.5263004722279	12.498369999997
0.360099999999977	12.5263004722279	12.7605199999969
0.362099999999976	12.5263004722279	13.0267199999968
0.364099999999976	12.5263004722279	13.2969999999968
0.366099999999976	12.5263004722279	13.5714099999967
0.368099999999976	14.0920880312564	13.8499699999966
0.370099999999976	14.0920880312564	14.1327299999965
0.372099999999975	14.0920880312564	14.4197199999964
0.374099999999975	14.0920880312564	14.7109699999964
0.376099999999975	15.6578755902849	15.0065099999963
0.378099999999975	15.6578755902849	15.3063899999962
0.380099999999974	15.6578755902849	15.6106199999961
0.382099999999974	17.2236631493134	15.919259999996
0.384099999999974	17.2236631493134	16.2323199999959
0.386099999999974	17.2236631493134	16.5498299999958
0.388099999999974	17.2236631493134	16.8718299999957
0.390099999999973	17.2236631493134	17.1983499999956
0.392099999999973	17.2236631493134	17.5294099999955
0.394099999999973	17.2236631493134	17.8650399999954
0.396099999999973	17.2236631493134	18.2052599999953
0.398099999999972	18.7894507083419	18.5501099999952
0.400099999999972	18.7894507083419	18.8995999999951
0.402099999999972	20.3552382673704	19.253759999995
0.404099999999972	20.3552382673704	19.6125999999949
0.406099999999972	20.3552382673704	19.9761599999948
0.408099999999971	20.3552382673704	20.3444299999947
