t;0.120000;0.118125;0.116250;0.114375;0.112500;0.110625;0.108750;0.106875;0.105000;0.103125;0.101250;0.099375;0.097500;0.095625;0.093750;0.091875;0.090000;0.088125;0.086250;0.084375;0.082500;0.080625;0.078750;0.076875;0.075000;0.073125;0.071250;0.069375;0.067500;0.065625;0.063750;0.061875;0.060000;0.058125;0.056250;0.054375;0.052500;0.050625;0.048750;0.046875;0.045000;0.043125;0.041250;0.039375;0.037500;0.035625;0.033750;0.031875;0.030000;0.028125;0.026250;0.024375;0.022500;0.020625;0.018750;0.016875;0.015000;0.013125;0.011250;0.009375;0.007500;0.005625;0.003750;0.001875;0.0;
0.000000;0.0;
0.100000;0.0;
0.200000;0.0;
0.300000;0.0;
0.400000;0.0;
0.500000;0.0;
0.600000;0.0;
0.700000;0.0;
0.800000;0.0;
0.900000;0.0;
1.000000;0.0;
1.100000;0.0;
1.200000;0.0;
1.300000;0.0;
1.400000;0.0;
1.500000;0.0;
1.600000;0.0;
1.700000;0.0;
1.800000;0.0;
1.900000;0.0;
2.000000;0.0;
2.100000;0.0;
2.200000;0.0;
2.300000;0.0;
2.400000;0.0;
2.500000;0.0;
2.600000;0.0;
2.700000;0.0;
2.800000;0.0;
2.900000;0.0;
3.000000;0.0;
