t	Sv
0	0	0
0.002	0	0
0.0041	6.75320967192485	9.0844
0.006	6.94574951962734	9.08582
0.00800000000000001	7.32365578024713	9.08923
0.0101	7.9190565054167	9.09632
0.0121	8.67952171494095	9.10696
0.0141	9.63204765299283	9.12281
0.0161	10.7791925282139	9.14514
0.0180999999999999	12.1172983911787	9.17531
0.0200999999999999	13.6455994946217	9.2148
0.0220999999999999	15.3516751355288	9.26515
0.0240999999999999	17.2331075201221	9.32803999999999
0.0260999999999999	19.2879045027911	9.40522999999999
0.0280999999999999	21.5144791483493	9.49862999999999
0.0300999999999999	23.9116050390454	9.61026999999999
0.0320999999999999	25.4491543163196	9.74232999999998
0.0341	28.0782927714285	9.89717999999999
0.036	30.6419720029913	10.05811
0.0380000000000001	33.4203463055864	10.26343
0.0400000000000001	36.287776856125	10.49953
0.0420000000000002	39.249606516295	10.76966
0.0440000000000002	42.309856041251	11.0773700000001
0.0460000000000003	45.4716560085212	11.4265600000001
0.0480000000000003	48.7525220368633	11.8215200000001
0.0500000000000004	52.1841045249183	12.2669600000002
0.0520000000000005	55.7617392439589	12.7680700000002
0.0540000000000005	59.4844703201254	13.3305700000003
0.0560000000000006	62.7393367277426	13.9607900000004
0.0580000000000006	66.6290345292938	14.6657100000005
0.0600000000000007	70.6517767666516	15.4530200000006
0.0620000000000007	74.8060141418758	16.3312100000007
0.0640000000000008	79.0903615722331	17.3096700000008
0.0660000000000009	84.7860902345771	18.398700000001
0.0680000000000009	90.8263919804732	19.6096900000012
0.070000000000001	97.0710735651291	20.9551400000014
0.072000000000001	102.974426900356	22.4487600000016
0.0740000000000011	110.27361502367	24.1056100000019
0.0760000000000012	118.326754517133	25.9421900000022
0.0780000000000012	125.879881389768	27.9764900000026
0.0800000000000013	134.985065626864	31.8758400000031
0.0820000000000013	144.980089036711	37.0889800000037
0.0840000000000014	155.806281574739	43.0503400000044
0.0860000000000014	166.990108108912	49.8480300000053
0.0880000000000015	180.096709399674	57.5777100000062
0.0900000000000016	194.410539780913	66.3428400000073
0.0920000000000016	209.294993761474	76.2548700000085
0.0940000000000017	226.26206895465	87.4333300000099
0.0960000000000017	244.307326130401	100.005880000012
0.0980000000000018	264.495041668676	114.108180000013
0.100000000000002	286.40519054465	129.883650000015
0.102000000000002	309.349033048305	147.483060000018
0.104000000000002	333.998858655958	167.06393000002
0.106000000000002	361.270892670829	188.789670000023
0.108000000000002	391.420673694173	212.828530000026
0.110000000000002	423.132809864385	239.35222000003
0.112000000000002	458.238633049554	268.534200000033
0.114000000000002	495.463490774	300.547770000038
0.116000000000002	534.765012174293	335.563700000042
0.118000000000002	577.153482535706	373.747620000047
0.120000000000002	622.021613519456	415.257050000052
0.122000000000002	669.497931455924	460.238270000058
0.124000000000003	720.167092623053	508.822870000064
0.126000000000002	773.607914571513	561.124250000066
0.128000000000002	830.28116671463	617.234170000065
0.130000000000002	891.122400518094	677.219330000062
0.132000000000002	954.089222129872	741.118320000058
0.134000000000002	1019.34800423166	808.938970000055
0.136000000000001	1087.08405437282	880.656340000049
0.138000000000001	1159.69952831337	956.211390000044
0.140000000000001	1233.1687873505	1035.51059000004
0.142000000000001	1309.93065914169	1118.42644000003
0.144	1391.16606455042	1204.79895000002
0.146	1472.73841592988	1294.43807000001
0.148	1555.66748551708	1387.12701
0.1501	1645.55999255302	1487.47036999999
0.1521	1734.88193302949	1585.64264999998
0.154099999999999	1824.75716128057	1686.08250999997
0.156099999999999	1916.32245537727	1788.51024999996
0.158099999999999	2008.07404038339	1892.64300999994
0.160099999999999	2100.65093616717	1998.19932999993
0.162099999999998	2195.53762498397	2104.90338999992
0.164099999999998	2291.2155774075	2212.48858999991
0.166099999999998	2386.80456764855	2320.70055999989
0.168099999999998	2483.60601864995	2429.29954999988
0.170099999999998	2578.96109856239	2538.06212999987
0.172099999999997	2675.80146398643	2646.78230999986
0.174099999999997	2771.75065444112	2755.27217999985
0.176099999999997	2868.11588051891	2863.36197999983
0.178099999999997	2962.51853784979	2970.89986999982
0.180099999999996	3056.88499783074	3077.75132999981
0.182099999999996	3151.485120617	3183.7983799998
0.184099999999996	3245.50213171254	3288.93855999979
0.186099999999996	3339.11784729505	3393.08389999978
0.188099999999996	3431.90338218811	3496.15970999977
0.190099999999995	3523.60422288863	3598.10342999977
0.192099999999995	3615.11433210518	3698.86352999976
0.194099999999995	3706.49906031599	3798.39828999975
0.196099999999995	3795.87092674487	3896.67484999974
0.198099999999995	3883.21820474658	3993.66810999974
0.200099999999994	3969.3529613064	4089.35987999973
0.202099999999994	4055.43350027557	4183.73796999972
0.204099999999994	4140.83865043128	4276.79547999972
0.206099999999994	4224.92823714909	4368.53000999971
0.208099999999993	4308.21171587318	4458.9431399997
0.210099999999993	4389.9363688788	4548.0397599997
0.212099999999993	4470.14796627341	4635.82764999969
0.214099999999993	4549.7082709525	4722.31699999969
0.216099999999993	4629.60613722677	4807.52002999968
0.218099999999992	4708.99589953772	4891.45063999968
0.220099999999992	4785.18965490838	4974.12412999968
0.222099999999992	4859.6568171819	5055.55690999967
0.224099999999992	4934.98760317835	5135.76630999967
0.226099999999991	5008.65934073544	5214.77034999966
0.228099999999991	5080.04799581649	5292.58758999966
0.230099999999991	5151.6399739155	5369.23698999966
0.232099999999991	5222.93943875654	5444.73776999965
0.234099999999991	5294.45881862087	5519.10928999965
0.23609999999999	5364.69817294206	5592.37101999965
0.23809999999999	5433.54139031123	5664.54236999965
0.24009999999999	5500.03882908023	5735.64272999964
0.24209999999999	5567.51589503992	5805.69130999964
