t	T
0	894.5	894.5
0.002	894.41	894.41
0.0041	894.315514167418	894.3155
0.006	894.230024725915	894.23
0.00800000000000001	894.14004587017	894.14
0.0101	894.045580290577	894.04551
0.0121	893.955626156236	893.95552
0.0141	893.865686486407	893.86552
0.0161	893.775763186268	893.77553
0.0180999999999999	893.685863403938	893.68555
0.0200999999999999	893.59600445518	893.59556
0.0220999999999999	893.506176470982	893.50558
0.0240999999999999	893.41638311722	893.4156
0.0260999999999999	893.326628136516	893.32563
0.0280999999999999	893.236915332316	893.23567
0.0300999999999999	893.147248558404	893.14571
0.0320999999999999	893.057634690876	893.05576
0.0341	892.96840281093	892.96582
0.036	892.88372997732	892.88035
0.0380000000000001	892.794710068855	892.79043
0.0400000000000001	892.705808487716	892.70052
0.0420000000000002	892.617031602909	892.61062
0.0440000000000002	892.528385891681	892.52074
0.0460000000000003	892.439877921733	892.43087
0.0480000000000003	892.351099906621	892.34103
0.0500000000000004	892.262425962263	892.25121
0.0520000000000005	892.173878502507	892.16142
0.0540000000000005	892.085464026332	892.07166
0.0560000000000006	891.998533395445	891.98193
0.0580000000000006	891.910589379633	891.89224
0.0600000000000007	891.822830105502	891.80259
0.0620000000000007	891.73526404784	891.713
0.0640000000000008	891.647899669732	891.62347
0.0660000000000009	891.562212883839	891.53401
0.0680000000000009	891.477298615422	891.44462
0.070000000000001	891.392762989362	891.35533
0.072000000000001	891.308590492931	891.26614
0.0740000000000011	891.224802652138	891.17707
0.0760000000000012	891.141471344062	891.08814
0.0780000000000012	891.058608070917	890.99938
0.0800000000000013	890.976313667306	890.9118
0.0820000000000013	890.894644689745	890.82501
0.0840000000000014	890.813656259386	890.73863
0.0860000000000014	890.733362672182	890.65273
0.0880000000000015	890.653795793503	890.56737
0.0900000000000016	890.57508633254	890.48261
0.0920000000000016	890.497308781129	890.39853
0.0940000000000017	890.420582158491	890.31521
0.0960000000000017	890.34497152226	890.23276
0.0980000000000018	890.270584326323	890.15127
0.100000000000002	890.197575888891	890.07087
0.102000000000002	890.126054662282	889.99169
0.104000000000002	890.056054585627	889.91386
0.106000000000002	889.987806068993	889.83755
0.108000000000002	889.921498421291	889.76294
0.110000000000002	889.857232873337	889.69019
0.112000000000002	889.795192699434	889.61953
0.114000000000002	889.735602059621	889.55116
0.116000000000002	889.678579244899	889.48531
0.118000000000002	889.624275286436	889.42222
0.120000000000002	889.572905313385	889.36214
0.122000000000002	889.524557105997	889.30532
0.124000000000003	889.479482288332	889.25203
0.126000000000002	889.437808806167	889.20251
0.128000000000002	889.399670081486	889.15702
0.130000000000002	889.36528124466	889.11578
0.132000000000002	889.33468426157	889.07901
0.134000000000002	889.307960513938	889.04691
0.136000000000001	889.28517013348	889.01962
0.138000000000001	889.266363459474	888.99727
0.140000000000001	889.251534129492	888.97993
0.142000000000001	889.240664589079	888.96763
0.144	889.233750198183	888.96035
0.146	889.230707056274	888.95802
0.148	889.231374404404	888.96051
0.1501	889.235870822195	888.96813
0.1521	889.243658932366	888.97994
0.154099999999999	889.254714131541	888.99592
0.156099999999999	889.268788222849	889.0158
0.158099999999999	889.285664178992	889.03927
0.160099999999999	889.305050102101	889.066
0.162099999999998	889.326821696763	889.09566
0.164099999999998	889.350699181508	889.12791
0.166099999999998	889.376474778838	889.16242
