t	fsi_A	fsi_V
0	0	0	0
0.002	0	0	0
0.0041	1	0.0577684307389193	1
0.006	1	0.0966582486001001	0.999962034207179
0.00800000000000001	1	0.165616530435759	0.999922217078853
0.0101	1	0.257821802139748	1
0.0121	1	0.353045150733094	1
0.0141	1	0.446410567386614	1
0.0161	1	0.532168424312687	1
0.0180999999999999	1	0.610835423485627	1
0.0200999999999999	1	0.685185382671153	1
0.0220999999999999	1	0.744561463286006	0.999999999999999
0.0240999999999999	1	0.791642953762377	0.999999999999999
0.0260999999999999	1	0.828917315521592	0.999999999999999
0.0280999999999999	1	0.858489246446846	0.999999999999998
0.0300999999999999	1	0.882054429086031	0.999999999999998
0.0320999999999999	1	0.901064090071952	0.999999999999998
0.0341	1	0.924756052451708	0.999999999999999
0.036	1	0.94004496993003	0.997159100143346
0.0380000000000001	1	0.95157304302005	0.996789441249299
0.0400000000000001	1	0.960075860649304	0.996400418428522
0.0420000000000002	1	0.966539760676847	0.995995768671769
0.0440000000000002	1	0.971573533230074	0.995576227593344
0.0460000000000003	1	0.975571668259287	0.995141703658671
0.0480000000000003	1	0.97810190704523	0.99469812252212
0.0500000000000004	1	0.980298337078011	0.994246615886439
0.0520000000000005	1	0.982232414910397	0.99379059245882
0.0540000000000005	1	0.983936874245484	0.993332201519495
0.0560000000000006	1	0.985904794069394	0.992874955468513
0.0580000000000006	1	0.987210070992336	0.992420832146744
0.0600000000000007	1	0.988369186999239	0.991976975192354
0.0620000000000007	1	0.989399031942714	0.991532903729804
0.0640000000000008	1	0.990314881915394	0.99111340073418
0.0660000000000009	1	1.01182741787571	0.99069958686594
0.0680000000000009	0.999980873991845	1.03739954902755	0.990305940946372
0.070000000000001	0.9988851852503	1.05666205965034	0.989924027813644
0.072000000000001	0.983553742362084	1.04899044570096	0.989566453997215
0.0740000000000011	0.96519957229183	1.03304107192161	0.989227406451507
0.0760000000000012	0.945200568905551	1.01223262790031	0.988910376385844
0.0780000000000012	0.942658939591015	1.01757759539756	0.988617456937861
0.0800000000000013	0.937597115129466	1.01773408446874	0.995455753541787
0.0820000000000013	0.928116517925325	1.0098926624964	0.975677405098821
0.0840000000000014	0.913849847732986	0.993657875971791	0.945324866556207
0.0860000000000014	0.881768925922498	0.948055818089286	0.90857320126745
0.0880000000000015	0.855305058454492	0.911438477139759	0.868383505306732
0.0900000000000016	0.831472808525263	0.879181948978759	0.826822275246272
0.0920000000000016	0.812590722060583	0.8548558585615	0.785318321647712
0.0940000000000017	0.790028683740257	0.824885674425554	0.744801271860061
0.0960000000000017	0.760212525385102	0.783921957921133	0.705914462021499
0.0980000000000018	0.7389128784626	0.756488124954166	0.66902111324373
0.100000000000002	0.715820824318819	0.726620851301841	0.634319472591667
0.102000000000002	0.691014285037704	0.69447470249398	0.601900150653529
0.104000000000002	0.668767860295726	0.666360389177966	0.571762553119742
0.106000000000002	0.650248997308963	0.644049025625529	0.543852581408699
0.108000000000002	0.630220928763	0.619713495296857	0.518082719356974
0.110000000000002	0.604595816953583	0.587395584678969	0.49434326245912
0.112000000000002	0.58768332469239	0.568005028176427	0.472509945096664
0.114000000000002	0.570922731113075	0.548951775844326	0.453439999999962
0.116000000000002	0.552150734219723	0.527073362702055	0.434903389830485
0.118000000000002	0.534527203832722	0.506903751429565	0.417094964028765
0.120000000000002	0.518824324624049	0.489498608727673	0.401093865030674
0.122000000000002	0.502127869775344	0.470669765074185	0.387304736842111
0.124000000000003	0.48885338775565	0.456646076808412	0.374066063348428
0.126000000000002	0.474483410441863	0.441038915921208	0.362044140624982
0.128000000000002	0.463170226823239	0.42962378774554	0.352542372881303
0.130000000000002	0.450434477586534	0.416168593697109	0.342182890855417
0.132000000000002	0.437147402625361	0.401881178368814	0.332474226804124
0.134000000000002	0.427821407161555	0.392957852688167	0.322799097065475
0.136000000000001	0.417310601819601	0.382287870480641	0.316103379721671
0.138000000000001	0.408318935498448	0.373592490234666	0.307557117750441
0.140000000000001	0.398350473750436	0.36343941232273	0.301092043681744
0.142000000000001	0.390427480921827	0.355971426777316	0.296244784422805
0.144	0.381803011401227	0.34743095269244	0.289800995024873
0.146	0.374495410065881	0.340579373640499	0.284598214285713
0.148	0.367924780748694	0.334609035244109	0.279678068410463
0.1501	0.360321573919313	0.327246810117942	0.274705349048051
0.1521	0.354029448541232	0.321413727261969	0.27018121911038
0.154099999999999	0.347782211112105	0.315537890694905	0.265765765765769
0.156099999999999	0.34263614364218	0.311052473093719	0.262542955326458
0.158099999999999	0.336902930385102	0.305662628473684	0.258838383838383
0.160099999999999	0.332386762607919	0.301821329698071	0.255529685681022
0.162099999999998	0.327475149698864	0.29734795635182	0.25201938610663
0.164099999999998	0.322732323785002	0.293011327736587	0.248751248751258
0.166099999999998	0.318638209459468	0.28946971882605	0.246046511627914
0.168099999999998	0.314441033591214	0.285702670568745	0.243161094224933
0.170099999999998	0.310712438684345	0.282489909701706	0.240748271655153
0.172099999999997	0.306964262336701	0.279172446942489	0.238258877434144
0.174099999999997	0.303201790794081	0.275761095324505	0.235801581595983
0.176099999999997	0.300085431216899	0.273161110145246	0.233797081778078
0.178099999999997	0.296524135436503	0.269883976560388	0.231781701444624
0.180099999999996	0.293732359348366	0.267590114935098	0.229598051157134
0.182099999999996	0.291311973676445	0.265741394128913	0.22778581765557
0.184099999999996	0.288234912016181	0.26293661575679	0.226019845644984
