t	fs_A	fs_V
0	0	0	0
0.002	0	0	0
0.0041	1.03447762621566E-06	1.14207883551646E-11	5.27467E-09
0.006	1.05858370606988E-06	4.83997352570139E-11	5.26771E-09
0.00800000000000001	1.10231780868014E-06	1.16552487807378E-10	5.27068E-09
0.0101	1.16895194041564E-06	2.2298782126957E-10	5.29675E-09
0.0121	1.25251885744893E-06	3.60788757185671E-10	5.30974E-09
0.0141	1.35601878168152E-06	5.37903215227597E-10	5.32716999999999E-09
0.0161	1.47971621110301E-06	7.58581876034182E-10	5.35018999999999E-09
0.0180999999999999	1.62383407510148E-06	1.02753649806871E-09	5.37999999999998E-09
0.0200999999999999	1.78856074931289E-06	1.34986771387328E-09	5.41791999999997E-09
0.0220999999999999	1.97405727735462E-06	1.73100089440091E-09	5.46538999999996E-09
0.0240999999999999	2.18046396558871E-06	2.17663189074708E-09	5.52393999999995E-09
0.0260999999999999	2.40790592710149E-06	2.69268266080839E-09	5.59526999999994E-09
0.0280999999999999	2.65649747126317E-06	3.28526580581708E-09	5.68122999999993E-09
0.0300999999999999	2.92634542592232E-06	3.96065664458424E-09	5.78385999999992E-09
0.0320999999999999	3.21755156414481E-06	4.72527140984285E-09	5.90540999999993E-09
0.0341	3.53021432521061E-06	5.58565028635365E-09	6.04839999999996E-09
0.036	3.84720586747692E-06	6.49776832109832E-09	6.13693000000001E-09
0.0380000000000001	4.20198477495778E-06	7.56410856889913E-09	6.32617000000005E-09
0.0400000000000001	4.57850097483927E-06	8.74611474257455E-09	6.54617000000011E-09
0.0420000000000002	4.97684810766002E-06	1.00507124088165E-08	6.80098000000017E-09
0.0440000000000002	5.39711949982695E-06	1.14849082374668E-08	7.09523000000024E-09
0.0460000000000003	5.83940827044153E-06	1.30557858469395E-08	7.43421000000032E-09
0.0480000000000003	6.3038073777867E-06	1.47705024205386E-08	7.8240200000004E-09
0.0500000000000004	6.79040962719056E-06	1.66362859182661E-08	8.27167000000049E-09
0.0520000000000005	7.29930765516757E-06	1.86604327513446E-08	8.78525000000061E-09
0.0540000000000005	7.83059389992651E-06	2.08503058186587E-08	9.37409000000073E-09
0.0560000000000006	8.38436056497239E-06	2.32133328283055E-08	1.00490000000009E-08
0.0580000000000006	8.96069958019995E-06	2.57570048454595E-08	1.0822600000001E-08
0.0600000000000007	9.55970256327647E-06	2.84888750213209E-08	1.17092000000012E-08
0.0620000000000007	1.01814607830206E-05	3.14165574681578E-08	1.27258000000014E-08
0.0640000000000008	1.08260651257502E-05	3.4547726253225E-08	1.38919000000016E-08
0.0660000000000009	1.1493606065084E-05	3.78901144902548E-08	1.52299000000018E-08
0.0680000000000009	1.21841736353617E-05	4.14515135117481E-08	1.67663000000021E-08
0.070000000000001	1.28978574086477E-05	4.50448494505218E-08	1.85313000000024E-08
0.072000000000001	1.52556574513392E-05	6.85079874091406E-08	2.05601000000027E-08
0.0740000000000011	1.77382969081361E-05	9.52602500987796E-08	2.28935000000032E-08
0.0760000000000012	2.03516279730795E-05	1.25523732865809E-07	2.55786000000036E-08
0.0780000000000012	2.31020089953812E-05	1.59548567723493E-07	2.86701000000041E-08
0.0800000000000013	2.59963020620844E-05	1.97613309124194E-07	3.54480000000048E-08
0.0820000000000013	2.90418816623313E-05	2.40026013367509E-07	4.35141000000057E-08
0.0840000000000014	3.22466509313025E-05	2.87125857014841E-07	5.26560000000067E-08
0.0860000000000014	3.56190634943595E-05	3.3928519707794E-07	6.3018600000008E-08
0.0880000000000015	3.91681497892082E-05	3.96912023657111E-07	7.47665000000095E-08
0.0900000000000016	4.29035472249966E-05	4.60452783946553E-07	8.80871000000111E-08
0.0920000000000016	4.68355338217018E-05	5.30395574367661E-07	1.03193000000013E-07
0.0940000000000017	5.09750651493657E-05	6.07273709710083E-07	1.20328000000015E-07
0.0960000000000017	5.53338144999728E-05	6.91669687028286E-07	1.39767000000018E-07
0.0980000000000018	5.99242162979578E-05	7.84219568996926E-07	1.61824000000021E-07
0.100000000000002	6.475951279867E-05	8.85617817170963E-07	1.86857000000025E-07
0.102000000000002	6.98538041401478E-05	9.96622610429899E-07	2.15274000000029E-07
0.104000000000002	7.52221018033044E-05	1.11806168791603E-06	2.47536000000034E-07
0.106000000000002	8.08803855139433E-05	1.25083875933144E-06	2.84172000000039E-07
0.108000000000002	8.68456636594917E-05	1.39594053035237E-06	3.25780000000046E-07
0.110000000000002	9.31360376434841E-05	1.55444440415284E-06	3.73041000000054E-07
0.112000000000002	9.9770771994491E-05	1.72752696390491E-06	4.26730000000063E-07
0.114000000000002	0.00010677037173714	1.91647335019609E-06	4.87726000000073E-07
0.116000000000002	0.000114156996587261	2.12271273226124E-06	5.57027000000085E-07
0.118000000000002	0.000121956553530722	2.34798218410604E-06	6.35766000000099E-07
0.120000000000002	0.000130197770633698	2.59427403677343E-06	7.25228000000115E-07
0.122000000000002	0.000138911521427695	2.86379842500803E-06	8.26866000000135E-07
0.124000000000003	0.000148130967745021	3.15900673311175E-06	9.42329000000156E-07
0.126000000000002	0.000157891712464858	3.48261761666039E-06	1.07348000000017E-06
0.128000000000002	0.00016823196047326	3.83764568186933E-06	1.22243000000018E-06
0.130000000000002	0.000179192688088425	4.22743306546288E-06	1.39155000000018E-06
0.132000000000002	0.000190817821181822	4.6556841756993E-06	1.58353000000018E-06
0.134000000000002	0.00020315442220071	5.12650387367654E-06	1.80140000000018E-06
