t	fg_A
0	0	0
0.002	0	0
0.0041	1.03447762621566E-06	3.03014E-06
0.006	1.05858370606988E-06	3.02756E-06
0.00800000000000001	1.10231780868014E-06	3.02877E-06
0.0101	1.16895194041564E-06	3.0386E-06
0.0121	1.25251885744893E-06	3.04356E-06
0.0141	1.35601878168152E-06	3.05022E-06
0.0161	1.47971621110301E-06	3.05899999999999E-06
0.0180999999999999	1.62383407510148E-06	3.07034999999999E-06
0.0200999999999999	1.78856074931289E-06	3.08475999999999E-06
0.0220999999999999	1.97405727735462E-06	3.10274999999999E-06
0.0240999999999999	2.18046396558871E-06	3.12487999999998E-06
0.0260999999999999	2.40790592710149E-06	3.15171999999998E-06
0.0280999999999999	2.65649747126317E-06	3.18391999999998E-06
0.0300999999999999	2.92634542592232E-06	3.22214999999998E-06
0.0320999999999999	3.21755156414481E-06	3.26712999999998E-06
0.0341	3.53021432521061E-06	3.31965999999999E-06
0.036	3.84720586747692E-06	3.35835E-06
0.0380000000000001	4.20198477495778E-06	3.42789000000002E-06
0.0400000000000001	4.57850097483927E-06	3.50782000000003E-06
0.0420000000000002	4.97684810766002E-06	3.59925000000004E-06
0.0440000000000002	5.39711949982695E-06	3.70338000000006E-06
0.0460000000000003	5.83940827044153E-06	3.82153000000007E-06
0.0480000000000003	6.3038073777867E-06	3.95516000000009E-06
0.0500000000000004	6.79040962719056E-06	4.1058600000001E-06
0.0520000000000005	7.29930765516757E-06	4.27542000000012E-06
0.0540000000000005	7.83059389992651E-06	4.46577000000013E-06
0.0560000000000006	8.38436056497239E-06	4.67908000000014E-06
0.0580000000000006	8.96069958019995E-06	4.91773000000015E-06
0.0600000000000007	9.55970256327647E-06	5.18435000000016E-06
0.0620000000000007	1.01814607830206E-05	5.48187000000016E-06
0.0640000000000008	1.08260651257502E-05	5.81349000000016E-06
0.0660000000000009	1.1493606065084E-05	6.18279000000016E-06
0.0680000000000009	1.21841736353617E-05	6.59367000000015E-06
0.070000000000001	1.28979751282022E-05	7.05048000000014E-06
0.072000000000001	1.52556574513392E-05	7.55798000000012E-06
0.0740000000000011	1.77382969081361E-05	8.12141000000009E-06
0.0760000000000012	2.03516279730795E-05	8.74655000000006E-06
0.0780000000000012	2.31020089953812E-05	9.43974000000001E-06
0.0800000000000013	2.59963020620844E-05	1.08421000000011E-05
0.0820000000000013	2.90418816623313E-05	1.26201000000013E-05
0.0840000000000014	3.22466509313025E-05	1.46585000000015E-05
0.0860000000000014	3.56190634943595E-05	1.69893000000018E-05
0.0880000000000015	3.91681497892082E-05	1.96483000000021E-05
0.0900000000000016	4.29035472249966E-05	2.26746000000025E-05
0.0920000000000016	4.68355338217018E-05	2.6110800000003E-05
0.0940000000000017	5.09750651493657E-05	3.00040000000034E-05
0.0960000000000017	5.53338144999728E-05	3.4405300000004E-05
0.0980000000000018	5.99242162979578E-05	3.93706000000047E-05
0.100000000000002	6.475951279867E-05	4.49608000000054E-05
0.102000000000002	6.98538041401478E-05	5.12417000000064E-05
0.104000000000002	7.52221018033044E-05	5.82854000000073E-05
0.106000000000002	8.08803855139433E-05	6.61694000000084E-05
0.108000000000002	8.68456636594917E-05	7.49779000000097E-05
0.110000000000002	9.31360376434841E-05	8.48019000000111E-05
0.112000000000002	9.9770771994491E-05	9.57396000000125E-05
0.114000000000002	0.00010677037173714	0.000107897000000014
0.116000000000002	0.000114225505570836	0.000121387000000016
0.118000000000002	0.000122283102370614	0.000136334000000019
0.120000000000002	0.000130990269920088	0.000152869000000021
0.122000000000002	0.000140395716553845	0.000171132000000024
0.124000000000003	0.00015055140370071	0.000191276000000027
0.126000000000002	0.000161512721482799	0.000213463000000028
0.128000000000002	0.000173338670883336	0.000237866000000028
0.130000000000002	0.000186092052565767	0.000264670000000028
0.132000000000002	0.000199839662412096	0.000294074000000027
0.134000000000002	0.000214652493831179	0.000326289000000026
0.136000000000001	0.000230605946867446	0.000361539000000025
0.138000000000001	0.000247780044116841	0.000400064000000022
0.140000000000001	0.000266259653429185	0.00044211800000002
0.142000000000001	0.00028613471734415	0.000487974000000016
0.144	0.000307500489170994	0.000537918000000013
0.146	0.000330457775579517	0.000592255000000007
0.148	0.000355113185520639	0.000651309000000001
0.1501	0.00038295233513438	0.000718767999999992
0.1521	0.000411448037972798	0.000788584999999984
0.154099999999999	0.000442005539694926	0.000864227999999976
0.156099999999999	0.000474757614410234	0.000946103999999963
0.158099999999999	0.000514062265225931	0.00103
0.160099999999999	0.00055972368749504	0.00113
0.162099999999998	0.000609129287333408	0.00123
0.164099999999998	0.000662530472575641	0.00134
0.166099999999998	0.000720191881636153	0.00146
0.168099999999998	0.000782391850920359	0.00159
0.170099999999998	0.000849422880474152	0.00173
0.172099999999997	0.000921592095917281	0.00187999999999974
0.174099999999997	0.000999221703581095	0.00203999999999972
0.176099999999997	0.00108264943551933	0.00221
0.178099999999997	0.00117222898067345	0.00239999999999967
0.180099999999996	0.00126912818088514	0.00259999999999965
0.182099999999996	0.00145018731653616	0.00280999999999963
0.184099999999996	0.00164489087779179	0.0030299999999996
0.186099999999996	0.00185433881688544	0.00327999999999917
0.188099999999996	0.00207940124202221	0.00353999999999912
0.190099999999995	0.00232098491127653	0.00380999999999954
0.192099999999995	0.0025800336954503	0.00410999999999902
0.194099999999995	0.00285752892011415	0.00441999999999899
0.196099999999995	0.00315448956811204	0.00474999999999947
0.198099999999995	0.00344146312818556	0.0051099999999989
0.200099999999994	0.0036918734623217	0.00548999999999886
0.202099999999994	0.0039605736170468	0.00588999999999881
0.204099999999994	0.00424853858823961	0.00631999999999815
0.206099999999994	0.00455689258676472	0.00676999999999809
0.208099999999993	0.00514062294714695	0.00724999999999802
0.210099999999993	0.00552859095637628	0.00775999999999795
0.212099999999993	0.00594617894503326	0.00829999999999788
0.214099999999993	0.00639488455731806	0.00886999999999782
0.216099999999993	0.00687623954429645	0.00946999999999776
0.218099999999992	0.00739180666548724	0.0101099999999977
0.220099999999992	0.00794317606434391	0.0107799999999976
0.222099999999992	0.00853196108271891	0.0114899999999976
0.224099999999992	0.00926004832282864	0.0122399999999967
0.226099999999991	0.0100041409018211	0.0130299999999966
0.228099999999991	0.0107999753261286	0.0138599999999965
0.230099999999991	0.0115158422409891	0.0147299999999964
0.232099999999991	0.0121989543868326	0.0156499999999963
0.234099999999991	0.0129306263936555	0.0166199999999953
0.23609999999999	0.0137126797708403	0.0176299999999952
0.23809999999999	0.0145469081021219	0.0186899999999941
0.24009999999999	0.0155675193102219	0.0197999999999939
0.24209999999999	0.0167289937224042	0.0209599999999938
0.244099999999989	0.0178482423851872	0.0221799999999926
0.246099999999989	0.0189666577104368	0.0234399999999935
0.248099999999989	0.0201304942947314	0.0247699999999923
0.250099999999989	0.0212026062433105	0.0261499999999922
0.252099999999989	0.0223753692811728	0.027579999999992
0.254099999999988	0.0237781162334959	0.0290699999999919
0.256099999999988	0.0252588816045361	0.0306299999999905
0.258099999999988	0.0266080169002493	0.0322399999999891
0.260099999999988	0.0280414018947331	0.0338999999999902
0.262099999999987	0.0295601849491974	0.0356299999999887
0.264099999999987	0.0310891987693366	0.0374199999999885
0.266099999999987	0.0328302965049112	0.0392599999999883
0.268099999999987	0.034540491407506	0.0411699999999868
0.270099999999987	0.0362888885282233	0.0431299999999866
0.272099999999986	0.0379709842841745	0.0451499999999863
0.274099999999986	0.0396840799593137	0.0472299999999847
0.276099999999986	0.0414961650486065	0.0493599999999845
0.278099999999986	0.0436305725320953	0.0515499999999842
0.280099999999985	0.0459150940377836	0.0537899999999825
0.282099999999985	0.0478933782890014	0.0560799999999823
0.284099999999985	0.0498328651038582	0.058419999999982
0.286099999999985	0.0518661624115886	0.0607999999999818
0.288099999999985	0.0539027723163336	0.0632399999999815
0.290099999999984	0.0561758204076109	0.0657199999999796
0.292099999999984	0.0584723642031853	0.0682399999999794
0.294099999999984	0.060986131164127	0.0707999999999792
0.296099999999984	0.0632597600444419	0.0733899999999789
0.298099999999983	0.0655450632915349	0.0760299999999769
0.300099999999983	0.067850730401125	0.0786899999999783
0.302099999999983	0.0703889426448093	0.081379999999978
0.304099999999983	0.0729778044878395	0.084109999999976
0.306099999999983	0.0753405116434089	0.0868499999999774
0.308099999999982	0.0777731898512404	0.0896299999999754
0.310099999999982	0.0801710244287302	0.092419999999975
0.312099999999982	0.0826133624618694	0.0952299999999748
0.314099999999982	0.0852564084225314	0.0980499999999744
0.316099999999982	0.0878002729423623	0.100899999999972
0.318099999999981	0.0904966223469053	0.103749999999974
0.320099999999981	0.0929158960476165	0.106609999999974
0.322099999999981	0.0953519037301388	0.109479999999973
0.324099999999981	0.0978600345163286	0.112359999999973
0.32609999999998	0.100693673156352	0.115239999999973
0.32809999999998	0.103702164808026	0.118129999999972
0.33009999999998	0.106323850563022	0.12101999999997
0.33209999999998	0.10897024633107	0.12390999999997
0.33409999999998	0.111516566570268	0.126789999999971
0.336099999999979	0.113942634724491	0.129679999999969
0.338099999999979	0.116388766479065	0.132559999999969
0.340099999999979	0.118973547923817	0.13542999999997
0.342099999999979	0.121614136630844	0.13829999999997
0.344099999999978	0.124196130069435	0.14115999999997
0.346099999999978	0.126747848211309	0.144019999999969
0.348099999999978	0.129208394370699	0.146869999999969
0.350099999999978	0.131719912256265	0.149709999999967
0.352099999999978	0.134242912149755	0.152539999999966
0.354099999999977	0.136710295627925	0.155349999999968
0.356099999999977	0.13925010912879	0.158159999999968
0.358099999999977	0.14226704316498	0.160959999999968
0.360099999999977	0.144681906645687	0.16373999999997
0.362099999999976	0.147122164197335	0.166519999999967
0.364099999999976	0.14996233238446	0.169279999999967
0.366099999999976	0.152315434058336	0.172029999999966
0.368099999999976	0.154649506619159	0.174769999999966
