t	fg_V
0	0	0
0.002	0	0
0.0041	1.052159675411E-09	5.27467E-09
0.006	1.08915027994527E-09	5.26791E-09
0.00800000000000001	1.15733806052642E-09	5.27109E-09
0.0101	1.26384840389941E-09	5.29675E-09
0.0121	1.40176886564219E-09	5.30974E-09
0.0141	1.57905972689346E-09	5.32716999999999E-09
0.0161	1.79997986765344E-09	5.35018999999999E-09
0.0180999999999999	2.06924767466134E-09	5.37999999999998E-09
0.0200999999999999	2.39196898209099E-09	5.41791999999998E-09
0.0220999999999999	2.77357314980293E-09	5.46538999999997E-09
0.0240999999999999	3.21975903727565E-09	5.52393999999996E-09
0.0260999999999999	3.73645084819582E-09	5.59526999999995E-09
0.0280999999999999	4.32976285451608E-09	5.68122999999994E-09
0.0300999999999999	5.00597162303734E-09	5.78385999999993E-09
0.0320999999999999	5.77149433063013E-09	5.90540999999994E-09
0.0341	6.63287189243959E-09	6.04839999999997E-09
0.036	7.54602326150039E-09	6.15445000000001E-09
0.0380000000000001	8.61354073155535E-09	6.34659000000004E-09
0.0400000000000001	9.79681634089958E-09	6.56986000000008E-09
0.0420000000000002	1.11027760410015E-08	6.82838000000012E-09
0.0440000000000002	1.253842686452E-08	7.12684000000017E-09
0.0460000000000003	1.41108527828556E-08	7.47060000000021E-09
0.0480000000000003	1.58272113306491E-08	7.86585000000026E-09
0.0500000000000004	1.76947308229572E-08	8.31968000000031E-09
0.0520000000000005	1.97207080331534E-08	8.84032000000037E-09
0.0540000000000005	2.19125062313545E-08	9.4372300000004E-09
0.0560000000000006	2.42775535069879E-08	1.01214000000005E-08
0.0580000000000006	2.68233413170151E-08	1.09055000000005E-08
0.0600000000000007	2.95574232147941E-08	1.18043000000005E-08
0.0620000000000007	3.24874137247477E-08	1.28349000000006E-08
0.0640000000000008	3.56209873357295E-08	1.40170000000006E-08
0.0660000000000009	3.89658775918572E-08	1.53736000000006E-08
0.0680000000000009	4.25298762640964E-08	1.69313000000006E-08
0.070000000000001	4.63214667505055E-08	1.87210000000006E-08
0.072000000000001	5.95862964327482E-08	2.07782000000005E-08
0.0740000000000011	7.47081324254704E-08	2.31445000000004E-08
0.0760000000000012	9.18118487867973E-08	2.58676000000002E-08
0.0780000000000012	1.11038765031782E-07	2.90028E-08
0.0800000000000013	1.32546224572738E-07	3.56999000000052E-08
0.0820000000000013	1.56508211004829E-07	4.48329000000067E-08
0.0840000000000014	1.83116266311459E-07	5.61220000000086E-08
0.0860000000000014	2.12580657046869E-07	7.00269000000111E-08
0.0880000000000015	2.45131761184922E-07	8.70941000000142E-08
0.0900000000000016	2.81021664048378E-07	1.07971000000018E-07
0.0920000000000016	3.20525961685178E-07	1.33423000000023E-07
0.0940000000000017	3.6394577682981E-07	1.64350000000028E-07
0.0960000000000017	4.11609997552022E-07	2.01808000000035E-07
0.0980000000000018	4.63877752595676E-07	2.47035000000044E-07
0.100000000000002	5.21141140635734E-07	3.01474000000055E-07
0.102000000000002	5.83828233398897E-07	3.66806000000068E-07
0.104000000000002	6.52406374861061E-07	4.44979000000084E-07
0.106000000000002	7.27385800736094E-07	5.38252000000103E-07
0.108000000000002	8.09323605230379E-07	6.49232000000125E-07
0.110000000000002	8.98828089511065E-07	7.80923000000152E-07
0.112000000000002	9.96563551126263E-07	9.36779000000185E-07
0.114000000000002	1.103255578731E-06	1.12076000000022E-06
0.116000000000002	1.22080031713139E-06	1.33740000000027E-06
0.118000000000002	1.3522272159393E-06	1.59187000000033E-06
0.120000000000002	1.49919648595574E-06	1.89007000000039E-06
0.122000000000002	1.66353057194636E-06	2.23871000000046E-06
0.124000000000003	1.84725654367999E-06	2.64540000000056E-06
0.126000000000002	2.05262730862079E-06	3.11877000000063E-06
0.128000000000002	2.28214478280673E-06	3.66858000000066E-06
0.130000000000002	2.53858517304156E-06	4.30584000000068E-06
0.132000000000002	2.82502653265679E-06	5.04296000000071E-06
0.134000000000002	3.1448787624677E-06	5.89390000000071E-06
0.136000000000001	3.50191623811285E-06	6.8743500000007E-06
0.138000000000001	3.90031325467638E-06	8.00191000000068E-06
0.140000000000001	4.34468248928445E-06	9.29625000000061E-06
0.142000000000001	4.84011669216041E-06	1.07794000000006E-05
0.144	5.39223382632329E-06	1.24760000000004E-05
0.146	6.00722588560271E-06	1.44133000000003E-05
0.148	6.69191162978415E-06	1.66219E-05
0.1501	7.49405857169073E-06	1.92700999999997E-05
0.1521	8.34588687121579E-06	2.21448999999993E-05
0.154099999999999	9.29269254907163E-06	2.54063999999989E-05
0.156099999999999	1.03444619946878E-05	2.91009999999983E-05
0.158099999999999	1.16553035417102E-05	3.32801999999976E-05
0.160099999999999	1.32422118031651E-05	3.80003999999968E-05
0.162099999999998	1.50336426120672E-05	4.33242999999957E-05
0.164099999999998	1.70533139384192E-05	4.93206999999944E-05
0.166099999999998	1.93273509270077E-05	5.60652999999929E-05
0.168099999999998	2.18844923863551E-05	6.36413999999913E-05
0.170099999999998	2.47563111661697E-05	7.21401999999892E-05
0.172099999999997	2.79774489536185E-05	8.16619999999868E-05
0.174099999999997	3.15858659451943E-05	9.23163999999839E-05
0.176099999999997	3.5623105796305E-05	0.000104222999999981
0.178099999999997	4.01345761773001E-05	0.000117513999999977
0.180099999999996	4.52124697848675E-05	0.000132329999999972
0.182099999999996	5.52250545648347E-05	0.000148829999999967
0.184099999999996	6.67122576554907E-05	0.000167179999999962
0.186099999999996	7.98516021419939E-05	0.000187566999999955
0.188099999999996	9.48216369683071E-05	0.000210190999999948
0.190099999999995	0.000111817164656726	0.00023526799999994
0.192099999999995	0.00013105031430704	0.00026303399999993
0.194099999999995	0.000152751664610607	0.000293742999999919
0.196099999999995	0.000177171410745538	0.000327670999999906
0.198099999999995	0.000201889941098364	0.000365113999999892
0.200099999999994	0.000224321143924716	0.000406390999999876
0.202099999999994	0.000249251129603029	0.000451847999999858
0.204099999999994	0.00027692320592106	0.000501853999999839
0.206099999999994	0.000307611939203862	0.000556805999999817
0.208099999999993	0.000368573091838656	0.000617128999999792
0.210099999999993	0.000411075589726021	0.000683276999999764
0.212099999999993	0.000458518604712023	0.000755736999999734
0.214099999999993	0.000511386269555859	0.0008350249999997
0.216099999999993	0.000570199059166411	0.000921693999999662
0.218099999999992	0.000635515136529756	0.00101999999999923
0.220099999999992	0.000707931575721664	0.00111999999999921
0.222099999999992	0.0007880854305553	0.00123
0.224099999999992	0.000891086531580751	0.00135
0.226099999999991	0.00100062119957023	0.00148999999999914
0.228099999999991	0.00112236507703094	0.00162999999999912
0.230099999999991	0.00123578682295174	0.0017899999999991
0.232099999999991	0.001347360810185	0.00195999999999907
0.234099999999991	0.00147037918337488	0.00213999999999905
0.23609999999999	0.00160577059648115	0.00233999999999903
0.23809999999999	0.0017545107878624	0.00254999999999901
0.24009999999999	0.00194235728884148	0.00278999999999797
0.24209999999999	0.00216373827390414	0.00302999999999897
0.244099999999989	0.002384477247437	0.00329999999999895
0.246099999999989	0.00261207841205193	0.00358999999999784
0.248099999999989	0.00285615425029729	0.00389999999999781
0.250099999999989	0.0030873358226797	0.00422999999999776
0.252099999999989	0.00334699695622811	0.00457999999999771
0.254099999999988	0.00366662224135916	0.00495999999999767
0.256099999999988	0.00401440491667897	0.00535999999999762
0.258099999999988	0.00434029013352074	0.00578999999999757
0.260099999999988	0.00469569178217636	0.00623999999999754
0.262099999999987	0.00508230495359225	0.00672999999999624
0.264099999999987	0.00548168776097309	0.00723999999999617
0.266099999999987	0.00594856494648544	0.00777999999999611
0.268099999999987	0.00641937531646089	0.00834999999999603
0.270099999999987	0.00691290358808865	0.00895999999999596
0.272099999999986	0.00739908101540701	0.00958999999999589
0.274099999999986	0.00790541137011919	0.0102599999999958
0.276099999999986	0.00845302091537896	0.0109699999999943
0.278099999999986	0.00911352455236273	0.0116999999999957
0.280099999999985	0.00983859802943768	0.0124699999999942
0.282099999999985	0.0104812530997364	0.0132799999999941
0.284099999999985	0.0111243280121185	0.014119999999994
0.286099999999985	0.0118120743917168	0.0149899999999939
0.288099999999985	0.0125145907933984	0.0158999999999938
0.290099999999984	0.0133144777285085	0.0168499999999922
0.292099999999984	0.0141392372212166	0.0178199999999936
0.294099999999984	0.0150607508903622	0.018839999999992
0.296099999999984	0.0159107741233606	0.0198799999999919
0.298099999999983	0.0167806964242736	0.0209599999999918
0.300099999999983	0.0176738754721977	0.0220699999999917
0.302099999999983	0.0186748302202867	0.0232199999999899
0.304099999999983	0.0197145192237721	0.0243899999999897
0.306099999999983	0.0206796339862332	0.0255999999999896
0.308099999999982	0.02168926663404	0.0268299999999894
0.310099999999982	0.0227000152836783	0.0280999999999875
0.312099999999982	0.023745179023529	0.0293899999999874
0.314099999999982	0.0248937629630836	0.0306999999999891
0.316099999999982	0.0260161961905776	0.0320499999999871
0.318099999999981	0.0272237880653594	0.0334199999999869
0.320099999999981	0.0283227245803095	0.0348099999999868
0.322099999999981	0.0294438131090217	0.0362299999999847
0.324099999999981	0.0306131519334657	0.0376599999999865
0.32609999999998	0.0319523846247545	0.0391199999999863
0.32809999999998	0.033395021986536	0.0405999999999861
0.33009999999998	0.0346693775589502	0.042099999999984
0.33209999999998	0.035971777540717	0.0436099999999858
0.33409999999998	0.0372399495976853	0.0451499999999836
0.336099999999979	0.0384617806126378	0.0466999999999834
0.338099999999979	0.0397069563236396	0.0482599999999833
0.340099999999979	0.0410370014283002	0.0498399999999831
0.342099999999979	0.0424107635550993	0.0514299999999829
0.344099999999978	0.0437685435571366	0.0530399999999827
0.346099999999978	0.045124343092709	0.0546599999999804
0.348099999999978	0.0464446927854766	0.0562799999999824
0.350099999999978	0.0478054212129539	0.0579199999999822
0.352099999999978	0.0491854950829404	0.059569999999982
