t;y = 0.012 m;y = 0.007 m;y = 0.002 m;
0.000000;0.000000;0.000000;0.000000;
0.100000;0.000000;0.000000;0.000000;
0.200000;0.000000;0.000000;0.000000;
0.300000;0.000000;0.000000;0.000000;
0.400000;0.000000;0.000000;0.000000;
0.500000;0.000000;0.000000;0.000000;
0.600000;0.000000;0.000000;0.000000;
0.700000;0.000000;0.000000;0.000000;
0.800000;0.000000;0.000000;0.000000;
0.900000;0.000000;0.000000;0.000000;
1.000000;0.000000;0.000000;0.000000;
1.100000;0.000000;0.000000;0.000000;
1.200000;0.000000;0.000000;0.000000;
1.300000;0.000000;0.000000;0.000000;
1.400000;0.000000;0.000000;0.000000;
1.500000;0.000000;0.000000;0.000000;
1.600000;0.000000;0.000000;0.000000;
1.700000;0.000000;0.000000;0.000000;
1.800000;0.000000;0.000000;0.000000;
1.900000;0.000000;0.000000;0.000000;
2.000000;0.000000;0.000000;0.000000;
2.100000;0.000000;0.000000;0.000000;
2.200000;0.000000;0.000000;0.000000;
2.300000;0.000000;0.000000;0.000000;
2.400000;0.000000;0.000000;0.000000;
2.500000;0.000000;0.000000;0.000000;
2.600000;0.000000;0.000000;0.000000;
2.700000;0.000000;0.000000;0.000000;
2.800000;0.000000;0.000000;0.000000;
2.900000;0.000000;0.000000;0.000000;
3.000000;0.000000;0.000000;0.000000;
3.100000;0.000000;0.000000;0.000000;
3.200000;0.000000;0.000000;0.000000;
3.300000;0.000000;0.000000;0.000000;
3.400000;0.000000;0.000000;0.000000;
3.500000;0.000000;0.000000;0.000000;
3.600000;0.000000;0.000000;0.000000;
3.700000;0.000000;0.000000;0.000000;
3.800000;0.000000;0.000000;0.000000;
3.900000;0.000000;0.000000;0.000000;
4.000000;0.000000;0.000000;0.000000;
4.100000;0.000000;0.000000;0.000000;
4.200000;0.000000;0.000000;0.000000;
4.300000;0.000000;0.000000;0.000000;
4.400000;0.000000;0.000000;0.000000;
4.500000;0.000000;0.000000;0.000000;
4.600000;0.000000;0.000000;0.000000;
4.700000;0.000000;0.000000;0.000000;
4.800000;0.000000;0.000000;0.000000;
4.905000;0.000000;0.000000;60.000000;
5.005000;760.000000;240.000000;60.000000;
5.105000;760.000000;620.000000;480.000000;
5.205000;760.000000;620.000000;480.000000;
5.305000;760.000000;660.000000;440.000000;
5.405000;720.000000;680.000000;420.000000;
5.505000;680.000000;800.000000;300.000000;
5.605000;800.000000;680.000000;300.000000;
5.705000;840.000000;680.000000;220.000000;
5.805000;960.000000;520.000000;60.000000;
5.905000;880.000000;480.000000;60.000000;
6.005000;880.000000;380.000000;60.000000;
6.105000;1020.000000;200.000000;60.000000;
6.205000;1220.000000;0.000000;60.000000;
6.305000;1080.000000;0.000000;60.000000;
6.405000;1080.000000;0.000000;60.000000;
6.505000;1080.000000;0.000000;60.000000;
6.605000;920.000000;0.000000;60.000000;
6.705000;920.000000;0.000000;60.000000;
6.805000;920.000000;0.000000;60.000000;
6.905000;920.000000;0.000000;60.000000;
7.005000;920.000000;0.000000;60.000000;
7.105000;920.000000;0.000000;60.000000;
7.205000;920.000000;0.000000;60.000000;
7.305000;920.000000;0.000000;60.000000;
7.405000;920.000000;0.000000;60.000000;
7.505000;920.000000;0.000000;60.000000;
7.605000;920.000000;0.000000;60.000000;
7.705000;920.000000;0.000000;60.000000;
7.805000;920.000000;0.000000;60.000000;
7.905000;920.000000;0.000000;60.000000;
8.005000;920.000000;0.000000;60.000000;
8.105000;920.000000;0.000000;60.000000;
8.205000;920.000000;0.000000;60.000000;
8.305000;920.000000;0.000000;60.000000;
8.405000;920.000000;0.000000;60.000000;
8.500000;920.000000;0.000000;60.000000;
8.600000;920.000000;0.000000;60.000000;
8.700000;920.000000;0.000000;60.000000;
8.800000;920.000000;0.000000;60.000000;
8.900000;920.000000;0.000000;60.000000;
9.000000;920.000000;0.000000;60.000000;
9.100000;920.000000;0.000000;60.000000;
9.200000;920.000000;0.000000;60.000000;
9.300000;920.000000;0.000000;60.000000;
9.400000;920.000000;0.000000;60.000000;
9.500000;920.000000;0.000000;60.000000;
9.600000;920.000000;0.000000;60.000000;
9.700000;920.000000;0.000000;60.000000;
9.800000;920.000000;0.000000;60.000000;
9.900000;920.000000;0.000000;60.000000;
10.000000;920.000000;0.000000;60.000000;
10.100000;920.000000;0.000000;60.000000;
10.200000;920.000000;0.000000;60.000000;
10.300000;920.000000;0.000000;60.000000;
10.400000;920.000000;0.000000;60.000000;
10.500000;920.000000;0.000000;60.000000;
10.600000;920.000000;0.000000;60.000000;
10.700000;920.000000;0.000000;60.000000;
10.800000;920.000000;0.000000;60.000000;
10.900000;920.000000;0.000000;60.000000;
11.000000;920.000000;0.000000;60.000000;
11.100000;920.000000;0.000000;60.000000;
11.200000;920.000000;0.000000;60.000000;
11.300000;920.000000;0.000000;60.000000;
11.400000;920.000000;0.000000;60.000000;
11.500000;920.000000;0.000000;60.000000;
11.600000;920.000000;0.000000;60.000000;
11.700000;920.000000;0.000000;60.000000;
11.800000;920.000000;0.000000;60.000000;
11.900000;920.000000;0.000000;60.000000;
12.000000;920.000000;0.000000;60.000000;
12.100000;920.000000;0.000000;60.000000;
12.200000;920.000000;0.000000;60.000000;
12.300000;920.000000;0.000000;60.000000;
12.400000;920.000000;0.000000;60.000000;
12.500000;920.000000;0.000000;60.000000;
12.600000;920.000000;0.000000;60.000000;
12.700000;920.000000;0.000000;60.000000;
12.800000;
